,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
19,AA7530-0,092058,092311,092721,092826,093005,093100,093221,093315,093400,094019,094408,095534,095912,100123,100252,100408,100607,100934
20,AA7842-1,092943,093421,093925,094040,094230,094302,094514,094630,094735,,,,101449,,,102047,102119,102544
21,AA7418-1,093903,,,,,094735,094818,094945,095028,095618,095934,101228,101510,101731,101858,102014,102130,102544
22,AA6952-1,094713,095050,095429,095701,095827,095912,095955,100123,100208,124839,101100,102449,102711,103007,103134,103251,103407,133541
23,AA7871-0,100007,100324,100535,100713,100818,100851,101049,101144,101250,101753,102047,103240,103451,103934,104051,104134,104301,104638
24,AA7488-1,,,100934,101017,101144,101217,101405,101459,101543,,,,,,104312,104323,104428,104931
25,AA7303-1,101658,101941,102108,102300,102405,102500,102649,102744,102839,103429,103607,104848,105130,105404,105508,105603,105636,110216
26,MW4825-2,102955,103134,103524,103618,103745,103818,103944,104029,104112,104700,105047,110606,110850,111049,111216,111310,111439,111818
27,AA7637-1,110404,111049,111439,111555,111701,111756,112018,112112,112156,113007,113305,114726,115010,115843,115959,120054,120232,120609
28,AA7405-2,113018,113243,113516,113654,113800,113843,113926,114020,114116,114631,114937,120305,120808,121611,121717,121812,121918,122256
29,AA7536-2,,,,,,,,,,,113810,,,120536,120641,,,122602
30,MW4366-2,,,,114915,115042,115137,115327,115454,115600,120243,120504,122025,122519,123546,123703,123757,123925,124651
31,AA7530-1,114915,115222,115454,115633,115749,115832,120032,120149,120232,120830,121156,122813,123110,124136,124252,124358,124524,124945
32,AA6701-1,115832,120210,120504,120746,120851,120956,121156,121346,121410,121939,122141,123546,123925,125438,125605,125638,125742,130245
33,AA7842-2,,121101,,,121856,121939,,,,123121,,125301,125638,,130951,131118,131257,131926
34,AA7418-2,121856,,,,,,,,,,,130046,130339,131601,131706,131843,132011,132421
35,AA7488-2,144546,124031,124336,124452,124608,124651,145443,145621,145705,150237,125930,131948,132316,153224,153340,153445,153538,154103
36,MW4825-3,124745,130046,130413,130540,130645,130729,130908,131024,131203,131811,132022,133708,134003,134848,135015,135131,135205,135659
37,AA7303-2,124850,125145,125532,125753,125858,125930,130057,130212,130245,,131139,132941,133414,134501,134617,134711,134805,135320
38,AA7252-2,132410,132633,133003,133151,133258,133404,133614,133741,133836,134428,134743,,140606,141720,141847,141952,142110,142520
39,AA7536-3,133541,133741,134133,134301,134428,134501,134555,134700,134733,155912,160113,140943,141236,162508,162623,162717,162856,184443
40,AA7405-3,134754,135047,135342,135552,135710,135742,135859,140006,140101,140638,140921,142520,142919,144043,144159,144242,144431,144901
41,AA7842-3,,142658,143139,143350,143517,143611,143905,,,144957,,,,,152940,153107,153235,153759
42,AA7418-3,143412,143633,143854,144043,144159,144232,144336,144514,144630,145338,145610,151919,152004,153024,153139,153246,172944,173451
43,AA7303-3,150118,,150731,150941,151035,151118,151403,151741,151846,152730,152836,155512,160008,160233,160505,160621,160739,161212
44,MW4825-4,150952,151330,151646,151835,151940,152026,152204,152426,152458,153150,153401,155711,160146,160444,160559,160655,160823,161212
45,AA7405-4,155111,155357,155754,155934,160040,160222,160338,160527,160610,161256,161845,163540,163826,164152,164308,164413,164540,165045
46,MW4366-3,,160411,160655,160917,161033,161127,161455,161802,161907,162612,162907,164656,164951,165226,165353,165459,165636,170328
47,MW4798-0,161549,161751,162153,162403,162518,162612,162752,163055,163150,163848,164057,165448,165730,170023,170139,170222,170317,170836
48,AA7871-1,162634,162802,163203,163257,163414,163446,163540,163658,163815,164413,164750,170023,170328,170540,170656,170728,170921,171345
49,AA7842-4,,,,164235,,,,,,165448,165846,171334,171651,172133,172249,172438,172627,173240
50,AA6952-2,,,,,,,,,,,,165203,165353,165625,,165803,165846,170339
51,AA7488-3,165625,165709,165951,170222,170349,170529,170836,170954,171110,,,173451,173744,174111,174240,174356,174511,174838
52,AA7303-4,170045,,170728,170921,171015,171142,171407,171702,171745,172438,172533,173900,174143,174450,174533,174700,174754,175419
53,MW3204-0,170932,171026,171313,171501,171607,171702,171901,172049,172133,172638,172901,174251,174533,174827,174954,175026,175131,175734
54,MW4825-5,171944,172006,172438,172700,172806,172934,173112,173219,173324,173944,174207,175355,175651,175911,180028,180111,180248,180659
55,AA7252-3,,172405,,,173028,173123,173251,173356,173440,174005,,,,,,,,180720
56,AA7530-2,172922,173123,173524,173712,173849,174005,174143,174334,174439,175131,175701,180921,181230,181702,181818,182007,182208,182652
57,AA7637-2,173849,173955,174229,174450,174605,174649,174838,174932,175037,175618,175756,181123,181608,182145,182324,182431,182536,183231
58,AA7405-5,,180458,180837,181050,181157,181252,181430,181619,181651,182303,182608,183916,184105,184453,184559,184704,184831,
59,MP6377-0,180720,180859,181144,181430,181535,181619,181756,181912,182007,182420,182608,183820,184116,184515,184620,184704,184831,
60,AA6952-3,181303,,181818,182050,182230,182314,182453,182713,182757,,183632,,,,,,,
61,MW4366-4,181702,181934,182241,182514,182619,182702,182830,183030,183114,183609,183809,,,,,,,
62,MW4798-1,182431,182619,183008,183241,183409,183442,183704,183854,183938,184537,184831,,,,,,,
63,AA7871-2,182935,183114,183430,183632,183820,183927,184022,184138,184254,184809,,,,,,,,
64,AA7418-4,,,,184348,184421,184453,184548,184726,184758,,,,,,,,,
65,AA7842-5,184831,,,,,,,,,,,,,,,,,
