,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
10,MW3098-0,,094636,094940,095215,095425,095824,100107,100234,100457,100602,100752,100846,101035,101435,101823,101950,102045,102202,102244,102422,102516,102704,102903,103102,103146,103240,103345,103523,103618,103818,103923,104007,104113,104135,104219,104324,104639,104831,105041,105146,105242,105315
11,MW3116-1,,101035,101308,101540,101801,102056,102338,102516,102935,103040,103218,103324,103451,103850,104241,104357,104451,104607,104714,104936,105030,105220,105441,105723,105817,105901,110005,110343,110427,110638,110722,110840,111052,111146,111219,111346,111723,111902,112051,112207,112322,112355
12,MS2365-1,,103440,103734,104029,104545,104852,104957,105220,105640,105745,105911,110027,110121,110448,110840,111008,111052,111208,111314,111451,111545,111756,112018,112250,112344,112438,112556,112828,112912,113102,113231,113316,113526,113547,113632,113748,114158,114336,114513,114640,114746,114840
13,MS1953-1,,110354,110543,110755,111357,111723,112156,112650,113029,113135,113327,113421,113536,113936,114303,114441,114535,114651,114808,114957,115051,115302,115606,115818,115901,115955,120100,120501,120605,120805,120910,120942,121110,121156,121313,121421,121751,121856,122120,122216,122321,122404
14,MW2390-1,,113040,113220,113515,113759,114325,114746,115145,115606,115724,115901,120006,120143,120511,120910,121026,121121,121313,121410,121623,121751,122025,122259,122520,122614,122709,122814,122942,123026,123231,123336,123430,123525,123546,123631,123736,124041,124209,124442,124558,124735,124830
15,MW2856-2,,115713,120028,120250,120355,120942,121346,121801,122321,122415,122625,122720,122909,123314,123725,123925,124020,124136,124220,124431,124525,124830,125102,125303,125336,125420,125515,125633,125706,130000,130200,130254,130326,130410,130526,130653,130957,131231,131452,131619,131735,131808
16,MW3053-2,,122120,122437,122636,123004,123830,124409,124902,125325,125453,125633,125801,125939,130326,130737,130903,130957,131124,131304,131535,131714,132032,132315,132539,132622,132730,132846,133035,133130,133226,133320,133426,133509,133552,133708,133825,134229,134334,134534,134713,134842,134925
17,MW5346-2,,124252,124431,124725,125029,130033,130421,130747,131102,131314,131514,131703,131902,132232,132633,132836,132930,133035,133141,133342,133436,133719,133952,134207,134240,134334,134440,134556,134651,134853,134948,135105,135149,135234,135351,135507,135754,135900,140133,140239,140355,140449
18,MW3098-1,,130642,130841,131124,131441,131819,131913,132116,132254,132516,132655,132814,133003,133426,133858,134101,134156,134334,134440,134640,134735,135043,135319,135529,135603,135658,135754,135933,140017,140155,140300,140406,140500,140606,140701,140839,141240,141418,141703,141746,141841,141924
19,MW3116-2,,133603,133909,134134,134440,134640,134746,134853,135054,135202,135424,135614,135754,140133,140545,140712,140755,140901,141006,141206,141313,141534,141913,142123,142210,142304,142358,142608,142725,142852,142947,143114,143243,143316,143359,143537,143925,144041,144207,144301,144417,144450
20,MS1953-2,,140228,140545,140817,141144,141545,141852,142337,142558,142703,142820,142947,143136,143537,143936,144113,144229,144417,144533,144807,144901,145113,145422,145705,145800,145843,145948,150148,150248,150520,150637,150754,150849,150922,151027,151143,151535,151651,151912,152028,152111,152143
21,MW3053-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140606,,,,
22,MW2390-2,,141556,141746,142123,142442,143020,143526,143925,144250,144406,144627,144754,144925,145411,145822,150010,150054,150226,150310,150531,150637,150922,151419,151629,151723,151828,151944,152310,152405,152615,152710,152826,153026,153120,153247,153403,153802,153941,154058,154153,154258,154352
23,MW2856-3,,144008,144355,144638,144850,145411,145749,150032,150321,150520,150720,150900,151059,151524,151944,152111,152216,152405,152521,152731,152848,153131,153331,153551,153657,153802,153858,154058,154142,154320,154425,154602,154740,154824,154940,155045,155445,155648,155838,155956,160124,160157
24,MX1084-0,145339,145600,145822,150116,150353,150828,151049,151419,151756,151923,152111,152216,152354,152753,153226,153414,153519,153708,153814,154026,154120,154352,154718,154951,155045,155139,155246,155518,155626,155805,155859,155945,160040,160135,160233,160349,160632,160750,160928,161033,161127,161212
25,MS2365-2,,151208,151535,151723,152028,152415,152659,152920,153204,153320,153614,153657,154037,154425,154835,155012,155056,155224,155329,155518,155614,155859,160135,160349,160433,160516,160622,160928,161011,161127,161234,161317,161401,161455,161600,161739,162105,162232,162347,162514,162630,162702
26,MW5346-3,,154918,155128,155456,155945,160306,160622,161022,161350,161539,161812,161928,162116,162525,162935,163230,163315,163445,163603,163836,164057,164508,164718,164930,165013,165056,165151,165436,165530,165718,165823,165929,170034,170117,170222,170350,170645,170814,171015,171120,171241,171313
27,MW3098-2,,160516,160800,161033,161739,162054,162221,162503,162830,162935,163112,163230,163348,163753,164141,164352,164435,164634,164740,164908,164952,165226,165740,165950,170034,170128,170233,170424,170518,170656,170751,170836,170942,171037,171058,171230,171630,171818,172018,172113,172210,172254
28,MW5112-0,,161834,162022,162409,162819,163254,163410,163658,164025,164130,164319,164425,164634,165002,165415,165624,165708,165834,165940,170222,170402,170623,170847,171109,171142,171241,171335,171630,171724,171956,172051,172232,172400,172432,172504,172631,172946,173113,173252,173335,173429,173513
29,MW3116-3,164035,164246,164624,164857,165237,165635,165813,170001,170201,170402,170551,170634,170718,171037,171452,171640,171746,171913,172018,172232,172454,172758,173157,173408,173440,173546,173734,173923,174039,174219,174324,174409,174547,174630,174809,174936,175337,175548,175726,175841,175957,180030
30,MS2259-0,165140,170128,170339,170540,170931,171142,171357,171651,171935,172029,172305,172421,172548,172946,173408,173629,173713,173901,173955,174252,174357,174630,174852,175114,175146,175232,175410,175515,175558,175715,175809,175925,180030,180124,180225,180402,180728,180944,,181332,181459,181531
31,MW2390-3,,172758,173157,173535,173807,174112,174241,174536,174703,174841,175031,175136,175254,175621,180019,180145,180236,180402,180446,180656,180803,181027,181343,181553,181636,181719,181824,181951,182057,182309,182414,182531,182604,182659,182817,182945,183241,183503,183715,183758,183907,183940
32,MX1084-1,,175747,180051,180341,180601,181752,182130,182509,182754,182850,183146,183241,183358,183737,184156,184313,184409,184525,184630,184842,184936,185327,185701,185903,185947,190043,190148,190325,190441,190640,190735,190839,190956,191050,191217,191343,191711,191827,192143,192237,192405,192438
33,MS2365-3,,182130,182309,182520,182806,183157,183557,183843,184036,184156,184324,184430,184557,184947,185415,185545,185628,185756,185914,190158,190241,190503,190807,191017,191100,191155,191249,191744,191827,192121,192215,192342,192554,192637,192815,192952,193309,193446,193741,193838,193954,194027
34,MW2856-4,,,,,,,,,,,,,,,,,,,,,,,,182648,182733,182828,182923,183123,,183325,183409,183525,183631,183704,183832,184036,184335,184536,,184853,185021,185104
35,MW3098-3,190735,190934,191050,191228,191511,191816,192016,192154,192427,192554,192721,192825,192952,193330,193741,193943,194027,194144,194249,194511,194555,194805,194954,195155,195227,195310,195404,195520,195614,195849,195943,200100,200216,200300,200322,200459,200744,200911,201059,201203,201258,201331
36,MW5112-1,,192248,192510,192731,192930,193247,193446,193625,194016,194122,194300,194428,194627,195005,,,,195910,200006,200144,200227,200438,200711,200921,200954,201048,201153,201320,201425,201603,201646,201813,201951,202046,202202,202329,202645,202941,203140,203246,203333,203427
37,MW3116-4,,193142,193236,193425,193604,193838,194038,194300,194417,194555,194722,194838,194922,195259,195636,195741,195816,195943,200028,200238,200332,200616,200827,201026,201110,201203,201258,201414,201458,201614,201657,201824,202003,202046,202202,202307,202645,202813,202941,203034,203140,203225
38,MS1953-3,,195730,195910,200050,200155,200448,200700,200827,201120,201248,201447,201719,201857,202245,202634,202802,202846,203024,203151,203322,203438,203731,204025,204235,204309,204403,204446,204613,204656,204907,205001,205117,205211,205233,205400,205548,205904,210031,,210335,210429,210502
39,MS2259-1,,201015,201248,201447,201708,202057,202256,202435,,202718,,203002,203107,203438,203858,204025,204109,204214,204235,204457,204541,204750,205012,205211,205305,205349,205433,205548,205631,205759,205904,205937,210053,210147,210313,210429,210817,211019,211040,211145,211239,211312
40,MW2390-4,,202601,202728,202941,203140,203459,203710,203815,204058,204214,204330,204425,204541,204918,205316,205433,205516,205642,205737,205915,210010,210147,210429,210617,210701,210744,210902,211030,211113,211323,211417,211500,211606,211701,211806,211943,212321,212503,212723,212807,212901,212945
41,MW2856-5,204025,204320,204530,204803,205045,205505,205610,205737,210021,210136,210346,210440,210556,210936,211344,211523,211556,211701,211806,212016,212049,212310,212546,212756,212850,212945,213029,213156,,213417,213512,213630,213829,213913,214039,214205,214545,214754,214921,215026,215142,215225
42,MX1084-2,,210851,211051,211333,211650,211943,212154,212332,212503,212557,212734,212924,213134,213502,213923,214039,214133,214300,214356,214556,214701,214910,215120,215319,215404,215447,215531,215721,215815,220014,220108,220140,220256,220318,220350,220457,220802,220917,221054,221212,221306,221400
43,MW5346-4,213134,213428,213619,213923,214249,214534,214805,214921,215109,215215,215415,215458,215614,215930,220403,220519,220602,220707,220802,221001,221044,221306,221515,221748,221835,221930,222013,222129,222234,222422,222516,222654,222831,222925,223052,223208,223534,223638,223817,223911,224005,224026
44,MW3116-5,215319,215552,215815,215952,220151,220529,220707,220834,220950,221116,221400,221537,221725,222045,222432,222559,222632,222759,222904,223103,223147,223418,223606,223806,223911,223954,224037,224236,224341,224519,224624,224718,224907,225002,225128,225318,225655,225854,230104,230209,230325,230411
45,MS1953-4,,222255,222422,222559,222958,223429,223534,223700,223943,224026,224247,224519,224802,225203,225539,225716,225749,225916,230010,230115,230136,230337,230537,230749,230824,230907,231002,231130,231235,231340,231434,231528,231706,231749,231811,231937,232253,232347,232514,,,
46,MS2259-2,,224204,224330,224447,224718,,,225329,225622,225727,225843,225938,230209,230537,230940,231246,231401,231611,231633,231800,231905,232114,232325,,,,,,,,,,,,,,,,,,,
47,MW2390-5,230359,230642,230856,231057,231307,231600,231706,231800,232031,232159,232325,232409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
