,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
34,AA7488-2,123120,123446,123720,123826,124004,124048,124216,124342,124437,125059,125415,130500,130743,130911,131027,131133,131253,131547
35,AA7149-2,124426,,125015,125121,125248,125353,125510,125605,125648,130205,130405,131619,132101,132311,132427,132553,132731,133132
36,AA7492-3,125448,125637,125942,130049,130205,130238,130438,130616,130700,131156,131337,132510,132838,133049,133226,133407,133523,133935
37,AA7323-3,130816,,131409,131536,131713,131807,131851,132017,132112,132743,133006,134124,134417,134645,134750,134846,135012,135427
38,AA7637-3,133320,133523,134029,134134,134250,134323,134439,134601,134707,135721,135923,141056,141351,141622,141727,141832,141938,142410
39,AA7322-3,134344,134645,135001,135110,135249,135322,135416,135521,135554,140344,140619,141854,142147,142420,142536,142635,142740,143035
40,AA7440-3,135626,,140300,140407,140522,140629,140714,140845,141001,141643,141916,143249,143608,143841,143959,144117,144221,144649
41,AA7173-3,140702,140855,141140,141329,141445,141528,141633,141738,141822,143216,143521,144816,145110,145459,145615,145732,145910,150155
42,AA6952-3,141822,142021,142420,142635,142751,142857,143058,143238,143332,,144827,145848,150249,150541,150648,150757,150904,151349
43,AA7488-3,143013,143332,143652,143935,144055,144200,144347,144721,144827,145626,150037,151305,151624,151907,152025,152130,152246,152645
44,AA7149-3,144347,144634,144932,145121,145248,145321,145459,145637,145721,150414,150735,151918,152203,152435,152613,152728,152835,153151
45,AA7492-4,145837,150129,150508,150735,150851,151042,151053,151253,151411,152235,152527,153804,154245,154602,154729,154854,155042,155558
46,AA7323-4,151242,151657,152003,152235,152351,152504,152655,152930,153024,153816,154245,155409,155852,160119,160237,160404,160520,161153
47,AA7536-3,,,153035,153202,153307,153351,153456,153901,153945,154552,154843,160215,160322,,160859,,,161540
48,AA7637-4,153646,154007,154318,154446,154657,154753,154926,155452,155558,160105,160310,161816,162109,162746,162902,163022,163140,163815
49,AA7101-2,154854,155147,155503,155820,155935,160019,160215,160804,160848,,161920,163352,163635,164205,164344,164450,164606,164947
50,AA7440-4,155957,160215,160520,160731,160837,160953,161131,161508,161540,162249,162439,164047,164555,164914,165052,165227,165354,165737
51,AA7173-4,160931,161110,161435,161635,161826,161859,162120,162300,162343,162935,163129,164914,165216,165534,165715,165820,165946,170501
52,AA6952-4,162026,162142,162544,162746,162935,163033,163236,163414,163447,164109,164450,170440,,170755,171038,171205,171342,171831
53,AA7322-4,162712,163010,163309,163519,163646,163731,163858,164014,164058,164534,164819,170228,170711,171111,171310,171426,171542,171903
54,AA7488-4,163403,163603,163848,164036,164142,164216,164344,164501,164555,165300,165555,170828,171111,171426,171615,171726,171903,172348
55,AA7149-4,164333,,164914,165019,165136,165300,165501,165620,165726,170228,170418,171747,172042,172721,172852,173010,173137,173826
56,AA7706-1,,171321,171531,171639,171809,171914,172042,172158,172254,172830,173338,174615,174921,175330,175435,175614,175730,180224
57,AA7492-5,171520,171715,172053,172232,172421,172504,172600,172733,172820,173505,173920,175214,175508,175835,180024,180202,180246,180827
58,AA6979-0,172158,172315,172611,172830,172948,173032,173243,173433,173550,174332,174648,180141,180447,180817,180954,181110,181248,181933
59,AA7323-5,173659,,174332,174511,174637,174721,174837,174953,175057,175929,180426,181922,182354,182827,182943,183039,183146,183653
60,AA7536-4,174615,,175141,175352,175508,175603,175658,175919,180024,180900,181154,183314,183526,183948,184114,184305,184411,185223
61,AA7248-1,175803,180141,180426,180648,180817,180911,181059,181320,181426,,182637,184516,184855,185318,185423,185601,185716,190515
62,AA7440-5,180319,180638,180911,181048,181259,181354,181615,181709,181817,182605,182743,184949,185234,185611,185727,185854,190032,190559
63,AA7637-5,181405,181636,181933,182111,182238,182321,182448,182743,182827,183631,183852,190116,190410,190631,190736,190903,191042,191358
64,AA7101-3,182017,182448,,,,,,,,,,,,,,,,
65,AA7322-5,183758,184010,184243,184454,184643,184748,184917,185105,185200,185727,190032,191630,191925,192158,192254,192338,192505,193054
66,AA7488-5,,184833,185105,185234,185351,185434,185601,185832,185937,190421,190736,192411,192705,193054,193220,193337,193454,194030
67,AA6952-5,,,,,,,,,,185223,185401,191452,,192009,192114,192221,192305,193032
68,AA7149-5,185959,190359,190653,190841,190959,191031,191314,191430,191503,192052,192232,193548,193831,194052,194157,194302,194345,194828
69,AA7492-6,192759,193032,193359,193631,193831,,194114,194229,194335,194850,195111,200425,200719,201056,201213,201329,201423,201811
70,AA7706-2,,,,,,,,,,,,194734,195006,195248,195404,195543,195721,200237
71,AA7637-6,195353,195554,195849,200111,200226,200331,200519,200646,200730,201224,201434,202914,203207,203428,203533,203649,203754,204135
72,AA7248-2,201246,,201749,201937,202043,202138,202255,202443,202538,,203301,204352,204732,204922,205027,205121,205205,205459
73,AA7440-6,201655,,202105,202255,202400,202443,202600,202705,202759,203250,203407,204636,204933,205154,205311,205354,205437,205732
74,AA7173-5,203533,203606,203910,204135,204308,204352,204520,204614,204647,205143,205354,210623,210822,211022,211148,211314,211357,211829
75,AA6952-6,204933,,205459,205647,205754,205826,205942,210025,210130,210550,210822,212133,,212405,212522,212616,212806,213059
76,AA7488-6,,210916,211220,211325,211513,211556,211851,212007,212112,212616,212922,214029,214355,214534,214639,214744,214838,215120
77,AA7149-6,211652,212133,212405,212616,212754,212828,213005,213110,213216,213640,213746,214848,215120,215226,215331,215436,215530,215918
78,AA7492-7,213555,213746,214040,214301,214417,214501,214744,214910,215015,215603,215846,221151,221403,221614,221730,221835,221951,222341
79,AA7323-6,214848,215141,215447,215614,215751,215824,220036,220141,220235,220802,221046,222246,222458,222647,222803,222918,223056,223318
80,AA7440-7,220602,,220929,221107,221236,221319,221458,221624,221730,222225,222542,223707,223844,224022,224137,224222,224326,224714
81,AA7173-6,222352,,222730,222803,222929,223023,223224,223351,223423,223906,224043,225259,225459,225627,225733,225805,225921,230306
82,AA6952-7,223600,223739,224011,224148,224254,224359,224652,224819,224923,225437,225710,230924,231125,231314,231419,231524,231620,231942
83,AA7488-7,,225459,225722,225953,230101,230134,230254,230422,230526,231018,231325,232421,232615,,,,,
84,AA7149-7,230526,,231051,231241,231357,231429,231715,231759,231843,232400,232532,,,,,,,
85,AA7492-8,232454,232615,,,,,,,,,,,,,,,,
