,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
16,MS2365-2,120237,120426,120553,120720,120930,121025,121446,121625,121815,122037,122216,122310,122955,123416,123659,123826,124026,124204,124448,124604,124753,124859,125025,125555,125850,130040,130208,130348,130539,130718,130836,131024,131151,131457,131719,131835
17,MR8462-2,123238,123343,123438,123543,123721,123909,124226,124332,124426,124521,124648,124731,125342,125555,125733,125850,125956,130102,130252,130337,130444,130528,130656,131129,131403,131657,131802,131908,132046,132225,132330,132541,132647,132836,132941,133119
18,MW2390-2,,124709,124815,124859,125058,125142,125511,125639,125733,125828,125956,130040,130539,130908,131140,131247,131425,131519,131708,131813,131930,132014,132141,132636,132919,133036,133141,133235,133457,133647,133804,133921,134050,134301,134442,134736
19,MW2856-2,130506,130656,130751,130919,131129,131236,131508,131613,131751,131908,132014,132108,132752,133014,133235,133519,133636,133815,134006,134112,134217,134312,134431,134936,135240,135418,135512,135628,135733,135900,140016,140226,140321,140652,140902,141040
20,MW3053-2,132541,133119,133225,133308,133435,133647,133921,134028,134217,134442,134536,134620,135240,135450,135650,135755,135954,140059,140321,140440,140557,140641,140819,141336,141630,141852,142019,142135,142323,142628,142840,142956,143122,143449,143648,143909
21,MR8026-2,134736,135356,135450,135617,135911,140048,140418,140546,140641,140913,141102,141145,141809,142135,142355,142522,142829,143039,143301,143500,143554,143648,143826,144309,144603,144803,144857,145147,145348,145505,145755,145948,150221,150506,150717,151100
22,MS2259-2,140957,141239,141325,141431,141547,141641,142102,142207,142312,142417,142555,142628,143301,143648,143847,144109,144258,144414,144614,144708,144825,144919,145053,145550,145827,150116,150243,150450,150814,151006,151100,151249,151442,151603,151719,151951
23,MW2780-0,145948,150349,150506,150601,150824,151006,151415,151551,151740,152003,152203,152257,153059,153402,153636,153849,154051,154220,154425,154532,154656,154802,154919,155450,155738,155957,160220,160333,160522,160654,161159,161359,161654,162003,162145,162452
24,MW2390-3,152552,152708,152750,152911,153136,153308,153552,153711,153806,154017,154208,154244,155003,155214,155434,155548,155738,155832,160008,160102,160234,160311,160449,160936,161305,161716,161952,162112,162238,162344,162609,162848,163120,163313,163519,163715
25,MR8462-3,,,,,,,,,,,,,,,,,,,,,152922,152954,153136,153636,153933,154257,154342,154600,154919,155119,155236,155450,155810,160040,160248,160449
26,MW2856-3,154611,155141,155258,155434,155621,155748,160051,160311,160417,160632,160821,160922,161505,161805,162016,162206,162406,162558,162732,162837,163004,163058,163241,163739,164218,164824,164919,165125,165435,165954,170110,170321,170636,170930,171131,171714
27,MW3053-3,161116,161338,161432,161527,161753,162003,162300,162503,162631,162931,163036,163157,163739,164024,164245,164414,164551,164655,164824,164919,165024,165125,165257,165755,170110,170542,170658,171047,171247,171425,171544,171841,172427,172702,173003,173425
28,MS2365-3,162536,162732,162848,162942,163157,163241,163621,163753,163946,164207,164341,164448,165125,165521,165733,165900,170038,170143,170331,170448,170625,170720,170857,171414,171747,172147,172320,172448,172702,172857,173025,173235,173803,174152,174415,174700
29,MR8026-3,164145,164341,164448,164551,164802,164857,165224,165340,165435,165711,165911,170005,170553,170836,171047,171214,171425,171544,171736,171830,172009,172104,172231,172729,173119,173647,173847,174004,174243,174403,174521,174816,175118,175422,175729,180303
30,MS2259-3,170059,170154,170248,170353,170625,170647,171058,171225,171425,171703,171903,171958,172640,173003,173214,173352,173519,173625,173824,173942,174131,174227,174415,174911,175516,180158,180324,180440,180717,180925,181147,181311,181842,182201,182436,183448
31,MX1526-0,,173835,173920,174036,174227,174403,174700,174849,175045,175257,175516,175611,180526,180813,181042,181248,181526,181642,181842,181958,182128,182223,182425,182909,183554,184139,184328,184531,184836,185003,185154,185334,185549,185947,190209,190639
32,MS1935-2,,,,,,,,,,,,,,,,,,,174945,175035,175151,175246,175422,175913,180600,181333,181504,181620,181948,182117,182307,182447,182803,183426,183853,184531
33,MR8462-4,175344,175433,175516,175643,175924,180041,180526,180644,180824,181104,181441,181537,182139,182403,182614,182752,183036,183131,183320,183415,183521,183618,183746,184255,185003,185524,185645,185924,190355,190544,190712,190851,191203,191632,191959,192643
34,MW2780-1,181322,,183640,183713,183914,184106,184436,184603,184825,185132,185417,185524,190147,190438,190735,190902,191106,191225,191420,191536,191707,191812,192011,192600,192927,193332,193510,193722,194017,194206,194324,194545,194701,194935,195211,195423
35,MW2390-4,181344,181904,182011,182128,182350,182509,182920,183058,183226,183521,183842,183947,184658,184931,185143,185345,185524,185634,185848,185947,190053,190147,190320,190756,191408,191924,192117,192327,192705,192854,193139,193415,193555,193838,193933,194228
36,MW2856-4,185025,185439,185535,185622,185814,185935,190320,190522,190627,190913,191128,191214,191751,192022,192211,192338,192527,192632,192810,192905,193011,193106,193237,193755,194028,194345,194534,194902,195159,195350,195510,195649,195849,200206,200332,200450
37,MW3053-4,190724,190924,191022,191150,191308,191442,191751,191907,192022,192254,192422,192505,193022,193248,193448,193627,193744,193838,194017,194122,194239,194345,194502,195031,195401,195700,195827,200039,200300,200533,200738,200907,201023,201259,201405,201521
38,MS2365-4,192527,192748,192832,192927,193106,193150,193521,193649,193817,194101,194251,194335,194924,195222,195412,195553,195827,195911,200050,200155,200311,200406,200522,201023,201332,201553,201721,201901,202115,202435,202540,202707,202824,203035,203259,203546
39,MS2259-4,,194924,195018,195137,195412,,195911,200027,200311,200533,200800,200856,201426,201615,201804,201935,202115,202221,202402,202518,202656,202802,202930,203425,203736,204008,204222,204400,204519,204635,204825,205002,205046,205214,205415,205615
40,MR8026-4,201248,201426,201521,201615,201753,201935,202221,202315,202518,202623,202728,202824,203353,203535,203714,203808,203957,204114,204244,204411,204530,204635,204803,205319,205553,205840,205947,210047,210320,210511,210631,210758,210905,211108,211152,211526
41,MX1260-0,,204741,204836,204941,205130,205246,205531,205648,205902,210141,210320,210405,210821,211057,211300,211420,211526,211633,211803,211857,212024,212108,212257,212825,213058,213425,213544,213700,213852,213935,214146,214314,214441,214602,214813,214919
42,MR8462-5,,210758,210854,210937,211130,211247,211515,211622,211750,212003,212046,212140,212541,212731,212931,213025,213225,213309,213448,213544,213700,213744,213852,214336,214624,214846,215002,215057,215203,215340,215445,215550,215646,215834,215928,220035
43,MW2390-5,211857,212614,212658,212741,212931,213014,213320,213425,213617,213711,213828,213903,214303,214503,214635,214751,214930,215035,215203,215307,215412,215507,215635,220118,220350,220635,220848,220954,221110,221216,221343,221450,221617,221755,221900,222229
44,MW2856-5,214230,214613,214707,214835,215024,215213,215507,215624,215718,215928,220129,220213,220708,220921,221132,221238,221406,221500,221639,221744,221849,221933,222050,222534,222756,223040,223218,223313,223451,223712,223818,223934,224051,224333,224500,224605
45,MW3053-5,220403,220541,220625,220804,221026,221121,221417,221555,221722,221955,222112,222156,222639,222913,223102,223218,223313,223357,223534,223628,223756,223851,224028,224522,224805,225005,225132,225215,225404,225459,225554,225711,225817,230017,230155,230300
46,MS2365-5,222112,222239,222323,222439,222607,222723,223018,223145,223240,223451,223607,223650,224206,224428,224616,224721,224816,224859,225027,225132,225248,225331,225448,225955,230228,230427,230554,230732,230817,230955,231100,231206,231301,231524,231714,231809
47,MR8026-5,224344,224533,224638,224732,224932,225121,225353,225510,225649,225901,230006,230049,230554,230817,230955,231100,231228,231334,231451,231546,231703,231747,231852,232335,232609,232715,232842,232937,233115,,,,,,,
48,MX1260-1,231111,231228,231323,231407,231524,231714,232030,232135,232240,232525,232620,232715,233209,,,,,,,,,,,,,,,,,,,,,,,
