,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
30,MW4503-3,,,124016,124413,124643,124759,125113,125431,130529,130623,130706,130833,130958,131103,131222,131327,131443,131641,131757,131902,132017,132301,132449
31,MW4647-3,125712,125744,130140,130424,130727,130937,131244,131421,132406,132511,132554,132709,132814,132847,133034,133200,133307,133412,133527,133621,133725,133955,134121
32,MW5275-3,,,131757,132028,132153,132301,132615,132940,133923,134017,134100,134217,134354,134437,134603,134729,134836,135023,135127,135222,135359,135608,135755
33,MW4856-3,,133506,133642,133923,134205,134427,,134740,135849,135943,140038,140153,140321,140354,140615,140658,140803,141002,141106,141211,141420,141744,141921
34,MW5594-3,135127,135305,135525,135755,135943,140110,140333,140511,141650,141744,141827,141942,142057,142140,142257,142350,142457,142623,142728,142800,142927,143148,143337
35,MW4366-3,141045,141128,141359,141629,141859,142119,142446,142634,143525,143630,143713,143838,144004,144109,144329,144435,144508,144656,144812,144916,145010,145230,145346
36,MW4781-0,142551,,151534,151806,152057,152307,152538,152705,153807,153912,154006,154155,154310,154355,154647,154752,154907,155001,155117,155234,155516,155736,155841
37,MW4503-4,,143010,143254,143640,143921,144120,144435,144612,145721,145847,145930,150045,150213,150307,150446,150550,150655,150905,151021,151126,151231,151607,151755
38,MW4557-0,144424,144634,144855,145125,145335,145439,145804,150118,151147,151253,151347,151451,151618,151650,151859,152004,152057,152213,152318,152413,152528,152758,152905
39,MW4647-4,150045,150056,150235,150550,150706,150811,151010,151303,152151,152256,152339,152455,152600,152632,152820,152855,152959,153104,153222,153327,153442,153746,153934
40,MW4846-0,152611,153348,153652,153955,154206,154310,154625,155023,155946,160050,160155,160314,160409,160502,160722,160805,160848,161035,161139,161224,161350,161639,161815
41,MW4229-0,154344,160837,161150,161516,161815,161930,162213,162328,163354,163438,163510,163710,163825,163930,164107,164212,164306,164422,164537,164652,164735,165006,165110
42,MW4856-4,,,154929,155455,155621,155830,160039,160346,161412,161455,161550,,161815,161858,162035,162140,162234,162400,162505,162609,162714,163006,163121
43,MW5594-4,155610,155758,160101,160335,160639,160805,161035,161202,162140,162234,162317,162433,162537,162620,162757,162850,162955,163110,163216,163309,163427,163721,163930
44,MW4366-4,161412,161711,161952,162234,162515,162631,162933,163121,164234,164317,164411,164515,164609,164652,164829,164934,165017,165143,165238,165344,165449,165719,165857
45,MP6002-0,162735,162818,163038,163259,163532,163753,164140,164306,165227,165311,165405,165604,165719,165802,165951,170046,170150,170318,170446,170540,170749,171103,171157
46,MW4557-1,163742,164035,164349,164631,164829,164934,165132,165300,170402,170446,170550,170633,170738,170843,171052,171211,171316,171359,171453,171546,171745,171954,172229
47,MW4856-5,,174325,174451,174754,175046,175246,175444,175610,180540,180634,180717,180916,181010,181117,181243,181409,181535,181650,181805,181910,164819,182443,182630
48,MW4647-5,,165300,165719,170024,170235,170446,170821,170959,171933,172016,172110,172204,172323,172428,172554,172648,172731,172942,173057,173215,173344,173626,173742
49,MW4705-0,170402,170456,170810,171222,171420,171713,172005,172142,173151,173226,173320,173438,173543,173626,173905,173948,174105,174303,174408,174523,174606,174826,175014
50,MW4781-1,,,171911,172153,172500,172626,172931,173119,173959,174043,174138,174303,174408,174451,174628,174711,174804,174909,175025,175108,175151,175412,175527
51,MW4846-1,172615,172920,173203,173532,173731,173905,174116,174242,175340,175412,175455,175549,175714,175819,175945,180038,180144,180320,180435,180518,180738,180949,181055
52,MW5594-5,174920,175129,175256,175527,175725,175923,180216,180342,181420,181452,181535,181712,181816,181942,182151,182255,182410,182702,182807,182912,183143,183457,183740
53,MR8583-0,175934,180216,180612,180833,181055,181326,181556,181848,182745,182829,182923,183038,183153,183237,183446,183551,183656,183750,183906,184011,184148,184430,184628
54,MW4229-1,180425,180906,181128,181420,181639,181838,182129,182255,183518,183624,183646,183822,183949,184054,184231,184347,184513,184617,184722,184816,184952,185212,185400
55,MW4366-5,181848,182212,182453,182735,183049,183259,183518,183624,184513,184556,184650,184744,184848,184931,185129,185223,185339,185454,185559,185642,185735,185955,190112
56,MP6002-1,,183227,183540,183750,184105,184336,184617,184805,185746,185840,185934,190101,190217,190311,190449,190554,190710,190836,190941,191056,191151,191422,191516
57,MW4503-5,,184148,184336,184754,185035,185151,185526,185725,190742,190908,191013,191139,191307,191411,191559,191704,191819,191924,192039,192133,192342,192625,192803
58,MW4705-1,185505,185548,185934,190311,190438,190615,190930,191045,192342,192426,192520,192635,192751,192847,192940,193056,193149,193304,193409,193535,193744,193954,194059
59,MW4557-2,,,,,191516,191632,191841,192007,192940,193045,193117,193243,193409,193452,193640,193734,193839,194005,194109,194152,194340,194601,194706
60,MW4647-6,,192751,193056,193358,193546,193755,194048,194214,195126,195158,195241,195336,195440,195555,195701,195744,195827,195910,200026,200109,200141,200400,200537
61,MW4781-2,,,194821,195104,195346,195512,195755,195859,200935,201040,201134,201227,201344,201449,201615,201719,201813,202000,202115,202209,202408,202722,202826
62,MW4856-6,,201238,201510,201730,202000,,202430,202700,203526,203609,203652,203746,203901,204005,204059,204203,204257,204402,204456,204601,204644,204925,205030
63,MW4366-6,203641,204038,204257,204518,204716,204820,205102,205206,210056,210150,210244,210337,210453,210536,210703,210746,210818,210934,211039,211134,211239,211449,211626
64,MW4557-3,205824,210035,210420,210558,210746,210934,211155,211301,212202,212255,212338,212432,212537,212641,212756,212841,212946,213039,213144,213228,213311,213604,213719
65,MW4647-7,212212,212317,212537,212819,213007,213133,213355,213459,214408,214451,214545,214638,214754,214827,214954,215037,215130,215245,215349,215454,215547,215828,215932
66,MW4781-3,214209,214252,214451,214700,214943,215141,215411,215526,220456,220600,220654,220748,220842,220957,221216,221310,221414,221519,221624,221707,221801,222055,222233
67,MW4856-7,,220716,221018,221321,221530,221718,221906,221959,222922,223016,223110,,223329,223434,223632,223726,223809,223913,224018,224101,224207,224449,224543
68,MW4366-7,,222745,222933,223214,223401,223610,223819,223913,224802,224845,224928,225022,225126,225158,225356,225439,225533,225638,225720,225803,225858,230107,230255
69,MW4557-4,224917,225126,225303,225544,225825,225930,230222,230348,231246,231329,231411,,,,,,,,,,,,
70,MW4647-8,,231307,231422,,,,,,,,,,,,,,,,,,,,
