,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
29,MW4503-3,134013,134056,134359,134514,134640,134745,134839,134932,135037,135541,135855,140901,141152,141355,141510,141614,141719,142014
30,MW4647-3,135959,140115,140409,140546,140651,140734,140818,140922,141016,141603,141835,143020,143314,143451,143606,143700,143754,144129
31,MW5275-3,,142129,142445,142622,142727,142810,142905,143010,143103,143649,143826,145153,145445,145643,145758,145903,150039,150347
32,MW4856-4,143858,,144422,144641,144745,144850,144944,145059,145204,145715,145852,151120,151405,151646,151751,151855,152032,152440
33,MW5594-3,145841,145924,150408,150535,150711,150744,151005,151058,151152,151740,151959,153257,153549,153747,153924,154029,154123,154626
34,MW4366-4,151542,151729,152053,152220,152336,152419,152606,152721,152816,153319,153517,154637,154918,155117,155224,155339,155444,155945
35,MW4503-4,153003,153247,153621,153747,153913,153956,154101,154219,154302,154835,155224,160406,160709,160929,161045,161150,161254,161849
36,MW4557-0,154439,154637,154940,155213,155318,155401,155538,155714,155808,160248,160438,161536,161849,162016,162131,162235,162350,162622
37,MW4647-4,155621,155819,160100,160354,160500,160532,160720,160825,160919,161337,161702,162716,163010,163136,163255,163338,163453,163912
38,MW4705-0,160626,160825,161117,161254,161359,161453,161608,161651,161745,162307,162550,163734,164006,164153,164310,164405,164531,165002
39,MW4781-0,161359,161557,161838,162016,162131,162224,162329,162446,162550,,163349,164510,164751,164908,165023,165138,165236,165528
40,MW4846-0,,163146,163359,163515,163608,163641,163756,163912,163955,164542,164730,170018,170312,170554,170709,170814,170919,171354
41,MW5594-4,165402,165600,165820,165924,170029,170208,170301,170428,170522,170951,171138,172313,172605,172816,172931,173036,173140,173529
42,MR8583-0,170208,170355,170626,170825,170951,171127,171322,171426,171520,172103,172522,173446,173750,173948,174105,174221,174358,174850
43,MW4229-0,170533,171138,171448,171635,171750,171905,172042,172241,172313,172848,173047,174421,174723,174954,175110,175216,175355,175649
44,MW4366-5,171311,171531,171812,172020,172125,172241,172345,172439,172511,173003,173140,174619,174911,175059,175216,175259,175355,175649
45,MW4503-5,172114,172428,172805,173036,173215,173320,173518,173646,173739,174347,174745,175941,180256,180528,180644,180749,180938,181243
46,MP6002-0,,,,,172554,172710,172805,172910,173003,173550,173812,175005,175310,175522,175649,175743,175931,180245
47,MW4557-1,173259,173435,173739,174022,174127,174231,174410,174514,174608,175121,175333,180539,180833,181055,181222,181337,181453,181807
48,MW4647-5,174504,174547,174839,175048,175142,175216,175417,175511,175617,180140,180445,181504,181756,182017,182132,182226,182352,182844
49,MW4705-1,175804,175858,180140,180256,180413,180507,180633,180821,181011,181514,181850,183021,183314,183535,183641,183746,183850,184155
50,MW4781-1,180906,,181337,181442,181608,181713,181829,181934,182027,,182917,184007,184259,184605,184721,184826,185024,185516
51,MW4846-1,182435,182601,182834,183021,183137,183231,183358,183442,183535,184112,184321,185516,185808,190040,190145,190249,190428,190847
52,MW4856-5,183818,,184321,184450,184638,184742,184930,185056,185212,185757,185945,191224,191527,191725,191829,191923,192049,192437
53,MW5594-5,185902,185913,190345,190439,190543,190648,190825,190940,191013,191433,191621,192750,193044,193253,193357,193440,193534,193858
54,MW4366-6,191538,191840,192122,192237,192342,192416,192542,192635,192707,193116,193253,194442,194723,194900,195004,195058,195214,195642
55,MW4557-2,195224,195412,195642,195819,195934,200039,200215,200320,200425,201010,201158,202254,202452,202618,202733,202827,202942,203256
56,MW4647-6,201711,201754,202035,202305,202420,202452,202755,202910,203003,203432,203724,204636,204847,205034,205139,205232,205315,205640
57,MW4781-2,203256,203526,203746,203955,204100,204133,204345,204511,204615,205200,205315,210611,210820,210957,211101,211155,211334,211554
58,MW4856-6,205953,210130,210434,210600,210716,210748,211050,211155,211301,211741,211858,213048,213246,213423,213527,213621,213747,214132
59,MW4366-7,213026,213203,213434,213549,213653,213725,213945,214028,214121,214550,214716,215730,220013,220139,220243,220337,220431,220651
60,MW4557-3,215355,215625,215939,220139,220243,220337,220525,220608,220651,221120,221308,222237,222435,222612,222717,222811,222938,223230
61,MW4647-7,,221818,221955,222101,222154,222226,222425,222529,222623,223021,223219,224150,224400,224526,224630,224736,224851,225143
62,MW4781-3,223722,223909,224140,224255,224400,224432,224526,224619,224702,225121,225247,230353,230540,230706,230810,230842,231019,231300
63,MW4856-7,230227,230353,230612,230716,230831,230903,231051,231145,231217,,,,,,,,,
