,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
14,AA7503-1,,080556,080936,081304,081525,082011,,082244,083754,083859,084005,,084303,084335,084536,084641,084852,085030,085135,085254,085359,085727,085843
15,AA6345-0,080957,081231,081503,081748,082033,082255,082601,082848,084936,085041,085135,085254,085432,085527,085810,085917,090022,090224,090329,090413,090551,090814,090920
16,AA7848-1,082422,082656,083109,,083838,084016,084335,084536,090624,090719,090803,,,091142,091332,091416,091713,091829,091946,092102,092220,092422,092550
17,AA7428-1,,,083859,084357,084452,084747,085030,085327,091259,091428,091523,091651,091829,091935,092113,092220,092400,092623,092729,092847,092954,093228,093431
18,MW4647-1,083921,084219,084441,084914,085052,085305,085705,085855,091607,091702,,091818,091956,092102,092253,092337,092539,092645,092804,092920,093206,093453,093621
19,AA7094-1,084630,084958,085243,085643,085927,090022,090329,090519,092029,092146,092242,092422,092601,092707,093005,093121,093301,093431,093537,093654,093844,094217,094858
20,MW4781-1,085443,085548,085759,090055,090318,090446,090730,090953,092550,092645,092742,092858,093048,093132,093250,093345,093453,093632,093811,093917,094025,094312,094635
21,MW4366-1,090541,090646,090836,091131,091354,091501,091756,091946,093334,093442,093537,093705,093833,093906,094120,094240,094409,094635,094741,094858,094953,095252,095431
22,AA7530-1,091416,091651,091924,092326,,092920,093110,093345,094455,094635,094730,,095026,095121,095420,095525,095643,095822,095928,100046,100246,100551,100750
23,AA7637-1,093537,093800,094058,094409,094825,094953,095230,095347,100424,100529,100623,100813,100941,101024,101151,101311,101417,101544,101701,101807,101935,102259,102512
24,AA7246-1,094516,094920,095219,095514,095716,100003,100224,100340,101417,101511,101605,101712,101829,101902,102041,102146,102259,102429,102523,102618,102713,102955,103133
25,AA7101-1,095621,095749,095928,100307,100707,100951,101311,101533,103050,103205,103251,,103548,103654,103905,104011,104212,104402,104518,104634,104728,105013,105203
26,AA7848-2,101511,102248,102607,102955,103218,103504,103759,103927,105035,105130,105235,,105457,105603,105813,105919,110015,110142,110247,110352,110613,110835,111058
27,AA7428-2,102955,103143,103420,103905,104148,104307,104623,104750,105802,105908,110015,110204,110331,110414,110541,110646,110803,110931,111036,111119,111343,111627,112242
28,AA7503-2,103559,,103938,104245,104551,104835,105119,105330,110414,110552,110646,110751,110941,,111249,111416,111532,111754,111859,112016,112111,112349,112517
29,AA7094-2,104159,104612,105013,,105740,105952,110247,110403,111438,111554,111700,111838,112016,112111,112400,112507,112612,112728,112844,112939,113044,113342,113523
30,MW4366-2,,110048,110352,110751,110952,111119,111416,111638,112634,112750,112844,113001,113128,113214,113342,113450,113545,113734,113850,113944,114143,114430,114608
31,MW4647-2,110751,111003,111141,111554,111816,111943,112231,112444,113439,113607,113712,113828,114006,114111,114251,114357,114513,114629,114756,114912,115101,115345,115450
32,MW4781-2,,,112455,112811,113044,113258,113534,113650,114723,114840,114934,115050,115218,115301,115439,115544,115701,115806,115932,120027,120216,120440,120630
33,AA6345-1,,113755,114111,114419,114640,114756,115133,115417,120514,120619,120725,120842,121008,121052,121242,121346,121535,121724,121840,121957,122103,122431,122619
34,AA7530-2,115112,115345,,120132,120355,120630,120947,121113,122230,122409,122514,,122746,122902,123124,123229,123407,123619,123736,123842,123938,124308,124458
35,AA7637-2,120831,121030,121303,121608,121935,122135,122641,123008,124127,124224,124330,124519,124708,124824,125025,125130,125247,125413,125540,125635,125823,130108,130237
36,AA7101-2,122409,122536,122902,123156,123451,123630,123927,124319,125258,125402,125446,,125707,125801,125928,130035,130118,130247,130404,130458,130730,131014,131130
37,AA7503-3,,123842,124235,124519,124857,,125330,125657,130658,130803,130919,131014,131203,,,131556,131702,131901,132006,132100,132231,132506,132644
38,MW4366-3,124657,125025,125308,125646,130035,130247,130647,131035,132049,132154,132253,132422,132549,132644,132920,133025,133120,133249,133406,133511,133722,134005,134219
39,MW4647-3,130108,130353,130625,131035,131313,131512,131829,132422,133500,133628,133722,133827,134016,134111,134241,134358,134514,134643,134749,134907,135033,135439,135618
40,MW4781-3,,131818,132219,132549,132920,133130,133428,133933,135033,135149,135248,135406,135512,135607,135851,135935,140113,140351,140518,140623,140728,141047,141251
41,AA6345-2,133025,133355,133555,133849,134100,134325,134558,135106,140019,140124,140246,140402,140529,140623,140813,140858,141015,141142,141251,141345,141452,141736,141902
42,AA7530-3,134608,134855,135149,135618,135756,140113,140351,140909,142103,142226,142321,,142628,142722,142900,143037,143249,143406,143513,143607,143723,144006,144210
43,AA7637-3,140402,140728,141025,141429,141736,141957,142259,142806,143911,144006,144103,144232,144400,144517,144738,144855,145116,145223,145350,145517,145742,150047,150248
44,AA7101-3,,141913,142343,142628,142921,143153,143450,144157,145159,145256,145400,,145720,145848,150047,150142,150226,150355,150502,150607,150713,150933,151027
45,AA7503-4,143227,,143712,144030,144315,,144833,145539,150546,150702,150756,,151111,151132,151345,151451,151640,151818,151924,152018,152156,152524,152702
46,MW4366-4,144433,144716,145022,145433,145658,145815,150204,150911,152135,152231,152325,152441,152557,152702,152903,152958,153135,153315,153410,153526,153653,153950,154105
47,MW4647-4,145731,150036,150355,150817,151049,151250,151546,152102,153135,153254,153337,153515,153642,153748,154000,154105,154248,154426,154532,154647,154815,155121,155323
48,MW4781-4,151154,151535,151713,152040,152325,152557,152713,153030,153939,154022,154116,154258,154415,154459,154720,154826,154943,155110,155217,155333,155533,155839,155954
49,AA7428-3,151524,152336,152524,153009,153135,153254,153504,153810,154837,154921,155016,155154,155301,155355,155511,155617,155744,155954,160122,160214,160319,160603,160741
50,AA6345-3,,153135,153548,153821,154159,154426,154709,155154,160236,160352,160447,160636,160846,160931,161132,161248,161417,161533,161700,161743,161954,162251,162419
51,MW4229-0,153653,,155712,160016,160257,160603,160741,161037,162016,162059,162121,162251,162419,162525,162630,162714,162819,163009,163104,163158,163306,163624,163801
52,AA7094-3,,153855,154116,154521,154815,154932,155217,155701,160814,160858,160953,161110,161259,161342,161522,161627,161722,161827,161943,162027,162132,162441,162547
53,AA7848-3,,165137,165552,,170245,170456,170835,171015,172017,172111,172208,172313,172407,172514,172620,172714,172810,173036,173131,173219,154459,173654,173810
54,AA7530-4,154459,155005,155439,155755,160005,160319,160530,160835,161805,161910,162005,,162229,162324,162452,162630,162736,162841,163009,163114,163255,163539,163740
55,AA7246-2,155733,155933,160247,,160824,161026,161259,161439,162620,162641,162736,162903,163009,163042,163222,163328,163422,163624,163740,163855,164025,164237,164439
56,AA7637-4,161121,161321,161606,161859,162218,162452,162830,163136,164203,164259,164355,164524,164629,164712,164936,165031,165137,165307,165436,165520,165709,170017,170223
57,AA7101-4,,161910,162110,162452,162830,163031,163412,163602,164830,164903,164958,,165223,165319,165436,165531,165658,165826,165943,170039,170317,170550,170750
58,AA7503-5,163125,163328,163718,163950,164248,,164734,164925,165837,165920,170017,170112,,,,170655,170803,170920,171037,171131,171345,171650,171807
59,MW4366-5,164119,164321,164756,165104,165330,165520,165909,170039,170942,171047,171143,171250,171417,171512,171701,171817,171912,172111,172208,172302,172356,172642,172821
60,MW4647-5,165509,165815,170112,170518,170655,170846,171217,171356,172356,172441,172536,172642,172810,172855,173013,173120,173219,173336,173454,173548,173748,174025,174217
61,MW4781-5,,171839,172240,172558,172855,173153,173516,173834,174818,174902,174956,,175208,175253,175442,175537,175653,175903,180008,180125,180351,180613,180729
62,AA6345-4,172855,173303,173559,173939,174141,174524,174840,175029,180052,180158,180256,180413,180540,180646,180909,181015,181142,181326,181506,181625,181753,182037,182153
63,AA7094-4,173359,173917,174130,,174724,174923,175409,175747,180718,180751,180836,180942,181059,181142,181315,181348,181455,181647,181753,181837,181944,182243,183111
64,AA7530-5,174355,174757,175155,175558,175903,180136,180413,180729,182021,182120,182204,182340,182457,182548,182752,182911,183038,183154,183256,183411,183543,183823,184010
65,MW4229-1,175029,175653,175958,180246,180518,180814,181204,181506,182715,182741,182839,182922,183038,183132,183317,183459,183649,183750,183856,183957,184150,184356,184545
66,AA7246-3,180020,180858,181315,181636,181910,182109,182340,182621,183712,183737,183834,183946,184044,184127,184300,184356,184501,184556,184704,184759,184946,185224,185329
67,AA7101-5,181242,182329,182653,182957,183339,183638,183844,184010,185208,185257,185351,,185633,185711,185932,190026,190210,190327,190457,190531,190741,191025,191203
68,AA7637-5,,,,,181506,181647,181944,182142,183256,183339,183422,183521,183605,183712,183856,183957,184032,184150,184250,184344,184545,184821,184946
69,AA7503-6,,184105,184523,184856,185235,,185806,185932,191003,191110,191151,191311,191425,191500,191635,191828,191948,192046,192215,192258,192350,192606,192835
70,AA7848-4,184653,184843,185052,185502,185711,185901,190134,190304,191358,191449,191532,191647,191753,191853,192021,192057,192215,192424,192518,192606,192749,193031,193132
71,MW4366-6,191036,191203,191438,191730,192010,192119,192435,192606,193625,193708,193808,193917,194025,194114,194232,194340,194434,194621,194728,194838,194946,195217,195352
72,MW4647-6,192322,192606,192800,193132,193406,193614,193950,194136,195205,195258,195352,195513,195630,195728,195918,200017,200123,200249,200407,200507,200551,200827,201001
73,MW4781-6,,193906,194136,194402,194632,194817,195059,195258,200145,200223,200312,200407,200507,200551,200750,200827,200939,201035,201135,201232,201318,201556,201755
74,AA6345-5,195414,195802,200028,200312,200656,200804,201035,201146,202402,202448,202542,202645,202751,202835,203016,203123,203157,203310,203433,203538,203727,204017,204217
75,AA7530-6,,201534,201927,202349,202616,202813,203016,203123,204143,204242,204316,204412,204520,204607,204748,204827,204911,205045,205202,205258,205415,205648,205839
76,AA7637-6,203411,203549,203800,204100,204338,204455,204701,204911,205753,205901,205955,210111,210205,210313,210507,210539,210634,210825,210951,211103,211241,211532,211712
77,MW4366-7,,205922,210205,210435,210739,210940,211208,211314,212239,212311,212408,212503,212609,212715,212903,212947,213023,213151,213316,213432,213529,213738,213853
78,MW4647-7,211358,211701,211954,212249,212503,212642,212936,213046,213958,214107,214153,214311,214421,214507,214636,214740,214857,215052,215157,215300,215356,215645,215751
79,MW4781-7,,,213738,214107,214300,214456,214740,214835,215839,215915,215958,220117,220213,220307,220415,220501,220617,220712,220823,220918,221039,221303,221359
80,AA6345-6,215440,215718,215926,220150,220450,220617,220918,221039,221951,222035,222130,222300,222417,222533,222754,222849,223004,223158,223318,223435,223657,223928,224115
81,AA7530-7,220953,221208,221409,,221903,222119,222407,222533,223446,223530,223613,223708,223831,223928,224101,224139,224246,224340,224457,224551,224756,225052,225221
82,AA7637-7,223004,223146,223329,223646,223928,224128,224329,224446,225413,225458,225545,225651,225812,225844,230055,230127,230235,230418,230525,230631,230826,231055,231237
83,MW4366-8,,225256,225445,225732,230019,230117,230405,230620,231646,231723,231807,231901,232008,232056,232213,232258,232346,232451,232600,232643,232900,233122,233250
84,MW4647-8,230547,230754,230949,231249,231417,231611,231901,232008,233016,233109,233155,233312,233441,233524,233724,233820,233915,234104,234210,234304,,,
85,MW4781-8,,,,233109,233312,233451,233640,233746,,,,,,,,,,,,,,,
86,AA6345-7,234032,,,,,,,,,,,,,,,,,,,,,,
