,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
58,MW3346-0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
59,AA7492-2,1,,1,1,1,1,1,1,1,,1,-1,-1,1,1,-1,-1,-1
60,MW4705-5,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
61,AA7530-2,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
62,AA7322-4,1,,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
63,AA7440-5,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
64,MW4366-5,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
65,AA7101-3,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
66,AA6952-5,1,,1,1,1,1,1,1,1,1,,,,1,1,-1,-1,-1
67,MW4892-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
68,AA7706-2,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
69,AA7488-5,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
70,AA7149-5,1,,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
71,AA6482-5,1,1,,,,,,,,,,-1,-1,1,1,-1,-1,-1
72,AA7492-3,1,,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
73,MW4705-6,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
74,AA7322-5,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
75,MW4366-6,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
76,AA7440-6,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
77,AA6952-6,1,1,1,1,1,1,1,1,1,,1,-1,,1,1,-1,-1,-1
78,AA7488-6,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
79,AA7149-6,1,1,1,1,1,,,,,,,,,,,-1,-1,
80,AA6482-6,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
81,MW4705-7,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
82,AA7440-7,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
83,AA6952-7,1,1,1,1,1,1,1,1,1,1,1,-1,,1,1,-1,-1,-1
84,AA7195-3,,,,,,,,,,1,1,,,,,,-1,-1
85,AA7488-7,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
86,AA6482-7,,,,,1,,,,,,,,,,,,,
