,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
19,MX1213-0,085817,090006,090144,090216,090250,090345,090408,090440,090524,090607,090724,090936,091041,091211,091527,091621,091855,091949,092105,092406,092501,092606,092735,092935,093103,093158,093625,093910,094051,094254,094422,094634,094835,095109,095225,095425,095815
20,MX1526-1,090629,090735,090914,090947,091019,091136,091211,091244,091316,091422,091516,091632,091905,092000,092301,092428,092702,092735,092924,093234,093329,093424,093540,093658,093815,093848,094327,094719,094908,095152,095353,095647,095920,100038,100144,100346,101011
21,MX1084-1,091632,091705,091844,091916,091949,092011,092044,092116,092200,092344,092439,092617,092757,093019,093257,093435,093658,093753,093910,094157,094316,094422,094612,094751,094941,095058,095531,095742,095931,100302,100454,100800,,,,101830,102359
22,MW5966-0,092555,092702,092902,092946,093019,093103,093136,093223,093257,093413,093540,093731,094006,094220,094612,094741,095003,095058,095320,095531,095647,095753,095953,100155,100324,100409,100916,101409,101609,102114,102253,102526,102858,103228,103418,103702,104234
23,MZ3559-1,093435,093636,093742,093804,093826,093910,093932,094017,094051,094157,094305,094400,094634,094730,095025,095130,095342,095414,095614,095815,095859,095942,100100,100229,100335,100409,100822,101219,101409,101904,102020,102125,102326,102803,102909,103109,103640
24,MZ3734-1,094327,094517,094657,094741,094802,094908,094941,095014,095047,095214,095320,095425,095636,095753,100122,100229,100454,100559,100738,100949,101054,101200,101336,101452,101642,101725,102231,102632,102825,103037,103301,103512,103651,103925,104114,104318,104519
25,MZ3956-1,095047,095203,095331,095353,095414,095447,095520,095552,095636,095804,095909,100038,100205,100313,100643,100811,101033,101127,101358,101642,101736,101830,102009,102220,102421,102515,102931,103250,103439,103746,103914,104307,104446,104816,104932,105100,105525
26,MZ3825-1,095753,100027,100133,100205,100240,100324,100346,100421,100516,100621,100727,100843,101116,101303,101609,101725,101947,102042,102209,102453,102526,102559,102728,102836,102953,103048,103534,103903,104052,104413,104542,104721,104754,105027,105155,105313,105557
27,MZ3556-1,101054,101219,101358,101431,101441,101547,101631,101703,101725,101852,101947,102136,102421,102559,102858,103026,103250,103333,103450,103735,103819,103914,104136,104307,104446,104542,105005,105324,105441,110115,110307,110531,110816,111112,111257,111448,112110
28,MZ3978-1,101830,102009,102114,102147,102209,102253,102315,102348,102421,102537,102643,102836,103004,103109,103406,103608,103841,103925,104114,104351,104435,104530,104721,104859,105027,105122,105536,105736,105936,110531,110658,110922,111028,111319,111425,111509,111954
29,MZ4228-1,102548,102836,102953,103026,103109,103153,103216,103323,103355,103523,103629,103735,103903,104008,104329,104530,104626,104721,104910,105229,105302,105430,105608,105736,,,110552,110955,111155,111403,111542,111932,112038,112408,112546,112702,113254
30,MZ4072-1,103629,103746,103852,103936,103958,104030,104052,104136,104158,104256,104413,104542,104721,104859,105217,105313,105514,105546,105714,110021,110126,110245,110403,110531,110709,110731,111155,111414,111604,112038,112154,112335,112419,112652,112819,112913,113624
31,MX1105-2,104340,105958,110148,110307,110340,110414,110509,,,110933,110944,111134,111342,111604,111859,112049,112324,112440,112608,112841,112924,113029,113232,113400,113602,113657,114130,114522,114828,115239,115406,115605,115838,120113,120231,120409,120926
32,MZ3740-1,104710,104954,105133,105217,105240,105346,105419,105514,105557,105736,105903,110021,110329,110436,110742,110944,111213,111308,111448,111753,111848,111943,112132,112229,112346,112419,112851,113040,113243,113528,113657,113942,114119,114344,114450,114700,115049
33,MW5898-1,110848,111112,111257,111353,111414,111448,111604,111647,111720,111848,112005,112132,112251,112440,112746,113018,113243,113338,113549,113814,113909,114025,114141,114311,114439,114533,114955,115322,115511,115900,120029,120220,120358,120609,120725,120831,181711
34,MX1197-1,112502,112535,112641,112713,112735,112830,112851,112935,113029,113305,113338,113506,113657,113909,114228,114333,114555,114649,114955,115300,115355,115500,115627,115743,115911,115954,120431,120758,120936,121212,121340,121613,121753,122029,122159,122307,122814
35,MX1213-1,113316,113455,113602,113635,113657,113731,113753,113836,113909,114036,114141,114311,114428,114649,114933,115049,115322,115428,115616,115954,120145,120303,120536,120703,120853,120926,121413,121816,122007,122552,122731,122825,123002,123215,123321,123521,123910
36,MX1084-2,114203,115228,115355,115428,115511,115554,115616,115700,115743,115900,120006,120134,120336,120503,120809,120926,121149,121234,121402,121709,121753,121848,122029,122223,122340,122414,122846,123248,123448,123953,124110,124240,124524,124830,124946,125157,125732
37,MW3496-1,,114311,114428,114533,114627,114722,114744,114817,114900,115039,115133,115250,115438,115605,115900,120006,120231,120336,120558,120831,120926,121020,121212,121402,121529,121602,122051,122223,122414,122803,122941,123226,123342,123638,123732,123921,124430
38,MW5966-1,115827,121340,121446,121518,121551,121636,121647,121731,121753,121943,122040,122148,122403,122531,122919,123002,123237,123332,123448,123710,123743,123827,124027,124205,124324,124419,124841,125124,125318,125603,125804,130037,130241,130420,130526,130654,131130
39,MS1695-2,120536,120653,120842,120936,120958,121105,121127,121234,121340,121540,121647,121837,122126,122245,122541,122803,123035,123129,123321,123732,123910,124027,124154,124324,124419,124441,124924,125124,125318,125753,125859,130059,130252,130420,130526,130704,131047
40,MX1526-2,122223,122245,122447,122552,122636,122742,122803,122836,122908,123140,123248,123404,123648,123816,124110,124302,124535,124630,124746,125040,125135,125245,125424,125603,125815,125910,130336,130548,130739,131852,132020,132305,132515,132925,133041,133303,133723
41,MZ3559-2,123510,123805,123943,124027,124048,124154,124216,124251,124335,124502,124557,,124924,125029,125340,125435,125636,125815,130016,130336,130420,130526,130715,130836,131003,131047,131503,131809,132008,132758,132925,133103,133230,133640,133745,133913,134441
42,MZ3734-2,124619,125102,125223,125256,125340,125435,125457,125541,125614,125804,125859,130121,130336,130453,130825,130931,131141,131303,131441,131841,131936,132031,132221,132410,132548,132642,133114,133441,133640,134007,134146,134325,134441,134926,135042,135147,135549
43,MZ3956-2,130205,130504,130631,130739,130825,130909,130931,131014,131108,131303,131408,131547,131736,131925,132232,132410,132631,132736,132925,133241,133335,133441,133618,133807,133924,134007,134503,134714,134926,135559,135728,135940,140142,140427,140605,140733,140922
44,MZ3825-2,131736,131947,132136,132232,132316,132348,132410,132504,132537,132736,132841,133031,133135,133303,133640,133734,133956,134051,134347,134736,134831,134915,135031,135209,135326,135410,135856,140131,140320,140755,140944,141144,141355,141640,141757,141924,142504
45,MZ3978-2,132830,133103,133241,133314,133408,133451,133524,133556,133640,133829,133934,134102,134358,134503,134853,135020,135242,135359,135621,135940,140058,140153,140342,140510,140733,140817,141312,141607,141757,142135,142253,142642,142813,143151,143308,143436,143752
46,MZ4228-2,134124,134419,134547,134630,134703,134736,134809,134904,134958,135147,135304,135432,135643,135801,140320,140510,140755,,,141501,141556,141651,141851,142041,142231,142304,142824,143046,143436,143932,144131,144429,144545,145050,145156,145312,145555
47,MZ4072-2,135443,135643,135750,135845,135940,140058,140120,140215,140248,140416,140510,140638,140817,140944,141239,141428,141702,141757,142019,142315,142442,142653,142835,143035,143225,143236,143708,144048,144240,144628,144806,145007,145156,145500,145555,145733,150301
48,MZ3740-2,140320,140616,140755,140839,140901,140955,141006,141050,141112,141239,141334,141439,141651,141713,142041,142157,142420,142515,142642,142908,143024,143108,143308,143436,143647,143752,144204,144501,144700,145112,145250,145417,145711,145954,150132,150345,150924
49,MX1105-3,141523,165335,165513,165546,165608,165640,165702,165746,165819,165924,170041,170147,170336,170610,170857,171024,171259,171417,171545,171924,172043,172139,172351,172530,172647,172731,173205,173653,173904,174538,174750,174952,175214,175458,175636,175816,180135
50,MW3496-2,143414,143447,143552,143625,143647,143742,143826,143910,143953,144142,144240,144356,144628,144744,145050,145156,145428,145522,145733,150111,150250,150356,150523,150701,150840,150935,151359,151812,152013,152448,152626,152817,153006,153356,153522,153806,154417
51,MS1695-3,144037,144228,144356,144429,144523,144555,144639,144722,144755,144934,145039,145239,145450,145606,145921,150111,150345,150450,150650,151053,151221,151337,151538,151801,151928,152002,152459,152849,153039,153544,153733,154038,154228,154439,154650,154839,155155
52,MX1213-2,145017,145250,145439,145511,145533,145606,145638,145744,145849,150028,150143,150323,150523,150639,150935,151221,151454,151621,151812,152047,152236,152331,152659,152849,153017,153111,153628,153911,154110,154512,154639,154839,155100,155406,155606,155722,160228
53,MX1526-3,150154,150216,150356,150439,150534,150556,150628,150712,150744,150924,151031,151221,151443,151559,151845,152002,152236,152342,152553,152849,153039,153217,153406,153555,153744,153838,154334,154534,154723,155249,155438,155638,155755,160155,160312,160429,160852
54,MZ3559-3,151421,151621,151801,151855,151906,152013,152036,152141,152236,152415,152510,152648,152911,153028,153345,153450,153722,153838,154027,154356,154512,154617,154806,154944,155133,155205,155628,160017,160205,160618,160820,161103,161209,161453,161750,162025,162450
55,MW5966-2,152521,152743,152922,153006,153039,153100,153133,153206,153301,153439,153544,153711,153943,154121,154450,154606,154828,154944,155144,155554,155649,155733,155911,160038,160205,160239,160725,161041,161231,161856,162025,162249,162354,162629,162756,162850,163301
56,MZ3734-3,153217,153650,153849,153943,154005,154049,154110,154216,154312,154501,154555,154712,154944,155205,155511,155711,155933,160111,160301,160714,160841,160947,161220,161348,161515,161559,162025,162322,162534,162956,163134,163312,163502,164029,164134,164345,164902
57,MZ3956-3,154143,154501,154639,154734,154817,154850,154912,155006,155039,155238,155355,155500,155638,155733,160028,160239,160524,160629,160903,161209,161304,161504,161642,161823,161939,162025,162450,162734,162923,163440,163607,163713,163756,164040,164145,164345,164913
58,MZ3825-3,154723,160049,160216,160312,160334,160418,160440,160513,160608,160736,160914,161030,161220,161326,161631,161750,162036,162142,162354,162650,162829,162923,163051,163218,163334,163407,163840,164218,164419,164924,165051,165313,165440,165746,165902,165957,170547
59,MX1084-3,155039,155344,155511,155606,155638,155711,155733,155817,155849,160122,160216,160407,160546,160651,161030,161209,161432,161559,161728,162058,162300,162406,162607,162734,162912,162956,163502,163807,163955,164324,164546,164724,164946,165324,165440,165618,170030
60,MZ3556-2,160629,160830,160957,161030,161052,161125,161136,161231,161326,161442,161548,161715,161917,162036,162343,162512,162745,162840,163007,163229,163345,163440,163640,163807,164029,164112,164535,164841,165230,165851,170052,170326,170525,171046,171203,171321,171903
61,MZ3978-3,161114,161610,161728,161801,161812,161907,161950,162036,162109,162226,162322,162501,162734,162829,163156,163418,163702,163807,163945,164240,164334,164441,164651,164851,165029,165124,165546,165913,170220,170813,170919,171130,171321,171724,171924,171959,172435
62,MZ4228-3,162003,162912,163028,163113,163134,163218,163239,163312,163356,163629,163734,163851,,,,,,,,,,,,,,,,,,,,,,,,,
63,MX1435-0,,162311,162439,162512,162534,162556,162629,162712,162756,162912,163018,163218,163356,163513,163851,164007,164251,164356,164557,164851,164946,165040,165241,165408,165557,165640,170103,170315,170514,171057,171225,171332,171545,171924,172043,172150,172625
64,MZ4072-3,163345,163535,163713,163745,163756,163901,163923,163955,164040,164156,164324,164513,164735,165008,165313,165502,165735,165841,170030,170358,170525,170632,170835,171046,171151,171259,171724,172010,172307,172942,173059,173345,173524,173853,174053,174210,174824
65,MZ3740-3,163451,164702,164841,164935,164957,165040,165051,165156,165230,165408,165513,165640,165902,165935,170326,170431,170704,170813,171035,171321,171501,171545,171746,171937,172105,172150,172614,173048,173228,173842,174032,174159,174326,174559,174728,174941,175403
66,MW5943-0,163955,164051,164207,164302,164324,164356,164419,164513,164546,164702,164757,164957,165124,165145,165557,165713,165924,170019,170209,170558,170653,170750,170941,171057,171225,171321,171746,171959,172212,172731,172837,173004,173301,173641,173747,173904,174526
67,MX1197-2,165935,170114,170231,170304,170336,170409,170431,170514,170610,170739,170835,170952,171140,171203,171618,171819,172105,172201,172425,172731,172859,172953,173132,173312,173451,173546,174010,174315,174516,175436,175614,175754,175911,180231,180359,180633,181143
68,MW3496-3,171046,171225,171343,171417,171439,171534,171556,171629,171713,171841,171937,172117,172351,172446,172753,173015,173121,173228,173440,173704,173820,173926,174126,174304,174432,174505,174919,175341,175552,180600,180717,180803,180942,181344,181450,181711,182250
69,MS1695-4,172245,172351,172519,172552,172636,172709,172731,172837,172942,173216,173312,173513,173641,173820,174148,174242,174505,174632,174835,175130,175258,175414,175636,175805,175944,180018,180517,180836,181026,181733,181911,182028,182122,182419,182525,182630,183411
70,MX1213-3,172340,173736,173926,173948,174010,174043,174115,174220,174242,174410,174516,,,,175447,175625,175900,180007,180219,180444,180622,180739,180942,181121,181322,181406,181850,182101,182250,183043,183200,183411,183539,183920,184038,184259,184604
71,MX1526-4,174526,174559,174750,174813,174835,174930,174952,175057,175130,175308,175414,175541,175732,175933,180219,180422,180706,180825,181110,181544,181733,181850,182133,182312,182525,182630,183127,183550,183859,184259,184520,184636,184942,185301,185450,185555,190008
72,MZ3559-4,175603,175805,175933,180007,180102,180219,180315,180422,180506,180622,180717,180858,181059,181215,181533,181627,181911,182017,182144,182503,182630,182736,183021,183200,183742,183826,184248,184615,184921,185355,185511,185651,185946,190240,190407,190619,191113
73,MW5966-3,180836,181059,181239,181333,181355,181439,181522,181638,181711,181828,181944,182112,182419,182547,182853,183021,183305,183422,183550,183920,184111,184226,184509,184658,184954,185110,185618,185852,190040,190524,190724,190914,191208,191558,191835,192109,192646
74,MZ3734-4,182039,182101,182240,182334,182356,182430,182452,182547,182620,182725,182820,182926,183105,183222,183506,183625,183859,184005,184237,184625,184742,184837,185059,185239,185428,185533,190008,190313,190652,191208,191325,191514,191705,191951,192109,192330,192753
75,MZ3956-4,182853,183032,183222,183244,183305,183349,183400,183444,183517,183636,183731,183859,184121,184321,184615,184826,185059,185216,185417,185724,185819,185924,190146,190335,190440,190524,191030,191325,191525,192225,192341,192519,192731,192848,193037,193217,193345
76,MZ3825-4,183636,185110,185228,185301,185312,185355,185417,185511,185555,185713,185819,185946,190146,190345,190641,190830,191103,191219,191347,191632,191751,191857,192047,192225,192403,192508,193015,193428,193617,193955,194144,194407,194630,194830,195019,195123,195619
77,MX1084-4,183847,184132,184331,184426,184520,184615,184647,184731,,185015,185132,185312,185555,185724,190030,190218,190502,190557,190820,191157,191314,191409,191621,191802,191941,192036,192541,192804,193004,193534,193723,193912,194123,194346,194503,194703,195113
78,MZ3556-3,185935,190135,190335,190440,190451,190524,190546,190641,190703,190852,190958,191135,191420,191621,191951,192214,192457,192625,192742,193205,193323,193418,193555,193745,193945,194050,194525,194852,195051,195452,195702,195946,200207,200503,200620,200747,201146
79,MZ3978-4,191030,191242,191420,191514,191536,191632,191654,191751,191835,191930,192025,192131,192330,192403,192657,192826,193110,193239,193418,193723,193828,193955,194206,194346,194514,194536,195019,195313,195557,200102,200207,200419,200536,200736,200914,200957,201536
80,MZ4072-4,191802,194123,194251,194335,194407,194452,194514,194547,194630,194735,194841,194957,195218,195302,195535,195630,195851,200018,200229,200441,200536,200630,200747,200935,201114,201136,201703,201959,202149,202446,202646,202908,203130,203321,203520,203553,203953
81,MZ3740-4,193026,195630,195756,195851,195913,195946,200007,200051,200123,200251,200356,200514,200714,200830,201136,201253,201536,201642,201842,202116,202211,202328,202446,202624,202751,202908,203310,203626,203837,204331,204447,204721,204900,205027,205155,205239,205513
82,MP6358-0,,,,,,,,,,,,,,,194123,194229,194503,194558,194808,195040,195134,195229,195419,195557,195818,195851,200323,200725,201030,201347,201514,201620,201747,202021,202116,202244,202518
83,MX1105-4,,201503,201620,201642,201703,201736,201809,,,202021,202127,202244,202518,202613,202835,202941,203216,203321,203459,203709,203804,203920,204047,204226,204415,204458,204944,205301,205451,205841,205957,210115,210254,210537,210643,210835,211130
84,MW3496-4,202930,203036,203141,203237,203248,203321,203353,203426,203509,203626,203731,203909,204120,204226,204509,204626,204911,205016,205228,205556,205702,205808,205946,210137,210338,210410,210835,211130,211435,211932,212059,212311,212523,212913,212956,213040,213335
85,MX1213-4,203942,210104,210232,210316,210338,210410,210432,210516,210559,210716,210814,210930,211130,211308,211647,211816,212048,212143,212429,212818,212934,213018,213156,213335,213513,213608,214040,214429,214629,214945,215111,215344,215544,215754,215910,220133,220547
86,MS1695-5,204531,204553,204721,204743,204805,204849,204911,204955,205027,205133,205228,,205545,205629,205924,210126,210359,210516,210654,210919,210952,211046,211203,211330,211530,211614,212132,212407,212617,213050,213218,213324,213502,213746,213934,214040,214407
87,MX1526-5,211119,211225,211352,211424,211435,211530,211541,211636,211709,211859,211954,212059,212333,212429,212744,212934,213207,213324,213546,213840,213934,214040,214207,214335,214451,214545,215028,215239,215439,220133,220336,220558,220831,221055,221150,221341,221827
88,MZ3559-5,212110,212237,212407,212440,212501,212545,212556,212639,212744,212851,212945,213112,213335,213430,213746,213851,214123,214240,214502,214756,214901,214956,215144,215334,215533,215638,220100,220431,220631,221552,221754,221954,222251,222556,222713,222819,223209
89,MZ3734-5,213535,213630,213746,213818,213840,213934,213956,214040,214113,214229,214324,214357,214545,214713,215006,215155,215417,215522,215805,220205,220325,220420,220620,220725,220853,220958,221435,221837,222016,223042,223209,223410,223548,223810,224010,224032,224622
90,MZ3956-5,214556,214734,214850,214912,214934,215006,215028,215111,215144,215250,215344,215554,215816,215910,220229,220314,220525,220558,220736,220947,221031,221128,221308,221457,221636,221731,222205,222440,222629,223610,223726,223959,224211,224422,224538,224622,224941
91,MZ3825-5,214713,220049,220229,220325,220347,220431,220452,220609,220704,220809,220926,221106,221308,221424,221720,221804,222027,222143,222345,222724,222841,222936,223104,223253,223504,223537,224127,224422,224611,225319,225446,225617,225724,225946,230124,230229,230641
92,MZ3978-5,221308,221530,221720,221742,221815,221848,221910,222005,222038,222154,222251,222429,222618,222713,223125,223304,223526,223631,223810,224043,224138,224211,224338,224506,224622,224740,225257,225628,225818,230430,230557,230819,230926,231042,231221,231316,231655
93,MW5943-1,223158,223209,223337,223410,223431,223515,223548,223631,223704,223810,223916,224054,224244,224349,224706,224802,225025,225151,225403,225701,225756,225902,230029,230157,230324,230408,230904,231232,231411,231917,232035,232246,232519,232802,232907,,
94,MP6358-1,,,,,,,,,,,,,,,223853,224010,224255,224328,224600,224835,224941,225003,225141,225308,225436,225530,225957,230229,230335,231009,231126,231232,231411,231655,231729,231845,232141
95,MX1105-5,224010,224105,224222,,224306,224349,224400,224455,224527,224611,224706,224846,225035,225130,225352,225520,225628,225712,225851,230135,230240,230335,230514,230641,230758,230853,231305,231626,231729,232246,232402,232635,232835,,,,
96,MW3496-5,225014,225224,225352,225425,225436,225509,225530,225617,225650,225818,225924,230041,230157,230313,230557,230630,230904,231009,231137,231516,231637,231740,231907,232046,232213,232318,232824,,,,,,,,,,
97,MS1695-6,230557,230619,230747,230819,230842,230904,230926,231009,231042,231158,231254,231422,231611,231801,232035,232130,232351,232446,232613,232824,232857,,,,,,,,,,,,,,,,
98,MX1213-5,231305,232046,232213,232246,232307,232340,232402,232457,232530,232635,232740,,,,,,,,,,,,,,,,,,,,,,,,,,
