,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
13,MW4856-1,,091705,091959,092334,092605,,093055,093221,094202,094256,094341,094456,094622,094705,094810,094904,094958,095052,095157,095251,095355,095637,095720
14,MW5594-1,093001,093315,093524,093805,093953,094119,094413,094539,095511,095554,095648,095753,095857,095941,100057,100129,100223,100349,100454,100559,100714,100937,101103
15,MW4366-1,095406,095511,095720,100013,100234,100443,100714,100820,101730,101824,101907,102024,102140,102212,102338,102443,102536,102713,102818,102935,103112,103310,103426
16,MW5084-2,,103855,104138,104453,104702,104806,105058,105224,110126,110231,110324,110440,110544,110649,110826,110920,111024,111246,111352,111507,111602,111812,111959
17,MW4647-2,105958,110137,110429,110837,111118,111307,111550,111812,112838,112954,113048,113152,113330,113424,113602,113707,113823,113917,114032,114126,114357,114649,114753
18,MW4781-2,,,112511,112806,113026,113203,113402,113456,114419,114512,114555,114710,114815,114847,115034,115149,115243,115336,115441,115545,115712,115921,120120
19,MW4856-2,,114137,114252,114606,114815,114951,115200,115409,120716,120820,120925,121030,121134,121218,121323,121417,121511,121720,121813,121918,122118,122411,122604
20,MW5594-2,,120058,120402,120748,121019,121113,121427,121532,122411,122505,122553,122709,122803,122846,123002,123107,123213,123331,123435,123540,123625,123823,123928
21,MW4366-2,121950,122107,122255,122531,122752,122929,123256,123518,124346,124419,124512,124609,124714,124746,124852,125102,125156,125345,125450,125544,125648,125930,130201
22,MW4781-3,,,,,,,,,,,,,,,,,,,,,122422,135916,140104
23,MW5084-3,123939,124126,124419,124630,124830,124935,125302,125450,130338,130442,130525,130631,130757,130830,131050,131155,131249,131425,131546,131629,131723,131954,132037
24,MW4647-3,,125919,130201,130559,130747,130935,131249,131425,132341,132435,132540,132645,132811,132927,133136,133231,133346,133502,133609,133724,133808,134102,134219
25,MW4856-3,133303,,133903,134147,134356,134627,134951,135315,140345,140450,140536,140651,140808,140851,141050,141155,141300,141426,141531,141636,141855,142126,142335
26,MW5594-3,135513,135656,135855,140241,140450,140608,140913,141249,142136,142241,142335,142450,142610,142653,142808,142841,142945,143205,143310,143404,143553,143812,144000
27,MW4366-3,141823,141917,142313,142621,142851,143111,143436,143625,144756,144852,144946,145101,145228,145333,145532,145637,145741,145835,145950,150057,150202,150435,150551
28,MW5084-4,144105,144346,144651,145008,145144,145300,145604,145752,150749,150833,150916,151042,151208,151252,151418,151522,151637,151803,151908,152003,152046,152338,152454
29,MW4781-4,,151157,151324,151544,151803,152003,152151,152306,153310,153342,153426,153544,153702,153745,153910,153943,154058,154213,154328,154411,154510,154725,154841
30,MW4619-1,172117,152735,152924,153248,153458,153640,153910,154047,155007,155101,155155,155238,155404,155436,155551,155635,155729,155927,160021,160126,160325,160535,175856
31,MW4856-4,,154234,154339,154747,155040,155205,155425,155624,160535,160629,160723,160817,160911,160954,161152,161246,161352,161529,161635,161750,161844,162053,162208
32,MW4229-0,154400,161425,161707,162021,162334,162449,162753,162920,164104,164219,164313,164440,164556,164649,164815,164920,165024,165224,165339,165505,165736,170040,170228
33,MW5594-4,155530,155707,155855,160137,160303,160452,160817,161005,162345,162439,162533,162638,162805,162859,163035,163140,163236,163342,163436,163541,163708,163928,164027
34,MW4366-4,162732,163003,163247,163447,163718,163939,164147,164313,165139,165224,165318,165411,165505,165548,165703,165736,165841,170029,170134,170217,170344,170700,170804
35,MW4781-5,,,170837,,171519,171551,171802,171928,172932,173015,173058,173152,173257,173352,173551,173635,173718,173855,173950,174105,174159,174407,174512
36,MW4856-5,,173855,174159,174501,174710,174941,175056,175224,180158,180303,180356,180501,180606,180721,180941,181034,181128,181211,181327,181431,181535,181850,182027
37,MW5594-5,175906,180158,180523,180825,181045,181316,181548,181724,182601,182633,182716,182834,182927,183053,183209,183303,183346,183440,183556,183649,183754,184035,184317
38,MW4366-5,181254,181305,181558,181901,182048,182214,182507,182644,183512,183545,183628,183722,183815,183920,184119,184212,184306,184432,184536,184619,184745,185028,185216
39,MW4229-1,183147,183732,183952,184245,184515,184630,185007,185144,190335,190450,190558,190725,190904,191030,191301,191417,191556,191744,191911,192037,192153,192459,192647
40,MW5084-5,,,190853,191250,191500,191607,191838,192027,192929,193001,193055,193211,193315,193359,193525,193633,193727,193832,193926,194042,194135,194417,194510
41,MW4781-6,,,193431,193633,193926,194135,194355,194510,195336,195440,195534,195628,195732,195837,200003,200107,200212,200305,200421,200525,200612,200846,200940
42,MW4619-2,,195210,195347,195628,195826,195941,200150,200316,201106,201211,201254,,201442,201536,201726,201820,201903,202019,202113,202155,202249,202521,202658
43,MW4856-6,,201359,201503,201736,201958,202217,202322,202406,203337,203420,203503,203557,203701,203744,203859,203942,204025,204118,204233,204337,204525,204712,204912
44,MW4366-6,204003,204057,204255,204546,204723,204806,205059,205214,210107,210139,210233,210337,210453,210526,210630,210724,210756,210955,211059,211142,211320,211551,211729
45,MW5084-6,210222,210348,210619,210955,211121,211248,211540,211656,212639,212733,212827,212921,213047,213130,213235,213307,213412,213527,213632,213736,213924,214144,214310
46,MW4781-7,,,212943,213235,213527,213758,214039,214155,215044,215138,215224,215328,215433,215526,215631,215714,215757,215925,220029,220112,220206,220448,220624
47,MW4619-3,,214846,215106,215548,215620,215852,,220101,221127,221231,221325,221409,221513,221556,221723,221806,221849,222015,222119,222202,222413,222654,222820
48,MW4856-7,,,221116,221535,221702,221932,222026,222234,223228,223311,223404,223458,223613,223707,223834,223906,224010,224104,224208,224251,224450,224648,224752
49,MW4366-7,223750,223811,224010,224313,224439,224615,224856,225001,225952,230025,230108,230151,230256,230402,230539,230633,230705,230810,230903,231008,231101,231259,
50,MW5084-7,225942,230057,230339,230655,230853,230946,231206,231321,,,,,,,,,,,,,,,
