,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
23,MS1953-2,,131721,131912,132146,132556,132903,133009,133125,133514,133557,133809,133904,133937,134303,134653,134820,134915,135104,135148,135326,135410,135631,135853,140052,140147,140241,140346,140524,140556,140756,140902,141040,141124,141146,141302,141418,141651,141828,,142122,142227,142311
24,MW5645-2,133853,135958,140219,140451,140701,141124,141356,141555,141850,141923,142039,142238,142416,142806,143144,143344,143439,143555,143651,143818,143913,144102,144324,144518,144551,144647,144752,144932,145026,145144,145238,145415,145553,145615,145637,145805,150219,150336,150528,150622,150727,150811
25,MX1517-3,,142122,142416,142650,142850,143155,143417,143618,143902,144007,144145,144240,144346,144730,145111,145300,145354,145531,145626,145827,145923,150135,150411,150633,150727,150811,150916,151043,151126,151326,151421,151526,151621,151653,151830,152010,152335,152546,152807,152934,153050,153134
26,MS2243-3,143913,144240,144551,144814,145205,145615,145827,145945,150157,150252,150506,150601,150738,151126,151526,151653,151737,151915,152021,152158,152241,152452,152651,152901,153007,153101,153206,153333,153427,153555,153700,153743,153838,153902,153946,154116,154447,154604,154909,155003,155108,155151
27,MS2365-3,145815,150114,150314,150455,150727,151148,151304,151537,151937,152021,152147,152252,152314,152651,153050,153206,153250,153417,,153649,153743,153957,154159,154414,154447,154542,154659,154803,154847,155046,155141,155214,155330,155352,155435,155540,155908,160036,160340,160437,160531,160626
28,MS1903-3,151904,152021,152230,152419,152850,153217,153311,153438,153754,153816,153957,154053,154221,154542,154941,155119,155203,155330,155414,155551,155613,155835,160109,160319,160415,160509,160615,160732,160827,161103,161158,161232,161401,161445,161507,161625,161931,162110,162407,162503,162558,162641
29,MS1935-2,,153850,154148,154402,154604,155025,155119,155247,155508,155603,155730,155835,155940,160308,160659,160816,160913,161147,161232,161412,161456,161740,162004,162641,162759,162853,163010,163150,163247,163426,163458,163625,163658,163731,163836,163953,164311,164544,164712,164818,164924,165019
30,MS1953-3,155225,155435,155635,155857,160119,160542,160743,160924,161401,161456,161708,161825,161858,162206,162558,162736,162821,162959,163044,163225,163331,163615,163836,164038,164132,164205,164311,164428,164501,164650,164745,164818,164924,164957,165029,165135,165429,165618,165745,165944,170038,170100
31,MR8026-2,,161602,161814,162026,162441,162832,162937,163033,163320,163404,163542,163647,163804,164154,164555,164724,164807,165019,165051,165251,165345,165545,165745,165955,170100,170143,170310,170416,170449,170711,170754,170828,170946,171018,171051,171219,171620,171820,172031,172147,172253,172325
32,MS2259-3,,163214,163448,163731,164143,164522,164735,164913,,165323,165512,165629,165712,170028,170416,170544,170711,,,171040,171135,171358,171630,171904,171958,172042,172147,172253,172358,172559,172643,172737,172821,172853,173009,173125,173441,173841,,173958,174115,174158
33,MW5645-3,164027,165040,165418,165639,165901,170300,170343,170511,170828,170924,171146,171303,171336,171703,172052,172220,172304,172431,172537,172759,172842,173125,173336,173546,173619,173703,173808,173925,174009,174125,174231,174314,174347,174431,174504,174620,174948,175138,175316,175401,175506,175603
34,MX1517-4,,170924,171124,171409,171620,171925,172031,172209,172442,172526,172748,172832,173009,173347,173757,173925,174009,174147,174231,174504,174536,174747,175032,175254,175327,175412,175506,175625,175709,175826,210322,210355,210515,210603,210626,210753,211102,211240,211519,211635,211731,211808
35,MS2243-4,,173325,173514,173724,173936,174358,174558,174714,174854,175000,175200,175254,175412,175753,180142,180320,180404,180647,180730,180952,181046,181341,182031,182230,182314,182357,182441,182546,182640,182745,182851,183018,183145,183240,183418,183556,183945,184102,184301,184407,184501,184534
36,MS2365-4,,175210,175455,175636,175859,180215,180415,180604,180941,181046,181151,181246,181341,181733,182209,182441,182513,182723,182829,183051,183156,183524,185021,185222,185255,185339,185423,185517,185614,185730,185836,185931,190038,190111,190218,190356,190703,190839,191008,191114,191157,191241
37,MS1903-4,,181616,181913,182357,182913,183207,183251,183345,183524,183640,183840,183924,184007,184345,184830,185116,185222,185412,185550,185730,185825,190027,190240,190440,190526,190620,190714,190817,190901,191030,191114,191208,191346,191419,191442,191559,191917,192047,192218,,192439,192501
38,MS1935-3,,183745,184134,184345,184916,185222,185306,185434,185539,185708,185920,190015,190156,190537,190923,191030,191157,191431,191442,191757,191852,192156,192356,192557,192641,192736,192833,192938,193023,193255,193401,193512,193555,193643,193836,193948,194332,194557,194746,194949,195040,195123
39,MR8026-3,,185858,190015,190229,190514,190817,190912,191041,191346,191538,191819,191904,192036,192407,192800,192916,193011,193222,193244,193449,193544,193811,194010,194226,194332,194416,194522,194651,194757,194937,195040,195123,195156,195229,195255,195355,195712,195853,195958,200043,200138,200222
40,MS1953-4,,191503,191725,191930,192036,192512,192725,192844,193055,193139,193305,193401,193512,193836,194153,194332,194416,194533,194557,194746,194904,195051,195240,195439,195523,195607,195651,195745,195842,200054,200149,200211,200328,200415,200436,200545,200857,201036,201247,201426,201520,201553
41,MS2259-4,,194153,194405,194608,194830,195145,195333,195523,,195712,195819,195937,200021,200339,200725,200846,200930,201057,201140,201341,201437,201630,201832,202032,202118,202202,202307,202424,202458,202618,202723,202818,202951,203025,203156,203313,203607,203939,,204139,204234,204317
42,MW5645-4,,195417,195534,195734,200054,200256,200533,200641,200857,201025,201140,201224,201426,201759,202202,202351,202424,202546,202640,202840,202851,203109,203345,203545,203629,203712,203756,203917,204003,204139,204212,204306,204437,204515,204559,204704,204959,205055,205336,205408,205519,205551
43,MS2243-5,,204201,204402,204559,204827,205055,205303,205443,205603,205647,205859,210004,210225,210551,211007,211134,211218,211339,211508,211657,211808,211958,212231,212452,212547,212642,212737,212842,212927,213141,213235,213314,213457,213533,213619,213724,214030,214226,214456,214601,214707,214739
44,MS2365-5,,210626,210847,211040,211156,211541,211731,211851,211958,212031,212158,212231,212325,212631,213011,213130,213214,213339,213457,213630,213724,213902,214125,214322,214408,214456,214550,214656,214739,214917,215011,215054,215149,215219,215254,215410,215755,215946,220138,220248,220343,220438
45,MS1953-5,213000,213023,213120,213302,213521,213913,214136,214226,214408,214507,214656,214728,214838,215149,215553,215711,215755,215924,215946,220204,220259,220449,220644,220845,220929,221012,221056,221202,221257,221513,221558,221642,221750,221834,221907,222013,222306,222427,222601,222706,222825,222850
46,MS2259-5,215254,215359,215649,215755,220103,220343,220547,220655,220823,220856,221001,221056,221246,221547,221918,222035,222057,222233,222244,222402,222453,222623,222802,223007,223050,223134,223218,223327,223421,223559,223657,223752,223835,223920,223942,224050,224406,224526,224736,224821,224916,225000
47,MW5645-5,220449,221928,222035,222222,222413,222717,222814,222901,223029,223101,223243,223316,223505,223802,224150,224310,224333,224429,224515,224653,224748,224916,225113,225312,225356,225439,225523,225617,225701,225832,225926,225958,230048,230110,230143,230257,230521,230615,230826,230934,231006,231050
48,MX1517-5,224916,225124,225345,225534,225639,230023,230205,230257,230426,230510,230626,230720,230853,231157,231529,231636,231658,231756,231842,232019,232053,232252,232502,232712,232820,232858,232952,233108,233141,,,,,,,,,,,,,
49,MS2243-6,230521,230626,230753,230909,231039,231232,231327,231423,231529,231603,231720,231756,231915,232230,232556,232712,232756,232858,232930,233057,233130,,,,,,,,,,,,,,,,,,,,,
50,MS1695-0,232535,233152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
