,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
28,MS1953-0,,160807,161124,161840,162051,162420,162715,163032,163338,163433,163600,163717,163855,164235,164635,164803,164911,165039,165207,165420,165536,165811,170131,170353,170437,170521,170626,170754,170859,171041,171135,171242,171348,171411,171455,171615,172038,172156,172454,172549,172706,172750
29,MR8462-3,,162147,162347,162938,163349,163728,164130,164519,164837,164922,165039,165207,165347,165716,170109,170236,170342,170521,170637,170816,170922,171231,171550,171753,171859,171942,172049,172231,172326,172527,172633,172717,172814,172847,173014,173204,173544,173651,173852,173958,174052,174136
30,MS4914-0,,164014,164308,164519,164859,165207,165409,165939,170309,170415,170616,170743,170933,171253,171637,171815,171921,172038,172133,172410,172527,172814,173204,173405,173500,173544,173702,173830,173925,174231,174326,174421,174549,174633,174717,174824,175151,175330,,,175742,175815
31,MW2390-3,165207,165632,170014,,171018,171626,171859,172100,172527,172611,172803,172909,173037,173449,173841,174009,174114,174326,174432,174717,174824,175140,180120,180342,180425,180509,180603,180731,180837,181037,181153,181225,181352,181447,181625,181730,182133,182300,182544,182702,182757,182852
32,MW2856-4,170648,171506,171859,172133,172337,172717,172931,173215,173651,173746,173903,173947,174052,174421,174802,174919,175014,175203,175246,175458,175720,180015,,181625,181657,181741,181825,181953,182038,182155,182300,182344,182556,182628,182713,182842,183221,183411,183602,183709,183816,183849
33,MR8024-4,,173629,173841,174220,174505,174835,175119,175425,175804,175847,180015,180120,180225,180614,181026,181214,181309,181457,181541,181752,181836,182206,182533,182808,182852,182936,183020,183147,183243,183455,183550,183625,183742,183827,184018,184145,184600,184749,184906,185022,185117,185212
34,MR8026-4,175541,175753,180036,180331,180625,181037,181352,181635,181847,182016,182133,182406,182544,182830,183506,183720,183816,184018,184051,184337,184443,184749,185022,185245,185320,185415,185521,185627,185722,185911,190017,190155,190343,190405,190449,190606,191019,191158,191420,191503,191619,191652
35,MS2365-3,,184315,184610,184949,185139,185459,185711,185849,185955,190144,190405,190511,190628,191019,191536,191714,191808,191956,192135,192451,192556,192852,193139,193334,193421,193526,193636,193752,193836,194025,194141,194225,194354,194438,194617,194733,195052,195231,195419,195537,195637,195731
36,MS2259-3,,,,,,,,,,,,,,,,,,,,,,,190913,191103,191147,191230,191325,191514,191608,191746,191902,192051,192218,192240,192418,192556,192957,193116,,193432,193526,193610
37,MS1935-4,,191230,191452,191724,192135,192429,192512,192756,193235,193347,193548,193647,193836,194215,194606,194722,194807,194924,194957,195147,195334,195537,195815,200049,200122,200216,200332,200448,200554,200813,200909,200953,201049,201122,201301,201413,201731,201922,202123,202250,202355,202428
38,MS1953-1,,192313,192640,192852,193030,193442,193658,193908,194236,194438,194650,194807,195009,195357,195753,195920,200049,200143,200237,200416,200510,200701,200858,201038,201122,201206,201250,201413,201446,201552,201658,201731,201816,201900,201933,202050,202333,202534,202639,,202947,203034
39,MR8462-4,,194957,195256,195451,195753,200154,200332,200510,200846,200942,201144,201312,201457,201816,202206,202323,202417,202556,202650,202828,202912,203128,203435,203646,203740,203823,203921,204051,204123,204326,204422,204516,204628,204712,204840,204945,205241,205429,205646,205751,205857,205930
40,MW2856-5,,203657,203848,204102,204326,204701,204807,204945,205144,205241,205440,205538,205708,210047,210429,210556,210651,210828,210923,211112,211210,211406,211655,211913,211945,212040,212123,212250,212334,212451,212556,212640,212735,212746,212821,212937,213253,213509,213651,213820,213925,213947
41,MR8024-5,,,204828,204934,205208,205502,205603,205719,210011,210023,210312,210451,210535,210851,211247,211419,211442,211600,211633,211811,211901,212040,212239,212440,212524,212607,212651,212746,212821,212948,213042,213126,213253,213316,213337,213458,213735,213842,214021,214136,214241,214335
42,MR8026-5,210418,210524,210734,210956,211322,211706,211823,211945,212134,212239,212429,212545,212724,213126,213520,213639,213724,213842,213936,214147,214230,214419,214618,214831,214934,215029,215134,215240,215334,215551,215656,215739,215856,215943,220018,220134,220431,220643,220919,221029,221124,221218
43,MS2365-4,,212746,212915,213159,213458,213746,214032,214147,214346,214502,214702,214757,214934,215302,215656,215856,215931,220101,220206,220359,220505,220705,220950,221156,221240,221336,221422,221550,221659,221826,221936,222054,222319,222403,222532,222649,223008,223135,223336,223440,223556,223639
44,MS1935-5,,215101,215207,215424,215656,,,220244,220610,220705,220846,221001,221134,221506,221848,222043,,222319,,222521,222543,222744,223008,223219,223252,223336,223440,223545,223650,223851,223935,224019,224155,224239,224300,224416,224741,224905,225110,225206,225300,225332
45,MR8462-5,221312,221550,221720,221848,222009,222341,222510,222628,223030,223135,223303,223359,223545,223924,224322,224456,224509,224625,224719,224821,224843,225010,225216,225430,225524,225609,225701,225756,225902,230007,230102,230134,230230,230302,230334,230429,230739,230840,231032,231126,231220,231304
46,MW2390-4,223935,224239,224442,224614,224807,225034,225300,225419,225634,225701,225850,225935,225956,230313,230705,230816,230902,231032,231105,231253,231404,231638,231850,232050,232219,232256,232356,232524,232557,232741,232825,232857,233030,233111,233133,233240,,,,,,
47,MR8024-6,,230739,230957,231054,231304,231616,231700,231807,231912,231956,232050,232135,232323,232641,233046,233145,233206,,,,,,,,,,,,,,,,,,,,,,,,,
48,MR8026-6,233017,233111,233251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
