,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
12,MS1935-1,,105416,105531,105625,105823,110024,110400,110505,110548,110642,110735,110808,111320,111551,111752,111908,112025,112057,112234,112338,112444,112538,112653,113145,113429,113638,113805,113932,114027,114143,114341,114507,114706,114926,115041,115207
13,MS1903-1,111508,111708,111824,111929,112129,112213,112632,112726,112809,113040,113156,113251,113732,113954,114204,114319,114456,114601,114749,114843,114959,115103,115219,115651,115944,120101,120238,120342,120436,120634,120802,120939,121159,121440,121639,121805
14,MS1953-2,114601,115419,115502,115556,115756,115850,120216,120310,120530,120750,120846,120929,121357,121639,121838,121932,122036,122130,122256,122411,122515,122620,122746,123320,123613,123843,124053,124157,124313,124407,124523,124627,124805,124942,125119,125235
15,MS2025-2,121555,121910,122004,122119,122234,122400,122641,122735,122934,123039,123154,123226,123645,123905,124103,124157,124335,124450,124638,124743,124859,124953,125119,125610,125830,130040,130145,130321,130404,130447,130645,130728,130846,131054,131231,131346
16,MR8583-2,123854,124042,124147,124240,124418,124450,124849,124932,125026,125119,125213,125246,125725,125924,130102,130206,130353,130508,130613,130718,130802,130856,131022,131544,131826,132057,132245,132411,132621,132736,132902,133039,133217,133426,133603,133719
17,MS1044-2,125747,130206,130310,130508,130750,130918,131231,131325,131440,131700,131804,131859,132317,132538,132736,132852,133018,133122,133300,133333,133448,133531,133657,134223,134507,134706,134942,135109,135224,135307,135444,135600,135716,135842,140030,140156
18,MS2365-2,132443,134256,134403,134507,134826,134932,135246,135351,135528,135820,135936,140030,140502,140711,140932,141058,141225,141329,141527,141621,141747,141830,141956,142520,142751,143013,143202,143328,143443,143559,143724,143850,144006,144153,144319,144519
19,MS1935-2,135936,140218,140322,140429,,140711,141026,141131,141225,141318,141412,141455,141956,142206,142405,142459,142657,142802,142930,143035,143150,143256,143411,143944,144226,144519,144656,144813,145012,145304,145421,145536,145651,150036,150245,150411
20,MS1953-3,141506,143505,143620,143735,143840,143933,144341,144426,144602,144656,144813,144908,145326,145608,145817,145932,150109,150202,150317,150432,150548,150652,150819,151331,151645,151927,152125,152240,152429,152523,152732,152848,153025,153257,153506,153841
21,MS2025-3,145734,150015,150130,150224,150443,150559,150923,151028,151205,151435,151624,151707,152301,152555,152837,153014,153140,153235,153350,153444,153611,153654,153830,154415,154646,154940,155106,155211,155400,155504,155619,155735,160027,160153,160340,160507
22,MR8583-3,151822,152114,152229,152335,152617,152722,153108,153203,153257,153506,153621,153715,154155,154459,154624,154729,154857,154951,155149,155232,155349,155443,155619,160110,160402,160633,160809,160914,161051,161228,161354,161458,161602,161836,162035,162224
23,MS1044-3,154311,154624,154729,154823,155045,155149,155432,155515,155652,155922,160049,160132,160600,160820,160957,161112,161249,161415,161530,161635,161718,161801,161908,162403,162644,162915,163051,163229,163323,163440,163607,163827,164004,164235,164352,164507
24,MW5964-0,160424,160748,160903,161051,161311,161426,161812,161857,161940,162141,162307,162403,162842,163114,163346,163451,163607,163722,163849,163943,164047,164141,164257,164759,165041,165239,165355,165510,165709,165803,170003,170108,170400,170620,170747,170934
25,MS2365-3,162633,163051,163146,163301,163451,163711,164026,164130,164330,164435,164540,164612,165124,165355,165615,165709,165814,165908,170046,170151,170255,170400,170505,171006,171320,171613,171844,172020,172146,172419,172524,172618,172805,173025,173151,173350
26,MS1935-3,,165030,165124,165239,165427,165532,165836,170025,170212,170454,170620,170725,171259,171518,171728,171844,172020,172114,172251,172409,172513,,172744,173307,173610,173902,174101,174238,174415,174541,174751,175013,,,,175725
27,MS1903-2,171122,171540,171624,171739,171905,172146,172524,172629,172827,173046,173224,173307,173819,174050,174311,174426,174552,174708,174847,174940,175316,175411,175537,180040,180354,180659,180858,181024,181222,181701,181827,181922,182059,182329,182539,182759
28,MS1953-4,172837,173433,173516,173610,173808,173923,174227,174332,174509,174729,174847,174940,175411,175620,175840,180007,180134,180217,180343,180428,180604,180721,180836,181337,181629,181943,182131,182257,182518,182644,182810,182915,183052,183334,183449,183647
29,MS1044-4,181139,181525,181608,181744,181954,182120,182424,182529,182622,182832,182948,183031,183500,183658,183847,184025,184140,184234,184413,184507,184611,184705,184820,185249,185552,185656,185812,185948,190053,190208,190313,190409,190503,190734,190839,190954
30,MW5964-1,183909,184234,184317,184445,184601,184737,185051,185217,185415,185645,185854,185937,190441,190640,190900,191016,191120,191236,191402,191506,191645,191750,191905,192419,192649,192848,193014,193118,193224,193308,193456,193622,193737,193914,194103,194229
31,MS2365-4,190640,190933,191026,191131,,191402,191707,191833,192010,192115,192230,192302,192711,192920,193057,193203,193318,193402,193506,193600,193716,193737,193903,194406,194648,194930,195037,195141,195257,195423,195600,195632,195737,195925,200008,200113
32,MS1935-4,,193643,193809,193914,194218,194239,194720,194837,195015,195235,195401,195455,200041,200250,200521,200604,200802,200907,201127,201231,201408,,201713,202226,202529,202749,203009,203124,203344,203510,203626,203743,203909,204108,204223,204411
33,MS1903-3,,200156,200301,200416,200604,200741,201055,201159,201253,201513,201651,201734,202237,202456,202705,202843,202958,203052,203250,203344,203438,203543,203710,204151,204411,204558,204703,204808,204852,204956,205112,205217,205336,205545,205745,205849
34,MS1953-5,202143,202507,202601,202716,202904,203020,203301,203355,203459,203554,203700,203743,204306,204454,204631,204735,204902,204956,205122,205217,205313,205441,205556,210027,210309,210518,210634,210727,210904,210946,211051,211155,211249,211458,211646,211750
35,MW5264-0,205206,205228,205324,205419,205619,205756,210027,210143,210309,210540,210655,210727,211300,211458,211656,211750,211855,211938,212043,212158,212314,212430,212607,213058,213350,213643,213830,213945,214050,214154,214258,214403,214519,214645,214811,214905
36,MS1044-5,212126,212324,212430,212513,212701,212849,213152,213329,213444,213549,213653,213736,214154,214341,214519,214613,214717,214749,214905,215020,215053,215146,215312,215730,220013,220139,220255,220349,220505,220620,220725,220829,220923,221017,221121,221226
37,MW5964-2,215020,215240,215344,215427,215542,215719,220013,220129,220255,220515,220558,220642,221143,221402,221602,221728,221811,221915,222104,222147,222251,222347,222503,223005,223257,223445,223600,223643,223726,223809,223914,223957,224050,224259,224425,224531
38,MS2365-5,221915,222136,222241,222347,222536,222651,222954,223048,223225,223340,223423,223517,223935,224123,224259,224414,224508,224553,224658,224752,224846,224929,225044,225535,225805,230005,230215,230330,230457,230623,230706,230811,230854,231103,231219,
39,MS1953-6,224636,225044,225127,225221,225409,225545,225827,225933,230038,230132,230226,230258,230706,230905,231052,231146,231241,,,,,,,,,,,,,,,,,,,
