,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
92,MS1953-3,174436,174626,174934,174956,175029,175421,175528,175805,175956,180158,180412,180922,181028,181219,181349,181506,181636,181756,181840,181913,182021,182318,182521,182754,182935,183041,183126,183306,183434,184041,184233,184317,184626,184818,184935,185115,185316,185539,185719,185900,185933,190359,190516,190858,191408,191548,191847,192301,192503,192726
93,AA6942-6,180254,182245,182414,182532,182626,183052,183159,183255,183507,183614,184007,184659,184818,185115,185316,185327,185505,185613,,185816,185944,190348,,190824,190858,191015,191059,191313,,191632,191803,,192301,192430,192704,192843,193010,,193255,193434,193540,193933,194112,,194920,195048,,195441,195641,195916
94,AA7562-5,,180305,180658,180804,180944,181231,181400,181733,181924,182127,182521,183052,183211,183339,183530,183626,183816,183955,184041,184222,184328,184648,184818,185030,185148,185304,185337,185528,185624,185911,190136,190337,190633,190824,191109,191324,191441,191548,191729,191858,191942,192430,192557,192937,193306,193456,193754,194145,194313,194504
95,AA6374-1,181647,,185115,185159,185337,185635,185754,190019,190209,190421,190931,191430,191559,191729,191858,191942,192121,192216,192239,192408,192514,192843,193021,193211,193306,193350,193434,193540,193658,193816,194039,194123,194420,194621,194858,195059,195144,195239,195419,195452,195558,195959,200150,200446,200720,200849,201122,201557,201704,201854
96,AA7920-5,182425,182818,183052,183137,183211,183626,183743,183955,184233,184414,184626,185137,185242,185454,185635,185731,185933,190136,190231,190253,190359,190706,190858,191132,191216,191324,191357,191610,191705,191847,191953,192132,192408,192452,192715,192854,193021,193138,193350,193507,193603,194050,194335,194621,195110,195206,195536,195948,200118,200329
97,AA7537-5,183434,183933,184136,184222,184339,184648,184840,185052,185304,185454,185900,190527,190633,190836,191004,191047,191239,191357,191441,191621,191740,192037,192250,192441,192546,192715,192810,192959,193127,193339,193529,193647,193944,194039,194313,194504,194610,194716,194847,195015,195110,195536,195737,200056,200424,200614,200900,201440,201609,201810
98,AA6738-5,185911,,190443,190549,190622,191026,191216,191324,191559,191803,,192737,192904,193032,193233,193328,193456,193614,193658,193816,193944,194302,194420,,194836,194942,195015,195217,195346,195536,195810,,200107,200256,200603,200743,200838,200955,201229,201324,201429,201843,202044,,202815,203018,203324,203725,203853,204043
99,AA7635-4,190633,191004,191346,191419,191548,191931,192143,192346,192630,192821,193043,193732,193849,194006,194145,194251,194420,194548,194632,194728,194847,195155,195419,195536,195641,195759,195832,195948,200056,200223,200424,200552,200922,201100,201524,201631,201737,201832,202000,202106,202201,202603,202753,203146,203536,203714,204054,204402,204519,204647
100,MX4551-6,192121,192250,192430,192536,192557,192843,193043,193138,193306,193434,193838,194420,194526,194632,194750,194836,195004,195144,195228,195302,195419,195641,195810,195927,200012,200107,200150,200245,200340,200530,200720,200838,201133,201251,201535,201642,201748,201843,202022,202139,202212,202636,202815,203146,203536,203714,204104,204402,204457,204625
101,AA7539-6,192915,,193636,193658,193732,194101,194156,194346,194610,194716,195059,195641,195810,195927,200107,200212,200340,200446,200530,200709,200816,201122,201324,201451,201557,201726,201821,202022,202128,202328,,202625,202900,203007,203240,203441,203558,203714,203937,204137,204210,204636,204827,205229,205641,205831,,210541,210658,210848
102,AA7559-6,194229,194515,194825,194909,195026,195419,195608,195748,195948,200118,200413,200911,201017,201206,201324,201346,201524,201609,201652,201821,202000,202425,202530,,202815,202923,203029,203207,203313,203441,203736,203831,204137,204254,204519,204647,204805,204911,205112,205313,205335,205736,205915,,210742,210837,,211630,211758,211936
103,MX3783-6,194931,195313,195653,195737,195905,200129,200307,200424,200541,200732,200944,201557,201704,201843,202033,202106,202234,202339,202435,202552,202720,203102,203240,203408,203514,203631,203714,203904,204010,204148,204316,204457,204754,204849,205101,205218,205335,205419,205619,205725,205820,210306,210435,210837,211334,211418,211703,212338,212444,212625
104,AA7838-6,,200245,200435,200508,200636,200900,201122,201144,201418,201609,202000,202541,202742,202900,203029,203135,203252,203441,203536,203703,203831,204137,204349,204625,204720,204816,204849,205017,205112,205302,205452,205630,205915,210127,210402,210541,210658,210804,210943,211132,211301,211725,211925,212328,212921,213133,213357,213846,214014,214143
105,MS1953-4,201429,201652,202011,202055,202234,202530,202709,202923,203124,203240,203631,204148,204254,204413,204519,204614,204743,204944,205039,205156,205313,205630,205853,210043,210149,210233,210317,210435,210541,211027,211228,211418,211725,211831,212054,212222,212338,212433,212550,212720,212848,213313,213504,213751,,214642,214937,215244,215401,215529
106,AA7562-6,202900,203252,203452,203536,203609,203937,204126,204435,204709,204900,205302,205853,210021,210138,210306,210402,210530,210636,210731,210753,210910,211216,211418,211557,211652,211747,211831,211958,212105,212349,212507,212659,213016,213122,213347,213537,213705,213824,213952,214132,214229,214642,214853,215222,215625,215816,220006,220633,220835,221036
107,AA6942-7,204305,204944,205028,205156,205419,,205747,210021,210413,210552,,211301,211440,,,211853,212021,212116,212211,212349,212507,212848,213302,,213357,213526,213621,213716,213857,214036,214205,,214631,214809,215031,215211,215306,215456,215647,215732,215827,220336,220442,,221544,221808,,222350,222508,224521
108,AA6738-6,205652,,210211,210328,210402,210636,210815,211110,211440,211535,211758,212317,212433,212648,212731,212837,212954,213111,213155,213302,213419,213740,213952,,214251,214357,214431,214558,214725,214842,215104,,215423,215540,215805,215933,220101,220218,220420,220516,220633,221058,221225,,222306,222402,222804,,223620,223738
109,AA7537-6,,211132,211418,211513,211652,211914,212105,212306,212625,212837,213241,213802,213952,214120,214229,214313,214525,214609,214642,214809,214948,215244,215456,215709,215838,215933,220006,220145,220314,220453,220633,220835,221047,221225,221449,221651,221830,221914,222127,222317,222446,222910,223111,223356,224057,224308,224521,225101,225219,225357
110,AA6374-2,211524,212243,212550,212659,212731,213111,213241,213621,213908,214047,214431,215020,215137,215255,215423,215518,215647,215838,215922,220017,220134,220420,220611,220729,220813,220930,221014,221131,221247,221415,221640,221757,222032,222149,222413,222541,222708,222804,223016,223206,223301,223726,223854,224235,224827,225006,225219,225729,225813,225941
111,MX4551-7,212804,213049,213430,213537,213559,213813,213941,214313,214653,214853,215233,215805,215922,220028,220134,220241,220409,220505,220549,220655,220751,221058,221236,221427,221533,221629,221702,221830,221926,222032,222138,222317,222603,222719,222954,223111,223228,223313,223429,223546,223620,224130,224308,224605,225146,225324,225547,225941,230047,230203
112,AA7539-7,214120,214514,214820,214926,215053,215339,215507,215816,220134,220241,220644,221203,221331,221449,221640,221735,221903,222105,222149,222222,222402,222657,222815,,223049,223206,223250,223407,223513,223642,223949,224000,224404,224605,224827,225028,225134,225241,225441,225536,225655,230109,230236,230638,230922,231112,231431,231902,231946,232114
113,MX3783-7,214915,,215456,215518,215625,215900,220028,220241,220538,220824,221036,221607,221724,221903,221959,222116,222317,222446,222552,222708,222859,223206,223323,,223642,223810,223854,224035,224140,224330,224532,224616,224933,225123,225357,225525,225632,225729,225941,230047,230130,230700,230828,231156,231634,231746,231957,232505,232633,232802
114,AA7559-7,215625,215933,220241,220409,220516,220824,220951,221438,221702,221841,,222815,222943,223217,223345,223407,223535,223704,223726,223821,223949,224330,224521,224816,224900,224955,225050,225146,225241,225441,225621,,225930,230047,230320,230521,230638,230806,230933,231134,231145,231547,231735,,232316,232454,232706,233154,233313,233502
115,AA7838-7,,221131,221415,221533,221640,221959,222149,222635,222859,223100,223440,224140,224426,224554,224732,224827,225006,225123,225207,225313,225419,225729,225930,230214,230320,230437,230521,230711,230828,230922,231101,231156,231431,231547,231818,231946,232125,,232411,232454,232538,233014,233154,233557,,,,,,
116,MS1953-5,222032,222306,222614,222657,222815,223111,223228,223620,223759,223854,224046,224616,224721,224849,224955,225050,225219,225313,225346,225514,225655,225952,230047,230309,230404,230521,230554,230733,230850,231634,231746,231925,232220,232316,232549,232717,232908,232952,233110,233251,233356,233808,,,,,,,,
117,AA7562-7,223049,223524,223759,223917,224046,224341,224437,224816,225101,225241,225632,230203,230309,230426,230554,230649,230817,230944,231028,231156,231314,231623,231808,232019,232136,232243,232316,232505,232611,232930,233121,233324,233619,233819,,,,,,,,,,,,,,,,
118,AA6942-8,224543,,224955,225101,225230,225514,225621,225835,230047,,230437,230944,231101,231241,231358,,231536,231713,231757,231925,232030,232316,,232740,232802,232908,232941,233059,233205,233345,233630,,,,,,,,,,,,,,,,,,,
119,AA6738-7,225632,,,230342,230459,230755,230944,231123,231358,231525,231840,232411,232516,232655,232729,232824,233025,233205,233251,233429,233535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,AA7537-7,230806,231145,231325,231409,231525,231724,231851,232030,232305,232433,232644,233205,233324,233451,233608,233641,233757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,AA6374-3,232030,232422,232611,232644,232802,233025,233110,233251,233440,233641,233830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
