,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
37,MS2365-4,191812,191856,191941,192036,192145,192323,192631,192802,192824,193109,193225,193308,193715,193901,194030,194131,194247,194352,194522,194618,194723,194820,194942,195510,195742,195948,200105,200211,200407,200535,200636,200753,200851,201122,201216,201333
38,MS1903-4,,,,193901,194043,194204,194533,194629,194836,194931,195031,195104,195554,195754,195937,200105,200211,200259,200430,200547,200709,200807,200935,201416,201715,201937,202054,202234,202339,202445,202555,202649,202743,202948,203127,203311
39,MS1935-3,,195948,200043,200233,200513,200647,201038,201122,201322,201607,201737,201820,202339,202555,202816,202901,203116,203227,203405,203511,203649,203805,203905,204356,204655,204924,205139,205249,205332,205452,205603,205720,205825,210006,210137,210308
40,MS1953-5,,202306,202402,202445,202555,202700,202924,203011,203203,203300,203354,203449,203840,204028,204156,204251,204356,204506,204612,204655,204819,204902,205023,205517,205730,205923,210113,210202,210308,210418,210535,210642,210736,210853,210937,211055
41,MS2259-4,204830,204947,205045,205128,205405,205539,205753,205838,210006,210235,210332,210408,210832,211044,211222,211322,211440,211535,211651,211736,211855,211955,212123,212615,212858,213052,213151,213308,213426,213550,213646,213750,213856,214035,214216,214315
42,MW5645-5,205625,211127,211222,211334,211524,211629,211906,212007,212101,212311,212416,212459,212909,213040,213235,213342,213448,213527,213707,213812,213939,214014,214140,214622,214856,215107,215220,215326,215447,215605,215700,215755,215902,220148,220316,220432
43,MX1517-4,213151,213342,213448,213550,213801,213845,214140,214242,214455,214550,214644,214738,215220,215420,215605,215733,215839,215935,220031,220137,220243,220337,220516,221012,221244,221457,221606,221745,221902,221956,222114,222150,222256,222449,222618,222723
44,MS2243-5,215433,215616,215733,215839,220031,220104,220400,220454,220706,220950,221127,221211,221734,221924,222150,222256,222413,222449,222650,222723,222831,222926,223031,223520,223800,224003,224049,224215,224333,224512,224556,224701,224807,224945,225116,225221
45,MS1953-6,,223520,223615,223706,223822,223919,224226,224321,224435,224545,224639,224712,225210,225348,225525,225631,225749,225837,230004,230049,230146,230234,230342,230840,231119,231330,231436,231530,231647,231825,232021,232108,232213,232520,232647,232731
46,MS2259-5,230404,230521,230615,230709,,230942,231309,231403,231446,231709,231836,231930,232340,232604,232742,232838,232946,233052,,,,,,,,,,,,,,,,,,
47,MW5645-6,231119,233135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
