,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
28,MW2816-3,153507,154615,154710,154754,155037,155143,155511,155616,155816,160030,160305,161222,163315,163609,163820,164010,164139,164256,164435,164552,164730,164803,164942,165433,170536,171256,171551,171657,171908,172154,172429,172546,172758,173054,173306,174044
29,MW2856-3,161222,161307,161351,161458,161648,161805,162047,162225,162406,162628,162851,163631,164920,165142,165348,165505,165655,165756,165924,170019,170135,170219,170347,170841,171445,172014,172154,172333,172715,173021,173327,173517,173917,174212,174446,175630
30,MS2365-3,165120,165253,165410,165505,165807,165829,170157,170326,170420,170525,170630,170725,171456,171718,171940,172110,172311,172416,172557,172703,172820,172904,173043,173600,174212,175206,175406,175608,175925,180339,180447,180744,181408,182032,182425,183027
31,MW3053-3,,,,,,,,,,,,,,,,,,,,,165924,170019,170146,170642,171256,171846,172026,172132,172440,172820,172937,173116,173339,173728,173917,174848
32,MW3060-3,171138,171246,171351,171445,171613,171835,172249,172406,172630,172915,173105,173149,173833,174139,174435,174625,174741,174859,175100,175217,175355,175513,175703,180147,180711,181346,181557,181913,182222,182530,182710,182859,183230,184738,184951,185653
33,MW3116-3,172619,172641,172747,172843,173043,173116,173600,173728,174022,174255,174424,174530,175703,175947,180242,180542,180818,180935,181113,181231,181441,181546,181808,182350,183134,183810,183950,184358,184643,184844,185035,185311,190316,190741,191141,191821
34,MW3343-0,174055,174339,174435,174552,174815,174848,175300,175428,175619,175903,180052,180125,181019,181220,181513,181808,182339,182509,182648,182743,182859,183016,183219,183905,184738,185653,185916,190105,190433,190656,190825,191141,191512,191759,192003,192534
35,MW2816-4,182435,182932,183027,183146,183335,183557,183854,184039,184219,184515,184800,184855,190919,191141,191332,191715,191906,192014,192153,192250,192407,192512,192712,193229,193628,194043,194215,194438,194755,194946,195105,195232,195400,195633,195810,200044
36,MW2780-1,184219,184346,184431,184547,184811,184951,185311,185442,185621,190000,190316,190348,191631,191821,192047,192218,192356,192512,192639,192745,192913,193019,193135,193722,194032,194343,194555,194840,195126,195254,195411,195528,195727,195916,200106,200425
37,MW2856-4,185514,185610,185704,185821,190032,190200,190507,190635,190825,190930,191130,191248,192240,192450,192639,192745,192935,193041,193219,193345,193450,193606,193722,194226,194500,194733,194935,195159,195400,195600,195716,195821,195949,200306,200457,200603
38,MW3053-4,194500,194650,194744,194902,195105,195210,195528,195716,195821,200106,200223,200306,200803,201024,201236,201353,201509,201614,201752,201836,201941,202046,202225,202708,203013,203247,203459,203616,203837,204049,204302,204430,204619,204830,205008,205157
39,MS2365-4,202257,202457,202614,202719,203034,203056,203415,203532,203626,203837,204006,204049,204557,204757,204946,205135,205313,205418,205545,205640,205818,205912,210050,210556,210901,211229,211335,211513,211607,211734,211912,212019,212125,212304,212454,212814
40,MW3116-4,,203816,203921,204039,204218,204313,204725,204841,204924,205146,205313,205356,205840,210101,210250,210406,210545,210701,210828,210933,211102,211156,211335,211818,212125,212315,212505,212624,212729,213002,213202,213329,213435,213804,213942,214248
41,MS1953-4,210534,210701,210755,210850,211102,211218,211524,211702,211901,212136,212242,212326,212751,213057,213307,213446,213603,213708,213858,214015,214132,214226,214353,214839,215148,215338,215506,215635,215849,220005,220111,220216,220354,220607,220746,221211
42,MW2816-5,214215,214532,214626,214732,214913,214957,215306,215444,215625,215849,220016,220100,220544,220746,220957,221103,221221,221317,221436,221542,221709,221731,221859,222337,222610,222831,222915,223042,223233,223306,223400,223528,223633,223811,223938,224054
43,MW2390-4,,,,,,,,,,,,,,,,,,,215805,215910,220027,220122,220249,220746,221041,221254,221531,221647,221742,221837,221931,222050,222156,222326,222515,222642
44,MW2856-5,,220511,220555,220702,220830,220924,221211,221341,221509,221720,221826,221920,222421,222610,222810,222937,223042,223126,223306,223411,223506,223600,223727,224210,224443,224716,224843,225021,225126,225304,225359,225455,225549,225738,225905,230022
45,MS2365-5,224748,224915,224959,225053,225253,225337,225644,225800,225949,230211,230328,230424,230942,231131,231320,231436,231553,231648,231804,231910,232027,232100,232227,232710,232954,,,,,,,,,,,
46,MW3116-5,231120,231142,231226,231331,231531,231659,232005,232111,232216,232437,232616,232648,,,,,,,,,,,,,,,,,,,,,,,,
