,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
31,AA7530-2,101621,101938,102349,102814,103141,103341,103636,103909,105110,105218,105357,105608,105946,110030,110250,110418,110545,110650,110756,110913,111125,111420,111609
32,MP5824-1,,103130,103436,103752,104048,104320,104615,104754,105914,105957,110124,110240,110808,110852,111052,111136,111303,111431,111536,111631,111841,112127,112243
33,MW4825-2,104026,104458,104754,105132,105546,105757,110124,110335,111536,111631,111726,111852,112210,112254,112410,112527,112634,112846,113004,113121,113332,113636,113814
34,MW4619-2,105313,105830,110102,110429,110650,110935,111230,111515,112410,112516,112601,112728,112942,113026,113248,113342,113448,113647,113741,113835,114108,114341,114551
35,MW4647-2,110523,110808,111136,111526,111830,112010,112338,112516,113614,113719,113825,113951,114152,114258,114435,114540,114646,114813,114919,115013,115236,115509,115730
36,AA6952-2,111336,111819,112010,112254,112655,113121,113259,113448,,,,,115203,115236,,,,,120057,120151,120341,120719,120920
37,AA7488-2,113026,113121,113552,,114142,114341,114646,114803,115919,115941,120036,120151,120352,,120625,120731,120847,121026,121132,121249,121449,121733,121827
38,AA7149-2,,114540,,,,115847,120025,120129,121238,121332,121427,121605,121754,121900,122125,122220,122303,122443,122601,122656,122754,123022,123138
39,AA6482-1,114929,115246,115436,115708,120014,120129,120541,120719,121944,122030,122114,143226,122408,122443,122539,122645,122805,144430,144535,144630,144757,145021,145149
40,AA7492-2,,120202,120519,120858,121204,,121722,121911,123150,123254,123338,123454,123611,123716,123949,124045,124201,124403,124508,124614,124814,125120,125258
41,MW4503-2,,121405,121838,122158,122443,122656,122906,123150,124150,124257,124351,124540,124729,124825,124953,125047,125214,125333,125449,125543,125745,130027,130143
42,MW4229-2,,123854,124234,124530,124836,125109,125344,125510,130544,130639,130744,130900,131051,131135,131345,131450,131616,131744,131912,131955,132155,132449,132627
43,MP5824-2,,124920,125309,125532,125900,130038,130310,130628,131605,131722,131817,131923,132100,132144,132311,132427,132522,132700,132819,132914,133115,133359,133538
44,MW4619-3,125628,125828,130121,130533,130744,130944,131250,131616,132606,132639,132735,,133020,133104,133232,133337,133505,133654,133802,133846,134047,134258,134437
45,MW4647-3,130911,130955,131439,131923,132144,132438,132830,133148,134448,134604,134700,134850,135222,135338,135631,135747,140019,140230,140346,140441,140641,140929,141047
46,AA6952-3,,,132249,132606,132841,133242,133421,133802,134912,135030,135126,,,,,,,140431,140514,140619,140703,141036,141207
47,AA7488-3,132903,133242,133559,,134214,134510,134755,,140346,140452,140557,140759,140940,141036,141207,141313,,,,142019,,,142633
48,AA7149-3,134036,134153,134912,135211,135621,135903,140124,140536,165924,165956,142314,,170334,170430,170546,170651,170809,170936,171125,171209,193146,193346,193515
49,AA7492-3,161006,140357,140822,141134,141513,162926,142103,142443,143658,143804,143859,144100,144249,144345,144514,144619,144926,145032,145138,145243,145516,145810,170640
50,MW4503-3,,141557,141841,142241,142528,142750,143048,143404,144630,144725,144820,144948,145149,145254,145432,145537,145842,150020,150125,150220,150431,150641,150747
51,MW4229-3,142803,144016,144300,144725,144959,145149,145432,145926,151137,151243,151315,151528,151826,151921,152121,152227,152354,152532,152648,152827,152900,153131,153331
52,MW4619-4,145443,145832,150125,150714,150925,151137,151348,151837,152932,153027,153120,153258,153509,153604,153742,153858,154003,154141,154257,154351,154541,154824,155002
53,MW3430-0,145759,151232,151732,152154,152448,152615,152849,153027,154036,154057,154152,154318,154457,154552,154835,155024,155129,155256,155351,155434,155646,155856,160047
54,AA7536-2,184300,163315,163736,164136,164434,190029,164922,165251,170356,170502,170546,,170758,150147,150358,150504,150703,171455,171603,171648,,173133,
55,MP5824-3,,151042,151443,151804,152132,152343,152659,152838,153931,154025,154130,154318,154457,154541,154835,154951,155118,155256,155423,155517,155657,160003,160141
56,MW4647-4,151710,151953,152310,152721,153005,153131,153447,153753,154930,155013,155045,155224,155423,155517,155635,155740,155824,155918,160003,160130,160236,160459,160637
57,AA7706-2,,152754,153059,153425,153742,153941,154224,154541,155802,155835,155918,160047,160203,160309,160520,160626,160732,160901,161017,161133,161345,161629,161818
58,AA7488-4,,,,,154624,154835,155235,155456,,160509,160531,160721,160817,,161111,161207,161418,161534,161651,161735,161913,162123,162335
59,MW4825-3,160035,160626,160817,161050,161512,161640,161913,162157,163315,163359,163442,163559,163715,163820,164031,164136,164304,164410,164506,164601,164718,165006,165240
60,MS5234-0,160035,160141,160531,160901,161133,161324,161523,161629,162810,162904,162948,163053,163210,163253,163410,163504,163548,163747,163925,164053,164147,164434,164718
61,AA6482-2,,,160258,160531,160817,161006,,,162620,162715,162810,162937,163104,163147,163326,163421,163537,163736,163853,164009,164147,164434,164601
62,MW4503-4,,162134,162420,162748,163031,163253,163559,163725,164900,165006,165050,165156,165345,165451,165618,165651,165757,165956,170051,170145,170345,170651,170820
63,AA6952-4,,,,,,,,,,,,,,,,,,162420,162442,162537,162643,163020,184521
64,AA7530-3,163515,163820,164020,164358,164623,164933,165123,165440,170618,170702,170747,170904,171041,171114,171254,171338,171433,171517,171603,171659,171804,172049,172322
65,MW4229-4,164147,164550,164826,165207,165229,165807,170113,170419,171411,171506,171528,171721,171920,172016,172205,172300,172406,172522,172638,172744,172944,173155,173406
66,MW4619-5,,165735,170134,170608,170831,171009,171422,171732,172712,172755,172839,172923,173101,173144,173312,173406,173534,173734,173840,173924,174136,174454,174611
67,AA7101-1,170040,170524,170936,171209,171539,171753,172016,172249,,,,,,173756,,,,174421,174538,174644,174750,175056,175214
68,MP5824-4,,171254,171517,171804,172133,172300,172554,172901,173829,173902,174008,174136,174241,174347,174600,174706,174835,174940,175107,175225,175352,175658,175837
69,MW3430-1,171539,171910,172300,172650,172850,173112,173512,173702,174739,174813,174846,175002,175203,175258,175414,175520,175636,175826,175920,180015,180142,180438,180554
70,MW4647-5,172205,172406,172807,173155,173501,173651,174114,174421,175352,175436,175542,175636,175742,175837,175953,180037,180142,180321,180416,180521,180742,181018,181157
71,AA7706-3,172755,173206,173355,173829,174114,174241,174516,174835,175920,180026,180109,180226,180342,180449,180659,180753,180911,181040,181157,181302,181545,181818,182007
72,AA7488-5,,,,,175045,175129,175826,180142,181407,181451,181512,181651,181818,181924,182135,182218,182312,182418,182535,182618,182746,183040,183240
73,MW4825-4,181051,181545,181913,182250,182524,182724,183040,183240,184910,184953,185048,185152,185320,185437,185604,185711,185816,190040,190135,190240,190345,190650,190811
74,MW4503-5,,183312,183511,183922,184300,184637,185015,185320,190905,191000,191043,191137,191243,191348,191548,191642,191820,191947,192052,192208,192348,192611,192750
75,AA7492-4,,,,,184101,,184837,185120,190650,190756,190855,191105,191222,191327,191559,191715,191914,192009,192125,192230,192359,192706,
76,AA7530-4,184626,185415,185911,190208,190512,190639,190916,191054,192254,192411,192506,192623,192739,192833,193036,193146,193251,193346,193504,193548,193749,194022,194127
77,AA6482-3,,,,,,,,,,,,,,185437,185554,185700,185805,185922,190029,190146,,,191105
78,MW4229-5,185754,190429,190712,190949,191337,191621,191903,192208,193156,193240,193335,193443,193621,193716,193959,194105,194223,194352,194507,194603,194741,194958,195210
79,AA7101-2,191504,191809,192031,192254,192600,192812,193036,193335,194352,194457,194541,194720,194836,194936,195126,195253,,,,,,,200551
80,MW4619-6,,193610,193904,,194446,194625,194925,195115,200211,200244,200327,200424,200551,200645,200828,200922,201006,201155,201335,201445,201614,201909,202036
81,MW4647-6,,195621,195949,200305,200519,200635,200850,201122,202151,202235,202318,202413,202519,202624,202740,202835,202919,203110,203216,203300,203459,203720,203826
82,AA6952-5,202003,,,,,,,,204341,204425,204509,204609,204726,204759,,,,,,,,210044,
83,AA6482-4,,204316,204632,,,,,,,,,,211730,,,,212339,212422,212549,212643,212904,213158,213347
84,MW4503-6,,210022,210106,210435,210623,210803,211040,211258,212244,212339,212433,212527,212632,212727,212937,213020,213126,213336,213431,213525,213635,213900,214006
85,MW4619-7,,211433,211741,212222,212505,212621,212821,213042,214006,214103,214151,214246,214414,214446,214658,214752,214906,214953,215110,215216,215311,215558,215728
86,MP5824-5,,212832,213009,213347,213712,213838,214103,214256,215311,215356,215504,215621,215749,215833,215952,220036,220131,220240,220349,220516,220632,220857,221034
87,MW4647-7,214151,214425,214803,215143,215419,215610,215822,215940,221023,221106,221203,221236,221359,221434,221518,221604,221659,221827,221932,222027,222123,222326,222442
88,AA7488-6,,220214,220537,220919,221246,221456,221732,222005,223031,223114,223210,223305,223431,223540,223717,223801,223928,224058,224218,224301,224355,224639,224835
89,AA6482-5,,,,,224134,224312,224555,224711,225604,225653,225736,225844,230014,230108,230311,230406,230522,230630,230740,230841,230957,231243,231340
90,MW4503-7,,,225057,225436,225653,225758,230014,230108,231044,231116,231210,231304,231409,231443,231610,231706,231801,231917,232022,232127,232257,232504,232631
91,MW4619-8,,230522,230740,231044,231232,231432,231728,231855,232910,233004,233101,233155,,,,,,,,,,,
92,MP5824-6,231750,,232244,232515,232816,232942,,,,,,,,,,,,,,,,,
