,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
28,AA7492-1,,093348,093812,094120,094510,094754,094931,095346,102103,102200,102244,,102505,102538,102716,102822,102927,103021,103137,103221,103348,103611,103716
29,AA7637-1,,095335,095702,095945,100357,100608,100934,101356,104352,104447,104541,104646,104835,104940,105128,105236,105353,105521,105627,105744,105943,110206,110344
30,AA7405-1,100807,101155,101545,101913,,102600,102749,103053,110438,110510,110724,,111053,111137,111359,111504,111642,111843,111948,112045,112212,112510,112649
31,MW4366-2,101902,102030,102349,102811,103315,103443,103716,103958,111326,111431,111548,111704,111916,111959,112212,112329,112510,112638,112755,112850,112956,113231,113431
32,AA7530-2,103315,103443,103716,,104530,104813,105107,105331,112021,112150,112256,,112638,112733,112912,113018,113134,113326,113453,113558,113716,113927,114043
33,AA6701-2,104246,104719,105034,105331,105744,105932,110155,110735,112414,112532,112627,,112934,113029,113231,113348,113515,113643,113811,113927,114054,114306,114445
34,AA7842-2,105616,105954,110355,,111159,111442,111821,112245,113749,113844,113949,114116,114338,114540,114739,114846,,,,,,,120851
35,AA7418-1,,110830,111148,111453,111905,112139,112448,112901,,,,,,,,,115151,,,,115742,,120407
36,AA6952-1,,111821,112234,,,,,114105,115247,115404,115509,,115647,,120228,120334,120439,120617,120744,120902,121050,121417,121713
37,AA7303-2,,114349,114634,115035,115458,115815,115847,120250,121156,121334,121428,121555,121724,121757,121936,122042,122148,122316,122443,122538,122727,122950,123128
38,MW4825-2,115107,115308,115436,115647,120015,120143,120450,120851,122020,122104,122148,122316,122443,122527,122716,122811,122906,123055,123204,123259,123458,123708,123803
39,AA7405-2,125500,125721,130132,130501,,131006,131251,131556,132741,132835,132919,133046,133214,133258,133435,133529,133657,133836,134003,134122,134229,134441,134557
40,MW4366-3,,132211,132516,132930,133403,133624,133941,134302,135540,135647,135741,135858,140143,140227,140534,140713,140852,141019,141146,141307,141413,141754,141943
41,AA7842-3,,,,,133540,133931,134144,134452,135836,135931,140036,140206,140405,140511,,,,,,,,141848,141954
42,AA7418-2,,,,,134313,134503,134736,135105,,,,,140713,140746,140935,141041,141136,141318,141424,141530,141732,141943,143312
43,AA6952-2,,,134925,135234,135625,,140120,140355,141552,141647,141754,141932,142049,142133,142407,142524,142735,142934,143050,143217,143430,143747,143903
44,AA7488-2,,,,,140047,140238,140449,140935,142049,,,,,,,,,,,,,143842,144021
45,AA7303-3,140109,140355,140757,141103,141351,141658,141954,142312,143525,143620,143714,143831,144021,144126,144316,144456,144645,144837,144943,145100,145300,145615,145743
46,MW4825-3,140534,140957,141329,141658,142016,142250,142607,143050,144316,144412,144507,144612,144826,144910,145100,145228,145438,145637,145754,145910,150037,150302,150431
47,AA7252-1,,,,144456,144707,144932,145427,145732,151415,151521,151616,,,,,,,,152921,,,153532,153637
48,MW4366-4,,145754,150110,150337,150610,150749,151138,151448,153449,153605,153648,153806,154029,154101,154302,154356,154536,154758,154915,154958,155104,155350,155528
49,AA7405-3,,,,145953,,150453,150749,151117,152848,152943,153037,,153405,153510,153700,153806,153901,154007,154112,154229,154345,154620,154715
50,AA7536-1,,,,,,,,150132,151828,151912,,,,,,,,,,153206,153405,153637,153755
51,MW4798-0,150548,151055,151426,151850,152101,152300,152627,152837,154758,154915,155020,155125,155306,155400,155603,155710,155838,160041,160146,160306,160553,160839,161039
52,AA6952-3,151553,,172254,172526,172748,,153627,,,,,,,,,,,,,,161006,162157,
53,AA7871-2,,152932,153311,,154218,154345,154642,154915,160328,160402,160457,160648,160923,161006,161112,161229,161313,161502,161629,161723,161912,162208,162357
54,MW3204-0,155743,160317,160531,160956,161345,161618,161901,162157,163352,163436,163530,163625,163805,163848,164049,164133,164238,164344,164439,164534,164701,164924,165029
55,AA7488-3,,,,,161017,161156,161513,161818,163009,163115,163212,163318,163509,163614,163837,163942,164049,,,,164756,164924,165029
56,MP5991-0,,161502,161851,162157,162557,162819,163020,163341,164502,164534,164618,,164913,165007,165144,165251,165407,165501,165608,165654,165810,170042,170243
57,MW4825-4,161534,162219,162418,162702,163042,163256,163614,163743,165218,165302,165407,165512,165654,165748,165915,170021,170115,170337,170456,170551,170740,171026,171229
58,AA7418-3,174120,174609,174925,175242,175631,175926,180236,180531,161923,161956,162040,162157,162357,182249,182511,182605,182711,182839,182935,183031,,,
59,AA7530-3,,162429,163200,,163942,164216,164407,164712,165820,165915,170010,170137,170316,170348,170518,170602,170645,170847,170931,171026,171156,171440,171524
60,AA7252-2,,162640,162936,163414,163743,163921,164333,164650,165810,165831,,,,,170456,170540,170634,170740,170847,170931,171142,171346,171513
61,AA7637-2,,,164311,164607,165112,165501,165853,170042,171218,171251,171346,171440,171640,171735,171957,172051,172254,172442,172620,172715,172758,173010,173104
62,AA7536-2,,,,,165643,,165915,170221,,,,,,,,,,,,,,,174653
63,AA7405-4,165820,170540,170920,171346,171535,,172221,172715,173751,173836,173931,,174240,174324,174442,174547,174642,174725,174852,174957,175146,175515,175653
64,MW4366-5,170909,171557,171957,172359,172704,172926,173338,173633,174714,174758,174852,175008,175135,175221,175348,175442,175547,175726,175821,175936,180148,180447,180638
65,MW4798-1,172018,172526,172821,173305,173549,173717,174324,174620,175842,175936,180032,180148,180342,180458,180638,180733,180849,181006,181123,181220,181359,181709,181837
66,AA7871-3,172526,173136,173600,,174251,174525,174903,175359,180458,180605,180649,180817,181112,181220,181348,181455,181602,181709,181826,181910,182143,182521,182638
67,AA7842-4,174703,,,,,,,,182554,182649,,,,,183254,183348,183459,183607,183723,183817,183944,184230,
68,AA7303-4,175831,175842,180817,,,181731,182111,182300,183304,183359,183459,183534,183650,183744,183955,184112,184230,,,,,,
69,AA7488-4,,181112,,,,182354,182722,182850,184039,184112,184207,,,,,,,,,,,,
70,MW4825-5,181444,182322,182649,183020,183421,183607,183955,184337,,,,,,,,,,,,,,,
71,AA7252-3,,182935,183221,183650,183901,184112,,,,,,,,,,,,,,,,,
72,AA7637-3,184050,,,,,,,,,,,,,,,,,,,,,,
73,AA7530-4,,184101,184305,,,,,,,,,,,,,,,,,,,,
