,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
24,MW5964-0,2,1,1,1,4,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,4,-1,5,4,1,-1,-1
25,MS2365-3,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,1,2,-1,1,1,1,1,5,-1,5,3,1,-1,-1
26,MS1935-3,,1,1,1,3,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,,1,1,1,1,1,1,1,-1,-1,3,,,,-1
27,MS1903-2,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,-1,-1,5,4,1,-1,-1
28,MS1953-4,1,1,5,2,4,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,-1,-1,4,3,1,-1,-1
29,MS1044-4,1,1,1,1,1,1,1,1,3,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,4,-1,2,3,1,-1,-1
30,MW5964-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,2,2,1,-1,-1
31,MS2365-4,-1,1,1,1,,1,1,1,2,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,-1,2,1,1,-1,-1
32,MS1935-4,,1,1,3,1,1,1,3,2,-1,1,1,-1,-1,-1,1,1,1,1,1,1,,1,1,4,1,1,1,1,4,-1,2,1,1,-1,-1
33,MS1903-3,,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,-1,1,2,1,-1,-1
34,MS1953-5,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,1,2,-1,-1,-1
35,MW5264-0,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,2,1,1,5,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36,MS1044-5,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,-1,1,1,-1,-1,-1
37,MW5964-2,1,-1,1,1,4,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1
38,MS2365-5,1,-1,1,1,-1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
39,MS1953-6,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,,,,,,,,,,,,,,,,,,,
