,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
27,MW2856-3,153247,154520,154615,154709,154921,155016,155442,155621,155738,160011,160244,160327,160843,161148,161337,161526,161726,161820,162021,162149,162305,162359,162526,163010,163305,164115,164220,164347,164601,164815,165016,165215,165659,170037,170215,170616
28,MR8024-3,160516,160610,160704,160811,161010,161126,161453,161537,161758,162021,162221,162316,162905,163138,163433,163621,163821,163927,164104,164242,164325,164434,164550,165059,165447,170058,170248,170416,170510,170806,170944,171251,171523,171829,171956,172431
29,MR8026-3,162337,162610,162705,162843,163127,163316,163621,163738,163843,164115,164315,164358,164932,165226,165447,165616,165848,170037,170248,170416,170533,170627,170816,171313,171607,172315,172359,172504,172725,172926,173053,173243,173834,174140,174403,174545
30,MS2365-3,164601,165059,165142,165237,165426,165554,165859,170026,170109,170321,170448,170533,171135,171407,171629,171807,171935,172051,172230,172326,172442,172526,172653,173148,173633,174202,174329,174447,174926,175315,175443,175633,175917,180246,180519,181004
31,MS2259-3,170510,170638,170755,170911,171124,,171618,171756,172018,172304,172453,172548,,173422,173655,173845,174035,174202,174414,174545,174651,174735,174937,175432,175822,180413,180519,180837,181237,181556,181756,181923,182334,182640,182851,183221
32,MS1953-0,173400,173600,173644,173749,174046,174202,174545,174713,174831,175126,175243,175327,180351,180624,180848,181059,181215,181321,181512,181629,181756,181901,182051,182545,183602,184130,184246,184457,184952,185331,185553,185710,185954,190511,190711,190913
33,MR8462-4,174746,174926,175009,175115,175243,175337,175727,175844,180024,180256,180446,180540,181534,181807,182029,182251,182440,182557,182756,182902,183019,183113,183254,183752,184646,185404,185532,185721,190005,190215,190405,190533,190935,191208,191335,191704
34,MS1935-3,,,,,,,,,,,,,,,,,,,,,174842,,175115,175600,175906,180457,180624,180921,181237,181556,181745,181956,182251,182651,182902,183317
35,MS4914-1,180752,180848,180932,181143,181332,181354,181839,181956,182040,182302,182557,182651,183657,183907,184046,184203,184624,184719,184908,185002,185046,185203,185331,185816,191019,191546,191725,191853,192411,192600,192706,192855,193125,193521,193700,193842
36,MW2390-4,183328,183506,183602,183752,183929,184025,184330,184424,184624,184858,185035,185129,190132,190354,190606,190722,191252,191357,191535,191641,191809,191914,192114,192655,193147,193747,193903,194137,194454,194623,194900,195042,195158,195500,195621,200106
37,MW2856-4,183907,184540,184624,184740,185002,185057,185426,185532,185627,185859,190038,190132,190935,191135,191357,191535,191853,191958,192136,192219,192326,192433,192600,193047,193427,194020,194147,194400,194750,194925,195115,195330,195621,195906,200044,200411
38,MR8024-4,,190416,190511,190555,190755,190924,191219,191325,191430,191652,191758,191842,192337,192600,192750,192844,193047,193158,193327,193449,193605,193713,193831,194349,194612,194836,195020,195242,195558,195811,195928,200055,200255,200549,200705,200931
39,MR8026-4,192337,192517,192611,192728,192844,193004,193314,193449,193616,193726,193903,193947,194454,194717,194912,195009,195125,195220,195343,195449,195610,195716,195822,200306,200538,200740,200858,201015,201239,201511,201628,201806,201955,202239,202428,202617
40,MS2259-4,194645,194729,194825,195020,195308,195354,195621,195738,195833,200055,200222,200306,,201049,201250,201427,201555,201701,201901,201955,202144,202300,202428,202945,203252,203538,203727,203822,204051,204240,204451,,204644,204855,205012,205150
41,MS2365-4,195800,,201250,201358,201544,201639,201922,202039,202228,202501,202617,202701,203147,203409,203549,203655,203800,203912,204051,204207,204327,204407,204609,205055,205352,205607,205745,205901,205958,210152,210250,210407,210534,210756,210931,211131
42,MS1935-4,203430,203706,203811,203912,204102,204207,204535,204706,204844,205106,205235,205341,205756,210011,210214,210323,210439,210545,210745,,210953,211026,211153,211620,211847,212134,212301,212451,212723,212757,213020,213125,,,,213718
43,MR8462-5,210439,210618,210723,210823,211026,211120,211425,211558,211642,211913,212029,212102,212524,212734,212915,213042,213147,213242,213409,213514,213643,213728,213855,214349,214620,214747,214820,215016,215123,215301,215358,215514,215619,215947,220141,220307
44,MW2390-5,212451,212618,212712,212831,213020,213114,213347,213453,213705,213812,213906,214000,214432,214631,214809,214931,215038,215123,215229,215334,215441,215535,215707,220141,220416,220553,220658,220805,220949,221133,221250,221410,221454,221641,221834,221953
45,MW2856-5,214011,214620,214725,214842,215049,215110,215358,215503,215557,215835,215936,220024,220459,220637,220805,220921,221028,221111,221250,221357,221516,221604,221740,222204,222415,222554,222649,222816,222954,223143,223240,223334,223431,223601,223717,223822
46,MR8024-5,,220307,220405,220459,220637,220805,221101,221206,221250,221505,221618,221708,222215,222415,222605,222701,222816,222921,223026,223110,223155,223301,223419,223906,224119,224235,224425,224530,224646,224805,224907,224951,225106,225319,225427,225606
47,MR8026-5,222109,222309,222403,222521,222701,222738,223037,223143,223312,223537,223655,223739,224235,224413,224552,224646,224751,224856,225054,225130,225225,225330,225438,225931,230226,230404,230531,230702,230750,230851,230945,231041,231147,231409,231528,231644
48,MS2365-5,223655,,224646,224817,225106,225246,225543,225658,225741,225952,230119,230152,230605,230803,230956,231103,231157,231230,231409,231455,231549,231633,231750,232235,232441,232608,232728,232846,232941,233102,233313,233418,,,,
49,MS1935-5,225857,231052,231147,231303,,231633,231917,232033,232139,232247,232358,232431,232846,233049,233229,233335,,,,,,,,,,,,,,,,,,,,
