,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
17,MX1545-1,123825,124003,124109,124218,124347,124525,124853,125022,125149,125421,125516,125610,130053,130314,130536,130642,130843,131010,131148,131304,131358,131503,131630,132159,132432,132610,132726,132831,132915,133032,133159,133326,133431,133643,133810,134000
18,MS2365-2,130231,130314,130409,130503,130705,130727,131137,131304,131420,131641,131757,131842,132304,132516,132737,132926,133043,133137,133336,133453,133632,133726,133854,134400,134633,134811,134938,135055,135255,135516,135633,135717,135834,140025,140235,140613
19,MP6360-2,130347,132505,132559,132715,132948,133148,133526,133621,133821,134106,134211,134306,134916,135200,135338,135444,135633,135749,135929,140057,140246,140318,140508,141059,141355,141642,141809,141917,142130,142309,142414,142542,142814,143047,143236,143545
20,MP6422-2,134233,134854,134949,135055,135316,135444,135812,140025,140119,140329,140446,140529,140953,141301,141452,141609,142025,142141,142403,142458,142614,142720,142836,143341,143701,143912,143955,144144,144343,144449,144544,144700,144911,145038,145155,145344
21,MX4068-2,141216,141408,141526,141631,141819,141905,142214,142342,142509,142625,142741,142909,143639,143923,144155,144311,144500,144616,144806,144922,145038,145144,145311,145804,150109,150319,150435,150541,150825,150930,151058,151247,151426,151626,151742,152014
22,MS1935-2,142509,143416,143522,143618,143807,143934,144311,144417,144555,144817,145006,145100,145804,150036,150257,150446,150646,150740,150941,151047,151152,151309,151437,151909,152152,152518,152646,152835,152951,153119,153235,153413,153551,153825,153930,154152
23,MS1953-3,145206,145322,145416,145532,145710,145815,150109,150235,150424,150530,150624,150657,151426,151659,151858,152025,152152,152246,152424,152529,152635,152719,152835,153319,153602,153825,154236,154352,154425,154552,154657,154825,155235,155530,155719,155918
24,MX1698-0,145837,151152,151309,151415,151637,151815,152141,152318,152456,152719,152908,152951,153708,154014,154247,154414,154603,154708,154908,155024,155140,155235,155435,155950,160319,160626,160900,161017,161133,161300,161449,161700,162659,163144,163345,163734
25,MX1545-2,152351,152624,152740,152845,153108,153224,153602,153752,153941,154225,154425,154530,155224,155508,155708,155835,160057,160202,160342,160459,160553,160659,160849,161417,161732,162005,162121,162310,162500,162649,163112,163639,164122,164501,164638,164932
26,MS2365-3,153340,154635,154741,154857,155035,155107,155508,155635,155824,160057,160225,160308,160743,161123,161406,161555,161721,161837,162015,162121,162248,162321,162500,163028,163355,164101,164217,164312,164428,164754,165059,165405,165910,170249,170416,170922
27,MP6360-3,160542,160648,160754,160849,161050,161239,161544,161711,161859,162005,162132,162226,162816,163101,163334,163512,163639,163712,163901,163944,164039,164145,164312,164805,165121,165555,165744,165910,170120,170249,170354,170711,171143,171526,171726,172127
28,MP6422-3,162226,162416,162533,162649,162911,163133,163501,163618,163745,164006,164112,164155,164754,165005,165248,165427,165638,165744,170015,170120,170238,170354,170544,171100,171409,172444,172821,173022,173328,173549,173727,174033,174349,174716,174918,175236
29,MW3278-3,,164206,164301,164355,164617,164805,165121,165226,165427,165533,165711,165805,170322,170606,170806,170922,171049,171219,171358,171453,171559,171653,171844,172400,172705,173506,173716,173854,174127,174349,174538,174759,175214,175658,180146,180537
30,MX4068-3,170120,170249,170405,170522,170806,171016,171358,171504,171621,171855,172011,172106,172716,173022,173244,173401,173549,173633,173833,173916,174033,174127,174327,174856,175519,180505,180750,181027,181429,181620,181758,182138,183016,184254,184835,185216
31,MS1935-3,171949,172044,,,172527,172610,173011,173127,173233,173506,173706,173749,174422,174716,174951,175129,175403,175519,175752,175835,175931,180049,180229,180826,182317,183249,183500,183712,184030,184210,184551,184952,190102,190417,190556,190939
32,MX4352-0,173339,173422,173506,173633,173854,174022,174349,174505,174621,174856,175035,175118,175942,180219,180431,180610,180859,181005,181155,181301,181451,181620,181758,182414,183322,184018,184104,184400,184719,184846,185132,185818,190842,191046,191215,191501
33,MS1953-4,174643,174834,174918,175035,175236,175330,175741,175920,180038,180302,180442,180526,181714,181948,182200,182414,182815,182921,183110,183205,183355,183500,183639,184551,185746,190355,190501,190746,191035,191249,191439,191651,192033,,192531,192804
34,MX1698-1,180943,181228,181345,181440,181714,181916,182222,182350,182436,182742,183121,183216,185205,185418,185651,190145,190746,190853,191046,191141,191249,191355,191524,192425,193004,193500,193617,193733,193849,194100,194226,194427,194639,194911,195059,195354
35,MX1545-3,182021,182200,182317,182403,182553,182709,183027,183132,183238,183533,183912,183956,185746,190029,190240,190831,191524,191629,191757,191916,192011,192117,192247,193015,193533,193954,194049,194205,194321,194500,194639,194827,194932,195332,195450,195639
36,MS2365-4,183533,184210,184305,184517,184813,184857,185227,185405,185619,185913,190145,190301,191640,191852,192055,192320,192921,193015,193154,193300,193428,193533,193650,194132,194353,194827,194943,195121,195322,195450,195617,195755,195922,200208,200407,200556
37,MP6360-4,191057,191141,191227,191333,191513,191546,191905,192000,192212,192320,192458,192552,193154,193344,193617,193806,194005,194110,194216,194353,194500,194606,194723,195227,195512,195806,195955,200135,200219,200407,200607,200745,200850,201050,201238,201500
38,MP6422-4,193344,193533,193617,193722,193944,194110,194427,194543,194639,194911,195016,195059,195650,200051,200324,200429,200545,200650,200828,200934,201028,201144,201311,201816,202132,202405,202543,202637,202805,202900,203038,203154,203322,203605,203754,203910
39,MW3278-4,,201300,201354,201438,201616,201721,202005,202059,202142,202237,202320,202416,202900,203049,203227,203333,203500,203605,203733,203849,203954,204110,204236,204740,205013,205226,205342,205512,205736,210033,210138,210255,210435,210635,210813,210930
40,MS1935-4,203554,203711,203816,204015,204258,204320,204635,204751,204940,205046,205215,205309,205747,210011,210212,210339,210456,,,211130,211413,,211457,,,,,,,,,,,,,
41,MS1953-5,211035,211152,211246,211330,211508,211635,211906,212035,212129,212351,212508,212552,212953,213153,213342,213500,213605,213649,213804,213859,214015,214120,214236,214731,215048,215310,215427,215555,215735,215902,220008,220102,220157,220313,220419,220546
42,MX1545-4,212519,212657,212751,212920,213131,213236,213554,213710,213815,213910,214037,214120,214531,214720,214932,215059,215154,215237,215416,215511,215617,215713,215840,220357,220651,220839,220955,221100,221227,221501,221555,221701,221755,221922,222049,222144
43,MS2365-5,213615,214553,214636,214720,214910,215059,215321,215416,215511,215735,215840,215924,220419,220629,220807,220945,221049,221122,221248,221343,221439,221523,221650,222155,222404,222626,222742,222826,222920,223003,223047,223152,223310,223544,223712,223817
44,MP6360-5,220102,220229,220313,220408,220535,220629,220955,221100,221154,221418,221523,221555,221955,222133,222310,222437,222637,222720,222847,222942,223025,223119,223226,223700,223944,224111,224227,224321,224426,224604,224709,224741,224846,224941,225035,225151
45,MP6422-5,222049,222238,222321,222415,222709,222826,223109,223237,223416,223638,223755,223850,224238,224459,224658,224731,224908,225013,225140,225237,225417,225439,225555,230057,230319,230519,230624,230707,230814,230920,231014,231120,231215,231309,231405,231543
46,MW3278-5,224615,224626,224720,224825,225024,,225342,225439,225628,225748,225845,225917,230340,230541,230729,230836,230920,231014,231131,231237,231353,231416,231532,232006,232221,232305,232411,232456,232519,232614,,,,,,
