,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
42,MW5112-1,124644,125020,125242,125513,125734,125935,130240,130522,131616,131659,131742,131858,132014,132057,132245,132340,132446,132550,132706,132822,132905,133148,133304
43,MW4557-3,130113,130323,130556,130817,131109,131301,131521,131804,132623,132728,132822,132916,133115,133159,133409,133453,133652,133756,133913,134030,134207,134428,134638
44,MW4781-3,,,132057,132446,132717,133010,133315,133619,134826,134941,135035,135140,135257,135351,135507,135646,135801,135927,140043,140137,140242,140525,160436
45,MW4837-3,133021,133359,133525,133746,134041,134251,134543,134721,135801,135906,140000,140116,140231,140347,140535,140629,140724,140902,141018,141112,141210,141453,141619
46,MW5132-3,134721,134920,135118,135435,135624,135801,140032,140336,141420,141536,141619,141723,141850,141933,142101,142205,142332,142426,142542,142647,142846,143107,143245
47,MW5594-3,140242,140336,140535,140745,140956,141133,141431,141619,142824,142919,142941,143056,143224,143307,143518,143625,143815,144014,144129,144236,144342,144553,145333
48,MW4366-3,141536,141817,142101,142321,142553,142751,143107,143413,144426,144520,144614,144741,144931,145036,145228,145322,145449,145637,145754,145900,150037,150309,150416
49,MW4503-4,,143445,143709,144024,144258,144509,144931,145416,150604,150720,150825,150930,151107,151202,151446,151551,151708,151857,152025,152141,152314,152556,152817
50,MW5112-2,144542,144658,145014,145301,145510,145637,145849,150331,151446,151551,151646,151802,151929,152014,152220,152314,152419,152607,152734,152828,153029,153245,153351
51,MW4557-4,145816,150048,150343,150709,151046,151247,151635,152141,153144,153224,153318,153445,153613,153718,153918,154036,154216,154426,154553,154709,154919,155149,155321
52,MW4825-2,150248,152253,152502,152745,153007,153144,153445,153740,154846,154929,155023,155139,155249,155321,155437,155521,155636,155825,155930,160026,160223,160446,160603
53,MW4846-3,150354,154003,154343,154647,155034,155311,155521,155814,160740,160846,160930,161046,161151,161301,161438,161543,161659,161909,162035,162140,162307,162601,162717
54,MW4837-4,152534,152913,153256,153718,153845,154036,154405,154709,155531,155625,155719,155814,155941,160026,160142,160223,160340,160446,160603,160646,160751,161003,180756
55,MW5132-4,154415,154636,154919,155128,155405,155625,155836,160329,161416,161511,161532,161721,161836,161931,162046,162151,162340,162445,162550,162706,162822,163031,163224
56,MW5645-1,154940,155238,155658,160015,160245,160446,160740,161406,162445,162550,162655,162749,162916,162959,163125,163213,163351,163625,163729,163824,163929,164206,164406
57,MW5594-4,155227,160340,160740,161024,161344,161648,161952,162518,163424,163456,163540,163729,163846,163940,164108,164217,164428,164606,164733,164838,165049,165249,165416
58,MW4229-2,160730,160952,161301,161616,161826,161931,162213,162706,163625,163657,163740,163846,164014,164057,164228,164333,164606,164744,164827,164921,165049,165300,165416
59,MW4366-4,161532,161815,162108,162351,162706,162800,163103,163424,164439,164523,164617,164722,164827,164910,165038,165121,165228,165416,165531,165627,165825,170118,170215
60,MW5124-1,162402,162717,162916,163224,163518,163751,164025,164333,165521,165553,165648,165825,165919,170024,170151,170259,170458,170613,170729,170835,170951,171245,171351
61,MW4503-5,,163551,163951,164250,164450,164628,164921,165228,170248,170320,170403,170509,170635,170729,170857,170940,171045,171245,171402,171507,171551,171835,172749
62,MW5112-3,163751,164108,164512,164838,165228,165426,165648,170129,171150,171245,171329,171424,171518,171613,171751,171856,172024,172202,172318,172413,172539,172833,173042
63,MW4619-3,,165006,165311,,165847,170204,170552,171045,172140,172202,172245,172402,172456,,172727,172833,172927,173055,173200,173306,173352,173646,173718
64,MW4557-5,165426,165753,170118,170436,170657,170857,171118,171413,172352,172435,172529,172655,172811,172905,173106,173149,173306,173519,173635,173751,173950,174214,174341
65,MW4781-4,,,171213,171529,171845,,172352,172843,173802,173834,173917,174015,174120,174152,174257,174341,174446,174550,174655,174738,174948,175209,175252
66,MW4846-4,172959,173222,173551,173856,174225,174402,174738,175419,180409,180453,180547,180735,180851,180956,181207,181303,181409,181703,181841,181936,182146,182436,182551
67,MW5132-5,174025,174214,174413,174716,174916,175053,175335,175756,180945,181040,181102,181218,181325,181536,181736,181841,181947,182103,182212,182256,182352,182624,182740
68,MW5645-2,174738,175147,175440,175852,180052,180242,180547,181040,182030,182136,182234,182352,182602,182656,182858,182953,183142,183248,183353,183458,183553,183846,184037
69,MW5594-5,175440,180347,180807,181135,181442,181714,182212,182519,183625,183719,183741,183929,184037,184121,184344,184439,184555,184755,184902,184946,185145,185416,185553
70,MW4229-3,180619,180902,181051,181420,181652,181841,182157,182508,183553,183625,183719,183824,183951,184059,184215,184259,184417,184606,184711,184807,184946,185228,185322
71,MW4366-5,181303,181525,181841,182234,182447,182729,182931,183226,184344,184417,184512,184617,184744,184829,185112,185156,185311,185510,185627,185732,185815,190036,190234
72,MW5124-2,,182656,182931,183226,183448,183625,184037,184321,185427,185510,185553,185649,185804,185909,190036,190119,190212,190307,190435,190529,190749,190959,191115
73,MW4503-6,183458,183940,184248,184555,184841,185008,185301,185605,190612,190706,190811,190916,191042,191125,191347,191441,191556,191723,191838,191954,192143,192416,192637
74,MW4619-4,,185405,185616,,190245,190507,190738,191042,192154,192248,192331,192510,192626,,192858,192952,193151,193259,193405,193459,193605,193826,193930
75,MW5112-4,190518,190833,191136,191452,191651,191806,192016,192321,193416,193521,193605,193710,193826,193920,194140,194226,194330,194447,194552,194635,194751,195001,195149
76,MW4557-6,,,,,193129,193310,193616,193930,194951,195034,195128,195310,195426,195520,195647,195803,195856,200013,200129,200236,200437,200708,200940
77,MW4781-5,,,193920,194215,194437,194625,194918,195034,195918,195950,200046,,200236,200319,200414,200458,200541,200657,200813,200856,201034,201246,201424
78,MW4837-5,195542,195824,200140,200426,200708,200813,201055,201403,202352,202446,202541,202646,202802,202835,202951,203045,203150,203317,203443,203537,203641,203852,203956
79,MW5132-6,201603,201813,202057,202414,202602,202802,203056,203212,204144,204218,204302,204356,204500,204605,204721,204805,204848,205108,205225,205319,205507,205718,205855
80,MW4366-6,203735,203818,204007,204218,204500,204605,204859,205036,205938,210033,210137,210253,210409,210453,210620,210703,210746,210851,210955,211111,211216,211511,211659
81,MW5112-5,205707,205938,210137,210421,210631,210746,211049,211226,212141,212246,212341,212435,212540,212634,212821,212855,212949,213104,213211,213305,213420,213651,213828
82,MW4557-7,211511,211743,212047,212329,212644,212811,213104,213222,214227,214321,214416,214543,214722,214818,214946,215102,215207,215323,215450,215606,215700,215913,220113
83,MW4781-6,,,213535,213807,214050,214206,214344,214510,215407,215501,215555,215638,215744,215841,215946,220030,220124,220313,220407,220512,220607,220756,220958
84,MW4837-6,,214957,215450,215711,215946,220113,220335,220502,221515,221537,221632,221737,221905,221938,222054,222127,222235,222352,222519,222635,222835,223107,223206
85,MW5132-7,220925,221114,221358,221610,221854,221948,222200,222318,223217,223300,223322,223438,223553,223658,223825,223919,224025,224131,224248,224353,224520,224836,224930
86,MW4366-7,222951,223129,223311,223521,223814,223930,224153,224321,225320,225353,225447,225553,225731,225825,230026,230120,230226,230344,230500,230605,230753,231036,231226
87,MW5112-6,224908,225118,225426,225731,230015,230131,230405,230522,231425,231458,231552,231646,231741,231845,232014,,,,,,,,
88,MW4557-8,230510,230626,230931,231204,231541,231751,232036,,,,,,,,,,,,,,,,
