,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
90,MX4551-3,174836,175112,175742,175922,180006,180336,180601,180751,180953,181335,181906,182611,182756,182951,183309,183404,183606,183752,183836,184021,184139,184539,184720,184834,185040,185157,185248,185452,185614,,190200,190320,190633,190829,191118,191349,191609,191815,192033,192311,192406,192847,193545,194000,194428,194746,195045,195758,200000,200150
91,MX4383-5,,,,,,,,,,,,,,,,,,,,,175614,175933,180112,180252,180410,180516,180612,180847,181015,181453,181642,181750,182057,182237,182522,182929,183309,183441,183650,184128,184227,184657,185113,185614,190415,191151,191554,192011,192138,192333
92,AA7562-5,,180803,181048,181133,181228,181727,181916,182119,182311,182611,183203,183909,184150,184227,184657,184759,184952,185146,185237,185311,185417,185737,185905,190200,190320,190438,190538,190719,190818,190935,191129,191238,191529,191647,191926,192226,192624,192754,193110,193301,193356,193810,194226,194606,194938,195151,195606,200245,200351,200543
93,MX4614-5,182248,182611,182856,182940,183047,183452,183628,183847,184054,184227,184613,185208,185602,185725,185927,190019,190246,190404,190503,190611,190731,191107,191227,,191540,191621,191720,191926,192033,192214,192344,192439,192825,193021,193312,193545,193821,194000,194321,194417,194450,194916,195118,195449,195842,200033,200531,201055,201234,201434
94,MX4598-5,,182259,182655,182728,182833,183247,183426,183544,183803,184021,184420,185113,185441,185625,185810,185905,190126,190353,190450,190622,190756,191151,191349,,191742,191852,191937,192201,192311,192501,192719,192836,193154,193428,193703,193905,194130,194226,194439,194617,194701,195237,195427,195842,200257,200521,200949,201519,201732,202029
95,AA7712-6,,184335,184812,184907,185017,185821,190042,190308,190538,190742,191140,191742,191915,192106,192406,192513,192708,192825,192920,193021,193206,193535,193737,,194119,194226,194321,194512,194628,,195107,195226,195544,195701,200117,200340,200543,200724,201011,201105,201127,201615,201816,202134,202546,202737,203201,203647,203909,204205
96,AA7450-4,,185748,190053,190246,190353,190902,191118,191400,191554,191742,192201,192836,193059,193250,193450,193607,193821,194000,194108,194215,194332,194712,194821,195203,195237,195332,195427,195701,195809,195916,200245,200414,200711,200905,201149,201446,201551,201710,201956,202218,202251,202748,202938,203436,203647,203848,204216,204631,204811,205106
97,AA7559-4,191753,192226,192657,192847,192955,193334,193502,193726,193916,194119,,195045,195214,195438,195617,195724,200022,200223,200319,200414,200521,200854,201033,201211,201350,201446,201540,201659,,201956,202156,,202619,202748,203011,203213,203330,203508,203731,203848,203920,204333,204536,204906,205226,205427,205746,210246,210415,210554
98,AA7393-4,192501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,MX4021-6,,192920,193217,193312,193535,193843,194023,194141,194259,194450,194724,195321,195438,195639,195809,195853,200022,200223,200319,200414,200531,200854,201033,201223,201350,201457,201540,201710,201816,201912,202207,202302,202619,202748,203011,203213,203403,203519,203720,203837,203920,204333,204525,204822,205237,205427,205746,210246,210415,210605
100,MX4159-6,194310,194712,195011,195129,195214,195427,195606,195758,200000,200139,200531,201055,201200,201328,201446,201540,201659,201805,201838,201956,202101,202324,202524,202703,202821,202916,203000,203106,203213,203341,203541,203709,203942,204037,204311,204451,204558,204653,204833,205000,205055,205511,205639,210031,210404,210543,210817,211420,211526,211717
101,MX4365-6,,195746,195949,200106,200139,200447,200605,200735,200927,201138,201350,201922,202050,202156,202324,202430,202535,202703,202759,202916,203044,203341,203541,203753,203858,204015,204100,204227,204333,204502,204653,204833,205128,205343,205606,205746,205903,210009,210148,210415,210532,210945,211123,211504,211918,212115,212337,212830,212948,213128
102,MX4458-6,,201350,201721,201805,201912,202240,202419,202557,202810,203000,203235,203804,203931,204110,204249,204345,204536,204737,204833,205000,205117,205427,205617,205809,205903,210020,210116,210257,210404,210722,210923,211123,211420,211610,211845,212021,212148,212316,212600,212649,212818,213246,213508,213811,214209,214357,214707,215421,215627,215830
103,MX4383-6,202240,202513,202905,203044,203224,203424,203552,203636,203826,204048,204451,205012,205117,205237,205405,205511,205701,205842,205936,210009,210137,210532,210733,211028,211101,211218,211314,211526,211632,211954,212159,212242,212623,212735,213011,213213,213413,213519,213704,213847,213957,214442,214642,215005,215337,215525,215830,220600,220715,220945
104,MX4551-4,203742,203920,204205,204249,204406,204726,204833,205000,205202,205310,205701,210224,210319,210510,210648,210744,210934,211017,211112,211218,211336,211705,211845,,212210,212316,212348,212516,212634,,213055,213246,213530,213637,213920,214209,214346,214442,214620,214814,214858,215253,215432,215757,220131,220227,220535,220931,221102,221253
105,AA7562-6,204311,204726,205055,205150,205237,205606,205701,205842,210042,210319,210532,211112,211252,211420,211504,211559,211728,211907,212010,212137,212242,212634,212746,213033,213150,213246,213341,213508,213615,213833,213935,214030,214324,214431,214642,214847,214942,215059,215231,215359,215454,215903,220055,220414,220749,221051,221400,222011,222140,222411
106,MX4614-6,,,210722,210850,211007,211314,211431,211632,211907,212010,212432,213011,,213316,,213530,213652,213800,213906,214019,214136,214504,214642,214909,214953,215059,215133,215304,215359,215536,215724,215830,220117,220249,220535,220715,220833,220919,221124,221231,221326,221810,222000,222359,222809,223021,223332,223936,224137,224305
107,MX4021-7,,211907,212254,212359,212527,212756,212948,213128,213341,213457,213833,214420,214526,214656,214826,214920,215037,215253,215348,215421,215525,215819,215946,220131,220227,220312,220349,220520,220632,,220945,221029,221411,221555,222011,222153,222326,222422,222633,222831,222915,223321,223544,223808,224210,224305,224520,225007,225241,225536
108,MX4159-7,213150,,213920,214030,214114,214526,214631,214803,215015,215242,215639,220312,220414,220600,220715,220811,220919,221018,221102,221209,221326,221650,221759,222000,222106,222217,222242,222411,222517,222633,222853,222937,223225,223415,223651,223830,223947,224031,224221,224316,224425,224901,225029,225346,225727,225928,230235,230731,230838,231007
109,MX4365-7,,214942,215315,215348,215525,215830,215925,220117,220300,220436,220642,221146,221242,221411,221555,221650,221810,221905,221949,222011,222140,222455,222717,222842,222948,223108,223140,223247,223405,223511,223724,223830,224126,224210,224436,224637,224743,224850,225040,225208,225252,225653,225822,230151,230509,230647,230923,231346,231504,231704
110,MX4458-7,,220907,221146,221304,221422,221737,221843,221949,222106,222242,222633,223214,223321,223522,223640,223735,223925,224115,224210,224351,224520,224816,224945,225208,225314,225419,225503,225715,225811,225928,230117,230319,230626,230804,231039,231218,231419,231526,231727,231844,231938,232351,232519,232804,233205,233406,233701,234103,234231,234433
111,MX4383-7,221737,222011,222315,222433,222506,222746,222926,223021,223151,223427,223629,224148,224316,224425,224531,224659,224839,225040,225135,225303,225441,225822,230001,230140,230235,230352,230447,230626,230731,230838,231039,231207,231453,231537,231811,232000,232106,232149,232307,232436,232519,232932,233121,233406,233628,233808,233903,234253,234359,234541
112,MX4551-5,223056,223258,223511,223607,223724,224020,224115,224305,224414,224626,224839,225324,225430,225536,225704,225800,225928,230011,230129,230235,230341,230709,230827,231007,231123,231240,231313,231431,231548,231642,231811,232000,232245,232457,232720,232921,233016,233132,233249,233355,233439,233841,234009,234359,234658,234837,,,,
113,AA7562-7,,224828,225113,225208,225335,225631,225749,225833,230044,230224,230436,230956,231134,231251,231335,231431,231548,231653,231749,231905,232011,232340,232509,232626,232731,232837,232910,233038,233154,233311,233439,233512,233830,233946,234231,234411,234508,234603,234753,234825,234920,,,,,,,,,
114,MX4614-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230425,,
115,MX4159-8,231715,232011,232211,232307,232340,232509,232626,232709,232826,233016,233238,233735,233830,233936,234031,234114,234220,234327,234411,234433,234530,234815,234920,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,MX4365-8,,233143,233355,233450,233501,233746,233830,233957,234114,234231,234433,234931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
