,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
26,MS1044-3,153719,154259,154353,154437,154637,154742,155118,155228,155322,155438,155604,155658,160254,160514,160723,160902,161040,161155,161327,161442,161608,161713,161853,162347,162652,163040,163210,163326,163442,163609,163818,164030,164157,164545,164712,164935
27,MS2243-3,160524,160807,160902,160945,161134,161348,161651,161818,161936,162220,162325,162357,162757,163050,163304,163409,163558,163641,163818,163913,164019,164113,164230,164734,164957,165554,165648,165742,165858,170129,170237,170613,171035,171318,171550,171846
28,MS2365-3,162209,162514,162608,162746,162913,162946,163326,163442,163630,163924,164041,164135,164650,164924,165124,165218,165406,165532,165721,165804,165920,165952,170129,170624,170930,171256,171351,171550,171741,171951,172118,172530,172940,173233,173519,173940
29,MS1903-3,164756,165301,165355,165510,165710,165804,170226,170353,170447,170707,170857,170941,171456,171741,172013,172140,172352,172446,172614,172719,172857,173002,173139,173719,174015,174402,174529,174717,174929,175149,175316,175548,175715,180019,180314,180536
30,MS2095-2,170309,170519,170613,170707,171003,171035,171456,171657,171835,172108,172318,172352,172940,173201,173413,173541,173708,173824,174015,174058,174257,174351,174529,175012,175306,175558,175704,175820,180030,180146,180314,180504,180746,181040,181218,181452
31,MS1953-4,171730,172013,172057,172151,172352,172541,172919,173034,173223,173457,173646,173741,174257,174540,174802,174907,175055,175149,175338,175454,175621,175726,175903,180409,180703,180956,181145,181314,181503,181723,181841,182008,182341,182552,182719,182825
32,MX1537-0,173614,173741,173835,174003,174130,174341,174655,174813,174845,175106,175255,175349,175809,180030,180242,180358,180547,180630,180746,180934,181051,181135,181325,181852,182146,182436,182603,182803,183014,183237,183353,183520,183708,183846,184026,184204
33,MS2025-4,180220,180514,180630,180808,181018,181145,181514,181557,181817,182113,182329,182425,182919,183151,183404,183520,183647,183741,183908,184014,184121,184237,184406,184859,185151,185343,185509,185635,185751,190001,190148,190326,190514,190712,190806,191005
34,MS1044-4,182146,182847,182941,183108,183331,183437,183908,184037,184226,184512,184711,184816,185353,185614,185834,185950,190054,190159,190326,190431,190535,190651,190806,,191439,191720,191836,192014,192141,192308,192413,192529,192717,192824,192950,193200
35,MS2243-4,184711,184837,184931,185036,185238,185332,185614,185729,185823,190105,190243,190326,190817,191005,191207,191301,191439,191532,191659,191753,191919,192002,192130,,192656,192918,193055,193221,193409,193546,193640,193756,193935,194123,194228,194438
36,MS2365-4,191038,191229,191356,191500,191637,191720,192047,192214,192413,192656,192845,192918,193452,193640,193852,194007,194112,194217,194416,194521,194659,194753,194953,,195502,195817,195924,200019,200208,200346,200501,200606,200754,200931,201047,201235
37,MS1903-4,193452,193957,194051,194206,194333,194427,194804,194921,195026,195346,195513,195618,200103,200324,200534,200617,200816,200920,201109,201224,201341,201446,201613,,202224,202352,202530,202636,202803,202919,203035,203206,203344,203628,203805,203932
38,MS2095-3,195712,195817,195913,200030,200208,200313,200638,200754,200920,201203,201435,201518,202025,202224,202436,202541,202708,202857,203035,203141,203310,203416,203543,,204109,204332,204554,204711,204921,205058,205217,205344,205500,205731,205919,210120
39,MS1953-5,203035,203238,203321,203416,203617,203700,204058,204205,204259,204533,204700,204732,205239,205427,205637,205731,205857,205940,210130,210227,210333,210438,210615,,211152,211352,211551,211657,211845,212045,212140,212256,212352,212519,212624,212728
40,MS2025-5,205919,210141,210249,210438,210553,210720,211047,211141,211236,211507,211708,211802,212224,212414,212602,212739,212835,212919,213107,213204,213310,213406,213532,,214037,214330,214552,214658,214848,215225,215331,215436,215541,215824,220013,220107
41,MS1044-5,211856,213056,213204,213310,213449,213605,213953,214058,214235,214520,214658,214742,215225,215508,215708,215824,220024,220129,220320,220425,220541,220657,220857,,221429,221723,221911,222028,222221,222431,222536,222725,222916,223053,223232,223348
42,MS2243-5,215835,220013,220129,220235,220403,220458,220751,220846,221024,221324,221440,221523,221922,222100,222253,222337,222504,222609,222725,222820,222938,223032,223148,,223621,223906,224014,224142,224259,224344,224441,224546,224712,224925,225052,225220
43,MS2365-5,221900,222100,222144,222242,222526,222558,222843,222959,223115,223337,223515,223559,224036,224215,224419,224546,224651,224756,224958,225103,225220,225253,225409,,225926,230147,230304,230431,230515,230642,230737,230906,230950,231106,231226,231331
44,MS1953-6,230928,231150,231248,231353,231615,231710,232004,232120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
