,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
32,MW4720-2,171502,171638,171848,172149,172315,172441,172722,172900,173900,173943,174037,174203,174318,174434,174600,174705,174809,174924,175028,175143,175320,175615,175741
33,MW4781-1,172806,173108,173350,173558,173850,,174224,174318,175331,175425,175507,175615,175730,175813,175951,180045,180149,180305,180358,180452,180628,180909,181117
34,MW5084-1,174350,174611,174852,175248,175435,175550,175836,175941,180826,180930,181024,181149,181254,181420,181535,181629,181744,181848,181952,182046,182306,182631,182736
35,MW5097-5,180002,180200,180347,180639,180858,181013,181254,181430,182400,182444,182537,182652,182809,182924,183100,183143,183227,183416,183520,183635,183813,184043,184221
36,MW4619-4,,183624,184000,,184536,184723,184922,185037,190100,190133,190205,190330,190456,190600,190726,190831,190936,191101,191205,191321,191530,191822,191916
37,MW4557-2,,,190507,190810,191144,191311,191508,191739,192635,192718,192802,192939,193033,193115,193337,193441,193545,193700,193815,193930,194003,194315,194430
38,MW4647-6,192928,193126,193326,193700,193920,194107,194348,194502,195411,195454,195548,195713,195817,195912,200109,200224,200307,200403,200517,200622,200747,201006,201121
39,MW5084-2,200913,201111,201352,201750,201915,202114,202333,202510,203407,203439,203533,203626,203730,203834,204054,204210,204242,204358,204513,204617,204847,205149,205348
40,MW4557-3,,,205920,210128,210411,210609,210901,211037,212121,212204,212247,212351,212518,212623,212759,212903,213008,213206,213321,213425,213529,213822,214021
41,MW4647-7,213029,213144,213457,213833,214032,214240,214532,214637,215535,215618,215712,215816,215942,220057,220234,220329,220434,220549,220654,220747,220902,221132,221330
42,MW5084-3,215920,220107,220245,220611,220819,220934,221236,221413,222309,222352,222435,222539,222705,222758,223018,223100,223154,223309,223414,223518,223656,223915,224021
