,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
25,MX4305-3,141723,142205,142353,142604,142815,143204,143425,143815,144049,144132,144333,144437,144604,145002,145928,150130,150213,150404,150448,150626,150731,150920,151141,151351,151455,151550,151657,151801,151906,152021,152115,152148,152253,152348,152410,152526,152830,153009,153242,153408,153524,153557
26,MX1698-3,143815,144038,144216,144437,144532,144940,145128,145549,145856,145950,150130,150257,150340,150658,151120,151257,151340,151506,151550,151729,151834,152105,152337,152548,152620,152704,152809,152925,152958,153126,153210,153253,153408,153430,153514,153629,153901,154050,154238,154332,154428,154500
27,MX1545-3,150931,152315,152610,152830,153053,153441,153712,153850,154227,154311,154438,154532,154637,155034,155504,155653,155747,155925,160031,160208,160302,160533,160815,161036,161130,161226,,161543,161648,161815,161921,162005,162111,162144,162300,162449,162837,163058,163247,163404,163531,163615
28,MX4310-3,,,,,150942,151225,151423,151635,152115,152210,152421,152515,152704,153104,153557,153756,153839,154039,154101,154300,154406,154616,154857,155117,155201,155244,155410,155515,155631,155747,155841,155915,160020,160041,160135,160240,160617,160743,161025,161130,161248,161321
29,MX1614-2,,153922,154249,154532,154951,155255,155454,155609,155947,160031,160229,160345,160544,161004,161415,161543,161626,161804,161910,162122,162227,162532,162753,163004,163058,163141,163258,163415,163447,163637,163742,163825,163930,,,,,164711,164943,165037,165204,165247
30,MS1953-3,154144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,MS5234-0,,160041,160240,160522,160721,161058,161259,161449,161815,161921,162049,162155,162300,162626,163026,163141,163236,163404,163520,163658,163752,163952,164235,164426,164510,164542,164650,164849,164932,165131,165225,165319,165425,165436,165458,165614,170011,170210,170409,170441,170536,170619
32,MX1693-2,160302,161353,161659,161859,162017,162427,162742,162931,163341,163415,163541,163637,163752,164130,164532,164711,164805,164932,165026,165204,165309,165530,165751,170011,170054,170159,170315,170431,170525,170630,170724,170807,170947,171008,171103,171218,171605,171710,171920,172036,172151,172224
33,MX1624-3,162942,163247,163637,163836,164141,164542,164733,164910,165120,165215,165415,165519,165708,170127,170536,170724,170807,170925,171019,171240,171334,171605,171848,172057,172141,172224,172329,172459,172604,172719,172814,172919,173024,173056,173213,173329,173646,173824,174015,174120,174215,174248
34,MW5645-3,163731,165120,165353,165646,165906,170326,170536,170702,170853,171008,171218,171323,171407,171804,172213,172415,172459,172614,172658,172908,172940,173150,173413,173635,173719,173824,173929,174048,174142,174344,174441,174608,174746,174829,174854,175020,175356,175534,175639,175807,175934,180008
35,MX4305-4,170925,171240,171605,171826,172224,172604,172752,172919,173107,173202,173413,173518,173657,174048,174452,174619,174713,174854,174948,175157,175251,175545,175945,180157,180301,180356,180523,180639,180743,180953,181058,181141,181341,181415,181520,181625,181939,182058,182318,182413,182528,182601
36,MX1698-4,173202,173402,173729,173907,174226,174535,174746,174915,175208,175313,175429,175545,175700,180041,180450,180700,180743,180921,181004,181236,181331,181552,181856,182224,182307,182350,182445,182601,182644,182832,182927,183032,183147,183230,183314,183440,183827,183932,184132,184247,184353,184448
37,MX1545-4,175230,181646,181845,182130,182633,183010,183220,183335,183545,183650,183900,184016,184204,184553,185123,185317,185416,185557,185643,190212,190312,190604,190922,191152,191235,191323,191428,191614,191708,191904,192017,192111,192217,192243,192316,192447,192843,192951,193056,193203,193309,193341
38,MX4310-4,,175512,175901,180113,180323,180733,180910,181047,181331,181509,181636,181824,182015,182350,182916,183115,183209,183408,183512,183733,183827,184059,184459,184709,184753,184836,184943,185051,185158,185317,185429,185513,185608,185654,185824,185935,190312,190431,190625,190716,190822,190911
39,MX1614-3,,,183755,184048,184404,184858,185145,185306,185716,185824,190030,190201,190346,190738,191214,191428,191512,191853,192017,192217,192316,192542,192822,193024,193107,193203,193247,193415,193509,193736,193845,193939,194142,194215,194249,194409,194733,194917,195046,195151,195246,195330
40,MX1693-3,,185913,190140,190420,190705,191029,191115,191214,191547,191636,191756,191904,191926,192305,192705,192822,192907,193024,193107,193330,193415,193632,193845,194110,194204,194249,194335,194444,194541,194656,194755,194845,194955,195046,195119,195224,195523,195657,195901,200003,200101,200147
41,MS5234-1,,191536,191821,192027,192232,192626,192738,192843,193045,193139,193258,193353,193543,193907,194301,194432,194507,194656,194744,194943,195035,195235,195417,195635,195708,195752,195839,195946,200050,200212,200306,200411,200516,200538,200654,200759,201117,201222,201419,201524,201607,201655
42,MX1624-4,,193929,194215,194409,194613,194856,195108,195224,195407,195450,195635,195741,200003,200317,200726,200906,200949,201128,201233,201430,201535,201743,201942,202158,202246,202321,202431,202550,202622,202813,202914,202951,203045,203142,203301,203405,203727,203937,204059,204208,204308,204341
43,MW5645-4,,200317,200427,200621,200748,201033,201150,201244,201535,201629,201816,201931,202053,202528,202927,203056,203142,203250,203322,203459,203542,203716,203937,204120,204208,204247,204341,204506,204549,204715,204748,204855,204949,205010,205043,205203,205530,205646,205813,205929,210042,210135
44,MX4305-5,201502,201743,202042,202220,202506,202846,203142,203311,203427,203521,203727,203810,203937,204236,204632,204748,204844,204938,205010,205216,205248,205419,205636,205834,205918,210006,210052,210157,210259,210432,210520,210553,210636,210719,210845,210954,211319,211424,211550,211708,211802,211834
45,MX1698-5,,204157,204341,204506,204654,204906,205010,205106,205331,205447,205636,205730,205845,210223,210614,210741,210824,210943,211026,211153,211236,211446,211718,211918,212018,212102,212145,212257,212321,212417,212500,212543,212648,212720,212753,212857,213203,213336,213458,213603,213704,213759
46,MX4310-5,,210657,210932,211110,211403,211718,211751,211856,212040,212134,212321,212500,212511,212847,213253,213410,213458,213626,213727,213857,213955,214211,214440,214654,214747,214831,214925,215041,215124,215251,215355,215447,215531,215614,215657,215813,220104,220258,220415,220520,220625,220709
47,MS5234-2,,213325,213520,213651,213955,214329,214430,214536,214715,214747,214925,215019,215135,215458,215851,215959,220032,220158,220309,220404,220437,220647,220943,221141,221235,221329,221413,221518,221614,221734,221819,221923,222051,222142,222308,222437,222752,222951,223210,223306,223433,223507
48,MX1624-5,215355,215447,215625,215915,220115,220437,220520,220625,220730,220825,220954,221048,221131,221456,221851,222030,222116,222225,222319,222447,222531,222719,222951,223157,223234,223328,223412,223518,223623,223801,223909,223953,224120,224152,224225,224340,224634,224841,225031,225135,225245,225340
49,MW5645-5,,,222051,222204,222437,222821,222846,222929,223143,223221,223339,223444,223540,223909,224308,224424,224445,224550,224623,224803,224814,224948,225157,225340,225401,225455,225600,225705,225739,225854,225926,230012,230034,230108,230224,230325,230716,230837,230958,231052,231146,231218
50,MX4305-6,223801,224025,224131,224251,224445,224829,224915,225020,225234,225245,225401,225434,225528,225832,230202,230325,230336,230502,230535,230732,230805,230958,231146,231356,231439,231523,231622,231715,231805,231944,232041,232124,232232,232316,232349,232453,232900,233001,233147,233310,233456,233539
51,MX1698-6,,230557,230716,230837,231030,231344,231428,231523,231632,231715,231912,231956,232102,232359,232740,232849,232911,233017,233050,233214,233227,233410,233550,233730,,,,,,,,,,,,,,,,,,
52,MX4310-6,,233147,233321,233445,233708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
