,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
60,MS5234-0,160035,160141,160530,160858,161130,161319,161518,161624,162814,162857,162952,163046,163203,163247,163413,163457,163551,163751,163929,164046,164152,164435,164720
61,AA6482-2,,,160257,160530,160815,161003,,,162624,162719,162814,162941,163108,163151,163330,163424,163540,163740,163846,164013,164141,164435,164603
62,MW4503-4,,162129,162424,162751,163035,163247,163551,163729,164859,165005,165049,165205,165354,165448,165616,165659,165754,165954,170101,170145,170345,170652,170821
63,AA6952-4,,,,,,,,,,,,,,,,,,162424,162446,162541,162646,163024,184522
64,AA7530-3,163519,163813,164024,164352,164625,164932,165122,165437,170619,170703,170748,170904,171044,171116,171254,171338,171433,171516,171611,171655,171801,172054,172316
65,MW4229-4,164141,164541,164826,165205,165227,165816,170112,170419,171411,171505,171527,171728,171917,172022,172200,172305,172410,172526,172642,172747,172947,173158,173409
66,MW4619-5,,165732,170134,170608,170821,171011,171422,171739,172715,172747,172831,172925,173053,173136,173315,173409,173526,173726,173831,173926,174136,174454,174611
67,AA7101-1,170039,170524,170937,171211,171538,171801,172011,172254,,,,,,173759,,,,174421,174538,174643,174748,175053,175219
68,MP5824-4,,171254,171516,171801,172138,172305,172559,172904,173820,173904,174009,174136,174241,174346,174600,174705,174832,174947,175103,175230,175346,175651,175840
69,MW3430-1,171538,171906,172305,172642,172853,173115,173515,173704,174737,174810,174853,175009,175208,175303,175419,175513,175641,175818,175923,180019,180135,180440,180545
70,MW4647-5,172200,172410,172810,173158,173453,173653,174114,174421,175346,175441,175546,175641,175746,175840,175956,180041,180135,180324,180419,180524,180746,181019,181157
71,AA7706-3,172758,173209,173358,173820,174114,174241,174516,174832,175923,180019,180113,180229,180346,180440,180702,180757,180913,181041,181157,181302,181545,181817,182005
72,AA7488-5,,,,,175042,175125,175829,180146,181407,181451,181513,181650,181817,181922,182133,182216,182310,182415,182531,182625,182752,183036,183236
73,MW4825-4,181052,181545,181911,182259,182520,182719,183047,183236,184911,184955,185049,185154,185321,185437,185605,185710,185816,190038,190132,190237,190343,190649,190806
74,MW4503-5,,183308,183520,183919,184259,184638,185005,185321,190912,190956,191050,191133,191239,191344,191545,191640,191818,191945,192050,192206,192356,192606,192745
75,AA7492-4,,,,,184109,,184839,185122,190649,190755,190901,191101,191217,191333,191556,191713,191913,192007,192123,192228,192356,192711,
76,AA7530-4,184627,185416,185911,190215,190511,190638,190923,191050,192301,192407,192501,192617,192745,192829,193039,193139,193246,193353,193458,193553,193754,194017,194133
77,AA6482-3,,,,,,,,,,,,,,185437,185554,185700,185816,185922,190027,190143,,,191101
78,MW4229-5,185754,190427,190711,190956,191344,191629,191902,192206,193202,193235,193331,193447,193627,193722,194006,194100,194221,194354,194510,194607,194744,194958,195208
79,AA7101-2,191502,191807,192039,192301,192555,192807,193039,193331,194354,194459,194544,194711,194839,194935,195135,195253,,,,,,,200559
80,MW4619-6,,193616,193859,,194438,194617,194924,195113,200210,200243,200327,200422,200549,200643,200829,200923,201007,201156,201334,201454,201621,201916,202033
81,MW4647-6,,195621,195948,200305,200516,200632,200850,201123,202200,202233,202317,202411,202516,202621,202737,202831,202925,203106,203213,203257,203456,203718,203823
82,AA6952-5,201959,,,,,,,,204346,204420,204504,204609,204724,204757,,,,,,,,210041,
83,AA6482-4,,204323,204630,,,,,,,,,,211726,,,,212331,212425,212541,212646,212907,213202,213340
84,MW4503-6,,210017,210113,210431,210630,210756,211042,211257,212237,212331,212425,212530,212635,212729,212939,213023,213128,213340,213434,213520,213657,213907,214003
85,MW4619-7,,211429,211748,212226,212508,212624,212824,213045,214013,214058,214157,214252,214408,214451,214650,214757,214853,214943,215109,215215,215320,215552,215726
86,MP5824-5,,212834,213012,213340,213708,213835,214058,214302,215310,215407,215509,215624,215747,215831,215947,220032,220136,220234,220344,220511,220628,220901,221040
87,MW4647-7,214157,214419,214757,215142,215422,215624,215831,215933,221029,221101,221155,221239,221402,221437,221520,221608,221700,221827,221933,222027,222123,222326,222442
88,AA7488-6,,220209,220533,220923,221250,221459,221733,222006,223034,223106,223202,223307,223442,223537,223726,223758,223925,224045,224219,224302,224356,224639,224850
89,AA6482-5,,,,,224135,224313,224555,224711,225604,225656,225739,225845,230014,230108,230320,230403,230521,230627,230732,230840,230956,231243,231349
90,MW4503-7,,,225106,225436,225637,225801,230014,230108,231041,231126,231209,231304,231404,231449,231605,231711,231807,231912,232029,232124,232255,232504,232631
91,MW4619-8,,230521,230745,231053,231232,231428,231722,231850,232911,233005,233055,,,,,,,,,,,,
92,MP5824-6,231756,,232232,232515,232816,232943,,,,,,,,,,,,,,,,,
