,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
12,MR8024-1,,,,102416,102626,102710,103026,103153,103259,103509,103604,103709,104343,105326,105525,105621,105748,105855,110025,110130,110246,110340,110508,110943,111206,111439,111556,111652,111758,112032,112137,112327,112538,112847,113026,113204
13,MR8026-1,103014,104130,104248,104354,104606,104734,105137,105315,105504,105558,105716,105759,110530,111101,111312,111428,111607,111725,,,112304,112338,112505,113026,113320,113647,113803,113908,114131,114308,114413,114634,114857,115225,115414,115616
14,MS2259-1,,,,111016,111217,111312,111641,111736,111925,112148,112253,112327,112825,113225,113520,113647,113752,113908,114057,114152,114319,114435,114551,115056,115341,115837,,120121,120248,120448,120648,120945,121359,121621,,122000
15,MS1935-1,112836,112920,113015,113142,113342,113425,113847,113941,114131,114235,114351,114446,115013,115319,115521,115616,115732,115837,120015,120121,120216,,120438,120912,121209,121421,121621,121738,121927,122045,122212,122350,122657,122911,123111,123310
16,MS2365-2,115341,115425,115510,115553,115815,115837,120227,120332,120554,120710,120818,120851,121359,121822,122011,122150,122317,122435,122625,122731,122932,123100,123238,123743,124028,124343,124510,124615,124720,124921,125049,125239,125439,125725,125936,130114
17,MR8462-2,121558,121715,121811,121916,122033,122212,122635,122753,122849,123100,123238,123310,123943,124216,124416,124543,124720,124815,125005,125133,125311,125355,125544,130030,130251,130440,130523,130701,130744,130900,131007,131135,131250,131450,131640,131850
18,MW2390-2,123943,124122,124238,124332,124615,124742,125027,125133,125239,125500,125630,125736,130346,130617,130911,131157,131417,131533,131702,131745,131901,132006,132122,132641,132924,133209,133304,133358,133504,133714,133821,133949,134120,134258,134426,134520
19,MW2856-2,125500,130418,130523,130639,130838,130955,131250,131356,131512,131735,131850,131955,132556,132840,133051,133219,133347,133504,133703,133810,133927,134024,134204,134700,134955,135154,135311,135416,135521,135711,135827,135932,140110,140353,140541,140858
20,MR8024-2,132545,132713,132808,132934,133114,133147,133642,133735,133916,134024,134120,134204,134648,134955,135216,135343,135521,135638,135827,135921,140059,140154,140321,140752,141109,141321,141510,141616,141722,141956,142125,142241,142443,142739,142908,143131
21,MR8026-2,134002,134839,134922,135027,135249,135343,135732,135827,140005,140226,140426,140530,141248,141510,141712,141828,142019,142147,142325,142421,142601,142707,142847,143403,143647,143954,144027,144216,144451,144651,144818,144955,145155,145521,145721,145859
22,MS2259-2,140847,141058,141215,141321,141605,141616,142041,142158,142359,142634,142814,142847,144418,144702,144912,145111,145311,145437,145626,145721,145837,145921,150059,150552,150846,151108,151225,151330,151446,151603,151741,152016,152216,152416,152521,152742
23,MS1935-2,143058,143258,143403,143542,143825,143921,144144,144249,144429,144702,144850,144923,150226,150508,150707,150857,151108,151203,151425,151530,151636,,151909,152354,152710,153058,153258,153437,153553,153754,153954,154122,154259,154521,154910,155048
24,MR8462-3,145321,145510,145615,145659,145815,145943,150320,150414,150519,150751,150857,151003,151953,152310,152510,152604,152826,152931,153130,153214,153320,153404,153520,154016,154321,154805,154910,155027,155218,155418,155629,155817,160156,160500,160650,160922
25,MS4914-0,145553,151203,151319,151435,151603,151647,152111,152216,152354,152626,152859,152931,153542,153921,154143,154259,154615,154658,154954,155027,155121,155251,155429,155922,160156,160500,160617,160744,161007,161250,161419,161640,162039,162345,162511,162829
26,MW2390-3,152459,152659,152815,152953,153141,153331,153637,153816,154038,154133,154521,154604,155207,155534,155734,155912,160250,160406,160606,160711,160900,160944,161133,161702,162039,162511,162723,162829,163039,163155,163427,163816,164048,164342,164519,164943
27,MW2856-3,153247,154521,154615,154709,154921,155016,155451,155629,155734,160008,160250,160323,160839,161155,161334,161535,161724,161829,162018,162145,162301,162355,162533,163018,163301,164121,164226,164353,164603,164815,165015,165215,165700,170039,170218,170619
28,MR8024-3,160511,160606,160700,160806,161017,161133,161452,161546,161757,162018,162228,162323,162902,163144,163438,163628,163827,163921,164110,164247,164320,164436,164552,165059,165447,170101,170251,170419,170513,170809,170937,171242,171525,171830,171956,172430
29,MR8026-3,162334,162605,162712,162851,163134,163322,163628,163733,163849,164121,164309,164353,164932,165226,165447,165617,165849,170039,170251,170408,170535,170630,170820,171315,171609,172314,172357,172502,172735,172935,173051,173241,173829,174133,174406,174545
30,MS2365-3,164603,165059,165142,165237,165425,165555,165900,170028,170101,170324,170451,170535,171137,171409,171630,171808,171935,172050,172241,172324,172441,172524,172651,173156,173629,174206,174322,174450,174923,175323,175439,175639,175912,180249,180511,181008
31,MS2259-3,170513,170641,170758,170915,171126,,171620,171757,172018,172303,172451,172546,,173429,173651,173850,174039,174206,174417,174545,174650,174734,174934,175429,175828,180416,180511,180839,181241,181545,181756,181923,182332,182637,182848,183226
32,MS1953-0,173357,173557,173640,173746,174050,174206,174545,174712,174840,175122,175240,175334,180354,180616,180850,181102,181219,181324,181513,181629,181756,181901,182049,182553,183605,184122,184249,184500,184955,185332,185554,185710,185954,190500,190712,190906
33,MR8462-4,174756,174923,175007,175112,175251,175345,175723,175839,180017,180300,180438,180532,181534,181806,182028,182248,182437,182604,182805,182910,183015,183110,183248,183754,184638,185405,185532,185722,190005,190216,190406,190533,190928,191211,191337,191703
34,MS1935-3,,,,,,,,,,,,,,,,,,,,,174850,,175112,175556,175901,180500,180627,180923,181241,181556,181744,181955,182259,182648,182910,183321
35,MS4914-1,180754,180850,180935,181146,181335,181346,181839,181955,182038,182259,182604,182658,183700,183910,184049,184205,184627,184722,184911,185006,185049,185205,185321,185805,191011,191547,191725,191852,192407,192556,192701,192852,193131,193526,193705,193843
36,MW2390-4,183321,183510,183553,183754,183921,184017,184321,184427,184617,184901,185038,185132,190132,190355,190606,190723,191254,191359,191536,191641,191808,191913,192113,192650,193155,193748,193904,194137,194448,194628,194850,195046,195203,195453,195621,200104
37,MW2856-4,183910,184543,184627,184733,185006,185100,185426,185532,185627,185900,190038,190132,190928,191138,191359,191525,191852,191957,192135,192218,192334,192440,192556,193054,193421,194020,194147,194354,194744,194927,195107,195337,195621,195905,200043,200421
38,MR8024-4,,190406,190500,190555,190756,190928,191211,191327,191421,191652,191757,191841,192334,192556,192746,192841,193054,193155,193337,193443,193610,193716,193832,194343,194617,194840,195024,195235,195610,195810,195927,200054,200253,200547,200707,200934
39,MR8026-4,192334,192512,192607,192735,192841,192957,193312,193443,193621,193727,193904,193948,194459,194711,194915,195002,195118,195214,195348,195453,195610,195716,195821,200304,200536,200731,200901,201007,201238,201515,201620,201809,201958,202233,202424,202625
40,MS2259-4,194649,194722,194818,195024,195311,195359,195621,195737,195832,200054,200221,200315,,201050,201249,201420,201559,201704,201904,201947,202149,202306,202436,202942,203259,203531,203731,203825,204042,204231,204448,,204643,204853,205009,205147
41,MS2365-4,195759,,201249,201408,201548,201631,201926,202032,202222,202458,202614,202709,203154,203415,203553,203658,203753,203915,204053,204209,204330,204405,204559,205053,205346,205612,205749,205906,210003,210153,210254,210410,210526,210746,210940,211128
42,MS1935-4,203426,203709,203804,203915,204104,204209,204533,204705,204843,205103,205241,205335,205800,210015,210215,210316,210443,210537,210746,,210951,211023,211139,211621,211848,212132,212310,212447,212721,212753,213015,213132,,,,213722
43,MR8462-5,210432,210620,210725,210824,211023,211118,211430,211558,211642,211911,212027,212110,212531,212731,212910,213037,213143,213248,213416,213511,213649,213733,213900,214347,214629,214747,214831,215017,215122,215300,215358,215521,215616,215947,220147,220301
44,MW2390-5,212447,212615,212710,212826,213026,213111,213354,213459,213702,213816,213911,213954,214430,214629,214809,214920,215038,215122,215227,215332,215437,215532,215651,220136,220418,220555,220701,220809,220936,221133,221250,221402,221454,221653,221831,221947
45,MW2856-5,214016,214629,214725,214842,215049,215111,215358,215510,215605,215833,215935,220021,220501,220640,220809,220925,221016,221112,221250,221350,221516,221559,221737,222210,222415,222552,222647,222805,222954,223144,223240,223334,223440,223555,223711,223827
46,MR8024-5,,220313,220407,220451,220640,220758,221101,221206,221250,221505,221611,221715,222221,222415,222614,222731,222816,222910,223027,223110,223155,223301,223411,223900,224128,224233,224427,224521,224648,224807,224902,224946,225058,225317,225417,225556
47,MR8026-5,222115,222307,222403,222520,222700,222743,223038,223144,223312,223544,223700,223744,224233,224411,224553,224648,224753,224850,225033,225128,225222,225328,225440,225930,230227,230405,230535,230653,230741,230852,230946,231042,231147,231359,231527,231643
48,MS2365-5,223700,,224637,224822,225058,225244,225545,225702,225746,225952,230119,230152,230559,230807,230957,231104,231159,231232,231359,231455,231549,231632,231751,232240,232444,232600,232722,232843,232948,233113,,,,,,
49,MS1935-5,225856,231053,231147,231304,,231632,231917,232033,232138,232253,232400,232433,232843,233113,,,,,,,,,,,,,,,,,,,,,,
