,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
76,MZ3734-4,190314,190821,191021,191117,191150,191227,191254,191412,191518,191701,191819,191952,192154,192325,192720,192855,193128,193211,193401,194032,194221,194411,194654,194926,195031,195053,195536,200114,200557,201820,201957,202137,202221,202611,202821,203043,203453
77,MX1213-1,191021,191746,191930,192014,192036,192108,192130,192241,192314,192431,192542,192647,192917,193018,193244,193422,193705,193905,194021,194359,194505,194622,194821,194959,195147,195231,195735,200314,200842,202210,202337,202538,202821,203116,203159,203305,203821
78,MZ3825-4,192431,192542,192720,192759,192823,192855,192939,193018,193106,193233,193350,193506,193800,193905,194221,194422,194705,194821,195042,195525,195630,195819,195957,200147,200314,200346,200820,201336,201957,203054,203254,203527,203654,203949,204116,204243,204748
79,MW5853-4,193222,193328,193506,193539,193600,193644,193705,193749,193821,193937,194042,194210,194422,194538,194904,195031,195314,195431,195608,195852,195946,200114,200336,200503,200714,200736,201253,201547,202148,203305,203421,203549,203854,204305,204432,204548,204948
80,MZ3978-4,194727,194915,195053,195125,195147,195231,195303,195409,195431,195608,195714,195903,200103,200252,200536,200714,200936,201114,201358,201653,201831,201925,202159,202410,202611,202716,203149,203622,203821,204759,204916,205148,205338,205621,205705,205800,210210
81,MZ3559-4,195757,195903,200052,200147,200219,200252,200325,200419,200503,200619,200736,200853,201020,201136,201431,201620,201903,201957,202159,202410,202516,202621,202843,203043,203316,203410,203832,204032,204232,205021,205159,205359,205610,205916,210043,210210,210821
82,MZ3740-4,200441,200547,200736,200758,200820,200904,200925,201020,201041,201147,201242,201420,201631,201747,202054,202210,202432,202538,202705,203054,203159,203305,203443,203622,203811,203854,204327,204643,204748,205643,205800,210000,210243,210505,210705,210832,211434
83,MZ3956-5,201957,202115,202242,202315,202348,202432,202454,202549,202621,202821,202926,203054,203305,203432,203738,203854,204127,204254,204421,204905,205021,205148,205432,205654,205844,205905,210433,210716,211044,211539,211749,212119,212341,212619,212743,212849,213206
84,MX1084-5,203527,203549,203738,203832,203905,203927,204021,204105,204221,204254,204337,204505,204704,204832,205159,205338,205610,205705,205855,210210,210305,210422,210549,210749,210905,210927,211350,211738,212119,212659,212900,213028,213239,213509,213643,213848,214453
85,MX1197-5,204116,205421,205527,205559,205632,205705,205728,205811,205905,210011,210054,210210,210348,210505,210832,211022,211256,211412,211622,211959,212057,212203,212403,212605,212754,212827,213316,213632,213823,214548,214824,215035,215336,215639,215746,215957,220425
86,MW5936-2,210632,210738,210916,210937,210959,211055,211150,211223,211307,211423,211600,211749,212057,212236,212554,212722,213014,213101,213239,213509,213618,213729,213928,214127,214326,214410,214846,215230,215419,220221,220341,220447,220625,220814,220913,221114,221815
87,MX1105-5,211022,211644,211749,211821,211843,211916,211948,,212142,212203,212257,212449,212630,212743,213028,213101,213342,213447,213718,213949,214033,214116,214253,214421,214610,214704,215142,215441,215735,220414,220545,220647,220836,221220,221409,221507,222200
88,MZ3556-5,212827,213028,213217,213316,213342,213414,213436,213530,213618,213718,213848,214022,214237,214421,214727,214940,215230,215346,215628,220009,220100,220148,220447,220709,221009,221042,221520,221826,222131,223022,223225,223603,223815,224131,224248,224437,225016
89,MZ3734-5,213050,214116,214237,214305,214326,214359,214421,214515,214548,214642,214738,214908,215013,215218,215519,215713,215935,220047,220253,220545,220658,220741,220959,221125,221326,221409,221847,222036,222329,223414,223531,223803,224015,224332,224448,224532,225110
90,MZ3825-5,215506,215639,215808,215841,215903,215935,215957,220031,220112,220221,220329,220457,220803,220825,221136,221358,221637,221847,222025,222403,222459,222615,222733,222949,223107,223140,223625,224026,224215,225110,225248,225521,225721,230100,230154,230355,230757
91,MZ4228-5,221136,221253,221431,221507,221520,221604,221626,221710,221731,221836,221942,222058,222245,222329,222626,222855,223129,223247,223447,223803,223909,224026,224142,224310,224426,224437,224921,225237,225437,230544,230701,230927,231159,231348,231506,231549,232011
92,MW5853-5,223458,223708,223859,224015,224037,224120,224153,224237,224332,224448,224605,224732,224954,225059,225426,225521,225805,225921,230205,230555,230757,230927,231116,231316,231506,231600,232116,232422,232612,233211,233349,233621,,,,,
93,MZ3978-5,224637,224732,224849,224932,224954,225027,225048,225132,225154,225259,225354,225459,225648,225826,230049,230227,230450,230544,230820,231148,231243,231338,231528,231706,231822,231905,232338,232622,232739,233349,233505,233632,,,,,
94,MW5936-3,225615,225637,225754,225816,225848,225921,225931,230016,230049,230205,230300,230406,230522,230555,230843,230959,231232,231410,231611,231927,232032,232116,232243,232349,232454,232528,232949,233222,233411,,,,,,,,
95,MX1105-6,230027,232443,232601,232622,232644,232717,232749,232822,232855,233022,233116,233222,233338,233515,,,,,,,,,,,,,,,,,,,,,,,
96,MX1084-6,230639,230820,230927,230959,231032,231105,231116,231159,231243,231338,231422,231600,231739,231843,232116,232254,232528,232622,232906,233127,233211,233305,233432,233548,,,,,,,,,,,,,
97,MX1197-6,231644,232022,232127,232200,232221,232254,232316,232400,232443,232528,232612,232728,232833,233011,233254,233411,,,,,,,,,,,,,,,,,,,,,
98,MZ3556-6,232906,233000,233106,233138,233200,233222,233254,233327,233349,233443,233548,,,,,,,,,,,,,,,,,,,,,,,,,,
