,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
12,MS2365-1,102002,103604,103647,103741,103950,104057,104402,104518,104634,104854,105010,105042,105450,,105920,110025,110130,110246,110413,110518,110634,110728,110846,111348,111630,111808,111934,112112,112207,112334,112502,112629,112756,113031,113208,113324
13,MS2243-1,,,,,,,102307,102413,102551,102645,102751,102825,103235,103437,103719,103835,103940,104035,104151,104245,104350,104456,104612,105053,105335,105555,105649,105826,110014,110119,110224,110340,110456,110718,110846,111001
14,MS1903-1,105522,105606,105711,105848,110119,110203,110446,110551,110707,110929,111034,111128,111547,111757,111956,112101,112218,112301,112440,112524,112618,112723,112842,113324,113556,113816,113921,114027,114110,114153,114330,114436,114541,114742,114858,115003
15,MS2025-1,110318,111453,111547,111713,111829,112017,112345,112451,112556,112808,112904,112958,113440,113711,113921,114027,114204,114258,114425,114541,114658,114804,114941,115448,115804,120014,120202,120306,120455,120620,120725,120841,121101,121259,121415,121530
16,MX1537-0,113859,113932,114027,114142,114330,114531,114836,115003,115151,115415,115554,115638,120213,120505,120747,120913,121050,121206,121404,121509,121624,121657,121834,122410,122713,122853,123114,123219,123313,123407,123544,123659,123848,124025,124214,124330
17,MS1044-2,114403,115638,115743,115826,120025,120151,120433,120538,120653,120913,121018,121101,121509,121657,121856,122013,122107,122150,122316,122410,122547,122630,122746,123302,123533,123815,123920,124025,124119,124258,124353,124512,124617,124756,124913,125018
18,MS2095-2,121845,122139,122233,122316,122504,122609,122853,122947,123103,123208,123302,123345,123732,123920,124109,124152,124406,124522,124701,124818,124913,125007,125135,125651,125934,130205,130321,130426,130520,130603,130657,130813,130918,131128,131305,131359
19,MR8583-2,123732,123942,124036,124130,124258,124342,124701,124756,124945,125040,125135,125208,125641,,130111,130205,130321,130415,130531,130624,130729,130803,130929,131421,131703,131902,131956,132144,132249,132332,132500,132616,132732,132911,133037,133142
20,MS1953-2,124236,130049,130154,130248,130447,130531,130908,130951,131200,131305,131410,131453,131851,132101,132310,132405,132532,132616,132753,132900,133005,133109,133226,133754,134057,134245,134413,134550,134706,134810,134937,135103,135147,135451,135701,135910
21,MS2243-2,,,,132405,132554,132616,133005,133059,133237,133501,133617,133700,134057,134339,134506,134633,134738,134821,135020,135114,135210,135325,135451,140015,140236,140551,140740,140835,140929,141034,141152,141257,141412,141654,141737,141842
22,MS2365-2,132543,134202,134256,134402,134601,134716,135009,135114,135304,135545,135650,135733,140142,140353,140613,140656,140835,140940,141118,141214,141318,141412,141549,142103,142407,142555,142721,142848,142931,143109,143330,143426,143604,143803,143941,144152
23,MS1903-2,135639,135932,140015,140142,140319,140458,140857,141013,141152,141412,141600,141632,142207,142439,142710,142815,142931,143047,143225,143330,143458,143542,143720,144213,144528,144728,144833,145011,145148,145303,145408,145534,145701,145933,150112,150250
24,MX1537-1,141716,141926,142009,142113,142250,142356,142700,142826,143026,143258,143458,143542,144036,144257,144456,144634,144749,144855,145032,145159,145303,145357,145502,150038,150344,150543,150742,150930,151024,151130,151235,151415,151531,151709,151835,152035
25,MS1044-3,142207,143814,143909,144003,144152,144246,144612,144717,144906,145011,145116,145159,145607,145806,150006,150101,150217,150322,150438,150521,150626,150731,150908,151415,151658,151940,152118,152223,152352,152426,152604,152720,152835,152951,153139,153235
26,MS2095-3,145640,145943,150038,150156,150311,150416,150709,150836,150951,151213,151415,151448,151951,152202,152404,152458,152636,152730,152907,153013,153202,153308,153434,153929,154234,154518,154634,154750,154835,155003,155202,155341,155507,155740,155929,160119
27,MR8583-3,151626,151835,151919,152013,152140,152342,152658,152741,153013,153246,153423,153528,154035,154350,154540,154645,154803,154846,155014,155108,155213,155330,155446,160024,160328,160528,160644,160800,160927,161053,161303,161440,161556,161734,161900,162027
28,MS1953-3,153224,154202,154318,154435,154602,154707,155024,155118,155257,155529,155729,155802,160245,160539,160717,160822,161010,161114,161252,161335,161440,161556,161701,162214,162459,162638,162815,162953,163058,163246,163352,163507,163613,163855,164043,164231
29,MS2243-3,160550,160655,160749,160833,161104,161125,161523,161618,161701,161954,162120,162204,162659,162859,163025,163130,163257,163403,163529,163613,163718,163833,163949,164503,164746,165008,165135,165302,165429,165607,165723,165828,170006,170227,170354,170521
30,MS2365-3,162659,163413,163529,163645,163833,163917,164220,164409,164503,164735,164913,164957,165524,165734,165912,170039,170206,170311,170427,170521,170659,170742,170858,171402,171657,171835,172035,172213,172402,172551,172709,172846,173003,173108,173214,173354
31,MS1903-3,164558,165156,165302,165357,165556,165640,170050,170155,170416,170710,170847,170930,171424,171730,172003,172130,172257,172402,172603,172709,172825,172941,173119,173711,174025,174203,174318,174435,174633,174822,174940,175055,175235,175412,175538,175643
32,MS2025-2,165901,170017,170122,170227,170532,170731,171108,171213,171424,171719,171857,171941,172508,172741,172941,173046,173151,173257,173510,173606,173733,173816,173942,174435,174749,174929,175034,175139,175307,175422,175516,175643,175809,180032,180159,180337
33,MS1044-4,171824,172140,172235,172330,172529,172719,173014,173129,173235,173722,173910,173942,174402,174644,174844,174940,175117,175235,175350,175433,175538,175704,175820,180409,180725,180956,181134,181312,181429,181607,181723,181840,182018,182217,182406,182555
34,MX1537-2,173553,173848,173953,174203,174424,174528,174844,174950,175055,175318,175433,175516,180032,180243,180525,180630,180808,180852,181029,181145,181251,181334,181502,182029,182322,182500,182639,182755,182921,183131,183236,183341,183456,183719,183857,184036
35,MS2095-4,175055,175307,175401,175516,175715,175820,180116,180221,180420,180714,180902,180956,181513,181723,181901,182050,182217,182332,182500,182544,182639,182744,182849,183341,183646,183920,184014,184141,184307,184456,184601,184655,184832,184959,185136,185314
36,MR8583-4,180641,180725,180808,180935,181155,181240,181629,181756,181840,182101,182206,182311,182838,183037,183225,183352,183529,183635,183802,183857,184014,184057,184152,184644,184948,185136,185253,185347,185452,185608,185735,185840,185945,190123,190228,190322
37,MS1953-4,181050,,182806,182900,183015,183141,183435,183540,183635,183908,184046,184141,184550,184738,184948,185053,185220,185336,185547,185702,185818,185912,190039,190606,190914,191104,191231,191409,191514,191631,191747,191905,191948,192230,192357,192641
38,MS2243-4,,,184937,185021,185210,185253,185630,185746,185829,190112,190239,190322,190841,191042,191242,191336,191514,191620,191758,191854,192021,192104,192219,192703,193007,193228,193405,193531,193647,193730,193835,193940,194058,194203,194319,194435
39,MS2365-4,190925,191136,191231,191336,191525,191609,192031,192208,192419,192535,192703,192746,193228,193459,193709,193835,193940,194058,194236,194308,194435,194457,194635,195214,195500,195638,195806,195933,200017,200155,200322,200428,200533,200754,200921,201036
40,MS1903-4,192725,193720,193824,194003,194236,194319,194729,194835,195025,195258,195449,195543,200050,200300,200501,200617,200754,200838,201015,201120,201246,201401,201538,202136,202501,202743,202848,203004,203152,203246,203405,203521,203637,203920,204058,204203
41,MS2025-3,,,200006,200100,200300,200354,200700,200816,201015,201131,201340,201423,201905,202114,202313,202407,202544,202638,202827,202920,203058,203203,203343,203909,204214,204424,204645,204739,204908,205013,205150,205309,205437,205626,205814,205858
42,MS1044-5,,,,202722,202931,203036,203343,203449,203616,203858,204025,204120,204634,204846,205056,205139,205330,205427,205604,205709,205825,205930,210046,210623,210931,211214,211331,211511,211605,211659,211815,211931,212025,212213,212351,212446
43,MS2095-5,204540,204750,204846,205013,,205309,205542,205648,205836,210119,210224,210308,210706,210858,211036,211141,211236,211320,211449,211544,211649,211754,211848,212340,212623,212802,212951,213107,213246,213340,213518,213635,213741,213929,214058,214236
44,MR8583-5,211214,211225,211320,211405,211522,211649,211931,212047,212256,212540,212656,212739,213139,213329,213518,213624,213730,213835,214002,214036,214142,214214,214341,214836,215119,215214,215352,215446,215709,215742,215848,220025,220130,220308,220435,220551
45,MS1953-5,211710,213730,213813,213908,214036,214131,214414,214509,214709,214942,215058,215130,215552,215742,215953,220058,220203,220319,220446,220540,220646,220751,220920,221435,221740,222003,222057,222234,222339,222434,222550,222728,222846,222951,223057,223203
46,MS2243-5,,215552,215637,215815,215942,220025,220308,220413,220602,220824,220942,221026,221446,221646,221823,221928,222035,222140,222256,222402,222445,222529,222645,223140,223413,223625,223741,223909,224024,224118,224212,224306,224402,224507,224623,224739
47,MS2365-5,221906,222035,222129,222212,,222434,222706,222803,222835,223057,223203,223246,223719,223909,224057,224212,224328,224413,224551,224634,224729,224813,224908,225402,225635,225834,225951,230047,230226,230321,230406,230522,230606,230743,230910,231014
48,MS1044-6,,,,,224824,224941,225236,225351,225434,225657,225751,225823,230309,230522,230710,230815,230920,231004,231130,231227,231332,231438,231606,,,,,,,,,,,,,
49,MS2095-6,230858,231025,231130,231217,231405,231532,231830,231925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
