,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
20,MS2365-2,,130219,130325,130441,130641,130735,131136,131231,131442,131536,131652,131736,132137,132421,132653,132809,132935,133018,133207,133251,133408,133503,133640,134144,134427,134626,134847,135025,135130,135330,135447,135814,140036,140258,140425,140815
21,MW5264-2,132137,132326,132421,132504,132714,132841,133145,133251,133513,133608,133724,133807,134300,134510,134648,134825,134952,135130,135308,135404,135531,135625,135752,140237,140520,140721,140815,140920,141141,141353,141542,141753,142003,142224,142330,142740
22,MS2259-2,133901,134311,134354,134449,134731,134941,135140,135247,135415,135636,135825,135908,140826,141014,141226,141342,141542,141658,141837,142014,142109,142152,142330,142836,143108,143330,143446,143636,143730,144119,144310,144533,144743,145006,145122,145358
23,MX1509-2,135720,140003,140108,140153,140331,140531,140826,140953,141057,141309,141459,141531,143057,143340,143647,143814,144047,144152,144354,144511,144638,144721,144911,145420,145737,145915,145958,150052,150200,150338,150600,150948,151225,151352,151509,151625
24,MS2243-1,141636,141826,141931,142109,142235,142446,142825,142941,143108,143225,143340,143424,144025,144310,144500,144605,144743,144901,145050,145240,145409,145514,145705,150200,150505,150749,150916,151042,151236,151530,151752,152014,152657,153229,153429,153850
25,MS1953-3,144047,144203,144248,144438,144616,144710,145028,145144,145335,145452,145610,145643,150211,150400,150600,150716,151021,151115,151247,151330,151447,151552,151658,152212,152424,152729,152836,153048,153313,153418,153607,154006,154449,154753,154931,155230
26,MW5346-3,,,,150643,150759,151021,151352,151509,151614,151835,151952,152036,152657,152920,153207,153302,153502,153607,153745,153850,154038,154121,154250,154826,155130,155830,160008,160145,160316,160423,161518,162309,162919,163434,163657,164026
27,MW5537-3,151625,152551,152646,152740,153015,153120,153429,153545,153640,153745,153933,154006,154510,154815,155047,155219,155346,155452,155652,155819,155935,160102,160232,160729,161058,161635,161741,161846,162120,162508,163507,164438,165121,165603,165920,170537
28,MS2365-3,154206,154427,154510,154605,154804,154826,155157,155252,155335,155557,155747,155830,160349,160635,160858,161036,161236,161341,161529,161635,161741,161824,162037,162519,162824,163340,163551,163730,163837,165005,170334,171033,171920,172330,172531,172825
29,MW5264-3,160243,160445,160530,160635,160824,161003,161319,161435,161551,161824,162015,162109,162635,162930,163152,163308,163551,163708,163931,164026,164131,164238,164405,164849,165210,165836,170014,170120,170442,171803,172225,173036,173559,174025,174301,174726
30,MS2259-3,161719,162457,162635,162814,163013,163129,163434,163540,163635,163848,164026,164131,164711,164849,165037,165159,165528,165636,165814,165909,170025,170131,170250,170726,171055,171835,171931,172247,172647,173335,173810,174504,174843,175309,175635,180508
31,MX1509-3,164649,164733,,165005,165132,165221,165603,165741,165847,170120,170301,170358,170917,171138,171414,171531,171730,171858,172036,172153,172258,172403,172531,173109,173621,174217,174358,174504,175033,175403,180141,180447,180836,181047,181237,181858
32,MS1935-2,,170504,170621,170704,170928,171055,171425,171552,171636,171858,172025,172058,172625,172847,173047,173229,173346,173453,173621,173810,173916,174014,174206,174748,175106,175803,175941,180109,180247,181004,181120,181426,181847,182059,182510,183015
33,MS1953-4,171825,172058,172204,172403,172603,172709,173036,173207,173420,173526,173705,173737,174323,174559,174821,174949,175106,175225,175403,175457,175613,175708,175835,180308,180603,181309,181426,181637,181909,182110,182321,182616,183058,183409,183610,184231
34,MS2243-2,173453,174058,174217,174420,174704,174821,175236,175403,175446,175708,175931,180036,180552,180836,181109,181226,181437,181543,181731,181837,182004,182110,182248,182838,183218,183715,183820,184051,184420,184630,184818,184955,185230,185548,185738,190211
35,MW5346-4,180741,180931,181025,181153,181426,181532,181847,182016,182216,182459,182649,182743,183323,183548,183820,183946,184124,184242,184430,184608,184735,184839,185017,185537,185855,190127,190254,190422,190704,190926,191053,191230,191420,191704,191842,192102
36,MP6380-0,184029,184145,184242,184430,184557,,185028,185156,185241,185504,185716,185811,190337,190632,190916,191031,191147,191303,191453,191621,191820,191853,192019,192533,192841,193008,193135,193301,193356,193501,193555,193733,193849,194315,194423,194644
37,MW5537-4,,,,,,,,,,,,,,,,,,,,,,,185442,185928,190232,190505,190704,190811,191104,191335,191453,191547,191715,192124,192334,192418
38,MS2365-4,185928,190138,190232,190359,190548,190632,190959,191104,191230,191453,191632,191726,192156,192355,192606,192724,192841,192946,193113,193218,193323,193356,193450,193934,194221,194445,194601,194738,194917,195118,195236,195403,195529,195824,200004,200121
39,MS2259-4,191914,192627,192724,192841,,193102,193555,193650,193817,193934,194104,194148,194601,194800,194939,195055,195236,195330,195457,195603,195708,195813,195920,200354,200640,200818,201018,201112,201303,201452,201631,,201842,202020,202126,202326
40,MW5264-4,,,,,,,,,,,,,,,,,,,,,192830,192913,193040,193523,193806,194032,194148,194326,194507,194706,194833,194949,195044,195214,195330,195457
41,MX1509-4,195033,195129,195225,195352,195603,195719,200048,200227,200311,200607,200807,200912,201431,201704,201914,202031,202159,202304,202548,202704,202831,202936,203135,203716,204010,204221,204348,204453,204641,204903,205012,205153,205309,205446,205602,205740
42,MS1935-3,201040,201134,201231,201335,201547,201642,202009,202115,202210,202442,202558,202642,203135,203358,203559,203727,203853,203958,204148,204253,204420,204609,204714,205237,205541,205751,205939,210129,210202,210256,210435,210550,210717,210942,211120,211258
43,MS1953-5,202903,203030,203125,203231,203358,203452,203821,203926,204054,204326,204515,204558,205023,205215,205403,205530,205718,205834,210003,210107,210223,210256,210424,210920,211203,211413,211540,211708,211848,212109,212225,212320,212437,212636,212825,212942
44,MW5346-5,204641,204819,204915,205001,205139,205320,205624,205751,205928,210035,210151,210234,210728,210931,211120,211225,211330,211435,211540,211635,211730,211803,211931,212437,212730,213014,213152,213314,213413,213550,213646,213801,214004,214141,214330,214435
45,MW5537-5,211003,211214,211319,211413,211540,211730,212014,212119,212204,212437,212542,212625,213036,213302,213423,213529,213624,213729,213847,213942,214047,214152,214330,214826,215058,215225,215340,215435,215603,215730,215836,215942,220100,220311,220459,220604
46,MS2365-5,213336,213434,213539,213624,213847,214004,214319,214414,214614,214837,215025,215058,215625,215825,220004,220144,220238,220311,220448,220542,220648,220731,220921,221417,221646,221834,222054,222210,222243,222437,222553,222658,222825,223058,223236,223341
47,MW5264-5,215636,215709,215752,215858,220049,220144,220416,220553,220648,220921,221049,221122,221550,221729,221917,222011,222116,222210,222402,222458,222603,222647,222814,223330,223845,224120,224309,224436,224626,224743,224849,224956,225102,225242,225410,225516
48,MS2259-5,220100,222000,222044,,222339,222458,222719,222814,222909,223152,223258,223341,223858,224004,224153,224247,224341,224436,224604,224711,224743,224934,,225454,225738,230000,230105,230148,230337,230442,230620,230736,230747,230947,231113,231251
49,MS1953-6,224531,224604,224700,224743,224956,225040,225347,225443,225516,225610,225716,225800,230210,230409,230558,230703,230819,230914,231041,231146,231302,231346,231500,231956,232228,232428,232501,,,,,,,,,
50,MW5346-6,230925,231051,231146,231241,231420,231500,231816,231912,231956,232155,232301,232345,,,,,,,,,,,,,,,,,,,,,,,,
