,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
24,AA6701-1,085953,090258,090614,090920,091207,091430,091727,092446,094536,094746,094841,094946,095124,095157,095347,095452,095557,095652,095757,095903,095957,100219,100314
25,AA7303-1,090752,091004,091141,091547,092031,092436,092519,093048,094924,095040,095209,095303,095452,,095736,095830,095946,100146,100303,100357,100536,100759,101011
26,MW4825-1,092212,092541,092741,093059,093458,093637,093901,094325,100503,100536,100631,100748,100916,101000,101212,101307,101402,101602,101710,101816,102027,102323,102512
27,AA7101-1,,,,,092953,,,,,,,,,100916,101043,101200,101318,101445,101551,101637,,,102451
28,AA7492-1,,093351,093817,094113,094503,094757,094935,095347,102111,102155,102239,,102502,102534,102712,102817,102922,103028,103133,103217,103344,103606,103711
29,AA7637-1,,095336,095703,095946,100357,100609,100938,101351,104346,104441,104536,104652,104831,104937,105125,105231,105347,105525,105630,105735,105945,110207,110345
30,AA7405-1,100810,101200,101551,101910,,102556,102755,103050,110439,110501,110724,,111052,111135,111357,111503,111641,111842,111947,112042,112212,112510,112649
31,MW4366-2,101910,102038,102345,102817,103312,103449,103711,103954,111324,111430,111546,111703,111915,111958,112212,112328,112510,112638,112755,112850,112956,113231,113431
32,AA7530-2,103312,103449,103711,,104525,104809,105114,105336,112031,112147,112256,,112638,112733,112912,113017,113134,113326,113453,113558,113716,113926,114042
33,AA6701-2,104251,104725,105031,105325,105746,105934,110156,110735,112414,112532,112627,,112934,113028,113231,113348,113515,113643,113821,113926,114053,114314,114440
34,AA7842-2,105619,105945,110356,,111158,111441,111820,112256,113748,113842,113948,114125,114335,114545,114736,114854,,,,,,,120858
35,AA7418-1,,110840,111146,111452,111904,112136,112448,112901,,,,,,,,,115151,,,,115742,,120404
36,AA6952-1,,111820,112234,,,,,114115,115247,115404,115509,,115648,,120227,120332,120437,120626,120742,120858,121046,121417,121712
37,AA7303-2,,114346,114640,115033,115458,115815,115848,120248,121156,121334,121428,121607,121723,121755,121933,122038,122155,122321,122437,122531,122731,122951,123130
38,MW4825-2,115106,115309,115437,115648,120015,120143,120448,120847,122016,122110,122155,122321,122448,122531,122709,122814,122908,123058,123206,123301,123501,123701,123806
39,AA7405-2,125457,125719,130141,130456,,131013,131257,131603,132741,132826,132921,133037,133219,133252,133430,133536,133654,133832,134004,134123,134229,134439,134556
40,MW4366-3,,132213,132508,132921,133409,133621,133942,134301,135547,135642,135748,135904,140137,140234,140541,140708,140857,141025,141141,141258,141414,141753,141943
41,AA7842-3,,,,,133536,133930,134144,134451,135831,135936,140042,140159,140413,140508,,,,,,,,141848,141954
42,AA7418-2,,,,,134312,134502,134734,135101,,,,,140718,140751,140941,141036,141141,141320,141425,141531,141731,141943,143311
43,AA6952-2,,,134923,135231,135620,,140115,140351,141553,141647,141753,141932,142049,142132,142407,142523,142735,142934,143050,143217,143427,143753,143858
44,AA7488-2,,,,,140053,140245,140446,140941,142049,,,,,,,,,,,,,143837,144025
45,AA7303-3,140115,140351,140751,141057,141353,141658,141954,142322,143521,143616,143721,143826,144014,144130,144320,144447,144646,144836,144943,145059,145303,145621,145738
46,MW4825-3,140530,140952,141331,141658,142016,142248,142607,143050,144309,144414,144509,144614,144825,144909,145059,145230,145432,145632,145748,145916,150032,150307,150435
47,AA7252-1,,,,144458,144708,144932,145432,145738,151414,151519,151614,,,,,,,,152921,,,153532,153638
48,MW4366-4,,145759,150115,150340,150602,150751,151139,151446,153449,153605,153649,153806,154028,154100,154301,154355,154536,154758,154915,154958,155103,155349,155528
49,AA7405-3,,,,145959,,150457,150740,151117,152848,152943,153037,,153405,153510,153700,153806,153900,154006,154111,154228,154344,154620,154714
50,AA7536-1,,,,,,,,150137,151835,151918,,,,,,,,,,153204,153405,153638,153806
51,MW4798-0,150551,151055,151435,151846,152109,152300,152627,152837,154758,154915,155019,155125,155305,155410,155600,155706,155832,160031,160147,160306,160552,160835,161045
52,AA6952-3,151551,,172248,172531,172744,,153627,,,,,,,,,,,,,,161002,162203,
53,AA7871-2,,152932,153311,,154217,154344,154641,154915,160328,160402,160457,160647,160929,161002,161118,161223,161318,161506,161625,161731,161909,162214,162352
54,MW3204-0,155749,160317,160530,160951,161350,161625,161858,162152,163400,163434,163530,163625,163805,163849,164041,164136,164231,164347,164431,164536,164703,164924,165030
55,AA7488-3,,,,,161013,161150,161517,161814,163008,163113,163208,163316,163507,163614,163838,163944,164041,,,,164747,164924,165030
56,MP5991-0,,161506,161847,162203,162555,162818,163019,163338,164503,164536,164620,,164914,165008,165146,165245,165402,165507,165613,165657,165813,170045,170244
57,MW4825-4,161539,162225,162415,162701,163040,163305,163614,163743,165211,165307,165413,165518,165657,165741,165918,170012,170107,170339,170458,170552,170741,171026,171229
58,AA7418-3,174124,174608,174925,175243,175631,175926,180227,180535,161920,161952,162047,162152,162403,182255,182504,182559,182714,182841,182935,183030,,,
59,AA7530-3,,162426,163157,,163944,164220,164409,164714,165824,165918,170012,170139,170317,170350,170519,170603,170646,170846,170930,171026,171156,171440,171524
60,AA7252-2,,162639,162935,163411,163743,163922,164336,164653,165802,165835,,,,,170458,170530,170635,170741,170846,170930,171142,171345,171513
61,AA7637-2,,,164314,164609,165113,165507,165857,170045,171218,171251,171345,171451,171639,171733,171954,172049,172248,172436,172625,172711,172755,173007,173102
62,AA7536-2,,,,,165646,,165907,170222,,,,,,,,,,,,,,,174652
63,AA7405-4,165813,170541,170919,171345,171535,,172215,172711,173746,173841,173935,,174241,174324,174442,174547,174641,174735,174852,174957,175146,175515,175653
64,MW4366-5,170908,171556,171954,172404,172700,172935,173337,173631,174714,174757,174852,175008,175135,175221,175349,175443,175548,175726,175820,175936,180147,180451,180641
65,MW4798-1,172016,172531,172817,173304,173547,173714,174324,174619,175842,175936,180032,180147,180346,180451,180641,180735,180853,181009,181125,181220,181359,181704,181842
66,AA7871-3,172531,173146,173558,,174252,174525,174903,175400,180502,180557,180652,180820,181114,181220,181348,181454,181559,181704,181821,181915,182136,182515,182642
67,AA7842-4,174702,,,,,,,,182548,182653,,,,,183254,183349,183456,183615,183721,183826,183942,,
68,AA7303-4,175831,175842,180820,,,181737,182103,182255,183305,183400,183456,183531,183648,183743,183952,184110,,,,,,,
69,AA7488-4,,181114,,,,182349,182725,182841,184036,184121,184207,,,,,,,,,,,,
70,MW4825-5,181443,182316,182653,183019,183421,183615,184003,,,,,,,,,,,,,,,,
71,AA7252-3,,182935,183220,183648,183858,184121,,,,,,,,,,,,,,,,,
72,AA7637-3,184047,,,,,,,,,,,,,,,,,,,,,,
73,AA7530-4,,184110,,,,,,,,,,,,,,,,,,,,,
