,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
10,MS2259-0,,094618,094839,095050,095323,,095850,100006,100334,100429,100640,100734,100924,101239,101618,101733,101829,102006,102042,102211,102243,102508,102741,102953,103058,103153,103404,104450,104523,104628,104733,104827,104922,105006,105112,105218,105524,105702,105959,110055,110211,110243
11,MS1935-1,,101051,101334,101639,101851,102233,102435,102551,102835,102908,103120,103215,103331,103720,104110,104216,104310,104439,104534,104711,104755,104955,105134,105407,105502,105545,105651,105959,110106,110305,110424,110530,110613,110657,110802,110918,111319,111435,111625,111742,111847,111920
12,MS2365-1,,103720,104121,104238,104617,105027,105218,105356,105641,105746,105959,110106,110200,110519,110856,111025,111108,111247,111414,111636,111731,111931,112225,112436,112542,112636,112741,113004,113109,113247,113353,113447,113542,113626,113647,113803,114109,114227,114510,114604,114659,114721
13,MR8462-1,,105545,105938,110138,110403,110813,111002,111213,111341,111446,111614,111731,111803,112131,112458,112614,112636,112803,112859,113026,113120,113320,113542,113742,113836,113930,114036,114438,114521,114637,114742,114836,115025,115046,115108,115225,115519,115740,115917,120024,120132,120204
14,MW2390-1,,112236,112520,112836,113004,113247,113447,113709,114109,114204,114427,114604,114742,115108,115458,115624,115657,115812,115856,120057,120204,120354,120605,120829,120902,120945,121051,121231,121315,121432,121516,121559,121643,121738,121905,122011,122341,122446,122603,122657,122753,122826
15,MW2856-2,,114637,114930,115225,115519,115856,120002,120118,120333,120449,120554,120700,120806,121242,121621,121811,121855,122035,122131,122319,122413,122625,122826,123027,123143,123227,123354,123532,123616,123816,123859,124017,124111,124133,124312,124449,124754,124900,125123,125218,125324,125430
16,MR8024-2,,120511,120851,121158,121527,121811,121949,122351,122731,122826,123038,123154,123248,123616,124006,124122,124205,124333,124417,124616,124721,124955,125229,125441,125524,125608,125703,125841,125913,130040,130135,130251,130334,130418,130439,130555,130922,131051,131301,131407,131501,131544
17,MR8026-2,,122446,122838,123049,123437,123827,124017,124355,124743,124838,124955,125123,125324,125714,130051,130207,130302,130512,130555,130744,130911,131134,131312,131533,131618,131727,131854,132046,132140,132307,132413,132507,132551,132623,132805,132910,133204,133416,133628,133734,133853,133926
18,MS2259-1,,124805,125027,125207,,130008,130156,130512,130922,131016,131134,131301,131439,131821,132212,132328,132402,132623,132646,132827,132932,133204,133438,133639,133734,133821,133926,134042,134147,134338,134432,134610,134821,134853,135020,135137,135420,135631,135819,135935,140030,140124
19,MS1935-2,,131156,131439,131651,131810,132046,132307,132635,133131,133215,133333,133427,133607,133948,134349,134600,134716,,135020,135103,135159,135420,135631,135830,135925,140008,140135,140407,140451,140618,140701,140840,141039,141112,141249,141355,141711,141840,142030,142136,142230,142303
20,MR8462-2,133120,133311,133522,133723,134125,134516,134632,135053,135536,135631,135809,135914,135935,140302,140650,140807,140851,141028,,141239,141333,141543,141818,142030,142136,142230,142421,142752,142825,143025,143109,143353,143447,143531,143603,143709,144027,144144,144408,144452,144557,144641
21,MW2390-2,135525,135736,140041,140251,140513,140818,141206,141533,141745,141840,141945,142103,142325,142657,143120,143309,143404,143542,143636,143814,143921,144122,144452,144714,144831,144853,145032,145306,145411,145636,145908,150141,150257,150402,150508,150707,151046,151214,151435,151541,151731,151814
22,MW2856-3,141228,141605,141829,142019,142410,142814,143036,143342,143647,143836,144122,144311,144452,144831,145232,145400,145455,145614,145658,145908,150003,150213,150424,150707,150813,150918,151024,151235,151319,151508,151614,151753,151942,152036,152152,152308,152635,152826,,153058,153152,153225
23,MR8024-3,143658,144016,144217,144440,144619,145105,145254,145516,145908,145941,150119,150202,150235,150613,151002,151119,151214,151351,151435,151625,151709,152003,152203,152436,152530,152613,152657,152848,152942,153203,153258,153404,153458,153532,153648,153815,154214,154330,154457,154613,154708,154752
24,MR8026-3,150213,150413,150646,150857,151203,151625,151847,152141,152541,152635,152743,152848,153015,153426,153837,153942,154036,154203,154258,154457,154646,154951,155246,155518,155551,155635,155802,155941,160046,160225,160329,160435,160613,160657,160836,160941,161413,161540,161646,161752,161846,161919
25,MS2365-2,,151742,152025,152541,152909,153225,153520,154036,154425,154541,154803,154940,155118,155456,155908,160152,160235,160403,160602,160751,160858,161203,161518,161741,161814,161857,162036,162340,162435,162624,162719,162857,163035,163108,163152,163403,163751,163856,164151,164340,164457,164541
26,MS2259-2,,153342,153721,153942,154457,155151,155657,160152,160602,160708,160858,161003,161108,161446,161846,162036,162130,162340,162424,162635,162803,163119,163425,163719,163802,163845,164024,164119,164213,164308,164446,164552,164729,164751,164826,164953,165353,165616,165710,165816,165910,170005
27,MS1935-3,155624,155813,,160635,160941,161508,161930,162351,162657,162825,162952,163130,163403,163751,164141,164308,164403,,,164921,165048,165309,165659,165932,170037,170131,170258,170448,170531,170731,170858,170942,171141,171236,171425,171552,171942,172121,172332,172510,172638,172712
28,MS1953-0,,160814,161119,161836,162046,162424,162719,163035,163341,163436,163552,163719,163856,164246,164635,164803,164910,165037,165215,165425,165532,165816,170131,170352,170437,170520,170625,170752,170858,171047,171141,171236,171341,171414,171446,171615,172038,172205,172459,172554,172712,172755
29,MR8462-3,,162141,162340,162941,163352,163730,164130,164519,164837,164921,165037,165204,165342,165721,170110,170236,170341,170520,170636,170815,170931,171236,171552,171753,171859,171942,172049,172238,172321,172532,172627,172712,172807,172850,173018,173156,173545,173651,173850,173956,174050,174133
30,MS4914-0,,164014,164308,164519,164859,165215,165404,165943,170309,170415,170615,170741,170931,171247,171637,171815,171920,172038,172132,172415,172521,172818,173208,173408,173502,173545,173702,173828,173923,174228,174322,174417,174545,174629,174724,174829,175145,175334,,,175745,175818
31,MW2390-3,165204,165627,170016,,171014,171626,171859,172100,172521,172616,172807,172901,173039,173440,173839,174007,174112,174333,174428,174724,174829,175145,180124,180345,180419,180502,180608,180735,180841,181041,181147,181230,181347,181452,181620,181736,182127,182254,182549,182705,182759,182855
32,MW2856-4,170647,171457,171859,172132,172332,172712,172923,173208,173651,173756,173901,173945,174101,174417,174757,174924,175007,175156,175251,175501,175723,180008,,181620,181653,181736,181831,181947,182032,182159,182254,182349,182549,182633,182716,182833,183210,183411,183600,183715,183810,183853
33,MR8024-4,,173629,173850,174228,174501,174840,175123,175418,175756,175850,180019,180124,180229,180619,181030,181220,181314,181503,181535,181758,181842,182210,182527,182810,182855,182927,183011,183149,183244,183455,183549,183621,183748,183831,184021,184148,184558,184747,184915,185031,185125,185209
34,MR8026-4,175545,175756,180041,180324,180630,181041,181358,181631,181853,182022,182127,182400,182549,182822,183505,183715,183820,184021,184053,184336,184442,184747,185020,185241,185324,185408,185523,185629,185723,185901,190018,190156,190345,190406,190450,190555,191019,191157,191418,191502,191618,191651
35,MS2365-3,,184315,184620,184947,185136,185502,185701,185850,185955,190145,190355,190511,190628,191019,191535,191713,191807,191956,192134,192450,192555,192852,193142,193335,193421,193515,193632,193751,193835,194024,194140,194226,194356,194440,194620,194726,195050,195229,195415,195540,195638,195732
36,MS2259-3,,,,,,,,,,,,,,,,,,,,,,,190914,191103,191146,191240,191323,191513,191607,191745,191901,192050,192217,192239,192417,192555,192957,193116,,193432,193526,193610
37,MS1935-4,,191240,191451,191723,192134,192428,192512,192757,193239,193348,193548,193656,193835,194215,194558,194726,194809,194920,194956,195155,195331,195540,195815,200048,200121,200215,200330,200447,200552,200820,200903,201000,201043,201127,201304,201413,201730,201920,202119,202245,202402,202436
38,MS1953-1,,192312,192639,192852,193029,193443,193656,193907,194239,194440,194653,194809,195007,195354,195753,195931,200048,200142,200236,200425,200509,200659,200852,201032,201127,201210,201254,201401,201447,201551,201657,201730,201824,201858,201930,202046,202340,202530,202636,,202954,203030
39,MR8462-4,,194956,195307,195448,195753,200153,200330,200520,200852,200949,201148,201315,201458,201824,202202,202329,202424,202552,202647,202836,202920,203136,203440,203650,203734,203817,203925,204042,204125,204330,204425,204519,204638,204711,204838,204954,205248,205426,205651,205756,205901,205933
40,MW2856-5,,203701,203841,204103,204330,204700,204805,204943,205142,205237,205437,205546,205712,210044,210428,210606,210649,210819,210920,211119,211209,211401,211658,211921,211953,212036,212130,212246,212330,212457,212551,212634,212728,212750,212824,212939,213246,213506,213650,213811,213916,213948
41,MR8024-5,,,204827,204932,205204,205500,205556,205712,205957,210022,210312,210501,210533,210858,211256,211412,211436,211604,211626,211803,211921,212036,212235,212446,212518,212601,212656,212750,212824,212950,213045,213128,213246,213307,213340,213456,213738,213843,214021,214132,214248,214342
42,MR8026-5,210417,210523,210733,210952,211328,211709,211825,211942,212130,212235,212435,212540,212717,213117,213517,213638,213717,213843,213938,214154,214237,214425,214614,214835,214936,215022,215138,215233,215338,215550,215656,215740,215856,215947,220021,220126,220433,220643,220919,221028,221122,221217
43,MS2365-4,,212750,212918,213202,213456,213749,214032,214154,214342,214509,214657,214803,214936,215305,215645,215856,215936,220104,220209,220400,220506,220706,220951,221206,221239,221335,221414,221542,221701,221817,221937,222054,222318,222403,222531,222647,223008,223136,223326,223445,223601,223634
44,MS1935-5,,215105,215211,215432,215645,,,220247,220610,220706,220846,221004,221133,221509,221852,222043,,222318,,222520,222542,222748,223008,223221,223254,223337,223445,223539,223644,223855,223928,224030,224147,224231,224303,224421,224739,224909,225116,225214,225257,225330
45,MR8462-5,221312,221542,221722,221852,222010,222351,222509,222636,223030,223136,223305,223406,223539,223928,224325,224446,224518,224623,224717,224820,224847,225014,225214,225427,225521,225613,225701,225755,225900,230006,230100,230133,230231,230303,230335,230430,230744,230844,231024,231129,231224,231257
46,MW2390-4,223939,224231,224446,224613,224807,225039,225257,225416,225647,225712,225849,225933,225955,230314,230703,230822,230906,231024,231107,231257,231406,231631,231844,232054,232210,232301,232359,232526,232558,232736,232821,232904,233035,,,,,,,,,
47,MR8024-6,,230744,231000,231046,231308,231620,231653,231811,231906,232000,232054,232127,232326,232643,233035,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,MR8026-6,233023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
