,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
10,MS2365-1,,,,,,,,,,,,,,,,,,,,,095351,095507,095646,100236,100521,100742,100952,101108,101202,101307,101456,101625,101804,102048,102215,102320
11,MW2856-1,100003,100131,100236,100331,100542,100731,101014,101130,101307,101402,101445,101517,102204,102458,102731,102931,103109,103216,103333,103449,103544,103627,103755,104240,104547,104809,105009,105135,105345,105555,105700,105900,110050,110346,110534,110723
12,MW3053-1,101614,102603,102658,102815,102953,103216,103544,103638,103733,103955,104051,104146,104809,105146,105418,105555,105649,105805,105943,110050,110157,110313,110429,110922,111227,111448,111520,111636,111741,111858,112015,112204,112353,112711,112902,112958
13,MR8026-1,103744,104642,104747,104914,105114,105241,105638,105744,105943,110229,110346,110418,110922,111216,111426,111520,111636,111825,111953,112120,112226,112331,112509,113020,113305,113515,113610,113831,113936,114052,114209,114409,114609,114914,115113,115346
14,MS2259-1,,110955,111038,111143,111332,111426,111814,111931,112036,112258,112436,112533,113125,113610,113831,113957,114147,114241,114420,114526,114631,114736,114852,115357,115640,115924,120113,120304,120515,120610,120831,121104,121432,121905,122106,122328
15,MS1935-1,112331,113305,113349,113515,113747,113841,114220,114325,114442,114715,114820,114852,115324,115608,115756,115850,120018,120124,120315,120409,120526,120642,120810,121253,121527,121633,121811,122012,122106,122212,122339,154622,154811,155222,155349,155737
16,MS2365-2,120241,120420,120548,120715,120926,121020,121454,121622,121811,122033,122212,122306,122951,123424,123656,123834,124022,124210,124455,124600,124750,124857,125035,125554,125848,130037,130203,130340,130543,130721,130838,131026,131154,131458,131720,131837
17,MR8462-2,123235,123340,123435,123550,123718,123906,124232,124326,124422,124528,124645,124729,125342,125554,125732,125848,130004,130109,130246,130340,130448,130532,130648,131121,131404,131659,131804,131909,132048,132227,132322,132534,132650,132828,132944,133121
18,MW2390-2,,124707,124813,124857,125057,125141,125511,125638,125732,125826,130004,130037,130543,130910,131132,131248,131425,131520,131709,131815,131920,132015,132131,132628,132912,133027,133132,133238,133459,133648,133804,133920,134047,134258,134448,134742
19,MW2856-2,130510,130648,130754,130921,131121,131237,131509,131615,131753,131909,132015,132109,132756,133017,133238,133521,133637,133815,134003,134109,134225,134309,134437,134942,135237,135426,135520,135627,135733,135901,140017,140216,140321,140654,140907,141034
20,MW3053-2,132534,133121,133216,133310,133437,133648,133920,134025,134225,134437,134531,134615,135247,135447,135649,135755,135955,140100,140321,140451,140557,140643,140812,141331,141628,141851,142019,142126,142326,142631,142832,142959,143115,143455,143655,143905
21,MR8026-2,134742,135353,135447,135617,135912,140049,140418,140546,140643,140918,141056,141151,141807,142137,142359,142515,142821,143043,143306,143506,143549,143655,143822,144305,144600,144759,144904,145149,145349,145504,145750,145937,150221,150509,150720,151051
22,MS2259-2,140951,141236,141331,141426,141554,141639,142104,142209,142315,142421,142548,142631,143306,143655,143854,144105,144305,144411,144610,144705,144820,144926,145055,145548,145823,150116,150243,150447,150814,151007,151102,151251,151444,151604,151720,151952
23,MW2780-0,145947,150348,150459,150604,150825,151007,151407,151553,151741,152003,152203,152258,153057,153403,153637,153855,154055,154225,154418,154523,154705,154800,154916,155453,155737,155957,160219,160329,160530,160651,161153,161404,161653,162004,162145,162500
24,MW2390-3,152553,152711,152751,152908,153133,153308,153552,153703,153801,154022,154214,154250,155000,155211,155424,155548,155737,155831,160008,160102,160231,160307,160447,160929,161258,161715,161952,162113,162239,162344,162606,162847,163119,163307,163510,163713
25,MR8462-3,,,,,,,,,,,,,,,,,,,,,152919,152951,153133,153637,153927,154250,154345,154546,154916,155116,155243,155453,155809,160040,160245,160447
26,MW2856-3,154611,155149,155305,155424,155621,155748,160051,160307,160414,160629,160830,160916,161511,161805,162016,162207,162412,162555,162738,162836,163003,163057,163235,163736,164217,164816,164921,165124,165444,165950,170108,170318,170645,170929,171129,171717
27,MW3053-3,161120,161331,161437,161533,161753,162004,162301,162500,162627,162930,163035,163201,163736,164026,164240,164409,164555,164649,164827,164910,165027,165124,165256,165751,170118,170540,170656,171045,171246,171434,171549,171844,172429,172707,173005,173418
28,MS2365-3,162533,162738,162847,162941,163201,163246,163629,163801,163941,164206,164347,164442,165112,165518,165740,165856,170035,170140,170340,170446,170624,170718,170857,171412,171750,172149,172318,172450,172707,172900,173016,173240,173755,174146,174416,174700
29,MR8026-3,164155,164347,164442,164555,164805,164859,165224,165350,165444,165719,165918,170013,170551,170835,171045,171213,171434,171537,171739,171833,172011,172105,172232,172720,173112,173651,173850,174007,174245,174405,174511,174816,175121,175411,175732,180303
30,MS2259-3,170057,170151,170245,170351,170635,170645,171056,171224,171423,171655,171906,172000,172642,173005,173206,173345,173523,173618,173817,173945,174124,174231,174416,174900,175517,180158,180324,180440,180725,180929,181151,181317,181845,182152,182436,183448
31,MX1526-0,,173839,173923,174039,174231,174405,174700,174849,175049,175259,175517,175603,180524,180820,181046,181254,181517,181635,181845,182003,182130,182224,182425,182908,183553,184136,184325,184525,184832,185010,185150,185333,185546,185952,190214,190640
32,MS1935-2,,,,,,,,,,,,,,,,,,,174944,175038,175143,175248,175411,175915,180557,181339,181455,181624,181951,182119,182308,182447,182803,183426,183851,184525
33,MR8462-4,175346,175434,175517,175636,175925,180042,180524,180641,180831,181107,181444,181539,182130,182403,182614,182752,183035,183140,183320,183415,183521,183616,183745,184303,184959,185524,185641,185929,190356,190545,190716,190844,191205,191638,192003,192649
34,MW2780-1,181317,,183638,183712,183913,184103,184442,184609,184821,185127,185417,185524,190152,190439,190727,190908,191058,191227,191422,191538,191711,191817,192014,192554,192922,193328,193506,193719,194025,194203,194320,194541,194708,194931,195215,195425
35,MW2390-4,181339,181856,182014,182130,182340,182508,182919,183057,183225,183521,183840,183946,184653,184927,185150,185344,185524,185631,185842,185942,190047,190141,190320,190800,191411,191926,192120,192321,192710,192849,193133,193422,193550,193835,193930,194236
36,MW2856-4,185021,185439,185535,185620,185809,185942,190320,190523,190628,190919,191131,191216,191755,192014,192203,192332,192521,192638,192806,192911,193005,193100,193233,193751,194036,194352,194530,194858,195204,195341,195511,195649,195849,200205,200332,200441
37,MW3053-4,190727,190930,191026,191142,191311,191444,191755,191913,192025,192300,192416,192510,193016,193244,193455,193635,193741,193835,194025,194120,194236,194341,194508,195025,195403,195700,195827,200038,200259,200535,200740,200908,201024,201250,201406,201523
38,MS2365-4,192532,192744,192838,192933,193100,193144,193517,193646,193824,194058,194247,194330,194931,195226,195414,195554,195827,195911,200049,200154,200310,200408,200524,201024,201334,201545,201723,201907,202108,202427,202532,202710,202827,203036,203258,203549
39,MS2259-4,,194931,195025,195142,195414,,195911,200027,200310,200535,200751,200857,201429,201618,201756,201941,202119,202224,202404,202521,202659,202804,202932,203426,203727,204010,204223,204402,204519,204635,204825,205003,205047,205214,205413,205624
40,MR8026-4,201250,201429,201523,201618,201756,201930,202214,202319,202521,202626,202731,202827,203353,203537,203705,203810,203959,204115,204245,204413,204530,204635,204803,205319,205550,205836,205942,210052,210315,210503,210634,210802,210856,211108,211152,211524
41,MX1260-0,,204740,204836,204941,205130,205246,205529,205646,205858,210146,210315,210358,210824,211057,211259,211415,211524,211629,211757,211853,212021,212104,212303,212819,213052,213429,213546,213704,213842,213939,214152,214310,214437,214600,214811,214916
42,MR8462-5,,210802,210845,210940,211130,211247,211524,211619,211746,212010,212053,212137,212535,212735,212925,213030,213219,213313,213440,213546,213704,213737,213854,214332,214622,214843,214959,215105,215210,215338,215444,215549,215643,215832,215927,220032
43,MW2390-5,211903,212608,212703,212746,212936,213009,213313,213429,213619,213715,213821,213905,214258,214459,214633,214800,214926,215033,215159,215306,215411,215506,215643,220115,220349,220632,220843,221000,221106,221211,221348,221453,221620,221758,221903,222229
44,MW2856-5,214224,214611,214705,214832,215022,215210,215506,215622,215716,215927,220126,220210,220716,220928,221127,221243,221410,221504,221642,221736,221841,221935,222051,222535,222757,223041,223219,223313,223451,223712,223818,223935,224042,224339,224457,224603
45,MW3053-5,220410,220538,220621,220759,221033,221117,221421,221558,221725,221946,222113,222156,222641,222913,223102,223219,223313,223357,223534,223629,223756,223851,224030,224519,224803,225003,225130,225224,225404,225459,225553,225711,225816,230016,230153,230259
46,MS2365-5,222113,222239,222323,222440,222608,222724,223019,223146,223241,223451,223607,223650,224200,224425,224614,224719,224814,224857,225035,225130,225246,225342,225448,225954,230226,230426,230553,230730,230815,230954,231100,231206,231301,231523,231714,231808
47,MR8026-5,224350,224530,224636,224741,224941,225119,225353,225510,225649,225911,230005,230048,230553,230815,230954,231100,231228,231334,231451,231545,231703,231747,231852,232333,232605,232721,232837,232941,,,,,,,,
48,MX1260-1,231111,231228,231323,231407,231523,231714,232029,232134,232250,232522,232616,232721,,,,,,,,,,,,,,,,,,,,,,,,
