,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
13,MX1698-1,103058,104146,104241,104335,104557,104723,105007,105101,105301,105406,105522,105616,110205,110448,110638,110743,110913,111028,111206,111300,111354,111448,111615,112151,112446,112646,112846,113002,113214,113425,113625,113740,113929,114121,114248,114416
14,MX1708-1,110459,,110743,110902,111039,111227,111648,111814,111919,112014,112130,112202,112730,113024,113247,113403,113519,113625,113813,113918,114037,114142,114310,114804,115036,115236,115446,115551,115751,115929,120046,120329,120540,120848,121027,121237
15,MX3590-1,111521,112941,113035,113203,113341,113457,113813,113929,114132,114226,114332,114416,114848,115058,115330,115424,115603,115635,115802,,115856,120108,120151,120707,120954,121204,121405,121509,121542,121626,,,122143,,,122710
16,MX4068-2,,115719,115813,115940,120151,120329,120656,120816,120943,121204,121331,121415,122005,122342,122543,122659,122826,122931,123057,123141,123308,123414,123530,124046,124340,124530,124646,124741,124908,125046,125203,125319,125457,125636,125741,125857
17,MS1953-2,121637,121815,121858,121942,122132,122321,122532,122648,122815,122920,123025,123057,123624,123845,124046,124202,124351,124435,124624,124708,124814,124908,125035,125541,125824,130119,130325,130441,130651,130902,131029,131145,131301,131533,131744,131921
18,MX1545-2,122721,124140,124234,124351,124530,124657,125003,125130,125246,125508,125625,125657,130151,130347,130640,130756,130924,131051,131239,131355,131512,131606,131744,132300,132615,132825,132930,133047,133141,133457,133635,133813,133951,134130,134318,134508
19,MS2365-2,130213,130347,130441,130535,130807,130840,131155,131301,131501,131606,131733,131827,132333,132554,132804,132908,133003,133057,133236,133341,133436,133530,133635,134141,134435,134541,134740,134908,135047,135236,135403,135519,135636,135836,140038,140218
20,MX1624-2,132510,132637,132731,132847,133119,133225,133446,133635,133730,133951,134057,134141,134603,134836,135109,135226,135342,135446,135636,135709,135814,135846,140026,140524,140756,141041,141157,141314,141440,141629,141734,141902,142041,142239,142428,142605
21,MX1698-2,133414,134803,134857,135014,135226,135342,135709,135814,135951,140218,140357,140502,141102,141303,141513,141629,141828,141945,142102,142156,142301,142406,142532,143058,143439,143711,143805,143942,144025,144130,144257,144446,144602,144814,144941,145129
22,MX1708-2,141008,141157,141252,141335,141535,141650,141924,142030,142218,142438,142543,142648,143343,143555,143815,143931,144120,144214,144351,144457,144602,144718,144835,145329,145646,145835,150013,150130,150236,150457,150634,150750,150919,151203,151329,151551
23,MX3590-2,141745,143109,143203,143259,143428,143606,143910,144036,144235,144340,144457,144540,145140,145351,145551,145729,145918,150035,150152,150257,150435,,150740,151257,151551,151802,152014,152151,152424,152456,152612,152927,153221,153337,153515,153925
24,MS1953-3,145140,145351,145435,145602,145802,145907,150236,150351,150508,150623,150740,150824,151635,152014,152256,152413,152540,152655,152822,152916,153054,153126,153304,153820,154147,154839,155049,155238,155437,155625,155720,155825,160003,160152,160351,160540
25,MS5234-0,145318,151214,151308,151413,151602,151646,151928,152035,152151,152256,152446,152518,153126,153348,153620,153726,153903,154020,154220,154336,154430,154524,154640,155133,155405,155847,160036,160203,160330,160552,160709,160825,161036,161236,161424,161648
26,MX1545-3,151340,152822,152916,153010,153159,153304,153715,153831,154042,154147,154252,154524,155205,155426,155636,155752,155941,160036,160308,160435,160552,160625,160752,161257,161626,161921,162110,162204,162247,162416,162604,162752,163446,163802,163940,164308
27,MS2365-3,151928,154524,154619,154734,,155100,155415,155553,155730,155952,160119,160203,160647,161014,161152,161257,161414,161510,161648,161743,161859,161953,162059,162532,162742,163119,163340,163457,163730,164046,164224,164718,165037,165320,165511,170141
28,MX1624-3,,160603,160658,160742,161047,161225,161510,161626,161754,162015,162110,162204,163140,163351,163551,163719,163846,164013,164141,164235,164541,164635,164837,165342,165721,170131,170403,170518,170707,170846,171045,171329,171624,171907,172025,172226
29,MX1698-3,162236,162448,162532,162742,162930,163108,163424,163551,163646,163908,164130,164214,170424,170645,170951,171056,171214,171340,171541,171635,171802,171907,172131,172732,173143,173746,173841,174031,174253,174631,174834,175002,175140,175458,175625,180111
30,MX4068-3,,164119,164214,164257,164435,164602,164953,165059,165153,165405,165533,165627,172025,172258,172500,172659,172827,172921,173110,173216,173310,173417,173544,174104,174409,174834,175002,175150,175404,175742,175942,180100,180238,180545,180818,181042
31,MX1708-3,170004,170131,170246,170424,170718,170813,171152,171318,171435,171708,171907,172226,173757,174031,174314,174431,174547,174725,174940,175045,175150,175257,175425,175953,180418,181209,181336,181536,181820,182020,182230,182419,182702,183221,183547,183843
32,MX3590-3,171907,172014,172120,172226,172354,172532,172838,172954,173048,173310,173439,173534,174736,175024,175319,175436,175625,175742,175942,180016,180132,180300,180440,180947,181431,181937,182042,182220,,183030,183136,183243,183726,184053,184349,184655
33,MW3343-0,173607,173757,173914,174031,174209,174253,174652,174748,174845,175107,175246,175341,180713,181031,181336,181525,181715,181831,182009,182115,182252,182347,182524,183030,183515,184126,184243,184455,184738,184948,185147,185305,185537,185916,190211,190454
34,MS1953-4,174759,,175118,175203,175425,175458,175847,180016,180216,180451,180629,180713,181758,182009,182220,182325,182452,182608,182745,182903,183041,183147,183348,183904,184445,185053,185200,185305,185443,185643,185749,185916,190306,,190758,191105
35,MS5234-1,180451,180545,180702,180829,181042,181231,181547,181726,181831,182115,182419,182524,183409,183715,183959,184104,184232,184349,184601,184706,184810,184915,185053,185611,190000,190610,190747,190906,191138,191610,191820,191926,192042,192241,192357,192618
36,MX1545-4,181831,182009,182115,182209,182408,182513,182851,183019,183221,183348,183759,183832,184655,184915,185125,185233,185338,185432,185633,,185853,185927,190107,190642,191001,191432,191537,191715,191820,192230,192408,192524,192651,192914,193041,193251
37,MS2365-4,183525,184306,184400,184528,184727,184800,185031,185136,185233,185515,185705,185749,190454,190725,190928,191022,191254,191400,191548,191654,191831,191915,192031,192524,192806,192958,193135,193345,193428,193628,193721,193849,194015,194226,194353,194626
38,MX1624-4,,190317,190411,190516,190653,190747,191044,191138,191221,191316,191526,191610,192031,192230,192440,192524,192629,192734,192839,192936,193041,193207,193334,193859,194120,194353,194542,194637,194858,195046,195213,195341,195457,195719,195907,200214
39,MX1708-4,193838,193921,194026,194131,194309,194437,194847,195003,195224,195508,195657,195740,200332,200607,200840,201020,201137,201244,201436,201552,201730,201846,202014,202551,202846,203013,203236,203352,203614,203730,203911,204039,204155,204429,204556,204733
40,MX1698-4,,,,,,,,,,,,,,,,,,,195213,195319,195435,195551,195729,200259,200534,200903,201159,201255,201436,201625,201730,201846,202025,202236,202403,202657
41,MX4068-4,,,,,,,,,,,,,202646,202835,203002,203107,203203,203258,203425,203530,203625,203730,203911,204355,204628,204755,204911,205005,205110,205216,205346,205440,205555,205711,205848,210026
42,MX3590-4,203519,203552,203647,203802,204039,204228,204545,204628,204838,205110,205238,205335,205838,210109,210308,210414,210541,210646,210835,210940,211118,211225,211403,211915,212148,212350,212530,212708,212846,213013,213129,213246,213414,213603,213730,213846
43,MS1953-5,205816,210015,210109,210225,210351,210446,210751,210907,211056,211203,211319,211403,211853,212043,212221,212340,212508,212603,212730,212824,212918,213013,213140,213635,213907,214140,214246,214341,214508,214624,214740,214920,,215311,215449,215554
44,MX1545-5,212210,212340,212436,212530,212719,212835,213140,213246,213340,213614,213730,213802,214341,214613,214815,214931,215036,215110,215227,215343,215511,215554,215721,220250,220547,220810,220905,221021,221137,221349,221505,221621,221739,222035,222144,222311
45,MS2365-5,213509,214551,214656,214751,214931,215047,215343,215438,215543,215816,215932,220006,220357,220547,220725,220832,220915,220959,221126,221222,221316,221349,221505,221940,222155,222439,222606,222725,222820,222925,222947,223058,223206,223333,223511,223617
46,MX1624-5,,220238,220336,220441,220641,220821,221104,221222,221422,221538,221643,221739,222311,222512,222650,222737,222831,222925,223058,223133,223250,223333,223511,224001,224246,224406,224500,224555,224701,224817,224923,225018,225134,225355,225521,225619
47,MX1698-5,222046,222238,222332,222429,222617,222702,223020,223122,223300,223417,223511,223554,224036,224235,224428,224533,224650,224745,224901,224956,225112,225206,225333,225829,230041,230229,230345,230501,230557,230703,230747,230906,231001,231139,231258,231352
48,MX4068-5,,,224745,224828,225039,225145,225416,225510,225724,225829,225903,225946,230428,230557,230736,230809,230906,231001,231055,231150,231308,231403,231519,231955,232220,232347,,,,,,,,,,
49,MX3590-5,231127,231150,231308,231447,231635,231816,232105,232220,232336,,,,,,,,,,,,,,,,,,,,,,,,,,,
