,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
27,MX1708-2,152534,153501,153754,154132,154542,154930,155129,155308,155709,155825,160058,160214,160352,160803,161202,161340,161435,161624,161740,162003,162046,162329,162613,162825,162908,163003,163119,163329,163414,163657,163802,163846,164003,164046,164214,164352,164752,164954,165310,165416,165533,165628
28,MX3590-3,153942,155341,155647,155952,160447,160803,160941,161108,161235,161529,161657,161751,162003,162350,162825,163046,163140,163351,163414,163624,163730,164057,164352,164922,165027,165122,165227,165416,165500,165628,165724,165830,170019,170113,170230,170337,170725,170926,171137,171231,171348,171432
29,MW3343-0,160436,160658,161130,161918,162202,162446,162718,162814,163119,163213,163414,163519,163646,164014,164403,164541,164647,164848,164933,165122,165249,165544,165946,170537,170653,170758,170937,171104,171137,171432,171538,171739,171939,172003,172047,172226,172605,172816,173005,173110,173216,173310
30,MS1953-3,161740,162256,162728,163202,163446,163846,164014,164202,164425,164458,164625,164719,164911,165238,165650,165808,165852,170041,170157,170348,170442,170736,171242,171801,171845,171928,172025,172153,172248,172427,172521,172554,172742,172816,172911,173016,173343,173512,173702,173758,173914,173946
31,MS5234-0,,163908,164309,164603,165005,165321,165533,165650,165925,170019,170208,170302,170421,170747,171126,171315,171421,171611,171717,171950,172109,172427,172816,173037,173142,173238,173343,173512,173618,173830,173925,174019,174157,174219,174251,174418,174744,174921,175120,175225,175342,175437
32,MX1545-3,164848,165511,165746,170030,170302,170747,170926,171158,171516,171644,171823,171939,172058,172438,172849,173016,173121,173238,173321,173512,173555,173819,174219,174429,174523,174617,174722,174859,175004,175153,175309,175342,175542,175625,175709,175847,180238,180406,180545,180639,180733,180828
33,MS2365-4,170157,171348,171834,172226,172615,173121,173153,173310,173629,173735,173936,174052,174241,174556,174953,175120,175214,175415,175542,175804,175920,180154,180712,180922,180955,181038,181205,181321,181417,181615,181721,181826,181952,182025,182119,182247,182708,182908,183047,183249,183406,183501
34,MX1624-4,,173545,173746,173946,174230,174556,174754,174921,175120,175214,175437,175531,175647,180038,180440,180556,180701,180828,180922,181132,181249,181500,182457,182657,182751,182847,182930,183035,183131,183310,183439,183523,183618,183701,183806,183933,184324,184523,184722,184921,185015,185058
35,MX1698-4,180806,181006,181615,181942,182341,182740,182941,183131,183501,183606,183817,183911,184038,184512,185026,185226,185310,185553,185659,185920,190036,190330,190602,190814,190908,190952,191056,191214,191310,191439,191533,191628,191806,191839,191922,192028,192333,192522,192722,192839,192947,193019
36,MX4068-3,,184154,184501,184744,185037,185353,185532,185659,185848,185953,190142,190247,190447,190751,191151,191321,191417,191533,191639,192028,192123,192355,192628,192839,192914,192958,193030,193146,193230,193429,193523,193555,193744,193816,193910,194026,194415,194543,194732,194838,194921,195016
37,MW3343-1,,191406,191628,191839,192144,192544,192733,192850,193041,193125,193252,193345,193429,193816,194236,194415,194459,194615,194710,194849,194932,195247,195519,195719,195813,195857,195951,200109,200215,200512,200607,200734,200851,200936,201008,201146,201533,201732,201920,202058,202214,202247
38,MX3590-4,,192155,192533,192828,193230,193606,193744,193859,194120,194247,194415,194521,194615,195016,195341,195519,195552,195708,195824,200003,200109,200310,200512,200723,200807,200903,201008,201124,201157,201406,201500,201544,201638,201732,201837,201953,202309,202425,202646,202741,202858,202953
39,MS1953-4,,194320,194510,194805,194943,195403,195603,195708,200025,200109,200259,200343,200501,200829,201218,201356,201406,201533,201627,201826,201920,202130,202403,202603,202635,202719,202815,202920,203003,203130,203214,203258,203458,203541,203718,203845,204155,204301,204406,204523,204617,204711
40,MX1545-4,,200936,201146,201345,201721,202058,202152,202309,202552,202646,202804,,,203519,203923,204039,204112,204239,204323,204501,204555,204744,204954,205204,205240,205335,205419,205535,205619,205745,205839,205925,210115,210126,210158,210325,210640,210840,211041,211146,211251,211324
41,MX4068-4,,212458,212624,212752,213045,213319,213509,213625,213802,213845,213940,214057,214202,214519,214859,215015,215050,215157,215241,215408,215441,215630,215829,220030,220146,220230,220326,220444,220539,220655,220749,220822,221000,221033,221116,221222,221517,221657,201124,222004,222120,222142
42,MS2365-5,,202836,203014,203236,203447,203955,204155,204323,204523,204638,204805,204932,205121,205451,205818,210009,210042,210147,210303,210419,210441,210734,210957,211208,211240,211324,211451,211556,211640,211821,211915,211948,212137,212159,212245,212425,212802,212940,213045,213235,213351,213447
43,MX1624-5,,204700,204849,205059,205216,205524,205640,205745,210009,210115,210220,210314,210513,210903,211313,211440,211523,211640,211734,211904,212021,212245,212508,212730,212802,212846,212929,213034,213107,213213,213308,213403,213447,213531,213657,213813,214130,214224,214413,214519,214613,214646
44,MX1698-5,,210556,210818,211019,211335,211640,211745,211843,212116,212222,212403,212447,212530,212857,213246,213403,213447,213614,213657,213835,213929,214119,214318,214530,214624,214708,214751,214920,215004,215136,215241,215314,215357,215441,215545,215640,220009,220208,220411,220506,220600,220655
45,MX3590-5,,215241,215419,215608,215850,220124,220326,220444,220622,220727,220928,221033,221211,221550,221932,222109,222154,222312,222355,222534,222628,222809,223031,223231,223325,223409,223503,223621,223726,223936,224046,224212,224352,224413,224605,224721,225101,225249,,225521,225642,225714
46,MS1953-5,221306,221603,221816,222004,222154,222523,222650,222747,223020,223042,223220,223347,223537,223853,224223,224340,224413,224520,224605,224710,224743,224956,225144,225354,225449,225521,225620,225725,225820,225914,225957,230041,230229,230312,230345,230450,230736,230921,,,231251,231345
47,MX1545-5,223737,224352,224531,224649,224805,225155,225238,225332,225438,225510,225620,225703,225736,230103,230501,230620,230703,230809,230847,231015,231058,231240,231450,231652,231740,231823,231907,232014,232059,232258,232353,,,,,,,,,,,
48,MX1624-6,230809,230932,231142,231323,231545,231823,232003,232059,232226,232309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
