,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
22,MW4781-1,,085627,085828,090133,090428,090628,090828,090922,091802,091907,092002,092056,092201,092306,092455,092538,092632,092747,092853,092947,093157,093439,093606
23,MW4837-1,090406,090606,090900,091143,091458,091613,091856,092013,092926,093031,093125,093240,093356,093450,093606,093649,093755,093933,094100,094144,094425,094635,094729
24,MW5124-1,091121,092632,092809,093052,093407,093606,093839,094017,094918,095012,095055,095149,095316,095359,095526,095620,095714,095842,095936,100030,100114,100334,100501
25,MW4856-1,,091447,,092118,092349,092505,,092747,093711,093806,093850,093944,094100,094144,094331,094425,094530,094656,094750,094835,094950,095138,095232
26,MW5142-1,093450,093522,093700,093933,094259,094447,094645,094750,095819,095904,095947,100103,100229,100302,100439,100522,100616,100732,100837,100941,101024,101320,101510
27,MW4229-1,094414,094530,094718,095001,095316,095442,095724,095947,101003,101108,101151,101309,101415,101510,101709,101813,101919,102035,102151,102245,102339,102551,102718
28,MW4366-1,095420,095536,095808,100103,100240,100428,100732,100920,101741,101835,101919,102013,102129,102202,102328,102402,102456,102634,102740,102825,102919,103119,103224
29,MW4705-2,095526,100522,100847,101247,101553,101803,102013,102256,103330,103426,103520,103636,103802,103845,104118,104212,104306,104422,104527,104621,104747,104947,105218
30,MW4619-2,101151,101426,101719,102118,102256,102445,102751,102919,103939,104013,104057,104151,104306,104401,104516,104610,104725,104830,104936,105030,105124,105333,105450
31,MW4825-2,102307,102328,102551,102857,103119,103246,103531,103657,104527,104610,104653,104758,104925,105008,105113,105145,105250,105417,105522,105606,105710,105931,110119
32,MW4503-1,,103235,103426,103741,104003,104108,104328,104559,105428,105522,105616,105710,105815,105858,110025,110119,110213,110307,110413,110518,110633,110843,111009
33,MW4846-1,103950,104223,104505,104904,105113,105345,105544,105815,110738,110832,110926,111031,111125,111157,111314,111419,111524,111629,111745,111828,111933,112121,112248
34,MW4557-2,105102,105407,105544,105848,110130,110318,110612,110727,111702,111817,111850,112005,112132,112226,112425,112530,112624,112803,112908,113013,113107,113318,113506
35,MW4647-2,110936,111009,111242,111524,111651,111807,112005,112121,113107,113203,113235,113351,113506,113549,113726,113820,113915,114010,114125,114209,114346,114545,114628
36,MW4781-2,,,112740,113118,113401,113517,113705,113937,114953,115047,115141,,115404,115437,115605,115649,115743,120005,120120,120225,120413,120655,120811
37,MW4837-2,,,114241,114545,114816,114942,115225,115330,120214,120257,120351,120507,120612,120655,120905,121010,121043,121148,121252,121357,121534,121827,121921
38,MW5142-2,,115816,120152,120456,120655,120800,121032,121148,122048,122131,122225,122319,122426,122509,122636,122742,122825,123003,123118,123213,123412,123740,123835
39,MW4366-2,121357,121639,121859,122110,122415,122614,122858,123013,123950,124036,124130,124235,124339,124423,124633,124727,124832,124936,125052,125135,125252,125514,125620
40,MW4503-2,,,123445,123729,123940,124108,124402,124539,125525,125609,125652,125736,125854,125959,130125,130230,130303,130430,130545,130639,130744,131016,131215
41,MW4557-3,124517,124810,124947,125347,125525,125747,130020,130147,131153,131247,131330,131426,131552,131657,131823,131918,132013,132244,132348,132504,132630,132912,133110
42,MW4647-3,130357,130440,130701,131006,131132,131309,131509,131624,132453,132547,132630,132724,132850,132923,133110,133216,133321,133404,133514,133558,133735,133944,134050
43,MW4781-3,131751,131950,132201,132525,132901,133006,133154,133426,134459,134604,134659,134825,134930,135024,135202,135246,135412,135624,135740,135835,140002,140234,140432
44,MW4837-3,133216,133453,133713,134028,134228,134438,134742,135046,135939,140024,140118,140234,140411,140454,140652,140736,140925,141041,141156,141251,141502,141745,141850
45,MW5142-3,,135350,135539,135802,140013,140129,140411,140526,141828,141900,141954,142049,142215,142259,142521,142626,142741,143023,143235,143319,143531,143813,143951
46,MW4366-3,140925,141030,141323,141524,141828,141944,142215,142531,143542,143625,143708,143813,143951,144046,144224,144329,144434,144601,144706,144800,145030,145240,145407
47,MW4503-3,,142814,143117,143459,143741,143929,144213,144507,145522,145616,145659,145825,145952,150046,150246,150633,150948,151146,151313,151407,151627,151910,152047
48,MW4825-3,144130,144413,144539,144904,145146,145302,145511,145804,150738,150811,150905,150959,151114,151157,151356,151711,151942,152130,152235,152342,152552,152824,153002
49,MW4647-4,145836,150025,150329,150727,151031,151251,151617,151942,153013,153056,153150,153256,153444,153528,153759,154208,154554,154816,155003,155058,155213,155507,155707
50,MW5112-0,,,,,,,,,,,,,,,,,150633,,,,151020,151533,151638
51,MW5124-2,150843,153034,153340,153611,153854,154114,154406,154710,155801,155856,155951,160108,160235,160318,160445,160919,161329,161540,161657,161752,162002,162330,162438
52,MW4781-4,,151324,151555,151848,152108,152320,152542,152856,153705,153738,153832,153915,154020,154103,154345,154742,155058,155308,155424,155529,155603,155856,155940
53,MW4557-4,,,152331,152719,152951,153128,153329,153600,154533,154616,154710,154816,154920,154953,155130,155246,155613,155823,155940,160035,160130,160424,160612
54,MW4846-2,153611,153843,154042,154345,154543,154753,155047,155424,160340,160413,160456,160550,160656,160728,160835,161257,161708,161919,162024,162108,162214,162438,162543
55,MP6412-0,154511,155624,155951,160235,160601,160803,161057,161424,162543,162616,162659,162754,162848,162931,163036,163130,163319,163508,163624,163718,163835,164130,164245
56,MW4856-2,,154753,154837,155330,155457,155740,155845,160141,161140,161224,161308,161413,161529,161613,161730,162119,162257,162510,162616,162710,162743,163004,163109
57,MW5084-0,155014,155130,155341,,155940,160213,160402,160706,161730,161803,161857,162002,162119,162203,162319,162448,162627,162848,162931,163025,163120,163352,163519
58,MW5142-4,,160119,160413,160656,160930,161108,161319,161613,162554,162616,162710,162754,162848,162931,163047,163130,163341,163519,163635,163718,163846,164130,164256
59,MW4837-4,160601,160612,161035,161246,161518,161646,161952,162330,163341,163435,163519,163635,163740,163846,164014,164046,164141,164245,164350,164445,164601,164833,164927
60,MW4229-2,161602,161657,162002,162319,162543,162743,163109,163413,164402,164434,164528,164644,164811,164905,165104,165137,165242,165419,165546,165640,165734,170028,170205
61,MW4366-4,,161657,162710,163036,163341,163446,163708,163950,164938,165021,165115,165220,165325,165419,165524,165557,165651,165901,170017,170111,170332,170542,170732
62,MW4503-4,,,163352,163718,163907,164108,164350,164528,165524,165557,165651,165745,165850,165933,170038,170133,170227,170405,170521,170626,170742,171025,171129
63,MW4825-4,163435,163729,164014,164339,164601,164749,165104,165231,170133,170216,170310,170426,170542,170626,170753,170836,170931,171119,171224,171308,171340,171550,171646
64,MW4619-3,164539,164706,164854,,165441,165618,165850,170122,171151,171235,171329,,171550,171708,171857,171940,172108,172318,172423,172517,172550,172822,172948
65,MW4647-5,165231,165408,165712,170017,170248,170459,170742,171035,171929,172014,172108,172224,172339,172434,172622,172727,172832,172926,173042,173158,173346,173639,173746
66,MW4705-3,170216,170437,170742,171119,171246,171413,172014,172329,173335,173407,173501,173555,173701,173840,173934,174028,174216,174332,174437,174531,174741,174951,175200
67,MW5124-3,171202,172517,172854,173219,173440,173628,174007,174321,175432,175536,175631,175725,175841,175924,180146,180250,180356,180522,180638,180742,180941,181202,181340
68,MW4781-5,,,171213,171434,171708,,172151,172456,173512,173544,173639,173723,173829,173913,174018,174050,174238,174332,174447,174531,174741,175001,175200
69,MW4557-5,171329,171719,171835,172140,172434,172601,172916,173219,174133,174205,174249,174404,174509,174553,174708,174803,174918,175023,175128,175233,175348,175609,175808
70,MW4846-3,,173324,173650,174007,174238,174332,174542,174835,175736,175808,175851,175946,180040,180146,180356,180450,180544,180710,180753,180836,180952,181202,181340
71,MW4856-3,174216,174321,174458,174803,175055,,175504,175609,180533,180606,180659,180815,180930,181035,181150,181224,181329,181517,181622,181705,181810,182053,182241
72,MW5084-1,174846,175128,175305,175736,175902,180102,180429,180659,181831,181905,181959,182104,182208,182303,182429,182545,182650,182838,183005,183110,183343,183617,183744
73,MW5142-5,,175913,180102,180407,180649,180804,181107,181412,182303,182335,182429,182512,182617,182711,182817,182911,183005,183132,183236,183320,183354,183617,183744
74,MW4837-5,180616,180815,181129,181434,181643,181831,182147,182324,183405,183459,183553,183701,183817,183911,184100,184205,184259,184521,184626,184721,184942,185225,185405
75,MW4229-3,181340,181539,181810,182042,182313,182523,182755,183027,184006,184100,184205,184310,184437,184532,184721,184815,184920,185037,185153,185258,185554,185825,190117
76,MW4366-5,181843,182324,182545,182933,183226,183416,183639,183806,184753,184826,184920,185015,185120,185203,185416,185500,185615,185720,185752,185846,185940,190233,190338
77,MW4503-5,,183204,183354,183744,183900,184111,184354,184648,185803,185835,185930,190024,190150,190244,190410,190442,190609,190807,190925,191020,191136,191420,191558
78,MW4619-4,,184448,184859,,185500,185720,190002,190139,191147,191303,191558,191724,191829,191934,192206,192300,192405,192522,192638,192721,192941,193151,193351
79,MW4705-4,185309,185500,185720,190056,190244,190421,190713,190852,191735,191840,191934,192050,192206,192300,192427,192605,192659,192826,192941,193057,193202,193528,193727
80,MW4825-5,190841,190925,191241,191453,191703,191829,192007,192133,193202,193257,193351,193506,193611,193706,193854,193937,194043,194148,194303,194418,194544,194753,194911
81,MW4647-6,192101,192238,192533,192837,193035,193246,193611,193800,194743,194828,194911,195015,195142,195236,195405,195500,195616,195744,195900,195955,200215,200439,200628
82,MW4781-6,,,194220,,194828,195005,195247,195416,200259,200354,200439,200555,200700,200733,200910,201004,201047,201214,201330,201413,201507,201708,201801
83,MW4856-4,,,,200921,201037,,201434,201740,202735,202809,202903,203007,203133,203206,203343,203437,203521,203720,203814,203909,204119,204351,204529
84,MP6412-1,201109,201236,201445,201751,202045,202139,202338,202453,203343,203416,203510,203554,203710,203731,203847,203931,204024,204141,204235,204318,204456,204717,204906
85,MW5142-6,,203029,203343,203637,203952,204108,204340,204507,205513,205546,205629,205712,205817,205900,210005,210059,210143,210248,210354,210438,210543,210742,210909
86,MW4229-4,204550,204706,205105,205441,205723,205933,210153,210320,211413,211517,211624,211730,211857,211940,212202,212257,212413,212634,212739,212822,212959,213240,213417
87,MW4825-6,210204,210438,210605,210909,211108,211247,211602,211751,212706,212739,212833,212927,213042,213125,213240,213323,213355,213543,213659,213804,213909,214153,214342
88,MW4647-7,211823,212036,212257,212551,212822,212937,213240,213554,214447,214530,214625,214730,214857,214941,215141,215224,215319,215446,215615,215720,215941,220223,220424
89,MW4781-7,,,213710,214015,214236,214447,214530,214657,215603,215637,215720,215825,215930,220035,220202,220234,220328,220507,220602,220645,220858,221130,221257
90,MP6412-2,215003,215057,215246,215552,215815,220013,220151,220318,221141,221224,221308,221351,221456,221602,221729,221812,221917,222116,222231,222325,222419,222734,222839
91,MW4856-5,,220656,220953,221152,221507,221635,221834,222116,223059,223153,223247,,223457,223530,223803,223847,224003,224140,224256,224350,224457,224739,224835
92,MW5142-7,,222242,222451,222745,222900,223120,223424,223603,224446,224518,224601,224655,224813,224846,225024,225118,225202,225329,225433,225538,225736,225935,230039
93,MW4229-5,223803,224036,224402,224728,224952,225129,225422,225559,230606,230701,230755,230912,231039,231144,231311,231428,231523,231652,231809,,,,
94,MW4825-7,225307,225505,225653,225902,230050,230133,230406,230522,231428,231501,231556,231641,231758,,,,,,,,,,
95,MW4647-8,230500,230701,230945,231300,231439,231619,,,,,,,,,,,,,,,,,
