,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
63,MW4837-4,162000,162441,162755,163123,163523,163755,164132,164320,165246,165329,165413,165518,165657,165741,165940,170025,170141,170257,170424,170518,170551,170835,171056
64,MW4503-5,,163218,163555,163954,164225,164426,164743,164910,165741,165813,165857,170025,170141,170246,170456,170540,170634,170739,170845,170940,171139,171529,171740
65,MW4557-5,163512,163712,163838,164120,164458,164616,164921,165048,170003,170036,170130,170224,170329,170402,170518,170612,170656,170750,170856,170951,171150,171540,171751
66,MW4619-3,,164804,165203,,165719,165846,170057,170224,171202,171224,171257,171435,171603,171708,171834,171939,172024,172140,172245,172350,172550,172843,172926
67,MW4647-5,165308,165636,170003,170308,170529,170656,171034,171202,172223,172317,172413,172518,172644,172749,172937,173032,173137,173305,173410,173525,173745,174059,174237
68,MW4705-3,165413,170445,170802,171224,171456,171730,172013,172317,173359,173431,173525,173641,173807,173850,174038,174143,174259,174448,174553,174647,174752,174953,175152
69,MW4781-5,,,171834,172107,172445,172623,172926,173104,174005,174038,174121,174226,174342,174438,174615,174709,174826,174920,175025,175119,175152,175458,175553
70,MW5084-1,172129,172601,172905,173243,173504,173641,173922,174226,175119,175152,175236,175331,175426,175520,175722,175816,175943,180059,180215,180320,180541,180835,180940
71,MW4846-4,173053,173453,173713,174049,174320,174521,174837,175014,175932,180016,180110,180215,180320,180414,180635,180802,180856,181012,181117,181211,181338,181547,181736
72,MW4856-5,,,174521,174815,175119,175258,175447,175605,180613,180707,180750,180907,181012,181106,181222,181327,181432,181526,181642,181725,181946,182229,182420
73,MW5124-3,174859,175247,175605,175838,180132,180310,180602,180729,181819,181913,181957,182052,182207,182250,182409,182442,182547,182736,182853,182947,183147,183420,183608
74,MW5594-5,175816,180154,180403,180707,180918,181149,181526,181714,182526,182558,182631,182736,182853,182947,183103,183147,183252,183452,183535,183630,183735,184039,184143
75,MW4229-3,,180907,181200,181443,181714,181852,182146,182431,183430,183546,183640,183807,183923,184006,184216,184259,184405,184520,184626,184720,184940,185245,
76,MW4366-5,181316,181537,181957,182229,182504,182714,183052,183231,184237,184321,184415,184520,184636,184730,184929,185034,185224,185350,185455,185611,185748,190020,190219
77,MW4837-5,181852,182207,182526,182809,183231,183420,183651,183955,185013,185056,185150,185235,185350,185444,185654,185738,185832,185958,190053,190136,190346,190628,190733
78,MW4503-6,182809,183147,183557,183901,184111,184321,184615,184803,185738,185832,185937,190053,190158,190241,190451,190555,190733,190839,191005,191121,191341,191602,191812
79,MW4619-4,,184354,184636,185056,185256,185506,185759,185926,191037,191142,191236,191402,191528,191613,191751,191856,192002,192204,192320,192414,192540,192846,193142
80,MW4705-4,185107,185633,185926,190230,190429,190617,191059,191236,192121,192204,192247,192403,192508,192551,192718,192824,192919,193058,193204,193249,193356,193629,193734
81,MW4557-6,,,,,191751,191856,192048,192226,193227,193322,193418,193524,193651,193734,193850,193955,194101,194227,194333,194419,194535,194840,195007
82,MW4647-6,192258,192403,192656,193004,193227,193451,193702,193911,194934,195028,195123,195228,195346,195440,195640,195723,195818,200007,200124,200218,200439,200711,200848
83,MW4781-6,,,194017,194238,194452,194640,194923,195039,200157,200240,200334,200418,200533,200606,200754,200859,200942,201036,201141,201246,201423,201719,201846
84,MW5084-2,194713,195407,195745,200124,200324,200439,200743,200848,201846,201929,202014,202120,202236,202319,202457,202550,202634,202749,202915,203020,203114,203324,203513
85,MW4856-6,,201109,201455,201741,202108,202308,202550,202811,203734,203818,203912,204028,204154,204259,204426,204531,204635,204835,204941,205036,205154,205414,205614
86,MW5594-6,202811,202915,203208,203534,203807,203934,204238,204343,205309,205352,205435,205540,205638,205740,205845,205929,210024,210140,210256,210338,210443,210654,211013
87,MW4366-6,204531,204718,205111,205435,205719,205929,210223,210443,211347,211419,211514,211612,211738,211843,212035,212119,212202,212340,212445,212601,212717,213010,213126
88,MW4557-7,210201,210433,210621,210940,211129,211311,211547,211706,212717,212800,212844,212948,213104,213209,213314,213408,213504,213653,213746,213840,214018,214249,214406
89,MW4647-7,211811,212003,212318,212739,212959,213126,213346,213610,214637,214721,214825,214942,215059,215204,215342,215436,215530,215718,215834,215951,220057,220350,220507
90,MW4781-7,,,213840,214133,214439,214637,214847,215004,215857,215951,220046,220141,220256,220413,220551,220645,220750,220908,221012,221117,221211,221443,221620
91,MW5084-3,214931,215142,215309,215624,215802,220046,220235,220339,221222,221305,221359,221453,221620,221714,221840,221924,222029,222217,222322,222428,222511,222742,222848
92,MW4856-7,,,,,221338,221504,221736,221840,222816,222910,223004,223058,223225,223320,223520,223552,223658,223825,223941,224026,224152,224416,224543
93,MW5594-7,222051,222250,222511,222816,223048,223258,223531,223614,224500,224543,224627,224720,224848,224943,225100,225132,225226,225320,225425,225530,225646,225907,230045
94,MW4366-7,223814,223952,224224,224438,224648,224804,225015,225121,230056,230212,230306,230434,230612,230730,230835,230951,231045,231213,231340,231434,231539,231801,231929
95,MW4557-8,225309,225519,225708,230035,230202,230317,230528,230645,231506,231602,231646,231740,231857,231951,,,,,,,,,
96,MW4647-8,230518,230656,230951,231340,231624,231751,232024,,,,,,,,,,,,,,,,
