,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
74,AA7560-2,200718,200951,201257,201729,201940,202119,202340,202519,203637,203721,203942,204130,204225,204446,204551,204656,204847,204952,205058,205330,205636,205848
75,AA7149-6,,202541,202740,202941,203140,203415,203615,203753,204751,204825,,205141,205213,205341,205446,205551,205709,205814,205859,210048,210309,210521
76,AA7121-6,,204235,204435,204718,205014,205141,205424,205551,210532,210637,210847,211014,211109,211235,211319,211424,211603,211709,211753,211931,212204,212407
77,AA7195-6,,210004,210226,210448,210742,,,211446,212258,212331,,212649,212744,212851,212956,213101,213155,213302,213407,213439,213745,213933
78,AA7706-7,,211457,211720,212004,212142,212309,212523,212711,213650,213745,213933,214028,214111,214240,214323,214418,214628,214733,214817,214921,215143,215320
79,AA7492-6,,,213007,213240,213523,,213818,214133,215027,215121,,215437,215531,215636,215741,215824,215930,220025,220120,220229,220515,220609
80,AA6952-7,,,214921,215204,215437,,220003,220503,221546,221629,221850,222007,222051,222207,222302,222356,222628,222755,222911,223037,,223301
81,AA7560-3,215930,220229,220525,220957,221041,221146,221430,221618,222545,222617,222817,222954,223059,223239,223312,223417,223555,223710,223804,223953,224215,224342
82,AA7149-7,221347,221723,221923,222113,222345,,222722,222911,223931,224015,,224248,224321,224426,224531,224626,224720,224825,224908,225056,225318,225506
83,AA7121-7,,223228,223439,223710,223931,224142,224332,224647,225611,225716,225916,230011,230105,230221,230316,230432,230620,230736,230841,230936,231207,231407
84,AA7195-7,,,225256,225455,225705,225926,230011,230127,231019,231051,231240,231407,231512,231729,231801,231856,231939,232046,232140,232245,232457,
85,AA7706-8,230148,230432,230547,230852,231102,231146,231346,231450,232435,,,,,,,,,,,,,
86,AA7492-7,231229,231512,231823,232119,232318,,,,,,,,,,,,,,,,,
