,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
19,MP6361-1,082046,082212,082350,082717,083032,083147,083401,083550,084552,084657,084740,084857,085001,085055,085222,085316,085431,085557,085702,085745,085945,090206,090249
20,MW4846-1,082446,084857,085149,085431,085651,085807,090039,090155,091202,091246,091340,091434,091529,091635,091823,091856,092000,092105,092210,092314,092409,092619,092713
21,MW4619-1,,082749,083053,083550,083719,083918,084046,084330,085222,085316,085359,085514,085640,085734,085934,090028,090112,090321,090426,090532,090741,091034,091150
22,MW4557-1,083918,084141,084404,084751,085023,085117,085420,085702,090542,090636,090730,090846,091002,091045,091235,091340,091434,091635,091740,091834,091949,092210,092314
23,MW4781-1,,,085945,090206,090448,090658,090951,091224,092221,092304,092357,092503,092619,092702,092912,093006,093143,093249,093353,093458,093551,093854,094031
24,MW4837-1,090521,090730,091034,091351,091657,091823,092033,092148,093205,093259,093342,093458,093602,093707,093844,093927,094010,094136,094230,094324,094512,094742,094942
25,MW5132-1,091646,091718,091856,092116,092347,092452,092651,092756,093937,094021,094104,094209,094324,094407,094555,094649,094753,094859,095003,095057,095236,095517,095611
26,MW5594-1,093436,093613,093905,,094324,094649,094931,095047,100020,100052,100114,100229,100323,100356,100511,100616,100659,100814,100908,100951,101117,101339,101654
27,MW4229-1,094544,094617,094816,095036,095329,095445,095737,100125,101138,101224,101245,101422,101527,101611,101812,101906,102014,102130,102235,102340,102424,102634,102937
28,MW4366-1,095151,095517,095842,100208,100543,100742,101055,101224,102140,102235,102329,102445,102612,102717,102905,103009,103135,103254,103409,103452,103535,103805,103932
29,MW4705-2,100135,100511,100929,101328,101600,101801,102014,102140,103305,103358,103503,103607,103733,103827,104026,104130,104214,104318,104434,104549,104632,104831,105030
30,MW4619-2,,101611,101749,,102445,102623,102937,103347,104434,104528,104611,104716,104853,104936,105135,105253,105617,105753,105908,110014,110140,110402,110550
31,MW4846-2,102003,104152,104423,104705,105030,105253,105545,105826,110759,110831,110926,111041,111220,111335,111544,111649,111754,111858,112003,112056,112212,112442,112630
32,MW4825-1,102318,102435,102811,103135,103347,103441,103722,104130,105041,105156,105231,105346,105451,105556,105711,105815,105847,110046,110150,110245,110340,110643,110831
33,MW4503-2,,103221,103607,104036,104340,104611,104936,105220,110129,110255,110351,110445,110633,110716,110843,110947,111052,111242,111346,111440,111638,111920,112129
34,MW5112-0,103607,105606,110014,110306,110622,110759,111052,111346,112359,112453,112547,112651,112840,112923,113049,113143,113258,113520,113636,113719,113857,114151,114340
35,MW4557-2,,,111124,111418,111649,111804,112024,112432,113436,113531,113603,113741,113907,113950,114151,114257,114351,114518,114622,114716,114810,115103,115229
36,MW4781-2,,,112442,,113353,113636,113846,114212,115312,115417,115510,,115741,115845,120046,120139,120255,120434,120539,120643,120854,121125,121326
37,MW4837-2,113636,114035,114257,114612,114937,115113,115344,115510,120517,120643,120737,120831,121009,121052,121232,121326,121441,121608,121723,121817,122006,122309,122447
38,MW5132-2,115301,115510,115636,115939,120150,120306,120600,120843,121901,121934,122017,122122,122227,122309,122447,122542,122646,122750,122849,123004,123120,123342,123448
39,MW5594-2,,120937,121232,121534,121901,122111,122509,122707,123752,123824,123918,124057,124213,124307,124517,124632,124726,124820,124937,125020,125147,125346,125502
40,MW4366-2,122100,122542,122827,123153,123437,123636,123907,124140,125136,125209,125303,125429,125534,125627,125826,125919,130047,130224,130340,130424,130644,130916,131020
41,MW4503-3,,123752,124151,124611,124820,125114,125451,125815,130749,130843,130948,131042,131221,131304,131513,131628,131722,131826,131941,132057,132151,132446,132634
42,MW5112-1,124643,125020,125242,125512,125732,125930,130235,130529,131617,131700,131743,131858,132014,132057,132245,132340,132446,132551,132706,132824,132907,133149,133305
43,MW4557-3,130119,130329,130601,130822,131103,131304,131524,131805,132623,132728,132824,132918,133116,133200,133410,133453,133651,133756,133913,134029,134207,134427,134636
44,MW4781-3,,,132057,132446,132717,133001,133316,133619,134835,134940,135033,135138,135304,135358,135513,135639,135805,135931,140035,140140,140250,140523,160431
45,MW4837-3,133023,133359,133536,133756,134040,134250,134543,134730,135805,135859,135952,140108,140229,140344,140545,140628,140723,140902,141017,141111,141219,141500,141615
46,MW5132-3,134719,134918,135116,135430,135617,135805,140035,140334,141428,141532,141615,141720,141846,141939,142056,142204,142332,142427,142543,142648,142848,143108,143246
47,MW5594-3,140240,140344,140534,140745,140956,141132,141428,141615,142827,142921,142942,143057,143224,143307,143517,143622,143810,144008,144123,144238,144343,144552,145333
48,MW4366-3,141532,141813,142056,142321,142554,142753,143108,143413,144416,144520,144614,144740,144940,145045,145228,145322,145448,145637,145753,145858,150035,150306,150410
49,MW4503-4,,143456,143705,144019,144300,144509,144940,145416,150558,150724,150829,150923,151111,151206,151450,151554,151710,151857,152025,152141,152313,152606,152815
50,MW5112-2,144542,144657,145013,145300,145510,145637,145847,150327,151439,151554,151648,151803,151930,152014,152220,152313,152418,152606,152732,152826,153025,153238,153354
51,MW4557-4,145814,150045,150338,150714,151038,151252,151638,152141,153140,153227,153321,153447,153614,153719,153917,154036,154215,154426,154553,154709,154918,155150,155322
52,MW4825-2,150244,152252,152501,152743,153014,153140,153437,153740,154846,154929,155023,155139,155249,155322,155438,155510,155636,155824,155939,160026,160221,160442,160608
53,MW4846-3,150359,154003,154342,154647,155034,155311,155510,155813,160744,160852,160935,161050,161155,161253,161430,161546,161701,161911,162026,162142,162300,162604,162719
54,MW4837-4,152533,152920,153259,153719,153845,154036,154405,154709,155531,155625,155719,155813,155939,160026,160141,160221,160337,160452,160608,160651,160755,161007,180756
55,MW5132-4,154415,154636,154918,155128,155405,155625,155845,160326,161419,161513,161535,161723,161838,161922,162048,162152,162343,162437,162553,162708,162825,163035,163225
56,MW5645-1,154940,155238,155657,160015,160254,160442,160744,161409,162448,162542,162647,162751,162908,163002,163129,163214,163353,163625,163730,163824,163929,164206,164406
57,MW5594-4,155227,160337,160744,161018,161347,161651,161954,162521,163425,163458,163541,163730,163846,163940,164108,164217,164428,164605,164732,164836,165046,165250,165417
58,MW4229-2,160723,160957,161304,161608,161828,161932,162217,162708,163625,163658,163741,163846,164014,164057,164228,164333,164605,164743,164825,164919,165046,165301,165417
59,MW4366-4,161535,161817,162109,162354,162708,162803,163107,163425,164439,164522,164616,164721,164825,164909,165035,165129,165228,165417,165532,165627,165815,170118,170215
60,MW5124-1,162405,162719,162908,163225,163519,163752,164025,164333,165522,165554,165649,165815,165920,170024,170140,170259,170457,170613,170728,170832,170948,171242,171348
61,MW4503-5,,163552,163951,164250,164450,164627,164930,165228,170248,170320,170403,170508,170634,170728,170905,170937,171042,171242,171409,171503,171546,171828,172751
62,MW5112-3,163752,164108,164511,164836,165228,165428,165649,170129,171146,171242,171326,171420,171514,171619,171756,171851,172018,172206,172322,172415,172542,172835,173044
63,MW4619-3,,165003,165311,,165848,170204,170551,171042,172133,172206,172249,172405,172459,,172729,172835,172928,173055,173200,173305,173348,173641,173724
64,MW4557-5,165428,165754,170118,170436,170656,170854,171114,171409,172343,172437,172531,172657,172813,172856,173106,173149,173305,173515,173630,173746,173945,174219,174335
65,MW4781-4,,,171220,171535,171840,,172354,172845,173757,173841,173924,174018,174123,174155,174302,174335,174450,174544,174648,174732,174941,175212,175255
66,MW4846-4,173001,173222,173558,173902,174230,174356,174742,175410,180409,180453,180547,180735,180851,180956,181207,181303,181409,181702,181841,181935,182145,182432,182548
67,MW5132-5,174018,174208,174407,174721,174908,175056,175327,175758,180945,181040,181102,181218,181325,181535,181745,181841,181946,182102,182211,182256,182349,182621,182736
68,MW5645-2,174742,175150,175443,175841,180051,180242,180547,181040,182041,182145,182233,182349,182559,182653,182852,182957,183145,183244,183359,183453,183558,183851,184040
69,MW5594-5,175443,180347,180807,181135,181441,181713,182211,182516,183620,183725,183746,183924,184040,184112,184346,184439,184555,184753,184858,184952,185150,185416,185553
70,MW4229-3,180619,180902,181051,181419,181651,181841,182157,182505,183558,183631,183725,183818,183946,184051,184219,184302,184418,184606,184710,184804,184941,185227,185321
71,MW4366-5,181303,181525,181852,182233,182454,182726,182935,183222,184346,184418,184512,184616,184742,184826,185107,185150,185311,185510,185627,185731,185814,190046,190234
72,MW5124-2,,182653,182925,183222,183453,183631,184029,184313,185426,185510,185553,185649,185803,185908,190046,190118,190212,190306,190434,190528,190748,190957,191113
73,MW4503-6,183504,183946,184241,184555,184836,185002,185311,185605,190611,190705,190810,190914,191040,191134,191344,191438,191604,191720,191835,191951,192143,192416,192636
74,MW4619-4,,185416,185616,,190245,190507,190737,191040,192153,192248,192332,192510,192625,,192858,192952,193150,193259,193405,193459,193603,193823,193938
75,MW5112-4,190517,190831,191145,191500,191647,191803,192014,192321,193415,193520,193603,193708,193823,193916,194136,194231,194336,194440,194556,194639,194743,195003,195140
76,MW4557-6,,,,,193129,193310,193614,193938,194953,195036,195129,195311,195427,195521,195648,195804,195858,200014,200130,200236,200437,200709,200940
77,MW4781-5,,,193916,194220,194440,194617,194920,195036,195919,195952,200035,,200236,200320,200416,200459,200542,200658,200814,200857,201034,201246,201424
78,MW4837-5,195543,195826,200130,200427,200709,200814,201045,201402,202355,202450,202533,202637,202803,202836,202951,203045,203149,203317,203443,203537,203641,203852,203956
79,MW5132-6,201603,201812,202104,202417,202605,202803,203055,203212,204144,204218,204302,204355,204500,204615,204720,204803,204846,205107,205225,205319,205508,205718,205855
80,MW4366-6,203735,203818,204007,204218,204500,204615,204857,205035,205938,210032,210136,210252,210409,210453,210619,210702,210745,210851,210955,211110,211216,211519,211657
81,MW5112-5,205707,205938,210136,210421,210630,210745,211049,211226,212140,212246,212341,212435,212540,212634,212821,212906,212949,213104,213211,213305,213420,213640,213828
82,MW4557-7,211508,211740,212046,212329,212645,212811,213104,213222,214228,214322,214416,214543,214722,214818,214946,215103,215208,215324,215450,215556,215701,215911,220109
83,MW4781-6,,,213536,213806,214050,214206,214344,214511,215407,215501,215556,215639,215744,215838,215943,220037,220120,220320,220414,220519,220613,220802,220951
84,MW4837-6,,214957,215450,215712,215954,220109,220331,220508,221512,221544,221628,221743,221859,221942,222047,222130,222230,222357,222512,222638,222838,223109,223209
85,MW5132-7,220930,221107,221356,221606,221848,221953,222152,222314,223220,223252,223325,223440,223557,223702,223817,223924,224029,224134,224250,224355,224524,224830,224936
86,MW4366-7,222954,223120,223314,223524,223817,223935,224145,224312,225312,225355,225449,225553,225730,225824,230035,230129,230234,230352,230458,230603,230751,231045,231226
87,MW5112-6,224903,225124,225427,225730,230013,230129,230414,230520,231426,231459,231553,231646,,,,,,,,,,,
88,MW4557-8,230509,230624,230930,231203,231542,,,,,,,,,,,,,,,,,,
