,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
37,AA7303-2,124846,125141,125532,125754,125900,125932,130059,130207,130240,,131135,132945,133420,134504,134619,134714,134809,135318
38,AA7252-2,132408,132629,133006,133155,133303,133409,133620,133736,133841,134420,134736,,140606,141722,141849,141954,142101,142525
39,AA7536-3,133547,133736,134134,134304,134420,134504,134547,134652,134736,155912,160113,140944,141240,162515,162620,162717,162854,
40,AA7405-3,134757,135054,135351,135551,135709,135742,135859,140006,140101,140638,140922,142514,142925,144046,144203,144236,144436,144858
41,AA7842-3,,142653,143139,143351,143518,143614,143857,,,145005,,,,,152944,153111,153238,153755
42,AA7418-3,143413,143635,143846,144046,144203,144236,144341,144519,144635,145333,145604,151914,151957,153016,153143,153238,172945,173453
43,AA7303-3,150121,,150731,150934,151039,151122,151409,151737,151852,152723,152839,155512,160007,160233,160505,160620,160739,161212
44,MW4825-4,150956,151326,151653,151830,151946,152020,152158,152430,152502,153143,153405,155712,160146,160443,160559,160655,160823,161212
45,AA7405-4,155120,155357,155755,155934,160040,160222,160338,160526,160609,161256,161844,163540,163825,164152,164308,164413,164540,165045
46,MW4366-3,,160411,160655,160917,161033,161127,161455,161801,161906,162609,162905,164656,164951,165234,165350,165455,165635,170332
47,MW4798-0,161549,161801,162148,162359,162515,162609,162749,163054,163149,163847,164057,165455,165741,170025,170142,170215,170321,170839
48,AA7871-1,162630,162800,163200,163254,163411,163456,163540,163658,163814,164413,164751,170025,170332,170532,170648,170734,170923,171347
49,AA7842-4,,,,164235,,,,,,165445,165847,171325,171653,172136,172254,172436,172625,173242
50,AA6952-2,,,,,,,,,,,,165201,165350,165624,,165803,165847,170332
51,AA7488-3,165624,165708,165952,170215,170355,170521,170839,170955,171111,,,173453,173748,174115,174232,174400,174506,174833
52,AA7303-4,170047,,170723,170923,171017,171143,171409,171704,171748,172436,172531,173904,174148,174444,174539,174655,174749,175412
53,MW3204-0,170934,171028,171314,171504,171609,171704,171904,172041,172136,172636,172851,174254,174527,174822,175000,175033,175138,175730
54,MW4825-5,171947,172009,172436,172700,172806,172935,173113,173220,173326,173948,174210,175401,175657,175909,180025,180119,180247,180658
55,AA7252-3,,172414,,,173029,173124,173253,173358,173442,173959,,,,,,,,180720
56,AA7530-2,172924,173124,173526,173715,173842,173959,174148,174327,174432,175138,175657,180921,181230,181701,181818,182006,182208,182654
57,AA7637-2,173842,173959,174232,174444,174600,174644,174833,174938,175043,175614,175803,181122,181607,182144,182324,182431,182538,183231
58,AA7405-5,,180457,180837,181050,181208,181252,181430,181618,181651,182303,182610,183918,184110,,,,,
59,MP6377-0,180720,180859,181144,181430,181535,181618,181756,181912,182006,182420,182610,183824,184121,,,,,
60,AA6952-3,181303,,181818,182100,182230,182314,182452,182716,182759,,183634,,,,,,,
61,MW4366-4,181701,181934,182241,182514,182621,182705,182821,183021,183115,183600,183801,,,,,,,
62,MW4798-1,182431,182610,183010,183242,183410,183443,183707,183845,183940,,,,,,,,,
63,AA7871-2,182937,183115,183432,183634,183824,183929,184025,,,,,,,,,,,
