,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
27,MS2243-3,160505,160654,160810,160853,161030,161239,161556,161651,161757,162029,162156,162239,162700,163006,163229,163345,163544,163628,163817,163911,164037,164120,164247,164755,165059,165247,165446,165614,165824,170203,170529,170940,171518,171824,171940,172224
28,MS2365-3,162428,162555,162649,162754,162923,163050,163356,163512,163639,163911,164005,164048,164520,164744,165016,165059,165215,165309,165435,165540,165636,165740,165856,170402,170717,170918,171023,171202,171351,171646,172140,172623,172926,173313,173450,173733
29,MS1903-3,,,,164649,164911,164943,165309,165413,165518,165625,165740,165835,170329,170550,170802,170856,171034,171139,171318,171434,171539,171636,171803,172318,172623,172926,173020,173219,173407,173628,173805,174814,175519,175857,180035,180234
30,MS1953-4,171824,172057,172140,172235,172507,172550,172843,172959,173042,173302,173418,173501,173921,174131,174331,174436,174625,174741,174919,175046,175151,175258,175425,175941,180317,180612,180800,181020,181114,181547,181703,181830,182146,182442,182558,182746
31,MX1537-2,173302,173910,174016,,174415,174542,175013,175140,175236,175508,175646,175741,180234,180539,180811,180959,181359,181504,181703,,181946,182052,182230,182818,183206,183451,183629,183735,183955,184132,184321,184459,184636,184836,185003,185308
32,MS2025-4,174730,174952,175046,175203,175331,175436,175752,175908,180035,180306,180456,180550,181053,181315,181547,181703,181841,181957,182135,182241,182420,182526,182641,183156,183440,183713,183839,183955,184216,184437,184531,184658,184814,185036,185213,185412
33,MW5645-4,180035,180948,181053,181147,181325,181410,181757,181851,182030,182313,182536,182619,183122,183418,183629,183745,183912,184017,184205,184310,184426,184520,184658,185152,185445,185729,185856,185950,190046,190411,190559,190747,190841,191008,191123,191241
34,MX1517-4,182945,183039,183133,183217,183356,183501,183829,183933,184038,184259,184437,184520,185025,185308,185528,185729,185834,185939,190129,190234,190411,190443,190620,191112,191346,191546,191650,191756,191923,192042,192201,192306,192422,192654,192842,192936
35,MS2243-4,185047,185235,185318,185434,185657,185751,190140,190245,190411,190714,190841,190924,191440,191640,191839,191955,192117,192201,192338,192433,192610,192704,192759,193252,193534,193733,193932,194038,194236,194424,194551,194739,194847,195035,195214,195351
36,MS2365-4,191252,191346,191440,191546,191756,191839,192233,192338,192422,192715,192842,192926,193324,193556,193816,193911,194005,194059,194215,194319,194435,194518,194656,195140,195402,195624,195729,195834,200003,200118,200213,200328,200454,200631,200736,200842
37,MS1903-4,,,,193827,194027,194121,194413,194507,194634,194857,195003,195046,195528,195729,195940,200046,200151,200245,200400,200454,200620,200726,200842,201326,201609,201841,202029,202156,202323,202440,202534,202650,202828,203110,203248,203414
38,MS1953-5,202429,202513,202629,202734,202901,203016,203309,203414,203540,203635,203740,203813,204319,204601,204749,204854,205012,205111,205237,205332,205447,205541,205715,210208,210514,210735,210904,211041,211135,211242,211358,211503,211621,211831,212020,212114
39,MS2025-5,204634,204800,204843,204959,205132,205226,205458,205603,205758,210018,210135,210208,210713,210914,211114,211208,211326,211409,211536,211610,211705,211759,211927,212408,212650,212756,212851,212956,213155,213311,213418,213533,213649,213804,213920,214036
40,MW5645-5,205715,211125,211219,211326,211452,211632,211927,212031,212208,212324,212408,212451,212956,213155,213354,213511,213616,213710,213847,214003,214130,214203,214329,214823,215058,215214,215402,215457,215635,215752,215858,215952,220057,220329,220507,220708
41,MX1517-5,,213418,213501,213555,213710,213909,214141,214246,214434,214550,214645,214728,215225,215402,215551,215646,215741,215825,215941,220035,220141,220235,220351,220857,221130,221236,221446,221551,221708,221751,221909,222016,222048,222248,222342,222510
42,MS2243-5,215551,215646,215803,215858,220035,220141,220413,220507,220657,220930,221046,221141,221719,221942,222143,222259,222415,222532,222720,222827,222932,223015,223120,223614,223846,224035,224202,224308,224500,224554,224659,224804,224911,225122,225251,225409
43,MS2365-5,221835,222016,222110,222204,222437,222510,222753,222910,222943,223153,223247,223331,223803,224024,224213,224257,224416,224500,224605,224638,224743,224816,224921,225409,225630,225829,225957,230051,230146,230240,230324,230420,230525,230630,230736,230830
44,MS1953-6,224500,224605,224659,224743,224932,225111,225431,225546,225724,225818,225913,225946,230346,230547,230736,230819,230924,230956,231133,231216,231332,231415,231542,232035,,,,,,,,,,,,
45,MS2025-6,230956,231133,231227,231405,231531,231614,231951,232035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,MW5645-6,231321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
