,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
14,MW5594-0,074214,074511,074807,075112,075313,075450,075734,075934,080925,081019,081113,081218,081334,081439,081555,081700,081805,081944,082050,082155,082345,082617,082745
15,AA7458-0,074901,074956,075323,075534,075828,075955,080240,080431,081345,081450,081544,081649,081743,081900,082050,082144,082250,082417,082512,082628,082733,083040,083134
16,MW4366-0,075440,075639,075901,080145,080515,080641,080936,081218,082228,082334,082417,082534,082650,082745,082957,083102,083228,083427,083532,083650,083755,084050,084206
17,AA7336-1,081711,081944,082301,082701,083040,083312,083543,083817,084803,084941,085046,085225,085425,085530,085740,085918,090202,090329,090445,090601,090800,091147,091242
18,MW4557-1,,,,,082101,082144,082555,082723,083650,083744,083839,083955,084112,084155,084332,084437,084553,084658,084803,084919,084951,085319,085519
19,AA7301-1,082155,082639,082829,083145,083449,083628,083901,084144,085257,085352,085447,085614,085729,085813,090003,090119,090307,090456,090612,090739,090949,091158,091346
20,MW4825-1,083156,083406,083628,083933,084238,084437,084709,084836,090036,090140,090234,090413,090551,090644,090811,090916,091032,091126,091253,091408,091556,091901,092100
21,MW4647-1,083839,084112,084437,084825,085035,085257,085519,085751,090800,090905,090949,091104,091220,091336,091640,091744,091955,092111,092226,092331,092544,092828,092956
22,AA6802-1,084658,084908,085236,085541,085845,090108,090340,090749,091734,091850,091933,092049,092205,092248,092427,092533,092617,092733,092839,092934,093155,093513,093640
23,MW4781-1,,,085813,090329,090634,090811,091010,091126,092205,092259,092353,,092628,092722,092956,093050,093155,093313,093419,093513,093629,093933,094133
24,MW4837-1,090307,090540,090833,091158,091357,091607,091933,092111,092956,093101,093155,093324,093502,093607,093755,093850,093955,094133,094249,094343,094534,094850,095101
25,AA7480-1,091209,091451,091640,091922,092216,092342,092606,092744,093806,093850,093933,094100,094216,094249,094450,094556,094701,094901,095006,095101,095310,095553,095710
26,AA7479-1,,092806,093006,093335,093629,093755,094111,094343,095332,095437,095520,095648,095815,095849,100029,100136,100219,100429,100534,100649,100805,101120,101214
27,MW5594-1,093408,093723,094039,094406,094629,094756,095049,095205,100408,100523,100606,100805,100911,100954,101120,101214,101319,101458,101603,101708,101908,102151,102613
28,AA7458-1,094607,094712,095122,095458,095837,095944,100219,100314,101415,101458,101552,101658,101814,101857,102035,102129,102223,102350,102446,102551,102645,102929,103034
29,MW4366-1,095509,095626,095922,100230,100534,100639,100900,101120,102201,102256,102402,102529,102656,102802,102951,103056,103150,103330,103448,103532,103754,104041,104219
30,AA7336-2,,101415,101814,102151,102518,102645,103002,103118,104302,104418,104523,104722,104901,104955,105206,105322,105438,105627,105733,105827,110017,110310,110426
31,AA7301-2,101415,101857,102057,102317,102623,,103224,103246,104313,104418,104502,104617,104711,104755,105006,105111,105155,105311,105416,105522,105638,105933,110039
32,MW4825-2,102446,102634,102856,103235,103510,103754,104103,104240,105250,105405,105500,105638,105827,105911,110133,110237,110404,110458,110603,110730,110944,111238,111448
33,MW5142-1,,103437,103659,103956,104208,104313,104556,104722,105733,105827,105901,110006,110122,110216,110331,110426,110531,110636,110743,110849,111006,111249,111448
34,AA6802-2,,104324,104512,104722,105101,105250,105606,105733,110754,110911,111006,111111,111227,111332,111603,111708,111823,111950,112054,112210,112303,112608,112724
35,MW4557-2,,,105827,,110447,110636,110944,111144,112148,112220,112314,112452,112629,112735,112934,113028,113144,113259,113404,113530,113741,114025,114152
36,MW4647-2,110520,110816,111155,111625,111845,112116,112358,112514,113530,113614,113658,113857,114047,114130,114310,114416,114510,114721,114836,114930,115046,115340,115506
37,MW4781-2,,,112503,112840,113050,113321,113530,113647,114649,114742,,,114826,115003,120052,120135,120219,120346,120452,120535,120735,120945,121050
38,MW4837-2,113530,113803,114109,114427,114627,114815,115118,115246,120135,120230,120335,120503,120619,120651,120840,120945,121018,121217,121333,121438,121659,121920,122046
39,AA7480-2,,115224,115434,115654,120009,120314,120514,120746,121720,121754,121858,,122119,122152,122329,122435,122550,122655,122812,122928,123137,123422,123611
40,MW5594-2,120840,120923,121300,121815,122435,122749,123054,123159,124253,124350,124402,124600,124705,124759,124948,125052,125147,125324,125440,125524,125618,125901,130006
41,MW4366-2,122307,122445,122634,123022,123316,123611,123937,124115,125114,125158,125252,125357,125524,125556,125723,125827,125945,130100,130205,130248,130331,130615,130753
42,MW5142-2,,123822,123959,124253,124456,124643,124915,125241,130248,130342,130427,130532,130627,130732,130838,130933,131017,131111,131206,131300,131437,131710,131912
43,MW4557-3,,,125324,,125901,130111,130331,130638,131604,131648,131743,131901,132019,132103,132207,132301,132407,132544,132649,132743,132941,133235,133434
44,MW4647-3,130143,130405,130638,131006,131133,131448,131710,132146,133202,133307,133402,133518,133646,133741,134003,134130,134257,134425,134530,134624,134824,135117,135246
45,MW4781-3,,131827,132008,132312,132710,,,133213,134414,134519,134603,134707,134835,134929,135117,135213,135329,135538,135633,135727,135926,140147,140313
46,MW4837-3,133202,133351,133614,133929,134235,134436,134802,135318,140335,140429,140523,140650,140807,140850,141006,141111,141227,141533,141638,141743,142004,142235,142340
47,AA7480-3,134603,134813,135150,135445,135811,135959,140147,140512,141659,141815,141909,,142141,142246,142434,142518,142645,142858,143003,143057,143257,143520,143614
48,MW5594-3,140104,140324,140523,140901,141028,141132,141321,141638,142645,142717,142739,142909,143025,143119,143235,143331,143425,143531,143636,143741,143846,144036,144246
49,MW4366-3,141710,141815,142119,142340,142601,142802,143046,143353,144441,144545,144631,144747,144913,144957,145124,145208,145358,145558,145714,145819,145925,150220,150432
50,MW5142-3,143235,143342,143719,143951,144308,144441,144652,144957,145937,150010,150054,150209,150336,150421,150559,150704,150757,151008,151113,151156,151417,151710,151858
51,MW4557-4,,,,145146,145347,145525,145809,150325,151439,151544,151627,151742,151909,151953,152109,152153,152258,152425,152531,152625,152720,152943,153050
52,MW4647-4,145758,150104,150347,150736,150924,151124,151355,151721,152731,152909,153005,153123,153240,153345,153544,153638,153732,153931,154037,154131,154225,154541,154718
53,MW4781-4,,,151721,152003,152258,152520,152720,153027,154004,154048,154131,154247,154414,154457,154707,154813,154920,155131,155247,155331,155519,155824,160014
54,MW4825-3,151942,152236,152520,152753,153208,153345,153649,153953,154942,155036,155120,155247,155352,155447,155625,155708,155813,160025,160120,160214,160436,160719,160846
55,MW4837-4,152531,153039,153324,153555,153837,154004,154258,154436,155414,155447,155530,155646,155752,155835,160014,160109,160203,160319,160425,160520,160625,160824,161002
56,AA7458-2,,152720,161319,161637,162014,162142,162415,162541,163552,163708,163803,,164025,164130,164308,164413,164518,164635,164740,164836,164941,165238,165405
57,MW4856-0,153101,155309,155447,155752,160141,160447,160647,161139,162646,162813,162857,162952,163130,163203,163353,163426,163541,163636,163741,163836,164003,164224,164413
58,MW4846-0,153134,153910,154120,154447,154707,154942,155236,155603,160531,160614,160657,160752,160907,160951,161129,161214,161308,161520,161615,161720,161931,162120,162319
59,AA7480-4,,154931,155204,155458,155908,160120,160614,161002,162624,162751,162846,163025,163130,163214,163353,163447,163603,163752,163846,163941,164025,164235,164413
60,MW5594-4,155741,160152,160531,160846,161129,161308,161626,161742,162857,163003,163036,163214,163319,163404,163541,163658,163752,163857,164003,164047,164141,164423,164540
61,AA7479-2,155857,162509,162919,163214,163552,163836,164203,164456,165554,165648,165753,165908,170024,170107,170317,170423,170530,170740,170845,170929,171149,171515,171630
62,MW4366-4,161553,161848,162353,162624,162919,163119,163603,163919,164952,165025,165121,165238,165355,165438,165605,165710,165815,165908,170014,170057,170223,170445,170552
63,MW5142-4,163047,163141,163436,163803,164047,164130,164402,164529,165543,165626,165721,165815,165908,165952,170140,170245,170328,170445,170541,170635,170751,171106,171221
64,MW4557-5,,,,,164613,164825,165121,165300,170129,170151,170234,170339,170434,170530,170718,170751,170834,170918,171001,171044,171149,171515,171641
65,AA7301-3,,164718,165037,165249,165511,165815,170057,170223,171149,171232,171315,171420,171525,171619,171829,171914,171957,172052,172208,172314,172346,172607,172745
66,MW4647-5,165427,165731,170107,170456,170657,170845,171210,171348,172451,172524,172556,172650,172756,172851,172945,173123,173155,173311,173416,173510,173553,173744,173955
67,MW4705-0,170212,170423,170646,171033,171243,171410,171757,171936,172945,173028,173123,173217,173343,173438,173701,173806,173850,174028,174134,174250,174355,174650,174744
68,MW4781-5,,,171724,171947,172303,172441,172734,172913,173901,173944,174017,174134,174250,174322,174501,174606,174700,174806,174946,175040,175145,175439,175606
69,MW4837-5,172146,172524,172806,173206,173438,173650,173934,174050,174935,175019,175113,175229,175406,175512,175617,175711,175816,175921,180037,180142,180342,180603,180802
70,MW4846-1,173101,173416,173617,173955,174311,174522,174913,175207,180415,180458,180542,180657,180824,180918,181055,181203,181257,181402,181456,181602,181801,182011,182105
71,AA7480-5,174501,174639,174923,175156,175501,175732,180037,180320,181235,181340,181434,181539,181656,181801,182011,182105,182221,182337,182453,182536,182746,183007,183156
72,MW4856-1,174946,175218,175743,180110,180331,180520,180813,181117,182442,182525,182619,182735,182851,182957,183124,183251,183356,183545,183700,183755,183945,184218,184356
73,MW5594-5,175826,180110,180259,180520,180730,180950,181402,181718,182757,182840,182924,183018,183113,183207,183323,183429,183545,183733,183838,183945,184145,184407,184628
74,AA7458-3,,180950,181329,181728,182033,182221,182525,182946,184040,184134,184229,,184450,184544,184649,184744,184850,184955,185100,185143,185342,185658,185836
75,MW4366-5,181412,181801,182137,182558,182840,183051,183439,183628,184711,184754,184837,184944,185111,185154,185342,185437,185531,185730,185836,185952,190141,190413,190625
76,AA7479-3,182011,182221,182420,182651,183040,183312,183700,183956,184955,185121,185216,,185448,185542,185730,185825,185941,190131,190235,190340,190542,190851,191008
77,MW5142-5,,183523,183755,184051,184323,184450,184805,184944,185930,190003,190047,190152,190246,190330,190446,190553,190709,190923,191032,191116,191336,191602,191659
78,AA7301-4,184218,184334,184816,185132,185426,185709,185941,190120,191221,191326,191420,191529,191635,191722,191940,192048,192205,192310,192416,192459,192556,192810,193001
79,MW4705-1,185437,185836,190141,190542,190807,190934,191304,191613,192747,192842,192926,193049,193204,193238,193442,193525,193622,193751,193913,193956,194140,194456,194708
80,MW4557-6,,,191744,192205,192405,192640,192842,193017,193945,194018,194106,194201,194255,194338,194434,194529,194603,194756,194851,194934,194958,195232,195338
81,MW4647-6,192143,192427,192821,193143,193429,193633,193826,193935,194946,195010,195044,195137,195232,195316,195510,195604,195648,195818,195915,195958,200137,200348,200516
82,MW4781-6,,,194140,194413,194636,194829,195055,195316,200126,200209,200304,200348,200454,200540,200656,200803,200848,201008,201124,201218,201312,201533,201651
83,MW4837-6,195221,195338,195637,195926,200326,200432,200740,200848,201828,201912,201956,202115,202231,202325,202452,202551,202706,202856,203007,203050,203325,203607,203712
84,AA7480-6,200956,201146,201428,201702,201912,202127,202420,202528,203513,203618,203701,203807,203913,204009,204143,204237,204343,204514,204629,204745,204831,205140,205324
85,MW5594-6,202813,202907,203253,203607,203827,203937,204237,204343,205346,205418,205508,205555,205701,205806,205923,210029,210118,210239,210346,210445,210654,210915,211359
86,MW4366-6,204651,204809,205118,205346,205712,205934,210217,210346,211312,211410,211505,211610,211727,211823,211950,212058,212214,212341,212436,212531,212730,213026,213218
87,MW4557-7,,,210622,,211145,211324,211548,211715,212625,212657,212730,212825,212919,212952,213144,213241,213317,213456,213552,213636,213834,214130,214226
88,MW4647-7,212036,212119,212341,212741,213015,213123,213351,213456,214344,214419,214457,214613,214718,214825,214935,215018,215112,215228,215335,215419,215524,215756,215945
89,MW4781-7,,,213856,214141,214419,214645,214902,215008,215934,220028,220112,220209,220303,220408,220623,220727,220812,221012,221107,221202,221405,221620,221759
90,MW4837-7,214850,215147,215346,215651,215934,220112,220357,220502,221533,221620,221714,221810,221914,222010,222213,222245,222340,222454,222602,222706,222910,223130,223247
91,AA7480-7,,220812,221056,221405,221704,221820,222021,222127,223026,223130,223213,223314,223430,223524,223740,223824,223930,224101,224159,224259,224405,224622,224727
92,MW5594-7,222245,222413,222656,223004,223236,223430,223656,223751,224600,224643,224727,224822,224937,225021,225132,225226,225320,225529,225635,225734,225856,230114,230234
93,MW4366-7,223718,223907,224248,224517,224811,224937,225153,225247,230353,230458,230552,230719,230851,230957,231213,231319,231424,231614,231708,231817,231934,232245,232445
94,MW4647-8,230741,230803,231029,231247,231402,231446,231753,231839,232748,232822,,,,,,,,,,,,,
95,MW4557-8,,,,,,,,,231341,231435,231518,231624,231753,231839,231945,232023,232057,232151,232245,232339,232456,232654,232822
96,MW4781-8,,,232737,,,,,,,,,,,,,,,,,,,,
