,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
78,AA7101-6,183209,183703,184032,184358,184714,184948,185150,185332,190350,190424,190510,190607,190714,190758,190942,191025,191132,191303,191408,191502,191549,191834,191929
79,MW4619-4,,184631,184904,,185603,185756,185949,190304,191357,191502,191537,191711,191834,191918,192104,192136,192300,192431,192543,192647,192746,192953,193225
80,AA6345-4,,185701,185927,190155,190500,190758,191121,191440,192332,192419,192510,192633,192736,192819,193004,193108,193247,193353,193510,193607,193747,194038,194224
81,MW4647-6,,192521,192844,193236,193448,193631,193940,194052,195203,195258,195353,195513,195625,195719,195828,195932,200043,200230,200326,200421,200626,200930,201056
82,MW4781-6,,,194742,194944,195328,195502,195731,195911,201002,201056,201140,201246,201406,201512,201629,201723,201819,201958,202112,202156,202324,202646,202838
83,MW4837-6,,195408,195603,195817,200020,200137,200432,200615,201555,201629,201723,201830,201925,202011,202123,202217,202314,202434,202529,202612,202710,202927,203109
84,MW4856-6,,,201501,201723,201925,202134,202408,202551,203544,203620,203708,203802,203935,204007,204155,204252,204410,204518,204623,204706,204920,205204,205354
85,MW5594-6,202901,202953,203313,203620,203824,203947,204241,204346,205310,205405,205447,205542,205638,205721,205920,210009,210106,210236,210333,210444,210601,210811,211008
86,MW4366-6,,204931,205036,205405,205710,205815,210055,210200,211113,211207,211302,211356,211512,211618,211828,211901,212003,212141,212259,212357,212502,212755,212954
87,MW4503-6,,,210507,210914,211102,211251,211546,211713,212639,212701,212744,212838,212933,213017,213206,213315,213409,213614,213711,213816,213946,214211,214328
88,MW4647-7,211806,212035,212236,212545,212827,212944,213228,213326,214243,214341,214437,214545,214700,214805,214942,215036,215130,215235,215340,215451,215641,215911,215956
89,MW4781-7,,,213935,214232,214545,214722,214859,215004,220008,220102,220207,220306,220421,220515,220653,220747,220854,221002,221107,221202,221329,221553,221731
90,MW4837-7,214942,215130,215451,215713,215944,220113,220400,220609,221528,221615,221718,221803,221919,222014,222222,222305,222410,222504,222558,222652,222815,223030,223231
91,MW4856-7,220559,,220951,221150,221402,221541,221742,221836,222815,222915,223009,223102,223231,223304,223448,223523,223619,223747,223856,223946,224124,224359,224504
92,MW5594-7,221940,222243,222525,222747,223041,223242,223523,223630,224432,224504,224558,224652,224800,224843,225011,225115,225147,225301,225356,225450,225617,225819,225945
93,MW4366-7,223758,223946,224238,224537,224832,225000,225158,225407,230416,230500,230557,230722,230849,230942,231236,231341,231500,231616,231710,231818,231904,232133,232324
94,MW4503-7,,,225523,225935,230037,230111,230353,230500,231354,231449,231534,231627,231721,231830,232002,232111,232154,232324,232408,232451,232608,232855,232949
95,MW4647-8,230525,230827,231015,231416,231604,231755,232026,232133,233004,233050,233149,233311,233436,233519,233704,233747,,,,,,,
96,MW4781-8,,,232731,232939,233149,233332,233530,233642,,,,,,,,,,,,,,,
