,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
36,MW4557-3,134317,134633,135057,135202,135328,135422,135611,135715,135820,140342,140551,141645,141937,142251,142407,142501,142627,143150
37,MW4647-3,135914,140029,140414,140519,140634,140706,140759,140853,140936,141353,141645,142826,142941,143129,143234,143328,143411,143724
38,MW4781-3,141603,141739,142053,142346,142501,142544,142659,142803,142909,,143818,145007,145309,145507,145614,145720,145857,150338
39,MW4837-4,142720,143328,143724,143850,143954,144027,144120,144235,144329,144830,145039,150338,150629,150827,150942,151036,151151,151630
40,MW5132-4,144704,144747,145100,145320,145435,145529,145742,145908,150013,150525,150712,151724,152005,152214,152318,152424,152539,153030
41,MW5594-4,150222,150410,150755,151014,151108,151140,151256,151421,151515,151922,152120,153450,153731,153909,154025,154129,154255,154641
42,MW4366-4,151703,151746,152109,152339,152445,152539,152705,152759,152904,153357,153533,154819,155111,155309,155414,155518,155634,160010
43,MW4503-0,153009,153335,153606,153659,153753,153825,154046,154151,154233,154703,154956,160010,160251,160521,160647,160741,160846,161253
44,MW4557-4,154338,154505,154746,154945,155050,155143,155237,155341,155424,155937,160135,161347,161639,161804,161941,162014,162108,162602
45,MW4619-2,155007,155122,155414,155518,155634,155717,155822,155927,160020,,160908,161941,162235,162446,162551,162656,162824,163140
46,MW4647-4,155728,155905,160157,160312,160449,160531,160719,160824,160918,161545,161909,163129,163434,163624,163729,163835,164013,164433
47,MW4705-2,160355,160542,160908,161012,161116,161148,161430,161545,161628,162203,162457,163517,163823,164024,164140,164234,164411,164714
48,MW4781-4,161001,,161556,161722,161826,161909,162025,162119,162203,162656,162846,164107,164223,164401,164505,164537,164621,164945
49,MW4825-2,,161941,162224,162329,162446,162530,162739,162857,162941,163434,163646,165038,165341,165539,165643,165737,165936,170300
50,MW4837-5,,162846,163129,163246,163402,163456,163635,163729,163823,164317,164454,170008,170311,170449,170554,170658,170741,171035
51,MW4846-1,163812,163908,164151,164339,164454,164537,164642,164736,164819,165309,165445,170753,170908,171013,171118,171224,171307,171808
52,MW5132-5,164317,164559,164830,164923,165038,165153,165402,165456,165539,170019,170217,171537,171841,171956,172134,172238,172353,172635
53,MW5645-2,165017,165226,165445,165633,165748,165925,170124,170228,170322,170836,171056,172520,172824,173056,173211,173305,173422,173726
54,MW5594-5,165903,170008,170239,170417,170543,170720,170847,170951,171045,171537,171747,173056,173211,173422,173526,173621,173726,174206
55,MW4229-2,170511,170815,171045,171328,171505,171610,171902,171945,172102,172635,172835,174430,174733,174954,175120,175225,175423,175820
56,MW4366-5,171527,171714,172028,172300,172416,172552,172750,172846,172940,173454,173653,175005,175308,175600,175705,175820,175925,180417
57,MW4503-1,172134,172353,172635,172835,172929,173034,173200,173305,173338,173819,174156,175203,175456,175715,175831,175935,180029,180438
58,MW4557-5,173106,173338,173715,173946,174051,174156,174355,174502,174618,175225,175434,180721,181012,181358,181503,181608,181745,182215
59,MW4825-3,,,,173957,174733,174839,174954,175059,175152,175715,175841,181106,181409,181557,181723,181828,182016,182551
60,MW4619-3,,174228,174513,174711,174827,174911,175005,175120,175203,,180018,181106,181420,181546,181745,181828,,182655
61,MW4647-5,174839,175026,175423,175633,175748,175852,180008,180101,180206,180825,181326,182436,182738,183009,183124,183239,183405,183847
62,MW4705-3,175831,180051,180417,180554,180659,180804,180908,181106,181211,181817,182215,183416,183708,183930,184046,184151,184256,184631
63,MW4781-5,181106,181211,181525,181712,181850,181943,182048,182204,182258,182811,183030,184202,184443,184703,184807,184840,184955,185434
64,MW4837-6,181900,182059,182320,182436,182551,182634,182800,182843,182958,183531,183708,185131,185423,185611,185715,185820,185914,190228
65,MW4846-2,183146,183354,183708,183919,184014,184119,184234,184328,184422,184912,185110,190300,190552,190750,190918,191001,191127,191524
66,MW5132-6,184130,184256,184548,184652,184807,184840,184955,185120,185203,185621,185820,190835,191001,191127,191231,191314,191441,191744
67,MW5645-3,185412,185621,185957,190156,190300,190343,190437,190552,190657,191159,191336,192550,192904,193019,193124,193207,193336,193744
68,MW5594-6,190415,190541,190813,190928,191044,191159,191325,191502,191556,192027,192215,193357,193607,193722,193816,193921,194025,194256
69,MW4366-6,191513,191607,191953,192215,192330,192507,192633,192738,192832,193323,193534,194756,194955,195205,195320,195435,195529,195948
70,MW4503-2,,,193357,193512,193650,193722,193816,193921,194004,194443,194746,195855,200104,200240,200346,200440,200512,200742
71,MW4619-4,,194923,195216,195403,195507,195550,195728,195833,195948,,200710,201839,202048,202235,202351,202446,202551,203019
72,MW4557-6,200451,200710,200952,201117,201222,201254,201452,201556,201651,202120,202308,203521,203730,203908,204024,204118,204234,204454
73,MW4647-6,202048,202203,202518,202738,202914,202947,203113,203228,203344,203846,204140,205143,205434,205632,205758,205841,210018,210425
74,MW4781-6,203521,,204014,204046,204151,204234,204421,204526,204631,205038,205204,210331,210540,210655,210812,210855,210959,211219
75,MW4837-7,205100,205204,205456,205539,205704,205737,205852,205946,210028,210551,210727,211804,212035,212150,212306,212327,212432,212757
76,MW5132-7,210812,210938,211158,211429,211534,211617,211804,211859,211931,212505,212642,213740,213948,214125,214229,214323,214438,214858
77,MW4366-7,213353,213552,213855,214021,214146,214229,214427,214542,214647,215128,215316,220550,220822,220958,221113,221156,221239,221645
78,MW4557-7,215621,215808,220110,220247,220340,220424,220623,220717,220811,221343,221520,222535,222733,222849,223015,223109,223152,223340
79,MW4647-7,221624,221635,222042,222147,222312,222358,222535,222650,222755,223307,223559,224719,224930,225056,225210,225304,225430,225711
80,MW4781-7,223401,,223737,223830,223924,223956,224133,224216,224309,224813,225045,230058,230306,230446,230550,230623,230738,230947
81,MW4837-8,224813,224908,225128,225304,225408,225451,225618,225711,225754,230213,230350,,,,,,,
