,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
34,MW4557-2,105058,105404,105542,105848,110131,110319,110613,110729,111703,111818,111851,112007,112134,112229,112429,112523,112627,112805,112909,113014,113108,113319,113509
35,MW4647-2,110940,111001,111243,111525,111652,111807,112007,112123,113108,113203,113235,113353,113509,113552,113730,113824,113918,114013,114119,114202,114342,114542,114625
36,MW4781-2,,,112743,113119,113404,113519,113708,113940,114952,115046,115140,,115404,115437,115604,115648,115743,120005,120121,120226,120415,120648,120804
37,MW4837-2,,,114245,114542,114814,114941,115225,115330,120215,120258,120353,120510,120615,120658,120858,121003,121046,121151,121257,121404,121532,121828,121923
38,MW5142-2,,115816,120153,120459,120658,120753,121035,121151,122049,122132,122215,122320,122426,122509,122635,122742,122825,123002,123118,123213,123413,123740,123834
39,MW4366-2,121353,121639,121901,122111,122415,122614,122858,123013,123950,124035,124130,124234,124339,124423,124633,124727,124832,124937,125053,125136,125252,125513,125618
40,MW4503-2,,,123445,123729,123940,124108,124350,124539,125524,125608,125651,125746,125854,125958,130125,130230,130303,130430,130545,130640,130744,131018,131206
41,MW4557-3,124517,124810,124948,125347,125535,125746,130031,130147,131155,131250,131333,131429,131555,131700,131816,131921,132015,132236,132354,132500,132627,132911,133110
42,MW4647-3,130357,130440,130650,130956,131134,131301,131501,131628,132449,132543,132627,132721,132849,132921,133120,133215,133320,133404,133518,133602,133740,133940,134046
43,MW4781-3,131754,131943,132204,132522,132911,133005,133153,133426,134456,134601,134655,134822,134928,135022,135210,135243,135421,135621,135737,135832,140010,140231,140431
44,MW4837-3,133215,133441,133719,134024,134224,134434,134739,135043,135938,140021,140115,140231,140410,140453,140653,140736,140925,141041,141158,141252,141502,141746,141842
45,MW5142-3,,135348,135537,135759,140010,140126,140410,140526,141830,141904,141947,142052,142219,142302,142525,142630,142746,143018,143229,143323,143533,143816,143942
46,MW4366-3,140925,141030,141324,141524,141830,141936,142219,142525,143544,143616,143710,143816,143942,144049,144227,144320,144438,144605,144710,144805,145026,145236,145404
47,MW4503-3,,142808,143112,143501,143743,143932,144216,144511,145520,145614,145657,145823,145950,150046,150246,150634,150951,151140,151308,151405,151627,151900,152049
48,MW4825-3,144132,144416,144533,144910,145142,145308,145520,145801,150739,150813,150908,150951,151118,151151,151405,151711,151944,152122,152228,152344,152554,152815,153004
49,MW4647-4,145834,150024,150329,150728,151035,151246,151617,151944,153015,153058,153152,153257,153448,153531,153752,154212,154549,154822,155010,155105,155220,155513,155713
50,MW5112-0,,,,,,,,,,,,,,,,,150634,,,,151024,151533,151638
51,MW5124-2,150846,153036,153343,153614,153846,154118,154411,154705,155757,155851,155945,160112,160239,160311,160439,160925,161326,161536,161704,161748,162010,162325,162441
52,MW4781-4,,151331,151555,151849,152111,152311,152543,152858,153709,153730,153835,153918,154024,154108,154339,154737,155105,155304,155419,155524,155557,155851,155945
53,MW4557-4,,,152322,152721,152953,153131,153330,153604,154527,154621,154716,154811,154916,154959,155126,155253,155619,155829,155935,160039,160134,160417,160618
54,MW4846-2,153604,153835,154035,154350,154538,154759,155054,155419,160344,160406,160450,160545,160650,160734,160841,161253,161715,161915,162021,162104,162209,162430,162546
55,MP6412-0,154505,155630,155945,160228,160556,160808,161103,161431,162546,162619,162702,162746,162843,162926,163032,163126,163315,163515,163621,163715,163831,164126,164242
56,MW4856-2,,154748,154832,155325,155452,155735,155840,160144,161135,161231,161315,161409,161525,161610,161726,162115,162303,162514,162619,162702,162746,163010,163104
57,MW5084-0,155010,155126,155336,,155945,160217,160406,160712,161737,161809,161904,162010,162115,162209,162314,162441,162630,162853,162937,163021,163115,163348,163515
58,MW5142-4,,160112,160406,160650,160935,161114,161315,161610,162546,162619,162702,162756,162853,162937,163043,163126,163337,163515,163632,163715,163843,164126,164253
59,MW4837-4,160607,160618,161030,161253,161514,161653,161948,162325,163337,163431,163515,163632,163748,163843,164010,164053,164137,164242,164347,164442,164608,164829,164934
60,MW4229-2,161610,161704,162010,162314,162546,162746,163104,163410,164358,164431,164525,164641,164807,164902,165101,165144,165251,165418,165545,165640,165734,170027,170215
61,MW4366-4,,161704,162702,163043,163337,163453,163715,163948,164945,165017,165112,165217,165323,165418,165523,165556,165650,165900,170016,170110,170331,170542,170730
62,MW4503-4,,,163348,163715,163916,164115,164347,164525,165523,165556,165650,165744,165849,165933,170038,170132,170226,170405,170520,170625,170740,171023,171128
63,MW4825-4,163442,163726,164010,164337,164558,164746,165101,165239,170132,170215,170309,170426,170542,170625,170751,170835,170929,171118,171224,171308,171343,171553,171647
64,MW4619-3,164536,164702,164851,,165440,165618,165849,170121,171150,171235,171330,,171553,171708,171856,171940,172108,172318,172424,172518,172550,172824,172941
65,MW4647-5,165228,165407,165712,170016,170248,170459,170740,171034,171929,172013,172108,172224,172340,172434,172623,172728,172836,172930,173045,173150,173354,173639,173746
66,MW4705-3,170215,170437,170740,171118,171246,171415,172013,172329,173330,173405,173500,173554,173701,173843,173927,174022,174211,174327,174442,174536,174746,174946,175156
67,MW5124-3,171202,172518,172857,173214,173438,173628,174011,174327,175439,175534,175628,175722,175838,175922,180155,180249,180356,180523,180640,180745,180946,181157,181346
68,MW4781-5,,,171213,171426,171708,,172151,172456,173511,173543,173639,173723,173830,173916,174011,174054,174243,174337,174442,174536,174746,175008,175156
69,MW4557-5,171330,171719,171835,172140,172434,172601,172919,173214,174127,174211,174254,174359,174503,174558,174703,174808,174924,175019,175134,175239,175345,175606,175806
70,MW4846-3,,173330,173650,174011,174243,174337,174547,174841,175744,175806,175900,175944,180050,180144,180356,180450,180545,180702,180745,180840,180946,181207,181346
71,MW4856-3,174211,174327,174503,174808,175102,,175501,175606,180534,180607,180651,180807,180924,181040,181146,181229,181324,181513,181618,181713,181807,182051,182239
72,MW5084-1,174841,175134,175312,175733,175900,180101,180429,180651,181829,181912,181955,182102,182206,182301,182428,182543,182648,182837,183004,183109,183343,183617,183746
73,MW5142-5,,175911,180101,180407,180651,180807,181113,181419,182301,182333,182428,182511,182616,182710,182816,182910,183004,183131,183237,183320,183354,183617,183746
74,MW4837-5,180618,180807,181135,181429,181651,181840,182156,182322,183405,183500,183554,183702,183818,183902,184102,184207,184301,184526,184631,184725,184938,185221,185359
75,MW4229-3,181346,181535,181807,182051,182311,182522,182753,183026,183957,184102,184156,184312,184431,184526,184715,184809,184927,185043,185200,185305,185547,185830,190123
76,MW4366-5,181840,182322,182543,182932,183226,183405,183640,183756,184747,184831,184916,185010,185116,185200,185410,185504,185620,185714,185757,185840,185945,190228,190344
77,MW4503-5,,183204,183354,183746,183902,184113,184356,184653,185757,185840,185934,190018,190145,190239,190406,190449,190605,190807,190925,191020,191136,191420,191557
78,MW4619-4,,184442,184905,,185504,185714,190007,190145,191147,191303,191557,191724,191829,191934,192205,192259,192406,192522,192639,192722,192943,193153,193343
79,MW4705-4,185305,185504,185714,190101,190239,190417,190721,190852,191746,191840,191934,192050,192205,192259,192428,192606,192700,192827,192943,193059,193205,193521,193720
80,MW4825-5,190852,190925,191241,191452,191702,191829,192006,192133,193205,193300,193354,193511,193604,193709,193848,193942,194047,194141,194257,194413,194541,194751,194907
81,MW4647-6,192100,192238,192533,192838,193026,193249,193604,193753,194740,194824,194918,195023,195141,195236,195405,195459,195615,195742,195858,195953,200215,200439,200629
82,MW4781-6,,,194224,,194824,195002,195246,195416,200259,200354,200439,200556,200651,200734,200912,200956,201050,201218,201323,201418,201512,201701,201806
83,MW4856-4,,,,200923,201040,,201440,201744,202731,202814,202908,203002,203139,203213,203340,203434,203517,203719,203813,203907,204119,204352,204529
84,MP6412-1,201101,201239,201440,201755,202037,202131,202331,202459,203340,203412,203507,203603,203708,203740,203846,203929,204025,204141,204236,204319,204457,204718,204908
85,MW5142-6,,203023,203351,203635,203951,204108,204341,204507,205508,205541,205625,205719,205824,205857,210003,210057,210141,210246,210352,210436,210541,210740,210908
86,MW4229-4,204540,204707,205056,205435,205719,205930,210152,210319,211413,211518,211624,211730,211846,211941,212203,212257,212415,212636,212741,212824,212951,213235,213413
87,MW4825-6,210202,210436,210603,210908,211108,211246,211603,211752,212708,212741,212835,212929,213045,213128,213235,213319,213403,213551,213657,213802,213908,214152,214341
88,MW4647-7,211824,212036,212257,212552,212824,212940,213246,213551,214447,214531,214625,214730,214857,214940,215139,215224,215319,215445,215615,215720,215943,220225,220424
89,MW4781-7,,,213708,214015,214236,214447,214531,214658,215603,215637,215720,215826,215932,220037,220203,220225,220330,220507,220601,220644,220856,221127,221305
90,MP6412-2,215002,215056,215246,215551,215815,220015,220153,220319,221149,221221,221316,221359,221504,221558,221736,221819,221926,222115,222231,222325,222419,222735,222840
91,MW4856-5,,220655,220950,221159,221515,221631,221830,222115,223101,223155,223249,,223459,223532,223805,223849,224005,224144,224301,224355,224451,224733,224827
92,MW5142-7,,222242,222452,222735,222902,223111,223416,223606,224440,224512,224555,224701,224806,224849,225016,225121,225205,225332,225427,225543,225733,225932,230037
93,MW4229-5,223805,224026,224355,224722,224954,225121,225416,225605,230605,230659,230804,230909,231035,231150,231318,231423,231528,231657,231812,231907,232024,,
94,MW4825-7,225310,225510,225649,225900,230048,230132,230406,230522,231423,231456,231550,231646,231802,231856,232013,232046,232118,,,,,,
95,MW4647-8,230500,230710,230941,231257,231434,231613,231907,232013,,,,,,,,,,,,,,,
