,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
24,MX1708-2,141657,143205,143300,143405,143606,143701,144124,144251,144408,144639,144757,144841,145432,145730,150026,150226,150342,150459,150637,150743,150910,151015,151142,151701,151956,152217,152356,152523,152618,152829,153101,153239,153500,153828,154102,154323
25,MX1722-3,145752,145920,150015,150121,150342,150521,150827,151004,151203,151428,151544,151639,152217,152512,152723,152840,152956,153101,153250,153344,153511,153555,153755,154251,154546,154759,154916,155043,155232,155410,155610,155759,160106,160400,160528,160717
26,MX4068-3,151004,151237,151355,151450,151701,151806,152112,152250,152502,152618,152734,152840,153606,153828,154040,154218,154408,154513,154715,154821,154927,155043,155221,155727,160022,160255,160423,160601,160728,160906,161034,161203,161908,162457,162625,162847
27,MX1545-3,,152639,152734,152829,153123,153250,153522,153617,153806,153923,154112,154156,154832,155116,155337,155454,155632,155727,155916,160032,160128,160201,160338,160855,161203,161414,161551,161719,161919,162130,162330,162625,163426,163732,163933,164415
28,MS2365-3,153050,154419,154524,154619,154810,154927,155316,155421,155515,155749,155916,160000,160601,160928,161128,161308,161457,161551,161741,161835,162003,162057,162224,162709,163005,163310,163543,163659,163815,164005,164332,164853,165314,165738,165939,170333
29,MX1582-3,,,,160822,160917,161203,161519,161614,161730,161952,162119,162235,162943,163205,163415,163532,163721,163804,163954,164100,164216,164321,164459,165010,165253,165621,165800,165855,170121,170300,170406,170735,171051,171429,171629,171839
30,MX1614-3,162308,162446,162603,162646,162858,163059,163426,163543,163627,163837,164005,164049,164736,164949,165159,165421,165537,165644,165822,165906,170003,170058,170238,170746,171051,171502,171640,171817,172102,172356,172513,172651,172850,173146,173348,173752
31,MS4927-0,163933,164111,164143,164321,164604,164714,165054,165231,165443,165716,165844,165928,170946,171230,171502,171629,171756,171850,172029,172112,172218,172313,172502,173018,173337,173635,173813,173929,174217,174428,174522,174638,174806,175054,175337,175750
32,MX1698-3,,165705,165800,165855,170121,170311,170629,170746,171019,171124,171324,171407,172156,172440,172702,172818,172946,173102,173253,173410,173528,173625,173803,174322,174627,174923,175054,175254,175601,175655,180002,180204,180520,180955,181205,181700
33,MX1708-3,171252,,171534,171629,171839,171934,172301,172451,172651,172901,173051,173124,173730,174059,174322,175138,175348,175505,175717,175833,175950,180119,180248,180816,181144,181521,181700,182021,182422,182600,182727,182855,183235,183529,183804,184047
34,MW2856-0,173040,173242,173337,173432,173625,173708,174322,174428,174627,174900,175054,175149,180204,180520,180816,181133,181311,181427,181616,181722,181851,181958,182159,182706,183001,183529,183658,183856,184414,184613,184740,184857,185204,185459,185748,190136
35,MX1722-4,174923,175032,175127,175232,175443,175549,175845,180013,180226,180342,180509,180553,181438,181722,181958,182349,182833,182939,183128,183245,183446,183540,183720,184235,184657,185321,185459,185748,190303,190536,190652,190842,191009,191358,191549,191905
36,MX4068-4,180626,181006,181100,181205,181332,181511,181840,181958,182210,182517,182855,182950,183731,183950,184141,184602,185226,185332,185510,185620,185715,185809,185937,190703,191304,191749,191905,192117,192433,192643,192810,192915,193033,193327,193432,193727
37,MX1545-4,,182210,182305,182400,182527,182706,183033,183139,183224,183508,183658,183742,184425,184635,184846,185153,185606,185653,185831,190020,190104,190209,190358,192022,192832,193022,193200,193305,193643,193832,193948,194104,194221,194423,194529,194814
38,MS2365-4,184213,184751,184835,185013,185237,185248,185542,185715,185820,190114,190514,190558,191253,191444,191655,191800,191927,192022,192150,192317,192444,192527,192654,193349,193705,193937,194053,194210,194315,194445,194539,194645,194750,195037,195216,195437
39,MX1614-4,192705,192854,193000,193105,193316,193443,193738,193915,194021,194126,194253,194350,194921,195110,195311,195448,195615,195710,195837,195933,200049,200132,200321,200849,201132,201417,201712,201818,201913,202115,202242,202410,202537,202715,202904,203031
40,MX1582-4,,,,,,,,,,,,,,,,,,,193600,193633,193749,193905,194032,194612,194943,195154,195321,195437,195554,195710,195804,195933,200143,200354,200511,200711
41,MX1698-4,,195343,195427,195543,195721,195804,200205,200321,200511,200744,200911,200943,201428,201639,201818,201935,202053,202158,202336,202432,202537,202621,202810,203252,203537,203747,203957,204103,204229,204407,204535,204702,204829,205041,205219,205408
42,MS4927-1,201227,201501,201545,201639,201924,202020,202315,202421,202548,202810,202926,203031,203516,203726,203914,204030,204146,204240,204407,204502,204619,204702,204829,205302,205534,205756,205923,210050,210156,210301,210408,210525,210706,210822,210950,211107
43,MX1708-4,204913,205030,205124,205208,205408,205502,205756,205912,210101,210344,210502,210558,211023,211246,211519,211636,211803,211919,212046,212202,212329,212424,212602,213109,213403,213624,213741,213824,213930,214036,214214,214319,214458,214647,214814,214951
44,MX1722-5,210822,,210950,211056,211213,211402,211719,211835,211941,212246,212413,212507,212920,213120,213257,213446,213541,213657,213813,213919,214047,214142,214308,214814,215045,215236,215351,215530,215625,215720,215836,215943,220100,220227,220321,220439
45,MX1545-5,,212751,212847,212942,213225,213308,213552,213646,213824,214058,214203,214308,214752,214940,215140,215246,215402,215508,215636,215731,215858,215943,220132,220638,220913,221040,221157,221252,221430,221714,221757,221852,221946,222126,222253,222421
46,MS2365-5,213036,214604,214658,214741,214940,215002,215319,215435,215709,215814,215932,220016,220500,220649,220816,220946,221051,221135,221303,221408,221503,221557,221724,222148,222421,222645,222750,222922,223112,223207,223323,223418,223502,223640,223746,223840
47,MX1582-5,,,220500,220617,,220956,221303,221408,221557,221830,222009,222042,222600,222750,222944,223101,223156,223250,223356,223451,223618,223702,223807,224314,224609,224820,225009,225114,225158,225253,225347,225443,225527,225709,225858,225943
48,MX1614-5,222053,222231,222315,222431,222621,222750,223050,223218,223301,223502,223629,223702,224136,224347,224547,224703,224757,224842,224958,225052,225158,225242,225421,225922,230205,230415,230510,230627,230721,230828,230935,231030,231137,231304,231422,231527
49,MS4927-2,224431,224620,224725,224820,224925,225031,225325,225432,225516,225741,225836,225922,230415,230605,230743,230850,230957,231041,231159,231242,231326,231411,231506,231949,232222,232414,232508,232602,232729,,,,,,,
50,MX1708-5,231008,231159,231326,231422,231549,231706,232022,232138,232306,232540,,,,,,,,,,,,,,,,,,,,,,,,,,
