,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
57,MW4503-5,,184155,184333,184753,185035,185149,185524,185722,190738,190906,191011,191138,191316,191420,191557,191702,191818,191922,192039,192133,192343,192625,192803
58,MW4705-1,185503,185546,185931,190307,190446,190612,190927,191043,192343,192426,192520,192636,192751,192847,192941,193046,193150,193257,193401,193527,193747,193956,194051
59,MW4557-2,,,,,191525,191630,191850,192006,192941,193046,193118,193235,193401,193455,193632,193726,193841,193956,194102,194156,194344,194605,194710
60,MW4647-6,,192751,193056,193401,193538,193758,194040,194217,195128,195200,195244,195337,195442,195546,195701,195744,195827,195910,200025,200108,200140,200410,200536
61,MW4781-2,,,194825,195107,195337,195514,195755,195859,200932,201036,201129,201235,201339,201454,201621,201725,201808,202007,202122,202205,202403,202716,202821
62,MW4856-6,,201245,201516,201725,201955,,202436,202655,203532,203617,203700,203754,203858,204003,204057,204202,204255,204411,204505,204558,204641,204922,205027
63,MW4366-6,203649,204035,204255,204515,204724,204818,205059,205214,210104,210146,210240,210334,210450,210544,210659,210742,210814,210930,211045,211128,211243,211452,211629
64,MW4557-3,205822,210031,210417,210554,210742,210930,211200,211304,212202,212255,212338,212432,212537,212641,212757,212841,212945,213039,213143,213226,213309,213600,213715
65,MW4647-7,212212,212317,212537,212819,213006,213132,213352,213456,214403,214456,214539,214633,214748,214820,214957,215039,215133,215249,215344,215459,215542,215834,215938
66,MW4781-3,214205,214259,214446,214654,214935,215144,215406,215521,220500,220604,220647,220741,220847,221002,221221,221315,221419,221513,221628,221711,221804,222056,222233
67,MW4856-7,,220709,221023,221326,221534,221711,221858,221951,222922,223016,223110,,223320,223436,223635,223729,223812,223906,224011,224105,224209,224452,224546
68,MW4366-7,,222745,222933,223216,223403,223603,223812,223906,224755,224850,224933,225015,225130,225203,225401,225444,225537,225642,225725,225808,225902,230110,230247
69,MW4557-4,224922,225130,225307,225548,225829,225934,230226,230352,231249,231321,,,,,,,,,,,,,
70,MW4647-8,,231310,,,,,,,,,,,,,,,,,,,,,
