,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
10,MX1624-1,092454,093345,093453,093558,093819,094007,094302,094430,094629,094852,094936,095030,095529,095813,100014,100151,100318,100434,100602,100657,100752,100846,101035,101439,101713,102007,102123,102214,102331,102459,102604,102710,102859,103450,103628,103754
11,MS2365-1,095030,095211,095255,095339,095551,095646,095908,100014,100130,100235,100329,100413,100930,101118,101259,101406,101502,101545,101713,101829,101945,102007,102134,102615,102859,103048,103240,103418,103501,103556,103722,103849,104005,104331,104500,104605
12,MX1693-1,101428,101556,101651,101735,101913,102051,102426,102604,102732,102826,102921,102954,103439,103701,103910,104037,104153,104237,104355,104500,104605,104711,104818,105318,105635,105919,110026,110120,110236,110424,110551,110717,110844,111117,111310,111439
13,MS2259-1,103251,103701,103805,103943,104226,104405,104554,104701,104807,105030,105157,105256,105825,110048,110247,110402,110529,,110750,110833,111000,111022,111139,111638,111922,112143,112325,112452,112630,112736,,,113124,113336,113430,113630
14,MX1698-1,105455,105507,105603,105646,105919,110015,110413,110540,110656,110906,110950,111044,111544,111816,112100,112154,112336,112430,112547,112630,112747,112852,113052,113609,113902,114113,114221,114411,114516,114643,114748,114906,115106,115244,115400,115506
15,MX4068-1,111227,111838,111933,112027,112219,112336,112714,112819,112925,113146,113241,113336,113819,114041,114305,114349,114454,114621,114737,114843,114939,115044,115211,115730,120014,120311,120502,120607,120724,120934,121050,121231,121409,121829,121946,122157
16,MS2243-0,113547,113746,113852,114030,114146,114327,114621,114737,114939,115055,115200,115255,115803,120036,120249,120344,120535,120618,120734,120829,120956,121040,121209,121652,121946,122125,122303,122430,122514,122819,122947,123135,123304,123526,123704,123905
17,MS1953-2,115149,115930,120014,120058,120300,120333,120618,120734,120829,121050,121231,121314,121851,122114,122314,122430,122557,122651,122830,122914,123030,123125,123243,123758,124043,124319,124446,124602,124729,124846,124953,125131,125344,125522,125850,130028
18,MX4310-2,121840,122030,122125,122241,122514,122629,122947,123052,123243,123515,123631,123725,124246,124540,124824,124919,125047,125153,125344,125449,125606,125649,125806,130335,130620,130808,130924,131040,131135,131235,131351,131507,131635,131846,132026,132121
19,MX1624-2,122841,124159,124246,124435,124613,124740,125026,125142,125312,125533,125701,125734,130156,130430,130620,130757,130852,131008,131146,131308,131413,131507,131635,132142,132428,132700,132816,132932,133101,133223,133329,133445,133624,133801,133952,134119
20,MS2365-2,130134,130156,130251,130335,130547,130620,130946,131113,131156,131257,131402,131434,132037,132250,132511,132649,132816,132921,133101,133156,133339,133445,133602,134130,134430,134558,134726,134821,134928,135044,135216,135332,135501,135724,135902,140041
21,MX1693-2,131908,132048,132204,132312,132533,132649,132954,133101,133223,133445,133551,133624,134058,134322,134526,134620,134748,134843,135012,135117,135248,135343,135534,140007,140308,140529,140707,140835,140953,141131,141333,141450,141651,141852,142055,142321
22,MS2259-2,132805,134025,134141,134300,134526,134620,134928,135044,135248,135523,135640,135724,140146,140413,140623,140729,140931,141025,141203,141301,141417,141523,141702,142201,142501,142724,142902,143019,143240,143450,143617,,143944,144232,144422,144600
23,MX1698-2,135651,135902,135957,140051,140246,140329,140707,140846,140953,141203,141311,141417,141925,142226,142417,142545,142724,142841,143040,143145,143251,143356,143534,144052,144349,144655,144909,145025,145253,145409,145609,145747,145925,150147,150316,150435
24,MS2243-1,141651,141840,141936,142033,142215,142310,142735,142902,143008,143123,143240,143334,144041,144315,144505,144600,144750,144847,145036,145142,145253,145358,145547,150042,150351,150624,150825,151004,151131,151301,151452,151716,151904,152114,152305,152453
25,MS1953-3,142607,143744,143828,143912,144114,144221,144655,144825,144920,145131,145242,145315,150031,150306,150541,150635,150814,150909,151036,151153,151301,151357,151536,152125,152421,152631,152725,152853,152936,153053,153209,153315,153609,153831,154030,154237
26,MX4310-3,145758,150009,150103,150158,150351,150446,150846,151036,151131,151345,151452,151536,152147,152431,152703,152809,152947,153053,153232,153326,153432,153515,153714,154248,154535,154819,155019,155135,155240,155345,155512,155639,155838,160211,160348,160703
27,MX1624-3,151503,152410,152515,152631,152820,152936,153326,153504,153548,153914,153936,154030,154557,154830,155102,155219,155356,155534,155722,155827,155954,160049,160211,160715,161042,161256,161518,161624,161824,161929,162108,162402,162750,163000,163200,163447
28,MS2365-3,153903,154343,154451,154557,154935,154957,155512,155650,155806,160038,160132,160221,160703,160958,161234,161351,161540,161646,161824,161929,162108,162152,162319,162812,163106,163414,163614,163741,163940,164202,164309,164426,164648,164909,165108,165330
29,MX1693-3,,160620,160703,160758,160958,161136,161518,161624,161824,161940,162035,162141,162750,163011,163215,163309,163447,163553,163708,163814,163918,164024,164215,164648,164930,165202,165352,165457,165720,165826,165953,170131,170343,170608,170746,170957
30,MS2259-3,162257,162519,162613,162707,162906,162928,163320,163458,163531,163752,163940,164024,,164847,165046,165202,165403,165446,165625,165731,165848,165953,170120,170630,170946,171134,171234,171434,171646,171920,172047,172227,172321,172535,172737,173108
31,MX1698-3,163647,164226,164331,164448,164637,164753,165130,165247,165403,165636,165815,165859,170513,170735,171050,171223,171329,171434,171550,171657,171836,171941,172119,172726,173057,173324,173451,173641,173757,173902,174051,174236,174635,174932,175331,175614
32,MX4068-2,165815,170215,170310,170407,170513,170641,170946,171112,171223,171340,171539,171614,172203,172407,172630,172737,172918,173024,173218,173302,173408,173502,173651,174236,174541,174803,174859,175015,175237,175415,175552,175804,180016,180346,180639,181155
33,MS1953-4,171614,171836,171931,172036,172321,172440,172726,172843,173013,173119,173229,173324,174019,174320,174552,174657,174910,175005,175153,175310,175415,175520,175658,180219,180523,180817,180944,181221,181453,181621,181737,181937,182324,182547,182910,183243
34,MS2243-2,172748,173735,173829,173946,174157,174236,174803,174910,175026,175132,175226,175320,180111,180429,180745,180900,181111,181221,181348,181453,181621,181737,181926,182458,182826,183243,183401,183524,183735,184037,184207,184338,184619,184831,185023,185747
35,MX4310-4,175636,175826,175921,180016,180219,180346,180745,180900,181050,181326,181621,181704,182431,182739,182943,183127,183535,183631,183809,183914,184047,184153,184328,184853,185142,185434,185617,185725,185951,190124,190222,190400,190559,190821,190950,191206
36,MX1624-4,181028,181253,181337,181431,181631,181715,182103,182225,182420,182536,182803,182848,183631,183903,184131,184244,184514,184656,184853,185001,185117,185215,185321,185830,190136,190515,190715,190832,191056,191206,191322,191449,191608,191843,192038,192220
37,MS2365-4,183020,183535,183620,183722,183841,183925,184306,184446,184619,184904,185130,185215,190200,190422,190704,190843,191023,191142,191311,191416,191556,191648,191831,192340,192642,193027,193152,193334,193450,193610,193716,193836,194015,194229,194416,194551
38,MX1693-4,185237,185434,185554,185640,185819,185859,190222,190339,190436,190715,190856,190940,191511,191720,191910,192038,192253,192436,192631,192726,192919,193027,193141,193643,193941,194122,194321,194405,194502,194707,194900,195009,195151,195504,195712,195822
39,MS2259-4,191334,191543,191637,,192038,192158,192414,192530,192631,192857,193041,193119,193558,193755,194004,194101,194229,194331,194502,194602,194746,194849,195009,195518,195801,200041,200235,200342,200450,200535,200746,200900,200944,201041,201202,201314
40,MX1698-4,193439,193846,194004,194101,194405,194502,194838,195009,195218,195320,195453,195542,200029,200247,200450,200608,200746,200850,201105,201236,201420,201537,201725,202246,202600,202732,202908,203003,203152,203313,203424,203540,203702,203839,204014,204141
41,MX4068-3,,200004,200102,200146,200342,200415,200651,200746,200955,201105,201225,201314,201844,202049,202224,202330,202421,202548,202700,202805,202854,202952,203130,203551,203839,204108,204203,204317,204455,204556,204712,204835,204918,205122,205255,205350
42,MS1953-5,202952,203239,203339,203446,203712,203839,204130,204306,204349,204607,204712,204745,205144,205401,205538,205646,205822,205940,210106,210236,210344,210451,210629,211121,211432,211605,211732,211907,211951,212204,212333,212441,212605,212823,212939,213102
43,MX4310-5,205038,205231,205339,205423,205635,205822,210030,210141,210225,210451,210607,210652,211110,211326,211507,211627,211732,211844,212003,212110,212204,212300,212441,212928,213208,213422,213614,213720,213820,214033,214126,214236,214342,214516,214700,214745
44,MX1624-5,211121,211315,211432,211554,211721,211844,212110,212228,212441,212710,212845,212939,213519,213720,213927,214033,214148,214236,214404,214505,214611,214700,214756,215305,215538,215755,215926,220106,220247,220342,220606,220701,220802,221042,221224,221343
45,MS2365-5,212142,213411,213457,213614,213842,213916,214148,214258,214331,214549,214700,214745,215253,215433,215614,215701,215838,215926,220117,220203,220320,220422,220545,221042,221332,221610,221704,221811,221933,222047,222203,222302,222359,222609,222758,222914
46,MX1693-5,215506,215627,215755,215851,220009,220129,220435,220545,220735,221004,221136,221224,221715,221908,222058,222203,222302,222347,222515,222548,222714,222809,222914,223425,223722,223933,224102,224233,224338,224437,224606,224643,224755,224955,225124,225245
47,MS2259-5,221908,222036,222141,,222442,222526,222903,223019,223143,223425,223544,223627,224114,224317,224500,224606,224755,224900,225018,225052,225146,225234,225353,225856,230145,230415,230546,230642,230808,230929,231121,231246,231257,,231500,231639
48,MS1953-6,224449,224533,224627,224710,224805,224910,225221,225331,225414,225650,225812,225907,230302,230525,230724,230819,230942,231016,231143,231246,231330,231426,231544,232035,232309,232548,232654,232812,232859,233004,233139,233244,233400,233646,233813,233857
49,MX4310-6,230929,231110,231246,231257,,231522,231749,231905,232024,232123,232221,232256,232748,232932,233106,233223,233317,233400,233518,233624,233719,233802,233930,234419,,,,,,,,,,,,
50,MX1624-6,233338,233602,233657,233741,233857,234005,234239,234356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MS2365-6,233835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
