,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
55,MW4837-5,,162657,162931,163048,163204,163259,163437,163532,163616,164109,164257,165630,165948,170326,170431,170536,170620,171125
56,AA7530-1,162803,163721,164036,164152,164341,164521,164555,164701,164745,165300,165546,171157,171451,171640,171756,171850,171955,172429
57,MW4856-5,164341,164510,164839,164933,165050,165228,165356,165513,165619,,170514,172122,172440,172650,172755,172900,173028,173503
58,MW5084-0,164817,165050,165407,165524,165630,165736,165820,165915,165958,170503,170904,172712,173006,173240,173357,173453,173558,174026
59,MW5594-5,170032,170116,170431,170630,170757,170947,171136,171302,171408,171901,172206,174036,174344,174557,174703,174808,174926,175411
60,AA7637-2,170409,170536,170841,171031,171157,171335,171429,171524,171629,172217,172429,174441,174735,175126,175253,175349,175454,175917
61,MW4366-5,171252,171440,171807,172049,172206,172323,172450,172556,172701,173218,173431,175020,175304,175610,175716,175800,175855,180211
62,AA7479-2,171912,172111,172429,172639,172744,172911,173039,173218,173324,173928,174258,175443,175705,180000,180106,180233,180413,180836
63,AA7101-5,172501,172755,173028,173240,173346,173525,173748,173906,173950,174441,174619,180044,180256,180519,180646,180740,180847,181249
64,MW4503-5,,,173759,174036,174142,174225,174344,174441,174535,175020,175221,180530,180825,181036,181142,181227,181311,181931
65,MW4825-3,,,,,173939,174026,174215,174258,174344,174808,175010,180339,180635,180941,181058,181205,181300,181909
66,MW4619-3,174225,174247,174619,174841,175031,195608,175400,175443,175527,180245,180508,181720,182154,182450,182639,182756,182850,203030
67,MW4647-5,174746,174926,175337,175527,175643,175749,180000,180116,180222,180857,181311,182628,182923,183208,183336,183431,183621,183937
68,AA6345-3,175727,175844,180138,180256,180413,180519,180646,180751,180836,181532,181731,183230,183515,183748,183854,183959,184126,184453
69,MW4781-5,180908,,181249,181459,181637,181720,181942,182109,182215,,183715,185509,185822,190227,190356,190456,190649,191229
70,MW4837-6,,182004,182331,182501,182617,182723,182945,183051,183145,184054,184431,190309,190553,190752,190902,191013,191109,191412
71,AA7530-2,183123,183208,183504,183643,183832,183959,184148,184253,184347,185716,190142,191240,191529,191846,192006,192107,192225,192736
72,MW4856-6,184547,184652,185014,185230,185401,185448,185654,185915,190010,190926,191121,192551,192907,193120,193226,193331,193437,193729
73,MW5084-1,185002,185349,185642,185852,185948,190046,190309,190542,190636,191434,191735,193004,193247,193520,193634,193656,193840,194300
74,MW5594-6,190110,190309,190625,190851,190951,191109,191229,191456,191554,192006,192236,193404,193615,193803,193911,193955,194053,194538
75,MW4366-6,191445,191554,191908,192107,192225,192320,192418,192551,192623,193109,193258,194527,194718,194837,195011,195109,195203,195455
76,AA7101-6,192953,193026,193309,193437,193548,193634,193750,193911,193944,194359,194538,195742,195956,200152,200247,200353,200528,200943
77,MW4503-6,,200644,200921,201059,201225,201258,201410,201515,201609,202048,202321,203250,203450,203635,203730,203803,203908,204320
78,MW4647-6,202121,202153,202430,202600,202719,202752,202957,203113,203207,203752,204051,205209,205422,205624,205740,205835,205944,210336
79,MW4781-6,203635,,204029,204236,204341,204422,204602,204656,204751,,205540,210740,210950,211128,211234,211328,211433,211716
80,MW4837-7,205055,205220,205446,205540,205708,205751,205918,210007,210104,210519,210657,211759,212029,212207,212332,212416,212510,212753
81,MW4856-7,210854,211001,211245,211433,211549,211632,212007,212135,212241,212753,212920,214309,214639,214838,214944,215100,215228,215553
82,MW5594-7,212354,212543,212942,213109,213216,213251,213437,213523,213606,214140,214256,215355,215553,215741,215849,215950,220024,220302
83,MW4366-7,214256,214432,214733,214944,215111,215217,215334,215509,215542,220057,220302,221554,221806,221944,222049,222156,222311,222641
84,MW4503-7,220024,220036,220324,220440,220545,220629,220807,220855,220956,221427,221702,222652,222905,223106,223205,223255,223400,223647
85,MW4647-7,221627,221713,222027,222156,222300,222344,222546,222725,222821,223400,223552,224711,224919,225056,225216,225306,225432,225835
86,MW4781-7,223317,,,223813,223939,224014,224203,224323,224407,224940,225202,230259,230419,230558,230710,230754,230927,231142
87,MW4837-8,,224919,225140,225306,225421,225454,225643,225738,225824,230259,230449,231610,231816,231944,232046,232118,232202,232421
88,MW4856-8,230536,230816,231037,231153,231319,231354,231546,231656,231750,232237,232526,233530,233711,233854,233951,234024,,
89,MW5594-8,232107,232304,232548,232654,232757,232843,233018,233101,233148,233552,233722,,,,,,,
