,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
20,MW4366-1,,095423,095633,095902,100205,100319,100539,100654,101718,101811,101905,102020,102135,102240,102405,102459,102604,102802,102907,102950,103044,103315,103451
21,MW4619-2,,100737,100947,,101437,101603,101843,102009,103001,103106,103200,103325,103440,103545,103722,103917,103939,104127,104232,104326,104535,104818,
22,MW5645-2,,,,,,,,,,,,,,,,,,,,,101530,115225,115402
23,MW4825-2,101800,102135,102322,102658,102950,103127,103336,103556,104735,104839,104933,105110,105240,105357,105555,105649,105804,110013,110129,110213,110413,110705,110832
24,MW4503-2,,103743,104116,104535,104723,104933,105251,105523,110518,110633,110727,110916,111041,111124,111417,111522,111700,111753,111908,112026,112246,112602,112728
25,MW5594-2,115822,120105,120315,120514,120701,120806,121108,121224,122108,122140,122227,122333,122438,122521,122708,122803,122856,122950,123054,123137,104254,123523,123659
26,MW4647-2,105533,105617,105909,110224,110424,110601,110916,111020,112037,112109,112152,112340,112435,112519,112728,112822,112937,113103,113209,113252,113357,113606,113721
27,MW5275-2,,,112602,112854,113031,113135,113357,113501,114515,114609,114651,114818,114932,115026,115152,115258,115341,115445,115550,115656,115811,120033,120148
28,MW4856-2,,,114443,114734,114943,115203,115434,115602,120608,120650,120744,120849,120953,121046,121224,121317,121422,121526,121630,121734,121849,122130,122259
29,MW4366-2,,122259,122658,123001,123242,123429,123742,123919,124910,124931,125025,125151,125255,125328,125515,125631,125735,125901,130016,130131,130329,130529,130716
30,MW4503-3,,,124024,124409,124650,124806,125119,125432,130529,130622,130706,130833,130959,131103,131222,131327,131442,131650,131806,131910,132025,132256,132445
31,MW4647-3,125714,125735,130131,130424,130727,130937,131244,131420,132413,132507,132550,132715,132809,132854,133030,133156,133301,133417,133521,133626,133720,133951,134129
32,MW5275-3,,,131755,132025,132151,132307,132622,132947,133918,134013,134056,134217,134354,134437,134603,134730,134836,135023,135127,135222,135359,135609,135756
33,MW4856-3,,133510,133648,133918,134202,134427,,134740,135850,135943,140038,140153,140311,140355,140615,140658,140802,141001,141106,141211,141420,141744,141921
34,MW5594-3,135127,135306,135526,135756,135943,140110,140333,140511,141650,141744,141827,141942,142057,142140,142257,142350,142456,142622,142726,142809,142935,143144,143335
35,MW4366-3,141045,141127,141359,141629,141859,142119,142445,142633,143522,143627,143720,143836,144003,144107,144327,144432,144505,144652,144807,144912,145016,145224,145340
36,MW4781-0,142550,,151531,151801,152104,152314,152533,152710,153808,153913,154006,154155,154310,154355,154647,154751,154907,155001,155117,155234,155517,155738,155844
37,MW4503-4,,143018,143251,143637,143929,144118,144432,144609,145725,145841,145934,150039,150219,150313,150442,150546,150650,150900,151015,151120,151227,151614,151751
38,MW4557-0,144422,144631,144850,145131,145340,145445,145758,150122,151152,151248,151344,151448,151625,151657,151855,152000,152104,152209,152325,152408,152523,152753,152909
39,MW4647-4,150039,150100,150230,150546,150712,150817,151015,151259,152157,152303,152336,152451,152555,152638,152815,152859,152952,153107,153214,153330,153445,153736,153934
40,MW4846-0,152606,153351,153654,153956,154206,154310,154626,155023,155949,160053,160147,160305,160410,160503,160722,160805,160848,161035,161139,161224,161350,161633,161820
41,MW4229-0,154344,160837,161150,161516,161809,161935,162206,162321,163400,163442,163514,163712,163828,163921,164110,164216,164309,164416,164531,164646,164740,165012,165117
42,MW4856-4,,,154929,155455,155622,155833,160032,160348,161411,161454,161549,,161820,161852,162040,162134,162238,162405,162510,162614,162708,163001,163127
43,MW5594-4,155612,155800,160104,160337,160640,160805,161045,161202,162144,162228,162321,162438,162542,162625,162804,162857,162951,163106,163212,163306,163421,163723,163932
44,MW4366-4,161411,161716,161946,162238,162521,162636,162940,163127,164227,164320,164416,164520,164614,164646,164836,164929,165023,165138,165236,165340,165455,165716,165903
45,MP6002-0,162729,162825,163044,163255,163525,163755,164131,164309,165236,165319,165412,165600,165716,165809,165946,170050,170154,170323,170449,170543,170752,171105,171159
46,MW4557-1,163745,164027,164354,164635,164824,164940,165138,165257,170407,170449,170543,170637,170741,170846,171055,171213,171307,171400,171454,171547,171745,171954,172229
47,MW4856-5,,174322,174448,174751,175045,175244,175442,175609,180540,180633,180716,180916,181010,181116,181242,181408,181534,181650,181805,181909,164813,182443,182631
48,MW4647-5,,165257,165716,170028,170240,170449,170824,171001,171933,172016,172109,172203,172323,172427,172553,172647,172729,172949,173055,173210,173347,173628,173743
49,MW4705-0,170407,170500,170813,171224,171422,171713,172005,172141,173159,173232,173326,173441,173545,173628,173905,173948,174103,174301,174405,174520,174603,174836,175013
50,MW4781-1,,,171911,172152,172500,172625,172928,173116,173959,174042,174135,174301,174405,174459,174636,174718,174803,174908,175023,175106,175149,175410,175526
51,MW4846-1,172625,172917,173210,173535,173722,173905,174114,174239,175338,175410,175453,175547,175714,175818,175944,180038,180144,180320,180435,180518,180738,180948,181055
52,MW5594-5,174919,175128,175255,175526,175724,175923,180216,180342,181419,181451,181545,181711,181816,181941,182151,182255,182411,182703,182808,182912,183142,183455,183737
53,MR8583-0,175933,180216,180612,180833,181106,181325,181555,181848,182746,182829,182922,183038,183153,183236,183444,183559,183654,183747,183913,184007,184144,184429,184627
54,MW4229-1,180424,180906,181127,181419,181639,181837,182129,182255,183516,183621,183643,183819,183945,184050,184238,184344,184512,184616,184721,184826,184952,185212,185400
55,MW4366-5,181848,182212,182454,182735,183048,183257,183516,183621,184512,184606,184648,184742,184847,184930,185129,185223,185338,185454,185558,185642,185735,185955,190112
56,MP6002-1,,183236,183538,183758,184101,184333,184616,184804,185746,185840,185934,190101,190216,190310,190449,190554,190710,190836,190941,191045,191151,191422,191516
57,MW4503-5,,184155,184333,184753,185035,185151,185526,185725,190742,190908,191013,191139,191307,191411,191559,191704,191819,191923,192039,192132,192342,192624,192803
58,MW4705-1,185505,185548,185934,190310,190439,190616,190930,191045,192342,192426,192520,192635,192750,192847,192941,193045,193150,193256,193401,193527,193747,193957,194051
59,MW4557-2,,,,,191516,191631,191840,192006,192941,193045,193118,193245,193401,193454,193632,193726,193841,193957,194102,194156,194344,194605,194709
60,MW4647-6,,192750,193056,193401,193537,193758,194040,194217,195128,195202,195245,195339,195443,195547,195702,195745,195828,195911,200015,200109,200141,200400,200537
61,MW4781-2,,,194825,195107,195339,195515,195756,195900,200934,201038,201132,201226,201341,201456,201611,201716,201810,202008,202123,202205,202403,202716,202821
62,MW4856-6,,201236,201506,201727,201957,,202436,202655,203529,203613,203656,203750,203855,204000,204105,204210,204252,204408,204502,204556,204649,204920,205035
63,MW4366-6,203645,204033,204252,204523,204721,204815,205056,205213,210100,210154,210237,210331,210445,210539,210705,210737,210820,210935,211039,211133,211238,211449,211625
64,MW4557-3,205819,210039,210413,210601,210737,210935,211154,211259,212157,212251,212345,212438,212532,212636,212802,212845,212949,213033,213137,213231,213314,213556,213711
65,MW4647-7,212219,212313,212532,212824,213011,213137,213358,213451,214409,214452,214545,214639,214754,214827,214953,215036,215130,215245,215349,215453,215547,215828,215932
66,MW4781-3,214201,214254,214452,214701,214942,215140,215411,215526,220505,220558,220652,220746,220850,221005,221224,221307,221412,221516,221621,221714,221808,222101,222238
67,MW4856-7,,220713,221015,221318,221526,221714,221901,221955,222925,223019,223113,,223322,223427,223636,223729,223812,223906,224011,224105,224210,224452,224546
68,MW4366-7,,222749,222936,223217,223406,223604,223812,223906,224758,224841,224935,225018,225133,225205,225403,225445,225539,225645,225717,225800,225855,230104,230251
69,MW4557-4,224924,225133,225309,225550,225822,225927,230230,230355,,,,,,,,,,,,,,,
