,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
21,MR8026-2,134002,134841,134924,135030,135253,135347,135725,135831,140009,140230,140429,140534,141242,141515,141705,141822,142011,142149,142327,142422,142600,142706,142856,143400,143642,143958,144030,144220,144453,144642,144820,144947,145159,145516,145719,145857
22,MS2259-2,140855,141058,141208,141326,141611,141622,142033,142200,142400,142633,142812,142856,144420,144704,144915,145115,145305,145444,145635,145719,145836,145930,150057,150551,150845,151107,151224,151329,151446,151603,151743,152016,152216,152416,152521,152742
23,MS1935-2,143055,143306,143400,143537,143831,143925,144147,144242,144431,144704,144842,144925,150223,150508,150707,150856,151107,151203,151424,151529,151636,,151911,152354,152710,153059,153258,153436,153552,153753,153953,154120,154259,154521,154911,155048
24,MR8462-3,145316,145506,145614,145657,145814,145941,150318,150413,150519,150751,150856,151001,151954,152311,152510,152605,152816,152932,153120,153215,153320,153403,153519,154015,154321,154805,154911,155027,155218,155418,155629,155818,160157,160453,160643,160917
25,MS4914-0,145550,151203,151318,151435,151603,151647,152110,152216,152354,152627,152900,152932,153541,153931,154142,154259,154616,154700,154954,155027,155111,155250,155429,155923,160157,160453,160621,160737,161012,161247,161413,161646,162035,162341,162519,162836
26,MW2390-3,152459,152659,152816,152954,153142,153331,153637,153814,154037,154131,154521,154605,155207,155534,155734,155912,160252,160409,160559,160715,160855,160950,161139,161657,162035,162519,162719,162836,163036,163153,163426,163815,164049,164344,164510,164943
27,MW2856-3,153247,154521,154616,154710,154921,155005,155451,155629,155734,160008,160241,160325,160844,161150,161330,161529,161719,161824,162024,162141,162257,162403,162530,163014,163310,164111,164227,164355,164605,164815,165016,165215,165659,170039,170218,170619
28,MR8024-3,160515,160610,160705,160811,161012,161128,161446,161540,161751,162024,162224,162319,162858,163142,163437,163626,163826,163921,164111,164249,164322,164438,164554,165059,165448,170050,170251,170419,170513,170809,170938,171243,171515,171821,171959,172431
29,MR8026-3,162341,162602,162708,162847,163131,163321,163626,163732,163848,164111,164311,164355,164932,165215,165448,165616,165848,170039,170251,170408,170535,170630,170820,171316,171610,172315,172358,172504,172725,172926,173054,173243,173835,174141,174403,174541
30,MS2365-3,164605,165059,165143,165237,165426,165554,165859,170028,170101,170324,170451,170535,171138,171410,171621,171810,171937,172042,172231,172326,172442,172525,172653,173148,173635,174202,174329,174446,174931,175320,175436,175636,175920,180248,180512,181008
31,MS2259-3,170513,170640,170758,170916,171127,,171621,171759,172020,172303,172453,172547,,173422,173646,173846,174035,174202,174414,174541,174657,174741,174931,175436,175826,180416,180512,180839,181241,181547,181759,181925,182335,182640,182851,183218
32,MS1953-0,173400,173603,173646,173752,174046,174202,174541,174708,174836,175119,175236,175331,180353,180617,180851,181103,181219,181324,181514,181620,181759,181904,182041,182545,183555,184123,184250,184451,184956,185338,185600,185705,185959,190504,190715,190907
33,MR8462-4,174752,174920,175014,175109,175247,175342,175730,175837,180016,180259,180438,180533,181536,181809,182031,182252,182440,182556,182756,182902,183018,183112,183251,183755,184640,185400,185527,185716,185959,190220,190359,190525,190928,191213,191331,191702
34,MS1935-3,,,,,,,,,,,,,,,,,,,,,174847,,175109,175603,175909,180501,180628,180923,181241,181557,181737,181947,182252,182651,182902,183312
35,MS4914-1,180755,180851,180935,181146,181335,181346,181842,181958,182031,182303,182556,182651,183701,183900,184050,184206,184629,184724,184913,184956,185051,185156,185327,185810,191012,191544,191724,191851,192407,192555,192701,192852,193126,193530,193708,193846
36,MW2390-4,183323,183501,183555,183755,183922,184017,184323,184429,184618,184902,185040,185134,190126,190348,190610,190726,191247,191404,191533,191651,191807,191913,192113,192701,193151,193741,193857,194141,194451,194621,194901,195039,195155,195455,195616,200105
37,MW2856-4,183911,184546,184629,184735,184956,185102,185422,185527,185632,185904,190031,190137,190928,191139,191353,191533,191851,191957,192135,192218,192334,192439,192555,193053,193424,194013,194152,194355,194750,194922,195112,195339,195616,195901,200043,200421
38,MR8024-4,,190409,190504,190559,190759,190928,191213,191331,191426,191651,191756,191840,192334,192555,192746,192841,193053,193202,193340,193446,193603,193708,193835,194345,194610,194838,195017,195240,195552,195805,195934,200054,200253,200548,200708,200938
39,MR8026-4,192334,192512,192606,192735,192841,192958,193319,193446,193624,193730,193908,193941,194451,194716,194912,195006,195122,195218,195350,195455,195616,195711,195829,200304,200537,200736,200904,201011,201242,201508,201624,201813,202003,202236,202425,202624
40,MS2259-4,194643,194728,194825,195028,195314,195400,195616,195743,195839,200054,200221,200315,,201043,201253,201413,201551,201657,201857,201951,202141,202308,202435,202944,203253,203538,203727,203821,204051,204239,204443,,204638,204850,205006,205144
41,MS2365-4,195754,,201253,201359,201540,201635,201919,202036,202225,202457,202614,202708,203147,203409,203549,203654,203759,203912,204051,204207,204328,204411,204605,205101,205354,205613,205741,205908,210003,210152,210251,210409,210536,210745,210939,211127
42,MS1935-4,203431,203705,203810,203912,204102,204207,204527,204711,204839,205101,205238,205333,205752,210015,210214,210325,210442,210536,210745,,210950,211023,211138,211622,211848,212134,212300,212449,212721,212753,213017,213133,,,,213712
43,MR8462-5,210431,210619,210724,210820,211023,211117,211431,211600,211644,211912,212028,212101,212521,212732,212911,213039,213144,213249,213406,213511,213644,213734,213902,214355,214628,214744,214827,215012,215117,215259,215359,215518,215627,215947,220147,220309
44,MW2390-5,212449,212616,212710,212827,213028,213111,213355,213500,213712,213818,213913,213956,214440,214628,214806,214925,215034,215117,215226,215332,215445,215529,215650,220136,220417,220554,220701,220809,220941,221127,221254,221403,221459,221659,221826,221955
45,MW2856-5,214007,214628,214722,214849,215056,215106,215359,215507,215603,215828,215935,220030,220500,220640,220809,220925,221022,221116,221254,221351,221521,221608,221742,222208,222418,222558,222642,222813,222951,223142,223240,223334,223437,223605,223711,223827
46,MR8024-5,,220309,220406,220500,220640,220758,221105,221210,221254,221510,221620,221710,222219,222418,222609,222707,222824,222919,223024,223108,223153,223301,223409,223900,224120,224235,224425,224529,224645,224804,224910,224953,225051,225320,225417,225625
47,MR8026-5,222113,222313,222357,222524,222707,222735,223046,223142,223312,223543,223700,223743,224235,224414,224551,224645,224751,224859,225026,225153,225225,225331,225439,225930,230215,230405,230534,230650,230742,230853,230947,231044,231149,231356,231525,231641
48,MS2365-5,223700,,224645,224832,225142,225247,225544,225654,225738,225952,230120,230153,230556,230808,230959,231106,231202,231235,231356,231452,231547,231630,231749,232233,232444,232601,232721,232840,232946,233111,,,,,,
49,MS1935-5,225856,231055,231149,231257,,231630,231916,232031,232137,232301,232400,232433,232840,233048,233228,,,,,,,,,,,,,,,,,,,,,
