,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
10,MP5991-0,,102039,102154,102405,102626,102929,103159,103325,103513,103607,103754,103932,104005,104334,104731,104847,104932,105037,105120,105231,105324,105512,105710,105929,110035,110118,110224,110329,110424,110529,110612,110655,110800,110843,111010,111137,111442,111619,111755,111900,112004,112214
11,MS1953-1,,104131,104334,104554,104900,105142,105231,105335,105616,105659,105918,110013,110150,110518,110916,111021,111114,111243,111348,111546,111640,111911,112120,112318,112425,112519,112634,112749,112843,112958,113103,113146,113220,113252,113324,113429,113743,113909,114141,114238,114332,114511
12,MS2365-1,,110435,110717,110937,111210,111619,111640,111744,111943,112037,112214,112308,112402,112728,113114,113231,113335,113501,,,,,114151,114354,114439,114522,,,,,123149,,,,,,,,,144153,144257,
13,MR8583-2,112749,113114,113407,113555,113753,114141,114310,114449,114543,114616,114742,114836,114951,115341,115726,115903,120018,120144,120218,120406,120449,120625,120813,121044,121127,121212,121349,121453,121525,121745,121838,121932,122037,122109,122130,122238,122543,122709,125056,125139,125255,125442
14,MS1044-2,,120101,120323,120500,120730,121159,121306,121442,121536,121630,121828,121911,122130,122510,122847,123013,123117,123254,123348,123525,123608,123806,124016,124238,124333,124417,124554,124720,124825,124951,125045,125139,125255,125327,125442,125620,125955,130121,130340,130456,130612,130836
15,MS2095-2,,123211,123410,123546,123943,124406,124511,124627,124742,124835,124951,125106,125255,125620,130006,130142,130236,130413,130507,130633,130716,130908,131118,131329,131423,131506,131611,131715,131809,131926,132032,132126,132223,132306,132328,132435,132727,132833,133043,133136,133253,133358
16,MS1953-2,,130716,130836,131045,131236,131600,131715,131832,132126,132223,132424,132540,132738,133115,133502,133650,133755,133933,134027,134217,134322,134542,134836,135055,135139,135222,135327,135504,135547,135713,135807,135901,135954,140027,140153,140310,140615,140803,140930,141117,141239,141427
17,MR8583-3,140522,140605,140814,141045,141250,141604,141719,141824,142046,142140,142318,142424,142529,142844,143244,143431,143525,143702,143745,143901,143955,144203,144508,144706,144800,144855,145010,145137,145232,145441,145535,145619,145735,145817,145850,150016,150403,150529,150749,150855,151125,151607
18,MS1044-3,143010,143054,143359,143608,143839,144203,144329,144446,144812,144855,145104,145158,145336,145724,150120,150257,150340,150518,150623,150811,150905,151104,151336,151607,151651,151745,151911,152015,152120,152257,152340,152435,152540,152612,152738,152905,153328,153433,153642,153746,154029,154501
19,MS2095-3,145010,150225,150351,150623,150844,151231,151325,151513,151745,151849,152120,152214,152351,152738,153137,153339,153433,153559,153714,153902,153955,154229,154533,154742,154849,154943,155110,155216,155310,155438,155543,155637,155721,155742,155825,155941,160342,160519,,160905,161136,161619
20,MS5082-0,153400,153454,153840,154051,154302,154605,154710,154805,155059,155204,155333,155417,155605,155952,160414,160602,160656,160843,160916,161104,161147,161429,161702,161911,162005,162059,162238,162355,162448,162625,162718,162836,162919,162951,163117,163234,163527,163703,163902,164039,164205,164531
21,MS1953-3,155321,155554,155825,160014,160225,160634,160728,160843,161010,161115,161231,161325,161502,161807,162142,162310,162405,162520,162625,162751,162836,163055,163245,163443,163516,163610,163714,163830,163934,164111,164216,164259,164355,164438,164615,164719,165056,165236,165528,165622,165715,170028
22,MX1517-0,,161954,162110,162259,162553,162857,162940,163106,163328,163443,163653,163830,163913,164238,164625,164813,164908,165045,165200,165351,165434,165643,165914,170133,170230,170336,170453,170609,170642,170902,170956,171050,171144,171239,171301,171438,171802,172000,172127,172232,172358,172557
23,MW4762-0,162110,165200,165319,165506,165632,165924,170133,170241,170421,170526,170736,170819,170913,171239,171658,171824,171917,172055,172138,172326,172420,172629,172807,173038,173121,173215,173320,173425,173508,173657,173751,173906,173949,174033,174210,174315,174652,174901,175225,175308,175424,175445
24,MS1044-4,,,172420,172640,173049,173342,173603,173718,173826,173906,174044,174127,174254,174630,175016,175153,175236,175424,175456,175656,175822,180032,180324,180524,180618,180711,180859,181004,181108,181235,181351,181455,181610,181653,181820,182008,182355,182510,182731,182848,183014,183129
25,MS2095-4,,175539,175750,175948,180126,180408,180650,180805,181004,181058,181308,181412,181506,181830,182239,182427,182522,182721,182804,183003,183108,183329,183559,183809,183841,183935,184040,184144,184238,184429,184533,184627,184742,184815,184858,185034,185359,185514,,185900,185954,190048
26,MS5082-1,,182742,182920,183057,183318,183632,183726,183841,184123,184155,184429,184522,184616,185013,185420,185619,185651,185838,185932,190109,190203,190402,190622,190855,190938,191032,191138,191315,191419,191607,191701,191806,191943,192004,192036,192204,192448,192552,192803,192858,193024,193129
27,MX1517-1,,185702,185755,185911,190109,190446,190601,190706,190917,191011,191149,191242,191430,191827,192204,192321,192405,192603,192636,192813,192919,193118,193318,193516,193611,193704,193758,193903,193935,194101,194206,194259,194356,194429,194512,194616,194908,195056,195235,195339,195433,195632
28,MS1953-4,,191315,191502,191701,191806,192204,192310,192416,192625,192729,192930,193013,193150,193506,193830,194008,194051,194206,194238,194356,194439,194616,194825,195045,195150,195235,195318,195433,195527,195704,195758,195903,200007,200101,200206,200311,200604,200708,200845,200950,201105,201210
29,MW4762-1,194710,195002,195235,195412,195505,195725,195935,200040,200238,200321,200532,200615,200741,201105,201503,201629,201805,202014,202119,202256,202350,202550,202748,203008,203040,203102,203217,203321,203355,203553,203700,203732,203858,203941,204025,204140,204422,204547,204756,204933,205048,205247
30,MS2095-5,201033,210627,210731,210909,211150,211433,211537,211632,211758,211852,212007,212050,212122,212446,212832,212947,213030,213155,213228,213406,213510,213647,213917,214118,214201,214255,214349,214515,214558,214714,214807,214840,214955,215038,215121,215258,215600,215715,,215924,220029,220238
31,MS1044-5,,202601,202727,202936,203155,203417,203628,203722,203837,203941,204140,204234,204306,204713,205110,205247,205341,205518,205613,205750,205822,210031,210229,210450,210522,210616,210659,210814,210858,211035,211128,211235,211422,211505,211537,211715,212039,212144,212320,212446,212612,212738
32,MS1953-5,213813,214035,214151,214317,214620,214850,214945,215049,215308,215351,215549,215632,215715,220007,220342,220457,220530,220656,220749,220916,221010,221137,221347,221546,221641,221724,221807,221922,222018,222122,222205,222248,222331,222353,222425,222540,222834,223000,223115,223241,223345,223533
33,MW4762-2,,,221850,222018,222238,222529,222612,222728,222845,222906,223115,223136,,223616,223952,224118,224139,224233,224316,224443,224525,224652,224841,225050,225133,225215,225309,225414,225507,225602,225656,225739,225855,225949,230011,230126,230428,230532,230752,230836,230940,231023
34,MS1044-6,,225122,225309,225518,225718,230032,230126,230230,230418,230450,230637,230720,230836,231149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
