,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
38,MS2243-4,,,184939,185022,185200,185255,185632,185748,185832,190115,190232,190316,190842,191041,191241,191336,191514,191619,191757,191854,192025,192058,192225,192710,193014,193235,193401,193540,193646,193740,193846,193940,194057,194202,194318,194436
39,MS2365-4,190925,191136,191230,191336,191525,191608,192036,192214,192416,192532,192710,192742,193235,193456,193708,193834,193951,194057,194234,194307,194436,194457,194635,195214,195500,195639,195755,195933,200017,200154,200321,200428,200533,200755,200910,201037
40,MS1903-4,192721,193719,193823,194003,194234,194318,194729,194835,195023,195257,195449,195544,200049,200259,200501,200617,200755,200838,201015,201120,201247,201402,201540,202129,202456,202738,202844,202959,203158,203242,203410,203525,203630,203926,204104,204158
41,MS2025-3,,,200006,200100,200310,200354,200700,200816,201015,201131,201341,201424,201907,202118,202307,202413,202550,202644,202833,202916,203053,203209,203336,203915,204220,204430,204641,204735,204916,205021,205147,205315,205430,205629,205807,205901
42,MS1044-5,,,,202727,202938,203042,203336,203442,203620,203904,204020,204126,204630,204843,205053,205136,205336,205430,205607,205702,205829,205922,210049,210616,210932,211215,211331,211510,211616,211659,211815,211920,212026,212217,212355,212439
43,MS2095-5,204535,204757,204843,205010,,205304,205535,205640,205839,210121,210227,210310,210710,210859,211037,211142,211237,211320,211449,211543,211648,211754,211848,212333,212617,212805,212953,213109,213247,213330,213522,213627,213733,213922,214100,214238
44,MR8583-5,211215,211226,211320,211405,211521,211648,211931,212048,212300,212533,212700,212743,213142,213330,213512,213627,213733,213827,214006,214038,214144,214217,214345,214843,215116,215212,215350,215455,215710,215743,215849,220029,220134,220313,220430,220546
45,MS1953-5,211710,213722,213805,213911,214038,214133,214418,214513,214713,214949,215105,215138,215550,215743,215955,220101,220156,220324,220441,220535,220651,220757,220924,221431,221747,221958,222053,222231,222338,222432,222548,222726,222844,222949,223054,223211
46,MS2243-5,,215550,215637,215816,215944,220029,220313,220409,220557,220830,220947,221030,221441,221641,221830,221925,222042,222137,222304,222359,222454,222526,222643,223138,223411,223625,223741,223908,224025,224119,224213,224307,224402,224507,224624,224739
47,MS2365-5,221914,222042,222126,222220,,222432,222715,222811,222844,223054,223200,223244,223719,223908,224057,224213,224328,224413,224551,224634,224728,224813,224908,225402,225635,225835,225951,230046,230226,230321,230406,230522,230606,230743,230910,231015
48,MS1044-6,,,,,224824,224941,225246,225351,225434,225657,225751,225824,230310,230522,230711,230816,230921,231004,231130,231228,231333,231439,231555,232105,,,,,,,,,,,,
49,MS2095-6,230859,231025,231130,231217,231355,231533,231830,231925,232032,232305,,,,,,,,,,,,,,,,,,,,,,,,,,
