,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
31,MX4365-2,,102336,102633,102717,102824,103037,103205,103311,103501,103651,104115,104729,104824,104930,105057,105203,105353,105459,105543,105650,105756,110126,110255,110424,110541,110647,110742,111028,111123,111335,111515,111812,112109,112259,112546,112704,112810,112950,113106,113225,113320,113734,113935,114233,114708,114814,115142,115533,115640,115808
32,MX4383-2,103026,103428,103757,103852,104031,104232,104338,104422,104634,104919,105331,110019,110137,110339,110530,110658,110826,111112,111207,111335,111453,111812,111929,112132,112310,112450,112524,112704,112821,113106,113320,113459,113840,113957,114221,114400,114456,114613,114752,115015,115109,115522,115724,120106,120413,120604,120733,121115,121243,121412
33,MX4458-2,,104400,104718,104813,104941,105141,105331,105448,105639,105756,110210,110816,110933,111050,111207,111313,111453,111644,111739,111917,112048,112428,112556,112748,112905,113022,113055,113247,113404,113616,113807,113946,114306,114517,114752,114920,115026,115109,115248,115438,115533,115947,120128,120509,120733,120818,121053,121507,121635,121816
34,MX4388-2,105448,105701,110008,110137,110306,110519,110709,110826,111039,111229,111632,112238,112343,112502,112704,112810,112950,113150,113247,113415,113543,113851,114115,114255,114412,114551,114624,114847,114953,115120,115343,115500,115841,120032,120255,120424,120542,120659,120829,121009,121115,121551,121732,121944,122355,122500,122810,123309,123415,123555
35,MX4604-1,110837,,,,,,,,,,,,,,,,,,,,,,,,120317,,,,,120436,120626,,121148,121328,121624,121743,121849,121954,122206,122300,122355,122810,122927,123203,,123758,124021,124425,124553,124806
36,MX4535-3,112036,112227,112607,112653,112821,113044,113214,113320,113510,113701,114115,114858,115004,115142,115321,115438,115640,115808,115914,120021,120138,120520,120648,120903,121031,121210,121305,121518,121709,121816,122038,122300,122701,122832,123106,123214,123331,123449,123639,123809,123853,124341,124542,124851,125232,125328,125539,130018,130157,130357
37,MX3651-3,113236,113521,113712,113756,113935,114244,114349,114456,114646,114803,115131,115713,115819,115936,120044,120138,120317,120520,120615,120648,120818,121137,121305,121518,121635,121805,121911,122133,122300,122439,122617,122757,123150,123404,123639,123820,123915,124032,124223,124330,124414,124817,124957,125306,125603,125806,130102,130441,130558,130726
38,MS1953-3,114115,114635,114942,115015,115142,115500,115651,115757,115958,120138,120402,121009,121137,121328,121518,121635,121838,122027,122133,122249,122406,122735,123033,123247,123353,123544,123617,123904,124021,124150,124341,124542,124840,125041,125317,125445,125603,125709,125912,130051,130135,130631,130758,131127,131518,131636,131838,132157,132336,132442
39,MX4598-1,114148,,121042,121210,121243,121540,121709,121805,122006,122217,122650,123331,123511,123639,123820,123937,124201,124341,124436,124531,124658,125030,125159,,125603,125733,125806,130029,130146,130314,130558,130821,131255,131507,131743,131956,132123,132208,132358,132525,132620,133045,133247,133608,133948,134033,134245,134553,134720,134901
40,MX4021-3,,115607,115947,120009,120055,120339,120520,120553,120733,120958,121412,122006,122122,122300,122417,122533,122821,122938,123033,123203,123331,123650,123758,124009,124106,124223,124257,124604,124709,,125159,125317,125625,125806,130040,130230,130408,130452,130620,130821,130915,131328,131456,131743,132029,132123,132336,132844,133002,133203
41,MX4041-3,,121658,122027,122111,122144,122500,122701,122821,123011,123247,123650,124246,124403,124531,124720,124806,124946,125210,125255,125422,125539,125850,130102,130303,130419,130536,130620,130809,130915,131149,131339,131445,131743,131900,132146,132325,132442,132558,132749,132855,132939,133341,133522,133820,134117,134340,134553,135007,135156,135408
42,MX4159-3,122544,122821,123128,123150,123320,123617,123758,123853,124055,124308,124733,125350,125455,125647,125839,125923,130135,130325,130419,130536,130704,131032,131200,131423,131540,131720,131754,132146,132241,132654,132906,133045,133414,133533,133809,134021,134128,134245,134413,134531,134648,135123,135314,135705,140044,140149,140413,140808,140946,141149
43,MX4338-3,123650,,124055,124150,124201,124403,124509,124614,124755,124924,125328,125956,130102,130219,130336,130503,130631,130737,130831,130915,131021,131317,131445,131603,131709,131911,132018,132609,132716,,133213,133319,133608,133736,133959,134106,134212,134257,134446,134542,134637,135050,135303,135653,135905,140106,140317,140808,140925,141030
44,MX4365-3,,124851,125159,125244,125401,125709,125901,130007,130146,130357,130758,131423,131551,131709,131900,132007,132157,132358,132442,132609,132749,133129,133319,133522,133651,133820,133915,134128,134234,134520,134720,134945,135252,135431,135642,135810,135927,140033,140149,140328,140403,140819,140957,141328,141806,141901,142137,142520,142659,142839
45,MX4388-3,,125839,130230,130314,130430,130737,130937,131032,131233,131423,131827,132609,132738,132906,133140,133247,133500,133651,133747,133915,134033,134424,134553,134817,134934,135101,135134,135346,135503,135620,135905,140011,140403,140531,140808,140957,141149,141316,141517,141658,141744,142233,142447,142945,143358,143504,143726,144234,144436,144626
46,MX4604-2,130653,,,,131412,131540,131636,131720,131922,132241,132643,133247,133352,133522,133713,133831,134010,134234,134340,134446,134615,134945,135112,,135431,135610,135715,140055,140244,140435,140744,140808,141200,141455,141733,141912,142041,142159,142436,142531,142615,143040,143303,143610,144055,144212,144509,145020,145255,145412
47,MX4458-3,,131922,132336,132453,132537,132833,133035,133140,133330,133641,134055,134850,135018,135156,135335,135503,135705,135916,140011,140138,140255,140625,140744,140913,141019,141136,141233,141455,141613,142019,142244,142425,142744,142945,143219,143347,143504,143548,143810,143916,144011,144436,144626,144841,145126,145339,145720,150138,150256,150413
48,MX4535-4,132643,132811,133056,133151,133224,133522,133724,133831,134033,134340,134720,135335,135503,135642,135843,140000,140211,140458,140541,140709,140841,141149,141306,141517,141613,141806,141901,142233,142403,142553,142817,142934,143335,143526,143810,144011,144201,144425,144626,144755,144936,145507,145720,150256,150744,150829,151136,151613,151741,151932
49,MP5813-0,,,,,,,,,,,,,,,,,,,,,,,,,135905,,,,,140000,140211,140403,140744,140925,141149,141306,141411,141550,141709,141839,132800,142351,142604,143029,143409,143620,143916,144414,144615,144745
50,MX3651-4,133522,134010,134435,134553,134626,134934,135123,135219,135419,135726,135949,140603,140733,140903,141052,141125,141411,141613,141709,141828,141945,142317,142542,142721,142828,142956,143040,143314,143409,143610,143832,143916,144318,144447,144722,144903,145009,145159,145401,145507,145614,150053,150318,150711,151052,151306,151624,152124,152241,152409
51,MS1953-4,134720,134945,135325,135431,135503,135810,140011,140117,140317,140541,140755,141517,141636,141755,141923,142019,142221,142351,142447,142553,142721,143040,143208,143409,143537,143715,143821,144318,144520,144755,144925,145126,145540,145744,150211,150425,150616,150733,150913,151052,151222,151804,152039,152559,153014,153227,153546,154003,154143,154346
52,MX4021-4,,140222,140509,140637,140733,141019,141233,141328,141550,141806,142221,142945,143102,143325,143431,143515,143748,143905,144011,144106,144223,144520,144626,144852,145009,145148,145233,145614,145720,150116,150425,150616,150957,151103,151350,151540,151708,151837,152017,152207,152303,152749,152940,153227,153642,153832,154121,154505,154644,154836
53,MX4598-2,,141636,141912,142030,142126,142436,142626,142733,142945,143252,143642,144351,144710,144807,145020,145126,145412,145551,145658,145755,145934,150318,150447,,150744,150913,151222,151624,151804,151932,152135,152303,152621,152749,153025,153227,153407,153546,153748,153854,153950,154421,154611,155026,155428,155608,155905,160331,160449,160639
54,MX4041-4,,142509,142901,142945,143113,143504,143704,143938,144201,144458,144936,145709,145828,145958,150138,150307,150520,150829,150946,151041,151158,151540,151741,152050,152241,152855,153154,153715,153832,154059,154303,154505,154909,155026,155311,155641,155758,160003,160131,160309,160415,160840,161136,161614,161956,162158,162347,162750,162909,163059
55,MX4159-4,142850,143431,143631,143759,143843,144117,144223,144340,144520,144755,145137,150116,150245,150531,150722,150902,151103,151244,151350,151445,151551,151921,152039,152218,152358,152929,153227,153715,153843,154207,154410,154505,154931,155205,155809,160014,160131,160353,160722,160818,160851,161255,161508,161839,162158,162421,162706,163121,163249,163417
56,MP6031-0,,,,,,,,,,,,,,,,,,,,,,,,,150447,,,,,150542,150807,151008,151255,151635,151910,152050,152218,152335,152548,152749,143335,153345,153557,153843,154303,154358,154655,155048,155216,155344
57,MX4338-4,144150,144436,144819,144958,145031,145401,145603,145709,145946,150149,150542,151306,151529,151646,151943,152156,152537,152716,152800,152917,153036,153418,153557,153759,154015,154516,155501,160014,160131,,160745,160946,161317,161435,161912,162158,162432,162717,162909,163027,163110,163523,163713,164127,164530,164625,,,,
58,MX4365-4,,145350,145733,145839,145934,150222,150458,150605,150755,150957,151412,152050,152218,152358,152548,152705,153109,153250,153356,153502,153620,153928,154110,154358,154505,155238,160003,160259,160404,160700,160957,161114,161446,161625,162051,162527,163344,163640,163853,164043,164137,164552,,,,,,,,
59,MX4383-3,150233,150458,150840,150924,151103,151328,151529,151657,151837,152028,152453,153227,153345,153535,153653,153726,154003,154218,154303,154421,154527,154847,155004,155110,155355,160131,160533,160756,160902,161008,161147,161351,161614,161806,162253,162632,163512,163736,163948,164116,164148,164603,,,,,,,,
60,MX4458-4,151041,151456,151826,151954,152146,152632,152800,152929,153142,153334,153715,154505,154622,154803,155015,155132,155355,155524,155630,155736,155916,160259,160438,160711,160840,161647,162007,162336,162538,162814,163059,163216,163534,163651,164116,164328,164603,,,,,,,,,,,,,
61,MX4388-4,151317,151613,151826,151921,152005,152252,152420,152526,152705,152844,153312,153950,154121,154303,154432,154549,154836,155121,155216,155333,155439,155747,155916,160047,160203,160734,161340,161709,161817,162209,162443,162706,163027,163311,163724,164021,164328,164508,,,,,,,,,,,,
62,MX4535-5,152940,153312,153535,153653,153737,154003,154110,154218,154432,154600,155004,155630,155758,160025,160225,160343,160606,160807,160913,161030,161158,161519,161636,161901,161945,162421,163016,163344,163500,163713,163904,164116,164435,164614,,,,,,,,,,,,,,,,
63,MX4604-3,154218,,,155037,155048,155513,155641,155832,160141,160247,160649,161351,161508,161828,161923,162102,162315,162516,162610,162717,162909,163311,163449,,163853,164105,,,,,,,,,,,,,,,,,,,,,,,,
64,MX3651-5,155843,160225,160639,160711,160807,160957,161125,161220,161435,161658,162125,162728,162847,163004,163121,163216,163406,163607,163702,163831,163948,164339,164508,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,MS1953-5,160851,161209,161530,161647,161744,161956,162209,162303,162538,162920,163406,163915,164021,164210,164414,164541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,MP6031-1,161647,161850,162136,162253,162336,162610,162643,162739,162953,163154,163618,164403,164508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,MX4021-5,,162643,163016,163110,163154,163545,163724,163853,164054,164414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,MX4041-5,163311,163747,164116,164255,164403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
