,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
28,MS2365-3,162210,162514,162609,162736,162913,162946,163325,163441,163630,163924,164041,164135,164650,164925,165125,165219,165407,165534,165711,165805,165920,165952,170130,170617,170922,171259,171354,171542,171731,171952,172119,172530,172941,173235,173519,173940
29,MS1903-3,164755,165302,165356,165512,165711,165805,170226,170354,170450,170711,170900,170943,171459,171742,172014,172130,172341,172446,172613,172718,172857,173002,173140,173719,174015,174407,174534,174711,174922,175154,175321,175553,175709,180012,180307,180531
30,MS2095-2,170310,170512,170606,170700,171005,171038,171459,171659,171825,172108,172319,172352,172941,173202,173414,173541,173708,173824,174015,174058,174302,174356,174523,175016,175310,175603,175709,175824,180034,180149,180317,180458,180751,181045,181217,181452
31,MS1953-4,171721,172014,172057,172152,172341,172540,172919,173035,173224,173457,173647,173730,174302,174545,174755,174912,175049,175154,175343,175459,175625,175730,175856,180415,180657,180951,181140,181314,181503,181723,181838,182016,182337,182546,182713,182829
32,MX1537-0,173614,173741,173846,174003,174131,174345,174650,174807,174839,175111,175259,175354,175803,180034,180245,180402,180552,180635,180751,180940,181045,181140,181325,181849,182153,182431,182557,182756,183018,183233,183400,183516,183704,183841,184018,184155
33,MS2025-4,180223,180509,180624,180802,181024,181151,181513,181557,181817,182121,182326,182420,182913,183144,183411,183516,183642,183736,183903,184008,184123,184241,184407,184903,185157,185347,185513,185640,185746,190008,190146,190335,190512,190711,190815,191004
34,MS1044-4,182153,182851,182945,183101,183338,183443,183903,184040,184219,184512,184712,184818,185357,185618,185830,185946,190052,190157,190324,190429,190533,190649,190815,,191438,191720,191825,192014,192143,192310,192416,192521,192720,192828,192955,193204
35,MS2243-4,184712,184841,184935,185030,185230,185336,185608,185724,185830,190103,190241,190335,190815,191014,191207,191301,191438,191532,191659,191753,191919,192003,192121,,192648,192922,193059,193226,193416,193554,193638,193754,193932,194123,194229,194440
36,MS2365-4,191036,191229,191355,191500,191637,191720,192048,192216,192416,192658,192839,192922,193448,193649,193848,194005,194112,194218,194419,194524,194701,194755,194945,,195505,195820,195925,200019,200207,200346,200501,200606,200755,200932,201048,201236
37,MS1903-4,193459,193954,194050,194207,194334,194430,194806,194923,195029,195349,195516,195621,200102,200324,200534,200617,200816,200921,201110,201225,201341,201446,201613,,202224,202352,202530,202635,202802,202919,203046,203203,203341,203625,203803,203930
38,MS2095-3,195715,195820,195914,200030,200207,200313,200639,200755,200910,201204,201435,201518,202025,202224,202435,202540,202707,202857,203035,203141,203319,203414,203541,,204108,204332,204555,204711,204921,205058,205217,205344,205500,205731,205919,210119
39,MS1953-5,203046,203236,203330,203414,203614,203658,204057,204205,204259,204533,204700,204732,205238,205427,205637,205731,205858,205941,210130,210227,210333,210437,210614,,211153,211354,211554,211659,211847,212035,212140,212256,212352,212519,212624,212729
40,MS2025-5,205919,210141,210249,210437,210553,210719,211048,211142,211238,211511,211710,211804,212224,212414,212602,212739,212835,212919,213107,213204,213310,213405,213532,,214036,214329,214551,214656,214846,215224,215329,215435,215540,215823,220013,220107
41,MS1044-5,211858,213056,213204,213310,213449,213605,213953,214057,214235,214518,214656,214741,215224,215508,215708,215823,220024,220129,220320,220426,220542,220659,220859,,221432,221726,221916,222033,222214,222429,222534,222734,222914,223052,223232,223348
42,MS2243-5,215834,220013,220129,220235,220404,220458,220753,220848,221026,221326,221443,221515,221927,222106,222258,222343,222502,222607,222734,222818,222936,223030,223146,,223621,223905,224011,224139,224256,224352,224436,224542,224709,224930,225046,225214
43,MS2365-5,221905,222055,222150,222236,222523,222556,222852,222957,223114,223337,223515,223558,224033,224212,224415,224542,224647,224752,225002,225107,225225,225247,225403,,225930,230151,230256,230436,230508,230646,230740,230857,230951,231108,231225,231331
44,MS1953-6,230929,231140,231247,231353,231614,231709,232003,232130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
