,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
20,MW2856-2,130314,130419,130452,130535,130725,130820,131125,131231,131358,131503,131619,131703,132207,132556,132745,132934,133123,133251,133407,133501,133618,133713,133850,134322,134629,134936,135052,135241,135502,135610,135726,135853,140115,140509,140648,140743
21,MW3053-2,132512,132650,132734,132818,133018,133134,133607,133713,133829,134050,134206,134250,134808,135136,135336,135537,135715,135820,135948,140054,140215,140259,140426,140922,141221,141432,141603,141709,141825,142025,142141,142403,142541,142836,143025,143225
22,MW5346-2,134616,134735,134819,134925,135147,135336,135559,135715,135842,140115,140310,140342,140934,141221,141432,141614,141815,141953,142152,142308,142446,142541,142708,143152,143436,143603,143721,143817,143901,144006,144155,144406,144555,144806,145018,145155
23,MS2259-2,140126,140447,140542,140637,140945,,141326,141432,141540,141803,141942,142036,142603,143003,143130,143236,143436,143603,143806,143901,144101,144206,144344,144901,145228,145406,145511,145616,145837,150059,150258,150352,150519,150731,150900,151133
24,MW3116-1,142352,142457,142541,142657,143014,143152,143508,143615,143754,144028,144155,144238,144628,144912,145133,145250,145649,145815,150026,150142,150341,150436,150614,151111,151427,151649,151805,151932,152131,152258,152414,152603,152718,152858,153025,153319
25,MW5645-3,144249,144406,144501,144606,144806,144912,145228,145355,145449,145710,145910,145953,150753,151133,151449,151606,151744,151838,152037,152142,152320,152436,152603,153141,153529,153740,153907,154025,154152,154319,154508,154752,155035,155246,155602,155908
26,MS2365-3,145815,150120,150215,150258,150508,150604,151005,151122,151322,151417,151511,151606,152131,152635,152825,152941,153151,153330,153551,153657,153907,153951,154119,154636,155024,155246,155435,155602,155708,155835,155951,160226,160357,160714,160908,161108
27,MW2390-3,152740,153603,153657,153824,154046,154308,154636,154814,154908,155130,155257,155351,160430,160749,160940,161057,161226,161353,161544,161638,161827,161932,162050,162538,162857,163225,163354,163522,163733,164016,164205,164353,164555,165018,165345,165701
28,MW2856-3,160036,160204,160301,160357,160620,160800,161057,161226,161321,161554,161743,161954,162752,163131,163427,163617,163722,163900,164049,164205,164331,164417,164555,165113,165429,165640,165746,165937,170054,170232,170421,170613,170751,171121,171312,171525
29,MW3053-3,161522,161649,161754,161921,162145,162254,162705,162803,162952,163236,163427,163533,164038,164342,164555,164734,164957,165113,165251,165345,165523,165607,165746,170243,170602,170751,170847,171026,171216,171336,171452,171642,171758,172147,172326,172653
30,MW5346-3,164016,,164226,164331,164544,164756,165113,165251,165418,165650,165905,165937,170942,171409,171642,171809,171937,172053,172242,172358,172548,172642,172809,173336,173704,173914,174116,174304,174421,174600,174717,174834,175043,175338,175749,180141
31,MS2259-3,164555,165240,165335,165440,165723,,170054,170210,170410,170527,170646,170740,171747,172021,172231,172326,172504,172631,172830,172936,173103,173147,173325,173853,174231,174516,174644,174834,175043,175211,175338,,,180057,180141,180658
32,MS1935-2,170305,170410,170516,170707,171121,171142,171525,171653,171831,172104,172242,172326,173136,173526,173748,173926,174116,174221,174443,174549,174717,174855,175033,175538,175855,180152,180319,180520,180709,180909,181057,181235,181414,181742,182025,182417
33,MW3116-2,171703,171903,171959,172042,172253,172336,172747,172947,173031,173303,173515,173610,174231,174526,174717,174906,175043,175200,175316,175454,175611,175727,175844,180402,180658,181003,181130,181319,181530,181647,181825,181930,182047,182417,182606,183017
34,MW5645-4,173537,173715,173758,173926,174127,174336,174717,174855,175022,175305,175454,175538,180141,180426,180709,180858,181108,181225,181352,181457,181647,181742,181930,182501,182828,183122,183251,183545,183923,184217,184355,184512,184628,184923,185102,185441
35,MS2365-4,175400,175538,175655,175749,180012,180141,180531,180658,180825,181119,181341,181414,182047,182309,182450,182617,182733,182901,,183208,183346,183451,183629,184133,184501,184701,184850,185029,185146,185632,185800,185927,190340,190720,190848,191048
36,MW2390-4,182047,182130,182202,182320,182417,182523,182912,183017,183049,183324,183618,183701,184217,184449,184639,184817,184934,185040,185208,185313,185431,185536,185727,190224,190541,190814,190909,191026,191322,191650,191828,191945,192125,192410,192559,192847
37,MW2856-4,184449,184555,184650,184744,185007,185029,185357,185503,185621,185916,190032,190138,190636,190920,191154,191322,191417,191544,191722,191840,192020,192125,192302,192814,193130,193247,193353,193459,193651,193808,193925,194053,194244,194540,194741,194921
38,MW3053-4,185927,190104,190202,190245,190519,190602,190920,191048,191227,191511,191628,191711,192241,192515,192715,192825,192919,193025,193203,193258,193426,193521,193651,194211,194446,194646,194803,194921,195121,195248,195342,195448,195554,195828,200007,200134
39,MW5346-4,192421,192632,192731,192814,192941,193046,193415,193521,193628,193936,194105,194200,194719,194932,195121,195259,195415,195532,195701,195817,195934,200028,200156,200640,200958,201211,201338,201518,201659,201853,202009,202114,202230,202444,202611,202727
40,MS2259-4,193247,193925,194009,194105,194402,,194741,194837,195015,195121,195310,195353,195923,200101,200250,200419,200524,200651,200807,200915,201053,201211,201327,201904,202157,202420,202549,202716,202821,202937,,203231,203401,203646,203657,203836
41,MS1935-3,,195956,200101,200218,200524,200546,200853,201009,201211,201435,201614,201659,202303,202538,202727,202854,203031,203136,203336,203412,203508,203613,203740,204216,204542,204804,205005,205101,205155,205324,205502,205631,205747,205925,210042,210231
42,MW3116-3,202843,203020,203115,203158,203447,203541,203848,204005,204205,204426,204604,204637,205155,205357,205546,205703,205831,205936,210104,210137,210252,210336,210441,210947,211335,211640,211828,212007,212147,212326,212600,212654,212803,212910,213037,213259
43,MS2365-5,205251,205408,205502,205546,205736,205842,210126,210231,210419,210524,210641,210746,211251,211452,211640,211828,211933,212041,212209,212304,212421,212516,212632,213121,213417,213629,213745,213924,214029,214323,214418,214524,214639,214819,214947,215125
44,MW2390-5,,211114,211208,211324,211441,211524,211901,212019,212114,212326,212454,212538,213005,213153,213332,213451,213607,213702,213818,213924,214040,214135,214251,214745,215030,215230,215325,215441,215536,215724,215841,215935,220040,220335,220517,220601
45,MW2856-5,213524,213618,213712,213839,,214157,214512,214639,214734,214947,215103,215146,215630,215903,220146,220229,220324,220433,220623,220728,220919,221007,221208,221712,222138,222424,222604,222710,222859,223153,223311,223438,223607,223756,223955,224123
46,MW3053-5,215608,215735,215830,215924,,220135,220455,220601,220750,221030,221135,221219,221737,221949,222138,222236,222352,222435,222615,222658,222804,222848,223004,223500,223818,224039,224236,224330,224414,224603,224720,224816,224936,225045,225224,225330
47,MW5346-5,222032,222214,222319,222402,222626,222815,223110,223216,223355,223628,223745,223829,224330,224541,224709,224827,224947,225045,225202,225257,225425,225509,225625,230130,230402,230639,230723,230842,231010,231148,231231,231326,231420,231526,231631,231714
48,MW3116-4,224731,224753,224838,224921,225139,225224,225541,225720,225815,230036,230141,230224,230712,230937,231115,231158,231304,231337,231442,231526,231620,231653,231758,232240,232501,,,,,,,,,,,
49,MS2365-6,230937,231053,231209,231253,231431,231620,231914,232041,232229,232345,232440,232512,,,,,,,,,,,,,,,,,,,,,,,,
