,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
56,MW5203-1,170446,171547,171734,172038,172249,172416,172740,172917,173735,173808,173902,174029,174206,174249,174447,174530,174634,174813,174928,175011,175137,175440,175649
57,MW4837-3,172153,172355,172520,172751,173115,173325,173713,173852,174845,174939,175022,175115,175231,175335,175440,175523,175638,175743,175849,175943,180142,180403,180550
58,MW4846-3,172939,173410,173558,173808,174050,174206,174509,174802,175754,175839,175922,180016,180131,180225,180341,180435,180518,180633,180716,180810,180946,181209,181314
59,MW5132-2,174112,174300,174645,174949,175115,175242,175451,175606,180654,180748,180831,180946,181113,181220,181336,181440,181618,181733,181838,181932,182141,182445,182654
60,MW5645-4,175043,175325,175721,180110,180257,180456,180820,181113,182225,182319,182413,182507,182622,182727,182936,183040,183134,183253,183400,183454,183548,183842,183947
61,MW5594-5,175849,180131,180518,180842,181102,181314,181722,181900,183019,183113,183134,183253,183349,183443,183548,183632,183727,183810,183925,183957,184145,184405,184521
62,MW4366-5,180946,181156,181555,181943,182236,182352,182705,182842,183831,183925,184019,184156,184322,184416,184615,184708,184802,184949,185054,185211,185349,185642,185808
63,MW4781-5,182130,182308,182633,182904,183102,183304,183516,183759,184751,184845,184949,185054,185200,185232,185359,185453,185559,185652,185757,185840,185944,190248,190436
64,MW4503-6,182759,183304,183443,183759,184041,184300,184625,184939,185944,190038,190121,190237,190403,190447,190655,190749,190855,191032,191136,191253,191536,191828,192015
65,MW4619-2,,,184751,,185243,185410,185609,185725,190717,190812,190855,190949,191104,191158,191314,191359,191504,191557,191651,191756,191932,192214,192352
66,MW4705-4,185559,185840,190110,190508,190645,190812,191104,191253,192329,192425,192447,192634,192800,192843,192947,193052,193202,193318,193433,193527,193747,194050,194248
67,MW5203-2,185808,,,,,,,,,,,,,,,,,,,,,,
68,MW4557-2,,191147,191442,,,192235,192436,192602,193559,193631,193725,193841,193956,194101,194237,194331,194437,194531,194636,194730,194938,195222,195400
69,MW4647-6,192602,192926,193318,193621,193757,193935,194226,194342,195349,195443,195548,195703,195819,195935,200135,200232,200349,200536,200702,200829,200935,201206,201322
70,MW4837-4,194614,194824,195000,195305,195454,195609,195914,200029,200946,201029,201112,201206,201300,201354,201531,201635,201750,201844,201927,202021,202230,202428,202605
71,MW5132-3,200713,200913,201300,201614,201750,201938,202147,202240,203358,203430,203513,203628,203732,203815,203932,204026,204130,204235,204352,204434,204643,204904,
72,MW5594-6,202647,202908,203055,203441,203639,203804,204058,204214,205230,205302,205356,205450,205555,205649,205733,205816,205911,210005,210048,210132,210320,210601,210842
73,MW4366-6,,204904,205219,205450,205722,205933,210216,210320,211218,211323,211416,211521,211648,211731,211929,212003,212107,212234,212339,212443,212549,212914,213018
74,MW4557-3,,210623,210925,211218,211438,211626,211846,212003,212935,213029,213112,213216,213331,213414,213519,213624,213657,213833,213938,214021,214240,214511,214626
75,MW4647-7,212107,212411,212633,213050,213227,213425,213739,213905,214834,214939,215032,215159,215314,215408,215555,215639,215733,215922,220028,220143,220331,220635,220750
76,MW4837-5,214312,214438,214741,215032,215231,215429,215701,215816,220803,220836,220919,221013,221128,221224,221350,221422,221505,221706,221810,221905,222010,222230,222335
77,MW5594-7,222324,222418,222616,222839,223058,223248,223530,223614,224534,224556,224639,224732,224838,224932,225119,225213,225317,225516,225622,225716,225903,230113,230251
78,MW4366-7,223812,224012,224314,224617,224826,224932,225152,225401,230323,230429,230523,230638,230804,230900,231037,231131,231217,231311,,,,,
79,MW4557-4,225433,225527,225820,230041,230240,230429,230649,230753,,,,,,,,,,,,,,,
80,MW4647-8,230838,230954,231311,,,,,,,,,,,,,,,,,,,,
