,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
25,MR8026-3,151523,151735,152020,152303,152550,153239,153608,154049,154447,154533,154726,154831,155020,155409,155747,155919,160025,160203,160302,160503,160621,160759,161037,161248,161320,161415,161521,161631,161704,161816,161921,162057,162214,162246,162319,162429,162758,162947,163125,163245,163401,163444
26,MS2259-2,152528,153344,153534,153806,154038,154653,155219,155632,155941,160036,160249,160335,160525,160855,161259,161500,161608,,161826,,162057,162330,162548,162809,162903,162947,163140,163234,163317,163433,163524,163621,163739,163804,163933,,164346,164634,164655,164802,164857,164940
27,MS1935-3,155941,160249,160621,161037,161437,,162308,162655,163114,163153,163535,163654,163911,164336,164814,164951,165056,165309,165403,165607,165701,165955,170249,170510,170605,170650,170818,170956,171029,171208,171302,171407,171551,171615,171648,171815,172203,172313,172506,172646,172806,172841
28,MX1526-0,160855,161048,161331,161704,162057,162504,162841,163306,163753,163946,164118,164212,164336,164706,165045,165214,165258,165414,165522,165734,165955,,,170756,170901,170956,171123,171302,171345,171540,171626,171710,171753,171837,171858,172025,172347,172539,172841,172957,173051,173135
29,MR8462-3,162057,162141,162655,163621,164032,164430,164814,165137,165436,165639,165849,170006,170111,170438,170829,171007,171101,171251,171356,171551,171637,171953,172336,172550,172635,172722,172819,173008,173113,173240,173324,173441,173558,173619,173652,173829,174156,174356,174556,174651,174756,174829
30,MW2780-0,162526,163753,164453,165320,165734,170049,170510,171050,171334,171451,171659,171804,171953,172358,172819,172957,173051,173219,173335,173525,173608,173840,174156,174440,174534,174640,174756,174947,175058,175258,175355,175447,175552,175636,175825,175942,180418,180538,180914,181019,181146,181249
31,MW2390-3,164550,165618,165922,170332,170818,171229,171551,171858,172225,172313,172528,172623,172734,173040,173441,173703,173735,173946,174040,174234,174356,174607,174902,175058,175141,175225,175319,175530,175603,175709,175815,175920,180004,180038,180215,180321,180717,180836,181030,181135,181220,181302
32,MW2856-4,,172550,172830,173157,173851,174135,174346,174713,175047,175203,175408,175530,175625,180027,180538,180717,180824,181030,181135,181326,181504,181821,182222,182457,182603,182646,182741,182920,183014,183204,183320,183426,183554,183649,183817,183946,184339,184508,,184804,184921,185005
33,MW3053-4,,174418,174713,174925,175447,175858,180004,180143,180633,180739,180947,181103,181220,181631,182138,182306,182424,182624,182730,182941,183036,183259,183521,183733,183827,183924,184020,184148,184244,184457,184603,184731,184804,184859,185016,185155,185558,185703,185919,190015,190120,190204
34,MS2365-3,,175751,175953,180418,180958,181326,181432,181843,182317,182435,182708,182836,182952,183426,184020,184233,184317,184446,184658,184815,184921,185133,185428,185641,185725,185809,185907,190004,190048,190225,190336,190443,190559,190645,190730,190836,191144,191323,191611,191722,191850,191944
35,MR8026-4,,184126,184552,184921,185155,185758,190026,,190825,190955,191205,191334,191516,191913,192411,192527,192600,192737,192821,193011,193203,193406,193716,193940,194025,194109,194225,194342,194425,194637,194743,194827,194954,195048,195216,195354,195713,195808,200031,200137,200253,200328
36,MS2259-3,,,,,,,,,,,,,,,,,,,,,,,,,,,190708,190836,190921,191122,191227,191410,191559,191647,191722,191850,192244,192433,,192832,192949,193034
37,MX1526-1,,191227,191454,191712,191931,192210,192527,192821,193203,193355,193654,193728,193908,194247,194637,194805,194849,194954,195122,195321,195354,195702,195935,200159,200304,200350,200458,200552,200750,200846,201003,201036,201155,201251,201407,201545,201930,202035,202342,202405,202511,202555
38,MX1260-0,,192210,192621,192937,193203,193739,194153,194331,194720,194910,195133,195259,195416,195757,200159,200339,200436,200541,200640,200835,200930,201131,201334,201545,201640,201702,201818,201930,202003,202236,202308,202342,202511,202616,202711,202840,203135,203336,203528,203636,203814,203908
39,MR8462-4,,200031,200221,200425,200640,201003,201131,201251,201524,201607,201829,201952,202141,202501,202851,203018,203102,203229,203314,203430,203528,203730,203930,204141,204224,204308,204351,204508,204551,204707,204751,204825,204919,204941,205014,205108,205426,205628,205810,205854,205953,210028
40,MW2390-4,,201345,201629,201930,202152,202439,202700,202902,203040,203146,203409,203551,203741,204130,204519,204645,204718,204836,204930,205108,205152,205415,205618,205832,205906,205953,210039,210133,210219,210357,210451,210546,210747,210820,210853,210948,211236,211410,211611,211705,211750,211824
41,MW2856-5,,203229,203503,203708,204119,204446,204656,204908,205141,205247,205448,205543,205628,210017,210419,210631,210726,210853,210959,211128,211214,211505,211739,211940,212024,212108,212153,212259,212332,212500,212556,212701,212840,212934,213051,213208,213538,213656,,214004,214120,214203
42,MW3053-5,,205108,205257,205510,205821,210028,210112,210219,210524,210620,210820,210937,211022,211337,211739,211919,212003,212130,212215,212343,212427,212712,212956,213230,213325,213419,213515,213707,213750,213908,214014,214058,214203,214247,214343,214522,214913,215102,215328,215433,215550,215647
43,MS2365-4,210653,210715,210937,211225,211537,211857,212013,212204,212416,212511,212701,212818,212956,213314,213707,213825,213846,214014,214131,214415,214522,214722,214946,215158,215244,215338,215433,215550,215647,215815,215909,220025,220204,220247,220416,220521,220837,221016,221111,221249,221354,221437
44,MR8026-5,212522,212701,212923,213051,213303,213527,213740,213919,214258,214415,214522,214616,214756,215135,215528,215636,215720,215826,215909,220047,220142,220405,220604,220815,220848,220932,221038,221144,221238,221416,221511,221543,221700,221722,221754,221932,222206,222322,222545,222640,222735,222821
45,MX1260-1,,220058,220331,220459,220720,221016,221238,221437,221827,221943,222133,222227,222406,222735,223115,223231,223315,223431,223526,223704,223759,223948,224138,224337,224411,224505,224549,224706,224802,224952,225047,225130,225235,225319,225437,225554,225900,230016,230216,230322,230438,230522
46,MR8462-5,,221638,221910,222039,222300,222746,222853,223021,223326,223421,223609,223642,223810,224116,224432,224549,224621,224728,224824,224930,224952,225130,225342,225532,225627,225711,225755,225900,230005,230154,230249,230311,230405,230449,230555,230700,230944,231049,231312,231407,231512,231545
47,MW2390-5,,224149,224254,224411,224632,224941,225036,225141,225353,225510,225638,225755,225955,230249,230649,230806,230849,230955,231100,231250,231345,231534,232712,,,,,,,,,,,,,,,,,,,
48,MW3053-6,,231027,231250,231429,231639,231756,231944,232051,232157,232241,232408,232451,232618,232944,233322,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,MS2365-5,233017,233155,233344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
