,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
90,MX4365-5,,174051,174416,174512,174629,175123,175324,175631,175949,180606,181405,182225,182427,182845,183435,183639,183927,184143,184303,184422,184551,184912,185136,185444,185603,185722,185807,190105,190213,190403,190627,190806,191146,191422,191721,191922,192114,192403,192659,193220,193317,193817,194011,194416,195131,195407,195905,200915,201054,201331
91,MX4551-3,175229,175758,180320,180404,180533,181511,181712,181914,182118,182556,183133,184037,184249,184732,185914,190009,190213,190403,190520,190711,190817,191124,191232,191411,191528,191636,191709,191911,192041,192349,192509,192710,193008,193220,193528,193721,193936,194055,194308,194438,194548,194951,195153,195451,200131,200405,201225,201949,202107,202330
92,MX3783-5,181129,181617,182107,182152,182332,183241,183650,183842,184110,184422,184828,185539,190236,190605,191102,191157,191400,191603,191647,191816,191956,192349,192604,192817,192923,193041,193136,193411,193550,193721,193914,194022,194427,194822,195108,195323,195536,195705,200003,200226,200248,200701,200915,201320,201853,202140,202710,203346,203536,203738
93,AA7562-5,,181320,181639,181712,181852,182512,182607,182811,183121,183336,183820,184422,184613,185550,185947,190032,190257,190425,190520,190711,190828,191157,191349,191636,191743,191900,191956,192125,192243,192509,192553,192721,193041,193231,193539,193743,194033,194246,194427,194628,194713,195142,195334,195716,200310,200701,201524,202415,202553,202743
94,MX4458-5,,,,,,,,,,,,,,,,,,181959,182022,182056,182225,182607,182811,183059,183219,183315,183410,183639,183831,184003,184303,184411,184732,185018,185316,185733,190116,190425,190744,191349,191455,191956,192232,192732,193721,193936,194257,195131,195312,195524
95,AA7450-6,,182736,183110,183304,183421,184037,184336,184624,184828,185040,185506,190319,190616,190923,191506,191636,191838,192008,192125,192232,192403,192732,192957,,193305,193422,193603,193743,193902,,194617,194725,195024,195227,195502,195643,195822,200003,200215,200405,200500,201021,201202,201703,202151,202448,203051,203844,204011,204223
96,MX4383-5,,,,,,,,,,,,,,,,,182907,,,,,,,,,,,,,,,,,,,,,,,,,185433,185818,190236,191135,191528,191849,192327,192458,192732
97,MX4614-5,,183110,183544,183712,183842,184455,184721,184901,185052,185316,185722,190520,190817,191124,191636,191732,191922,192030,192103,192221,192317,192626,192817,192934,193041,193125,193209,193433,193603,193851,,194150,194628,194844,195334,195536,195716,195905,200204,200321,200416,200842,201054,201406,202033,202319,202900,203631,203822,204000
98,AA7393-3,183156,183421,183735,183746,183938,184540,184732,184901,185040,185243,185710,190509,190744,191040,191603,191647,191900,192019,192103,192221,192327,192626,192817,193041,193136,193231,193339,193506,193625,194139,194341,194352,194811,195024,195334,195536,195643,195832,200131,200259,200416,200820,201032,201344,201949,202257,202900,203631,203800,203927
99,AA7712-6,185411,185603,190054,190138,190403,191327,191528,191816,192041,192403,192839,193506,193732,193902,194117,194235,194427,194604,194650,194811,195002,195407,195621,195843,195950,200035,200108,200321,200438,,200746,200853,201214,201331,201619,201820,202022,202213,202521,202626,202732,203146,203357,203822,204234,204415,204722,205419,205536,205809
100,AA7559-3,191614,191816,192136,192254,192414,193220,193528,193658,194033,194246,194725,195312,195418,195547,195727,195822,200003,200142,200237,200405,200522,200915,201021,,201344,201501,201546,201809,201915,202140,202235,202426,202710,202839,203241,203452,203620,203738,204055,204246,204320,204733,204934,,205653,205842,210139,210851,211019,211242
101,MX4021-6,,193721,194128,194257,194341,194951,195142,195407,195558,195738,200119,200746,200853,201032,201236,201355,201546,201703,201747,201853,202033,202426,202637,202850,202956,203113,203157,203408,203525,,203855,204033,204342,204510,204744,204923,205040,205156,205346,205525,205620,210044,210224,210447,210913,211103,211506,211900,212006,212207
102,MX4159-6,194352,,195024,195142,195216,195632,195843,200046,200248,200522,200735,201247,201417,201557,201809,201915,202056,202213,202246,202330,202437,202806,202900,203051,203241,203336,203441,203558,203653,203811,203938,204150,204510,204700,204934,205102,205207,205302,205452,205620,205704,210128,210308,210647,211103,211231,211506,212101,212207,212345
103,MX4383-6,201202,201535,201904,202022,202140,202521,202721,202850,203102,203419,203631,204331,204448,204722,204912,205007,205145,205357,205503,205620,205737,210106,210330,210636,210754,210913,210946,211136,211242,211539,211805,212006,212301,212440,212702,212852,213031,213211,213423,213602,213634,214131,214322,214758,215202,215353,215650,220157,220400,220552
104,MX4458-6,,203620,204000,204128,204257,204605,204711,204839,205040,205251,205715,210246,210352,210542,210732,210851,211019,211231,211400,211455,211647,211933,212112,,212451,212557,212640,212757,212852,212958,213137,213255,213455,213550,213802,213951,214058,214143,214407,214536,214641,215107,215247,215554,220007,220219,220657,221236,221342,221510
105,MX4365-6,,205218,205620,205759,205820,210150,210352,210542,210732,210935,211136,211805,211922,212101,212251,212345,212535,212735,212830,212958,213115,213455,213656,213940,214047,214205,214311,214452,214557,,214950,215056,215342,215605,215851,220102,220231,220338,220552,220752,220836,221247,221532,221954,222428,222629,222926,223411,223538,223739
106,AA7562-6,210031,210647,211008,211103,211231,211506,211647,211849,212134,212251,212451,213031,213148,213317,213455,213613,213740,213846,214003,214109,214238,214525,214652,214927,215001,215118,215150,215309,215415,215510,215701,215829,220124,220327,220613,220814,220941,221047,221320,221521,221649,222133,222354,222607,222915,223043,223316,223717,223846,224047
107,MX4551-4,,,,,,,,,,,,,,,,,,,,,,211732,211849,,212123,212240,212312,212451,212608,212735,212958,213042,213401,213539,213802,213918,214047,214131,214407,214514,214630,215044,215213,215554,215913,220113,220539,221036,221130,221320
108,MX4614-6,,211754,212123,212156,212312,212702,212819,213031,213244,213433,213645,214205,214344,214452,214630,214714,214843,215001,215056,215224,215342,215712,215851,220040,220113,220219,220316,220455,220602,220836,221058,221130,221437,221711,221911,222049,222206,222311,222501,222651,222736,223148,223349,223801,224225,224426,224711,225207,225313,225525
109,MX4021-7,,213031,213255,213433,213506,213751,214047,214131,214311,214452,214821,215404,215459,215639,215756,215902,220040,220135,220208,220327,220455,220825,221003,221141,221236,221353,221437,221554,221711,221849,222016,222133,222405,222556,222842,223021,223137,223221,223411,223612,223706,224131,224258,224605,224934,225145,225357,225821,225949,230055
110,MX4159-7,214249,214641,214916,215012,215150,215404,215510,215712,215840,220040,220422,220930,221047,221152,221331,221426,221543,221638,221711,221827,221932,222227,222405,222523,222640,222747,222820,222937,223043,223159,223349,223538,223835,224047,224331,224459,224605,224711,224850,224955,225050,225525,225643,225949,230320,230509,230604,230911,231017,231156
111,MX4383-7,221532,221838,222217,222343,222450,222747,222926,223104,223327,223455,223835,224426,224554,224711,224850,224955,225134,225324,225419,225441,225558,225949,230128,230353,230458,230627,230722,230849,230955,231134,231324,231407,231710,231827,232054,232257,232413,232510,232639,232755,232841,233303,233435,233754,234107,234235,,,,
112,MX4551-5,223032,223221,223516,223612,223717,223930,224120,224203,224342,224436,224828,225357,225514,225632,225810,225905,230044,230247,230331,230509,230648,230955,231134,231407,231516,231637,231710,231915,232010,232138,232242,232413,232701,232755,232959,233207,233314,233414,233530,233646,233742,234151,234324,,,,,,,
113,MX4458-7,,,,,,,,,,,,,,,,,,,,,,,,,224554,224638,224711,224850,224955,225050,225302,225503,225800,225938,230212,230320,230415,230509,230659,230911,230933,231345,231528,231852,232127,232216,232458,232948,233107,233340
114,AA7562-7,,224955,225218,225313,225441,225621,225800,225927,230150,230258,230637,231156,231313,231429,231516,231615,231733,231927,232010,232159,232307,232617,232755,232948,233033,233143,233217,233403,233457,,233754,233916,234213,234246,,,,,,,,,,,,,,,,
115,MX4365-7,,,,,,,,,,,,,225821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231334,231552,231805,232318,232413,232544
116,MX4614-7,,230542,230944,231101,231207,231528,231604,231648,231840,232032,232242,232755,232915,233010,233132,233217,233340,233435,233530,233552,233719,234044,234151,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,MX4159-8,231733,232010,232216,232307,232340,232510,232628,232806,232915,233033,233424,233938,234107,234213,234324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,MX4365-8,,233327,233646,233807,233832,234017,234129,234312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
