,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
15,MW4366-0,074809,075031,075347,075653,075832,080115,080424,080719,081743,081901,082006,082111,082238,082344,082522,082629,082735,082935,083041,083158,083337,083548,083643
16,AA7480-0,075335,075536,075915,080159,080435,080635,080920,081110,082216,082311,082406,,082651,082746,082935,083041,083221,083409,083514,083643,083759,084033,084211
17,MW5142-1,080042,080435,080708,081110,081510,081627,081901,082227,083158,083304,083359,083514,083632,083737,083916,084011,084117,084317,084413,084529,084739,085017,085112
18,MW4705-1,080836,081322,081521,082038,082311,082438,082735,083019,084011,084128,084233,084413,084601,084717,084933,085039,085156,085348,085454,085614,085754,090100,090259
19,MW4557-1,,,082143,082651,083041,083315,083525,083705,084739,084859,084955,085101,085240,085325,085517,085625,085732,085911,090016,090143,090354,090627,090910
20,MW4619-1,,082651,082841,,083442,083716,083949,084150,085218,085325,085421,,085659,085732,085922,090016,090216,090427,090543,090710,090942,091258,091426
21,AA7149-1,083514,083727,083916,084200,084456,084728,085017,085145,090227,090332,090416,090532,090648,090732,090859,091004,091121,091342,091458,091608,091747,092021,092210
22,MW4647-1,083905,084200,084445,084803,085028,085240,085517,085648,090942,091048,091131,091309,091426,091509,091747,091841,092010,092254,092414,092509,092738,093011,093127
23,AA6625-1,084728,085039,085303,085614,085900,090132,090416,090627,091608,091714,091820,091936,092116,092232,092458,092548,092738,093000,093105,093211,093338,093653,093809
24,MW4781-1,,,085827,090143,090438,090638,090826,090942,092021,092116,092200,,092425,092537,092705,092811,092906,093011,093138,093316,093515,093759,093926
25,MW4837-1,090237,090532,090848,091204,091509,091618,091936,092232,093348,093421,093515,093642,093820,093904,094020,094125,094221,094424,094529,094646,094824,095111,095249
26,MW4856-1,,091747,091936,092305,092548,092800,093055,093348,094507,094613,094656,094847,094932,095015,095143,095238,095354,095510,095627,095732,095932,100206,100417
27,MW5124-1,,093033,093305,093653,094115,094254,094551,094718,095732,095805,095900,100006,100144,100217,100417,100511,100618,100712,100828,100944,101101,101332,101437
28,MW5594-1,093559,093820,093947,094540,094802,094932,095227,095322,100354,100449,100534,100650,100828,100901,101028,101122,101206,101311,101405,101448,101618,101912,101956
29,MW4366-1,094613,094729,095133,095427,095838,100112,100406,100628,101618,101712,101756,101923,102039,102145,102333,102439,102545,102755,102901,102945,103112,103406,103511
30,AA7480-1,095659,095743,095943,100333,100723,100933,101321,101437,102618,102723,102806,102955,103101,103133,103355,103500,103618,103756,103912,104007,104229,104525,104724
31,MW4705-2,100417,100650,101017,101426,101734,101945,102333,102450,103417,103533,103640,103828,104018,104113,104323,104442,104608,104818,104955,105112,105343,105659,105910
32,MW4619-2,101459,101556,101829,,102450,102629,103122,103249,104135,104156,104251,104420,104536,104619,104735,104818,104901,104955,105101,105206,105354,105710,105921
33,AA7149-2,102134,102439,102629,102912,103322,103500,103651,103756,104641,104724,104807,104912,,105122,105249,105343,105459,105554,105648,105743,105921,110310,110427
34,MW5142-2,,103406,103651,103923,104218,104431,104746,104901,105921,110016,110111,110310,110427,110536,110747,110841,110946,111145,111251,111345,111606,111827,112028
35,MW4557-2,,,105006,105405,105743,105942,110238,110406,111406,111511,111606,111743,111912,111955,112122,112217,112333,112511,112608,112745,112913,113155,113343
36,MP6054-0,,105605,105826,,110449,110620,110913,111040,112111,112144,112227,112333,112449,112557,112829,112934,113050,113238,113354,113521,113627,113920,114123
37,MW4647-2,110511,110747,111134,111533,111805,111944,112217,112333,113343,113448,113532,113649,113816,113859,114016,114101,114207,114312,114418,114501,114555,114806,114901
38,MW4781-2,,112238,112500,112745,113050,113300,113532,113805,114712,114806,114901,115017,115154,115228,115427,115532,115650,115755,115901,120017,120101,120344,120543
39,MW4837-2,113543,113722,114101,114301,114617,114806,115122,115239,120322,120416,120510,120615,120742,120825,120952,121057,121214,121414,121530,121636,121741,122025,122130
40,MW4856-2,,,115449,120050,120206,120448,120742,120909,121836,121931,122025,122109,122246,122329,122446,122551,122717,122835,122942,123025,123235,123541,123649
41,MW5594-2,120543,120930,121257,121530,121741,121920,122235,122351,123341,123413,123446,123605,123710,123816,123934,124029,124124,124324,124430,124535,124724,125006,125155
42,MW4366-2,122413,122529,122847,123141,123341,123616,123934,124113,125133,125206,125300,125405,125459,125542,125637,125743,125837,130059,130205,130311,130427,130628,130757
43,MW5142-3,123446,123816,124208,124430,124724,124934,125144,125448,130459,130543,130638,130746,130902,130946,131113,131208,131303,131409,131514,131609,131724,131934,132039
44,MW4557-3,,,125217,125615,125909,130110,130333,130617,131652,131746,131840,131945,132101,132205,132406,132500,132605,132721,132836,132920,133025,133258,133446
45,MW4647-3,130110,130311,130606,130956,131124,131314,131641,131955,132920,133025,133130,133247,133436,133509,133714,133758,133924,134156,134301,134406,134522,134754,134901
46,MW4781-3,,,132205,132544,132826,132953,133236,133533,134511,134605,134700,134816,134956,135029,135207,135312,135450,135649,135815,135921,140025,140258,140533
47,MW4837-3,133047,133341,133533,133852,134102,134323,134605,134934,135921,140015,140109,140225,140331,140403,140543,140627,140732,140942,141048,141204,141320,141629,141807
48,MW4856-3,,,135145,135511,135826,140025,140204,140509,141713,141807,141851,142013,142140,142213,142402,142435,142706,142857,143012,143056,143203,143446,143613
49,MW5594-3,140120,140342,140520,140816,141026,141120,141331,141640,142601,142706,142802,142918,143056,143150,143308,143413,143529,143635,143740,143859,144121,144404,144508
50,MW4366-3,141629,141828,142108,142435,142728,142940,143246,143602,144603,144657,144751,144921,145058,145203,145352,145457,145624,145751,145906,150011,150200,150453,150610
51,MW5142-4,143139,143413,143657,143931,144132,144259,144613,144803,145845,145939,150033,150200,150326,150410,150643,150749,150905,151104,151220,151336,151504,151736,151852
52,MW4557-4,,,,145131,145352,145519,145751,145950,151010,151115,151158,151314,151431,151536,151747,151852,151936,152103,152208,152313,152431,152641,152736
53,MW4647-4,145352,145917,150337,150727,150905,151115,151348,151641,152630,152736,152830,152946,153123,153207,153439,153544,153649,153805,153933,154018,154123,154417,154522
54,MW4781-4,,,151725,,152302,152431,152725,153239,154155,154239,154322,154438,154543,154627,154754,154850,155017,155133,155239,155322,155605,160006,160101
55,AA7149-3,,152219,152503,152725,153007,,153500,154217,155144,155228,155322,155416,155533,155616,155754,155838,155932,160017,160133,160217,160333,160607,160745
56,MW4837-4,152514,153112,153301,153616,153838,153955,154300,154627,155732,155805,155849,160006,160101,160144,160300,160406,160439,160607,160713,160808,160914,161136,161304
57,MP6054-1,,153816,154101,154449,154700,154827,155239,155616,160607,160640,160723,160841,160947,161031,161158,161304,161410,161505,161611,161716,161842,162042,162241
58,MW4229-0,153944,155322,155700,160006,160239,160439,160723,161031,162125,162219,162324,162419,162524,162607,162724,162819,162924,163102,163219,163314,163515,163800,163906
59,MW4856-4,,154850,155133,155405,155743,155954,160206,160300,161410,161505,161559,161727,161904,161937,162125,162230,162324,162513,162629,162724,162935,163219,163421
60,MW5594-4,155816,160144,160501,160723,160958,161125,161421,161727,162735,162808,162841,163008,163113,163157,163252,163359,163504,163642,163749,163833,163906,164147,184715
61,AA7480-2,160745,160852,161253,161516,161832,162136,162408,162713,163749,163855,163950,,164243,164348,164548,164653,164747,164925,165041,165124,165346,165736,165842
62,MW4366-4,161443,161748,162103,162430,162713,162935,163157,163325,164159,164233,164327,164443,164559,164631,164747,164841,164936,165041,165146,165240,165356,165831,170020
63,MW5124-2,162031,162441,162913,163303,163548,163800,164147,164316,165418,165513,165619,165758,165948,170043,170232,170338,170433,170540,170709,170816,170954,171310,171459
64,MW5142-5,163008,163325,163704,163917,164233,164432,164725,165041,170105,170138,170232,170400,170540,170637,170805,170900,171005,171111,171227,171321,171415,171639,171901
65,MW4619-3,164515,164704,164820,165346,165513,165758,165925,170031,170954,171038,171132,,171353,171437,171556,171722,171817,172007,172101,,172344,172556,172901
66,MW4647-5,165313,165546,165831,170232,170444,170648,171016,171143,172156,172250,172344,172501,172629,172734,173018,173112,173239,173333,173450,173547,173749,174036,174142
67,MW4705-3,170305,170411,170626,171005,171227,171521,171817,172112,172956,173039,173134,173250,173355,173501,173620,173728,173833,174036,174142,174226,174355,174618,174830
68,MW4557-5,,,,,,,,,170349,170422,170505,170604,170659,170754,170954,171049,171143,171259,171353,171437,171545,171755,172018
69,MW4837-5,172156,172545,172755,173050,173312,173450,173738,174036,175044,175117,175213,175310,175437,175534,175652,175746,175853,175949,180054,180149,180349,180633,180727
70,MW4781-5,,,,,172301,172501,172755,172923,173906,173939,174036,,174226,174331,174523,174629,174713,174808,174913,175034,175139,175416,175511
71,MP6054-2,173355,173749,174109,174450,174713,174946,175237,175608,180800,180858,180942,181036,181131,181217,181359,181454,181600,181739,181916,182022,182149,182424,182624
72,MW4229-1,174501,175619,175949,180233,180505,180633,181014,181142,182507,182540,182635,182740,182848,182942,183204,183310,183426,183640,183830,183914,184137,184359,184548
73,MW4856-5,174523,175023,175202,175426,175703,175959,180222,180400,181800,181833,181916,182022,182138,182212,182435,182602,182729,182848,183026,183121,183343,183606,183757
74,AA7480-3,180505,180920,181326,181644,181916,182044,182328,182645,183714,183747,183841,,184137,184220,184454,184537,184704,184832,184937,185104,185159,185420,185526
75,MW4366-5,181348,181811,182116,182435,182656,183059,183332,183629,184632,184704,184759,184905,185010,185053,185231,185326,185420,185622,185728,185844,185949,190244,190432
76,MW5124-3,182518,182751,183204,183459,183841,184137,184443,184737,185844,190000,190117,190233,190410,190504,190731,190848,191006,191136,191258,191415,191549,191916,192047
77,MW5142-6,,183725,184008,184348,184715,185010,185348,185526,190504,190548,190658,190825,190944,191029,191258,191353,191538,191738,191832,191927,192144,192419,192618
78,MW4619-4,184348,184632,185031,,185706,185844,190149,190316,191415,191459,191549,191644,191749,191832,192025,192120,192208,192324,192429,192524,192556,192842,193026
79,MW4705-4,185326,185622,185833,190211,190327,190432,190731,191040,192241,192346,192502,192639,192759,192904,193036,193141,193259,193510,193626,193722,193949,194300,194444
80,MW4557-6,,,190955,191622,191738,192047,192230,192429,193332,193426,193520,193626,193733,193816,193939,194011,194106,194226,194322,194418,194538,194814,194955
81,MW4647-6,192144,192408,192748,193130,193353,193615,193939,194055,195122,195227,195310,195429,195534,195629,195821,195926,200021,200148,200301,200406,200603,200828,200934
82,MW4781-6,,,194117,194407,194633,194824,195154,195321,200203,200239,200334,200417,200526,200614,200806,200901,200945,201032,201138,201233,201338,201621,201820
83,MW4837-6,,195344,195748,195948,200216,200312,200552,200730,201715,201748,201832,201929,202035,202120,202248,202349,202421,202624,202740,202824,203019,203303,203432
84,MW4856-6,,,201400,201610,201918,202120,202410,202540,203537,203621,203706,203811,203923,203955,204123,204217,204300,204417,204512,204629,204734,204956,205112
85,MW5594-5,202824,202910,203241,203515,203800,203934,204239,204355,205313,205346,205440,205524,205618,205712,205839,205934,210112,210157,210302,210356,210545,210756,210945
86,MW4366-6,204701,204807,205029,205313,205701,205817,210050,210324,211229,211333,211438,211533,211650,211806,211933,212049,212154,212342,212447,212531,212647,212910,213121
87,MW4557-7,,,210650,210935,211112,211417,211500,211555,212552,212647,212730,212837,212931,213015,213121,213217,213300,213355,213500,213556,213640,213935,214124
88,MW4647-7,211755,212005,212205,212552,212826,212942,213227,213344,214522,214628,214711,214827,214944,215027,215217,215322,215406,215606,215711,215805,220006,220301,220439
89,MW4781-7,,,213851,214113,214406,214617,214849,214955,215859,220006,220049,220144,220250,220344,220556,220652,220747,220915,221020,221115,221256,221456,221602
90,MW4837-7,214911,215112,215343,215606,215754,215932,220228,220344,221256,221340,221423,221518,221614,221720,221825,221900,222008,222135,222251,222345,222439,222706,222833
91,MW4856-7,220607,220714,221053,221328,221540,221647,221900,222008,222822,222916,223011,223105,223210,223305,223527,223623,223717,223905,224011,224126,224253,224537,224642
92,MW5594-6,222051,222312,222550,222800,223043,223243,223516,223633,224537,224631,224714,224809,224925,225022,225116,225149,225243,225348,225421,225516,225600,225811,225916
93,MW4366-7,223749,223938,224253,224609,224830,224936,225149,225305,230307,230423,230517,230622,230759,230854,231021,231114,231158,231252,231408,231524,231640,231912,232039
94,MW4647-8,230539,230716,231042,231408,231556,231745,232028,232238,,,,,,,,,,,,,,,
95,MW4557-8,,,,,,,,,231314,231335,231429,231513,231629,231724,231850,231934,231955,232133,232238,232321,232415,232625,232730
