,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
26,MW4825-1,092220,092536,092746,093051,093456,093637,093901,094323,100505,100538,100633,100749,100916,101000,101212,101307,101402,101602,101711,101817,102028,102324,102514
27,AA7101-1,,,,,092946,,,,,,,,,100916,101043,101200,101318,101445,101551,101637,,,102452
28,AA7492-1,,093351,093817,094112,094501,094755,094934,095347,102101,102156,102240,,102503,102536,102714,102819,102925,103030,103136,103219,103346,103609,103714
29,AA7637-1,,095336,095703,095936,100358,100611,100938,101351,104347,104441,104536,104653,104832,104938,105127,105235,105352,105519,105625,105742,105941,110206,110346
30,AA7405-1,100811,101200,101551,101912,,102558,102746,103052,110442,110504,110725,,111052,111136,111358,111504,111642,111843,111948,112043,112212,112510,112649
31,MW4366-2,101901,102039,102346,102819,103313,103441,103714,103957,111325,111431,111548,111704,111915,111959,112212,112328,112510,112638,112755,112850,112956,113233,113434
32,AA7530-2,103313,103441,103714,,104525,104810,105105,105330,112021,112148,112255,,112638,112733,112912,113018,113135,113328,113455,113602,113719,113930,114037
33,AA6701-2,104241,104715,105033,105330,105742,105930,110155,110725,112414,112533,112627,,112934,113029,113233,113350,113506,113646,113813,113930,114059,114311,114449
34,AA7842-2,105614,105952,110357,,111158,111442,111821,112255,113751,113846,113941,114121,114333,114544,114735,114854,,,,,,,120900
35,AA7418-1,,110830,111147,111453,111905,112137,112448,112901,,,,,,,,,115201,,,,115744,,120406
36,AA6952-1,,111821,112234,,,,,114110,115247,115404,115510,,115649,,120228,120333,120438,120617,120744,120900,121049,121419,121713
37,AA7303-2,,114354,114640,115032,115459,115806,115849,120250,121156,121334,121429,121557,121724,121757,121936,122041,122147,122325,122441,122535,122735,122956,123134
38,MW4825-2,115104,115309,115437,115649,120005,120143,120449,120849,122019,122103,122147,122325,122441,122535,122713,122807,122912,123050,123208,123302,123452,123704,123809
39,AA7405-2,125502,125723,130132,130501,,131015,131251,131556,132746,132830,132913,133040,133219,133252,133430,133535,133652,133841,134008,134124,134231,134431,134559
40,MW4366-3,,132210,132514,132924,133408,133630,133946,134303,135550,135647,135742,135857,140141,140227,140533,140712,140900,141016,141143,141302,141418,141757,141946
41,AA7842-3,,,,,133535,133924,134145,134453,135836,135941,140036,140205,140405,140511,,,,,,,,141852,141946
42,AA7418-2,,,,,134315,134504,134726,135105,,,,,140712,140755,140944,141038,141132,141324,141418,141534,141735,141946,143308
43,AA6952-2,,,134925,135234,135625,,140119,140355,141545,141641,141746,141935,142042,142136,142411,142528,142738,142939,143046,143213,143435,143752,143857
44,AA7488-2,,,,,140046,140238,140449,140944,142042,,,,,,,,,,,,,143835,144024
45,AA7303-3,140108,140355,140755,141100,141356,141702,141946,142316,143530,143613,143719,143835,144013,144130,144320,144447,144647,144837,144943,145100,145300,145616,145743
46,MW4825-3,140533,140955,141324,141702,142020,142254,142612,143046,144309,144414,144509,144614,144826,144910,145100,145228,145438,145638,145754,145910,150037,150311,150428
47,AA7252-1,,,,144458,144708,144932,145428,145732,151409,151525,151620,,,,,,,,152928,,,153538,153633
48,MW4366-4,,145754,150120,150333,150606,150747,151135,151442,153454,153600,153644,153811,154026,154109,154309,154403,154530,154752,154908,155002,155056,155351,155529
49,AA7405-3,,,,145953,,150500,150747,151113,152844,152950,153034,,153411,153505,153706,153811,153854,154003,154120,154225,154342,154625,154719
50,AA7536-1,,,,,,,,150131,151830,151913,,,,,,,,,,153200,153411,153633,153800
51,MW4798-0,150555,151051,151430,151841,152104,152304,152633,152833,154803,154908,155013,155129,155256,155401,155603,155710,155838,160041,160148,160306,160552,160836,161036
52,AA6952-3,151558,,172250,172533,172744,,153622,,,,,,,,,,,,,,161003,162203,
53,AA7871-2,,152928,153306,,154225,154342,154636,154919,160328,160402,160457,160647,160930,161003,161120,161226,161320,161510,161626,161721,161909,162214,162352
54,MW3204-0,155743,160317,160531,160952,161353,161626,161858,162152,163358,163432,163526,163622,163800,163854,164043,164138,164234,164341,164435,164530,164708,164921,165027
55,AA7488-3,,,,,161014,161152,161520,161815,163008,163113,163209,163326,163504,163622,163843,163949,164043,,,,164753,164921,165027
56,MP5991-0,,161510,161847,162203,162555,162819,163019,163337,164457,164540,164624,,164921,165016,165143,165249,165407,165503,165608,165653,165810,170043,170243
57,MW4825-4,161531,162225,162415,162701,163040,163304,163609,163738,165217,165300,165407,165514,165653,165748,165916,170021,170115,170338,170457,170552,170741,171025,171230
58,AA7418-3,174125,174610,174928,175247,175626,175922,180232,180529,161920,161953,162047,162152,162403,182255,182509,182603,182711,182838,182946,183030,,,
59,AA7530-3,,162426,163157,,163949,164213,164414,164720,165821,165916,170010,170137,170316,170349,170519,170603,170647,170846,170930,171025,171156,171440,171524
60,AA7252-2,,162639,162935,163420,163749,163927,164341,164646,165810,165832,,,,,170457,170541,170636,170741,170846,170930,171142,171346,171513
61,AA7637-2,,,164308,164613,165121,165503,165853,170043,171219,171251,171346,171440,171640,171735,171956,172050,172250,172439,172616,172711,172755,173007,173101
62,AA7536-2,,,,,165643,,165916,170221,,,,,,,,,,,,,,,174654
63,AA7405-4,165821,170541,170919,171346,171535,,172217,172711,173746,173841,173935,,174241,174324,174442,174548,174643,174727,174855,175001,175151,175521,175648
64,MW4366-5,170908,171557,171956,172355,172700,172934,173336,173641,174716,174800,174855,175012,175140,175225,175342,175437,175554,175721,175816,175933,180144,180446,180645
65,MW4798-1,172018,172533,172817,173303,173546,173714,174324,174621,175849,175933,180028,180200,180350,180456,180645,180729,180848,181006,181122,181217,181356,181705,181844
66,AA7871-3,172522,173145,173557,,174252,174526,174906,175353,180456,180601,180656,180815,181111,181217,181345,181450,181556,181705,181822,181906,182138,182520,182637
67,AA7842-4,174705,,,,,,,,182552,182648,,,,,183252,183346,183503,183612,183729,183824,183942,184229,
68,AA7303-4,175827,175849,180815,,,181738,182106,182255,183303,183357,183503,183527,183645,183751,183952,184110,184229,,,,,,
69,AA7488-4,,181111,,,,182351,182722,182849,184036,184121,184207,,,,,,,,,,,,
70,MW4825-5,181450,182317,182648,183018,183430,183612,184003,,,,,,,,,,,,,,,,
71,AA7252-3,,182935,183220,183656,183858,184121,,,,,,,,,,,,,,,,,
72,AA7637-3,184047,,,,,,,,,,,,,,,,,,,,,,
73,AA7530-4,,184110,184303,,,,,,,,,,,,,,,,,,,,
