,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
43,MP5824-2,,124919,125308,125540,125856,130036,130308,130628,131615,131722,131816,131921,132110,132142,132309,132426,132521,132710,132817,132911,133110,133354,133532
44,MW4619-3,125636,125835,130120,130533,130744,130943,131259,131615,132604,132637,132733,,133027,133110,133237,133333,133510,133658,133807,133851,134052,134250,134439
45,MW4647-3,130910,130955,131437,131921,132142,132437,132828,133142,134450,134605,134700,134850,135230,135336,135631,135747,140019,140229,140345,140450,140649,140920,141047
46,AA6952-3,,,132247,132604,132839,133248,133416,133755,134912,135029,135134,,,,,,,140439,140512,140617,140700,141036,141204
47,AA7488-3,132911,133248,133553,,134218,134511,134755,,140356,140450,140555,140805,140931,141036,141204,141309,,,,142014,,,142634
48,AA7149-3,134039,134157,134912,135220,135620,135903,140124,140533,165920,170003,142308,,170331,170426,170543,170648,170805,170944,171124,171208,193149,193342,193520
49,AA7492-3,161007,140356,140815,141131,141519,162931,142108,142435,143657,143801,143855,144105,144253,144336,144514,144619,144926,145031,145137,145243,145515,145809,170637
50,MW4503-3,,141552,141847,142246,142530,142751,143047,143402,144630,144725,144820,144948,145148,145255,145432,145537,145841,150019,150123,150217,150428,150638,150754
51,MW4229-3,142803,144022,144304,144725,144959,145148,145432,145924,151131,151247,151320,151520,151826,151920,152122,152227,152354,152531,152647,152826,152859,153140,153330
52,MW4619-4,145443,145830,150134,150711,150921,151142,151353,151836,152931,153025,153129,153257,153508,153604,153742,153858,154003,154141,154256,154351,154550,154822,154959
53,MW3430-0,145758,151225,151731,152155,152448,152614,152848,153025,154036,154058,154152,154318,154456,154550,154833,155021,155126,155303,155348,155431,155641,155902,160052
54,AA7536-2,184256,163321,163741,164129,164435,190027,164921,165247,170404,170459,170554,,170805,150145,150355,150501,150700,171451,171556,171650,,173130,
55,MP5824-3,,151047,151447,151804,152133,152343,152657,152837,153931,154025,154130,154318,154456,154550,154833,154948,155126,155252,155421,155514,155652,155956,160146
56,MW4647-4,151709,151953,152310,152720,153004,153140,153447,153753,154927,155021,155042,155220,155421,155514,155641,155735,155829,155924,160008,160124,160241,160503,160641
57,AA7706-2,,152754,153057,153436,153742,153941,154224,154540,155757,155840,155924,160041,160208,160314,160514,160619,160735,160851,161017,161133,161345,161627,161815
58,AA7488-4,,,,,154623,154833,155231,155453,,160503,160535,160724,160819,,161112,161207,161417,161533,161648,161731,161920,162119,162331
59,MW4825-3,160029,160630,160819,161050,161511,161637,161920,162203,163321,163354,163448,163553,163719,163813,164035,164140,164256,164402,164508,164602,164718,165004,165236
60,MS5234-0,160029,160146,160535,160851,161133,161323,161522,161627,162814,162857,162953,163048,163204,163248,163415,163459,163553,163752,163930,164046,164151,164435,164718
61,AA6482-2,,,160252,160535,160819,161007,,,162625,162720,162814,162931,163110,163153,163321,163426,163542,163741,163846,164013,164151,164435,164602
62,MW4503-4,,162130,162425,162752,163037,163248,163553,163730,164859,165004,165048,165204,165352,165446,165615,165659,165753,165953,170058,170141,170341,170648,170816
63,AA6952-4,,,,,,,,,,,,,,,,,,162425,162447,162531,162647,163026,184530
64,AA7530-3,163521,163813,164024,164350,164623,164932,165120,165435,170615,170659,170743,170859,171040,171113,171251,171335,171429,171512,171607,171650,171807,172049,172320
65,MW4229-4,164151,164540,164826,165215,165225,165815,170109,170415,171418,171502,171523,171723,171911,172016,172204,172258,172414,172530,172635,172740,172940,173152,173403
66,MW4619-5,,165731,170131,170605,170826,171007,171418,171734,172708,172751,172835,172929,173058,173141,173308,173414,173530,173730,173834,173918,174141,174446,174613
67,AA7101-1,170036,170521,170933,171208,171534,171756,172006,172248,,,,,,173751,,,,174425,174540,174645,174750,175056,175214
68,MP5824-4,,171251,171512,171756,172132,172258,172552,172857,173824,173907,174013,174130,174245,174351,174602,174707,174835,174950,175106,175224,175352,175657,175846
69,MW3430-1,171534,171911,172258,172646,172857,173120,173509,173708,174739,174813,174845,175001,175203,175257,175413,175520,175635,175824,175918,180013,180140,180435,180551
70,MW4647-5,172204,172414,172814,173152,173458,173646,174119,174414,175352,175446,175541,175635,175740,175835,175951,180035,180140,180329,180414,180519,180741,181026,181204
71,AA7706-3,172803,173203,173352,173824,174119,174245,174518,174835,175929,180024,180108,180235,180340,180446,180657,180752,180920,181047,181204,181309,181541,181824,182003
72,AA7488-5,,,,,175045,175128,175824,180140,181414,181447,181508,181646,181824,181920,182140,182213,182307,182414,182530,182624,182750,183045,183235
73,MW4825-4,181058,181541,181920,182256,182519,182718,183045,183235,184908,184951,185046,185151,185320,185438,185605,185710,185816,190037,190132,190237,190343,190649,190806
74,MW4503-5,,183307,183518,183918,184256,184635,185013,185320,190913,190957,191051,191134,191239,191344,191545,191640,191819,191946,192051,192207,192345,192606,192745
75,AA7492-4,,,,,184108,,184835,185119,190649,190755,190851,191102,191218,191333,191556,191713,191913,192008,192124,192229,192356,192711,
76,AA7530-4,184635,185416,185910,190215,190511,190638,190924,191051,192251,192407,192501,192617,192745,192829,193039,193149,193246,193352,193458,193552,193752,194014,194131
77,AA6482-3,,,,,,,,,,,,,,185438,185554,185659,185816,185921,190027,190143,,,191102
78,MW4229-5,185754,190427,190711,190946,191344,191629,191903,192207,193202,193246,193330,193448,193625,193720,194004,194109,194218,194400,194505,194600,194750,194955,195207
79,AA7101-2,191502,191808,192041,192251,192555,192807,193039,193330,194349,194505,194549,194716,194836,194933,195133,195254,,,,,,,200555
80,MW4619-6,,193614,193857,,194443,194622,194922,195111,200207,200240,200334,200428,200555,200649,200824,200929,201002,201151,201341,201452,201618,201912,202028
81,MW4647-6,,195621,195947,200302,200522,200627,200846,201129,202155,202228,202311,202417,202521,202616,202742,202836,202920,203114,203208,203252,203451,203711,203816
82,AA6952-5,202007,,,,,,,,204339,204424,204508,204628,204723,204756,,,,,,,,210036,
83,AA6482-4,,204328,204628,,,,,,,,,,211733,,,,212338,212421,212548,212642,212904,213157,213346
84,MW4503-6,,210023,210109,210437,210625,210805,211039,211257,212243,212338,212432,212526,212631,212727,212936,213031,213135,213335,213429,213523,213649,213904,214010
85,MW4619-7,,211426,211744,212222,212504,212620,212821,213041,214010,214105,214150,214255,214411,214454,214653,214758,214859,214947,215103,215220,215314,215600,215728
86,MP5824-5,,212832,213009,213346,213715,213831,214053,214255,215314,215407,215506,215616,215750,215833,215957,220040,220134,220250,220341,220519,220635,220857,221042
87,MW4647-7,214150,214422,214758,215147,215420,215616,215823,215943,221042,221103,221158,221241,,221427,221523,221556,221647,221826,221932,222027,222123,222334,222449
88,AA7488-6,,220206,220541,220919,221252,221502,221732,222005,223040,223112,223210,223304,223442,223536,223715,223758,223924,224045,224217,224300,224405,224640,224839
89,AA6482-5,,,,,224134,224311,224557,224712,225604,225647,225732,225837,230017,230111,230315,230410,230516,230624,230728,230835,230951,231238,231351
90,MW4503-7,,,225100,225436,225647,225804,230017,230111,231038,231122,231205,231310,231404,231448,231604,231710,231806,231911,232026,232120,232306,232509,232635
91,MW4619-8,,230516,230741,231050,231227,231426,231722,231849,232910,,,,,,,,,,,,,,
92,MP5824-6,231755,,232225,232509,232816,,,,,,,,,,,,,,,,,,
