,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
48,MW4647-4,192259,192403,192652,193003,193234,193442,193700,193907,194928,195032,195125,195229,195346,195439,195636,195719,195812,200000,200125,200218,200436,200716,200851
49,MW4781-4,,,194021,194239,194500,194636,194928,195043,200157,200239,200333,200415,200529,200612,200747,200851,200944,201037,201141,201245,201421,201712,201848
50,MW5084-2,194718,195407,195751,200125,200322,200436,200737,200851,201837,201920,202013,202117,202242,202314,202501,202554,202637,202751,202918,203021,203114,203322,203511
51,MW4856-4,,201109,201452,201744,202107,202314,202554,202813,203729,203812,203918,204036,204151,204255,204432,204536,204640,204837,204942,205041,205158,205418,205615
52,MW5594-4,202813,202918,203208,203533,203801,203941,204234,204338,205312,205357,205439,205543,205640,205734,205849,205920,210024,210139,210253,210335,210440,210649,211013
53,MW4366-4,204536,204723,205115,205428,205713,205931,210221,210440,211340,211412,211505,211610,211736,211839,212026,212119,212201,212337,212452,212556,212711,213011,213126
54,MW4557-5,210200,210440,210617,210942,211130,211308,211548,211704,212711,212804,212846,212950,213105,213209,213313,213407,213501,213648,213741,213835,214024,214252,214356
55,MW4647-5,211818,212005,212316,212732,213001,213115,213346,213605,214635,214728,214822,214936,215051,215206,215341,215434,215527,215724,,,,,
56,MW4781-5,,,213846,214127,214439,214635,214854,214957,,,,,,,,,,,,,,,
57,MW5084-3,214936,215144,215310,215620,,,,,,,,,,,,,,,,,,,
